BOR;AN;nofinesset;nofinessej;CANCERO_A1;CANCERO_A2;CANCERO_A3;CANCERO_A4;CANCERO_B4;CANCERO_A5;CANCERO_A6;CANCERO_B6;CANCERO_A7;CANCERO_A8;CANCERO_B8;CANCERO_C8;CANCERO_A9;CANCERO_B9;CANCERO_C9;CANCERO_A10;CANCERO_B10;CANCERO_A11;CANCERO_B11;CANCERO_C11;CANCERO_D11;CANCERO_A12;CANCERO_B12;CANCERO_A13;CANCERO_A14;CANCERO_A15;CANCERO_B15;CANCERO_A16;CANCERO_B16;CANCERO_A17;CANCERO_B17;CANCERO_A18;CANCERO_A19;CANCERO_A20;CANCERO_A21;CANCERO_A22;CANCERO_A23;CANCERO_B19;CANCERO_B20;CANCERO_B21;CANCERO_B22;CANCERO_B23;CANCERO_C19;CANCERO_C20;CANCERO_C21;CANCERO_C22;CANCERO_C23;CANCERO_A24;CANCERO_A25;CANCERO_A26;CANCERO_A27;CANCERO_B24;CANCERO_B25;CANCERO_B26;CANCERO_B27;CANCERO_C24;CANCERO_C25;CANCERO_C26;CANCERO_C27;CANCERO_D24;CANCERO_D26;CANCERO_E24;CANCERO_E26;CANCERO_A28;CANCERO_A29;CANCERO_B28;CANCERO_B29;CANCERO_C28;CANCERO_C29;CANCERO_A30;CANCERO_A31;CANCERO_A32;CANCERO_A33;CANCERO_A34;CANCERO_B30;CANCERO_B31;CANCERO_B32;CANCERO_B33;CANCERO_B34;CANCERO_C30;CANCERO_C31;CANCERO_C32;CANCERO_C33;CANCERO_C34
CANCERO;2017;950031237;950809640;0;1;0;29316;;28065;0;;;;;;;;;;;;;;;3;0;1;1251;27938;1212;127;;1224;40;4;4;12;2;15;;;;2;1;1;4;4;13;2.5;15.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2017;950300202;950000521;0;0;0;407;;174;1210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2017;950300244;950000539;1;0;1;7081;;6473;4524;;1;;;;6507;0;193;6291;0;673;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;21;12;;;119;6284;0;0;0;0;0;0;1849;0;0;0;2;4;;;2;4;13;7;;;;3;;;;1;14.8;7;;;0.4
CANCERO;2017;950300277;950000547;1;0;1;3727;;3197;2604;;1;;;;2880;0;0;2877;0;374;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;;;0;2877;0;0;0;0;0;0;0;0;0;0;;;2;4;1;1;2;;;;;1;;1;1;;2.09;;0.1;0.1;
CANCERO;2017;950300301;950000562;1;0;1;978;;978;978;;1;;;;978;0;0;978;0;110;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;0;1169;0;0;0;0;0;0;0;0;0;0;1;;1;;0.6;;;;;;;3;;1;;1;1.4;;0.1;;0.3
CANCERO;2017;950806166;950001453;0;1;0;27694;;25879;0;;;;;;;;;;;;;;;3;0;0;1815;25776;;103;;1278;41;4;3;15;2;11;;;1;15;1;9;4;3.8;15;1.8;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2017;950807982;950001636;1;0;1;3136;;2486;3861;;1;;;;2240;0;3;2183;0;292;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;0;2047;0;0;0;0;0;0;0;0;0;0;0;1;4;1;;;2;;;;;1;;1;1;;2.66;;0.5;0.4;
CANCERO;2017;970100020;970100152;1;0;0;111;;0;433;;0;970111688;;;111;0;0;21;0;31;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2017;970100392;970100178;1;0;0;1709;;1564;1647;;1;;;;1597;0;15;1553;0;158;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2017;970100400;970100186;1;0;0;45;;11;225;;0;;;;5;0;0;3;0;3;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2017;970100442;970100228;1;1;1;13106;;12132;7389;;1;;;;3881;18;8;3970;68;530;13;2;0;2;0;0;304;7660;38;0;0;323;0;1;3;10;1;6;0;2;;;;;2;3;10;1;6;12;10;0;0;997;3302;0;0;0;2;0;0;9334;0;0;0;3;;;1;2;0.5;13;9;1;1;6;1;;;;;13.5;9;1;1;6
CANCERO;2017;970107249;970100731;0;0;0;449;;113;2739;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2017;970111662;970111654;1;0;1;5113;;5113;5113;;1;;;;5113;0;0;5119;0;441;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;0;5119;0;0;0;0;0;0;0;0;0;0;1;;;;1;;3;1;;;1;;;;;;3;1;;;1
CANCERO;2017;970111688;970111654;1;0;1;570;;570;570;;1;;;;570;0;0;570;0;101;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;0;570;0;0;0;0;0;0;0;0;0;0;;1;1;;0.14;1;;;;;;1;1;;;;0.6;0.6;;;
CANCERO;2017;970202313;970200168;0;0;0;456;;141;2236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2017;970211231;970211207;1;1;0;278;;58;1477;;1;;;;36;0;0;35;0;9;0;0;0;;0;;0;1;7;0;0;8;0;1;;;;;0;;;;;;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2017;970211249;970211207;1;1;1;23729;;23113;2011;;1;;;;6349;0;465;5839;0;768;0;0;0;3;;3;665;16606;157;0;66;765;62;3;4;16;3;6;2;;;;;;2.89;4;16;3;5;8;12;;;797;5943;0;0;0;0;0;0;1669;0;0;0;2;;;;1.8;;9;6;1;1;5;;;;;;9;6;1;0.5;5
CANCERO;2017;970300026;970302022;1;0;0;2159;;2002;2621;;0;690783220;;;2095;0;64;1990;0;240;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2017;970300265;750721334;1;0;0;427;;283;1020;;0;690000880;;;295;0;5;269;0;43;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2017;970400024;970408589;1;0;1;3717;;2788;10571;;1;;;;3279;0;357;2734;0;316;0;72;0;;;;;;;;;;;;;;;;;;;;;;;;;;;18;16;;;528;4200;0;0;168;978;0;0;4206;0;1940;0;1;1;3;5;2.5;3.75;19;10;;1;5;6;1;2;1;1;22;10.5;1;1.5;5.6
CANCERO;2017;970400057;970408589;1;1;1;19283;;17924;13382;;1;;;;6961;0;353;6402;0;877;0;1;0;2;0;0;454;10775;122;44;18;507;41;3;3;9;3;7;0;0;0;0;0;1;3;3;9;3;7.5;8;17;;;693;7970;0;0;1;1;0;0;2526;0;1;0;2;5;7;0;5.1;5;24;21;1;0;5;1;1;0;1;2;24.8;21.8;1;0.5;6.3
CANCERO;2017;970400065;970421038;0;0;0;126;;11;1213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2017;970400073;970403606;0;0;0;85;;37;793;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2017;970404844;970404836;0;0;0;152;;115;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2017;970462073;970400271;0;0;0;533;;385;421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2017;970462081;970400255;1;0;1;3375;;3121;1358;;1;;;;3042;0;0;3038;0;349;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;0;3184;0;0;0;0;0;0;0;0;0;0;1;;;;1;;4;1;;;;;;;;;4;1;;;
CANCERO;2017;970462107;970400305;1;1;1;6241;;5312;8018;;1;;;;5523;0;246;5196;0;745;0;0;0;2;1;;0;22100;105;0;0;1105;0;2;3;;;;0;;;;;;2;3;;;;30;14;;;1049;5491;0;0;0;0;0;0;7181;0;0;0;4;;;;4;;;;;;;;;;;;;;;;
CANCERO;2017;980500011;980500003;1;0;0;1575;;1466;1065;;0;970462107;;;1498;0;36;1445;0;86;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;010000024;010780054;1;1;1;25363;;24320;8519;;1;;;;6326;214;;5874;252;785;48;0;0;2;0;;768;17446;124;0;0;899;0;0;2;2;4;1;2;;1;11;1;1;2;2.8;11.55;1.79;2.58;7;15;;;372;7259;0;0;0;0;0;0;2317;0;0;0;3;1;;;2.8;1;10;5;;;3;10;4;;;;15.78;8;;;2.79
CANCERO;2016;010000032;010780062;1;0;0;710;;548;1215;;0;730000015;;;627;0;;522;0;90;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;010005239;010008407;1;0;0;175;;129;457;;0;10780054;;;87;0;;83;0;9;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;010780195;010000156;1;0;1;3481;;2937;4110;;1;;;;2778;0;;2719;0;311;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;;;0;2929;0;0;0;0;0;0;0;0;0;0;;;1;5;0.2;1;2;;;;;1;;1;;;2.8;;0.5;;
CANCERO;2016;010780203;010010718;1;0;1;309;;188;742;;1;690780648;;;44;0;;43;0;8;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;0;16;0;0;0;0;0;0;0;0;0;0;;;2;;0.5;;;;;;;;;;;;;;;;
CANCERO;2016;020000162;020000063;1;1;1;29077;;28201;7212;;1;;;;8419;0;;7938;0;806;0;13;0;2;0;0;858;16625;134;0;0;793;0;0;3;3;14;0;1;0;0;1;0;2;3;3;13.75;0;1.88;21;30;0;0;789;9379;0;0;0;0;0;0;6321;0;0;0;3;3;1;0;3.4;3;23;10;1;0;6;4;7;1;0;4;24.44;15.54;1.68;0;8.09
CANCERO;2016;020000360;020014742;0;0;0;382;;172;823;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;020000394;020000253;1;0;0;1327;;1114;1842;;1;;;;1150;0;;1101;0;121;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;020000519;020000261;1;0;1;4494;;4204;2432;;1;;;;4223;0;;4164;0;432;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;24;16;;;494;4215;0;0;0;0;0;0;2520;0;0;0;1;1;;;1;1;11;6;;;6;2;2;1;1;1;12.6;7.6;0.3;0.2;6.5
CANCERO;2016;020000535;020000287;1;0;1;1316;;1258;715;;1;;;;1125;0;;1077;0;127;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;0;1141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;;;1;3;1;;;;1.2;1.8;;;1
CANCERO;2016;020001061;020004404;1;0;0;102;;75;163;;0;;;;66;0;;66;0;10;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;020010047;020001632;1;0;1;1452;;1022;3625;;1;;;;3219;0;;3219;0;327;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;0;3219;0;0;0;0;0;0;0;0;0;0;1;;;1;1;0.5;5;1;1;1;;;;;;;4;1;1;1;
CANCERO;2016;030000061;030780092;1;1;1;17520;;16893;8156;;1;;;;4178;1;;3865;1;440;1;0;0;2;1;0;353;12666;861;0;0;564;0;0;2;2;6;1;1;0;1;6;0;2;2;2.45;9.33;1;1.21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;030000079;030780100;1;0;1;2897;;2561;2609;;1;;;;2559;11;;2449;11;284;3;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;10;9;;;496;3216;0;0;0;0;0;0;3328;0;0;0;1;;;5;1;0.14;10;7;;;10;1;1;;;;10;7.83;;;7.81
CANCERO;2016;030000087;030780118;1;0;1;4880;;4189;4124;;1;;;;4383;9;;4041;17;498;8;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;;;0;5418;0;0;0;10;0;0;0;0;0;0;2;;0;;2.11;;9;7;1;;6;3;2;0;;0;11.4;8.63;1;;6
CANCERO;2016;030001689;030005821;0;1;0;13645;;13018;;;;;;;;;;;;;;;;2;;;627;13018;1756;;;611;;;2;2;3;1;3;0;;3;;;2;2;5.2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;030780548;030000194;1;0;0;322;;135;1292;;1;;;;73;0;;69;0;14;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;030781116;030000426;1;1;1;6543;;5635;8460;;1;;;;4135;0;;5313;0;547;0;0;0;1;1;;0;0;12;0;0;12;0;0;2;;;;;;;;;;2;;;;;;243;;;0;2702;0;0;0;0;0;0;0;0;0;0;3;1;;;3;1;18;12;1;1;1;;;;;;16.8;11.2;1;0.2;0.5
CANCERO;2016;030785430;030785422;1;0;1;1923;;1423;2897;;1;;;;1662;0;;1369;0;157;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;;;0;1656;0;0;0;0;0;0;0;0;0;0;1;;;;1;;1;;;;;4;;;;;2.24;;;;
CANCERO;2016;040000093;040780215;1;0;1;4573;;4391;2085;;0;40788879;;;4393;0;;4366;0;347;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;0;5295;0;0;0;7;0;0;0;0;0;0;;;1;1;0.6;0.6;1;;1;;;4;;;;1;4.2;;0.3;;0.33
CANCERO;2016;040000911;040788879;1;1;1;1169;;1082;977;;1;;;;1131;0;;1061;0;146;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;3;8;;;1;2141;0;0;0;8;0;0;1;0;0;0;;1;1;3;0.65;2.64;;;;;;19;11;1;;9;11.43;8.63;0.32;;4.15
CANCERO;2016;040780470;040000192;0;0;0;237;;197;138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;050000090;050006931;0;0;0;518;;283;654;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;050000231;050000116;1;0;0;723;;648;504;;0;50000348;;;625;0;;615;0;98;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;050000348;050002948;1;0;1;5315;;4499;5842;;1;;;;4882;0;;4452;0;652;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;;;0;4665;0;0;0;2;0;0;0;0;0;0;0;0;1;6;0.21;0.85;1;2;0;0;1;11;5;0;0;1;5.65;2.13;0;0;1.77
CANCERO;2016;050007533;130784127;0;1;0;10416;;10009;0;;;;;;;;;;;;;;;1;0;;407;10009;0;0;0;421;0;0;1;2;6;;;4;1;;1;6;2.26;2.1;6;0.2;3.79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;060000478;060780897;1;0;1;2725;;2305;2967;;1;;;;2298;0;;2204;0;298;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;;;0;1958;0;0;0;1;0;0;0;0;0;0;1;;5;;1.11;;6;4;;;;;;;;;4.7;1.91;;;
CANCERO;2016;060000510;060780954;1;0;0;2004;;1683;3902;;1;;;;1825;0;;1643;0;258;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;060000528;060780962;1;1;1;59979;;55880;22405;;1;;;;17058;0;;14946;0;2152;0;2;0;7;0;3;2481;35687;483;247;299;2218;12;338;8;10;33;5;15;4;;2;;1;8.19;8.18;29.06;4.79;14.19;84;43;38;9;4088;16377;1935;1715;14;8;1;5;22836;6790;43;3;8;21;1;7;9;20.87;134;108;1;2;27;9;3;2;;3;130.42;93.74;2.54;2.13;27.01
CANCERO;2016;060000544;060780988;1;0;1;2339;;1820;3855;;1;;;;2036;3;;1756;3;305;2;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;0;2389;0;0;0;0;0;0;0;0;0;0;1;1;;;1;1;1;;;;1;4;1;;;;2.3;0.8;;;1
CANCERO;2016;060019627;060019551;0;1;0;51528;;49221;0;;;;;;;;;;;;;;;4;0;;2307;49221;;0;;2198;;;4;4;18;3;5;1;;1;;;4.33;4;18.85;3;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;060021342;060003621;0;1;0;15837;;15136;0;;;;;;;;;;;;;;;2;0;0;701;15136;0;0;0;729;0;0;3;3;10;0;8;2;1;0;1;2;4.25;3.8;10;0.5;9.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;060021417;060000221;1;0;0;522;;334;1378;;0;60019551;;;46;0;;46;0;42;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;060780442;060000213;0;0;0;313;;249;85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;060780491;060790797;0;0;0;1026;;350;4882;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;060780517;060000239;1;0;1;7917;;7335;3830;;1;;;;6634;0;;6855;0;1072;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;;;0;5731;0;0;0;0;0;0;0;0;0;0;2;1;2;;2.5;1;2;;;;;1;;;1;;2.82;;;0.4;
CANCERO;2016;060780590;060000270;0;0;0;246;;99;730;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;060780665;060000312;1;0;0;231;;222;33;;0;60785219;;;5;0;;5;0;5;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;060780715;060000361;1;0;1;10192;;9269;7043;;1;;;;3848;0;;8610;0;741;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;49;;;0;1053;0;0;0;0;0;0;0;0;0;0;5;;;;5;;3;;1;1;5;2;;;;;3.3;;1;1;5
CANCERO;2016;060780723;060004959;1;0;1;5539;;5124;2864;;1;;;;3461;0;;4770;0;350;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;;;0;3461;0;0;0;0;0;0;0;0;0;0;1;;1;;1.1;;4;;;;1;;;1;1;1;4;;0.74;0.5;1.57
CANCERO;2016;060780756;060000403;0;0;0;537;;313;1175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;060781200;060000635;1;0;0;338;;149;817;;0;60780715;;;75;0;;35;0;40;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;060785003;060785011;1;0;0;1416;;629;5834;;0;60789195;;;763;0;;600;0;234;0;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;060785219;060001468;1;0;1;7711;;7513;1972;;1;;;;7684;0;;7518;0;971;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;;;;7639;0;0;0;6;0;0;0;0;0;0;;1;7;;2;1;8;9;0;1;;4;1;2;;;10.25;8.04;1;0.2;
CANCERO;2016;060789195;060785011;1;1;1;10621;;8407;18841;;1;;;;9081;0;;7710;0;922;0;83;0;0;;0;0;0;2;0;9;0;1;6;0;;;;;;;;;;;;;;;14;0;;;687;19;0;0;1;0;0;0;4378;0;2;0;0;0;1;1;0.4;0.81;;;;;;;;;;;;;;;
CANCERO;2016;060800166;060780608;0;0;0;1785;;796;6278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;070000013;070002878;1;0;1;905;;553;2296;;0;260000047;;;721;0;;524;0;90;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1;;;221;6;0;0;0;0;0;0;699;0;0;0;1;4;1;;0.8;0.2;5;4;;;1;1;3;1;;1;2.77;2.83;0.21;;0.5
CANCERO;2016;070000179;070780358;1;0;0;1403;;1157;3026;;1;;;;1240;0;;1125;0;153;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;070000609;070005566;1;0;1;2931;;2651;2886;;1;;;;2855;20;;2633;34;320;15;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;16;10;;;684;3436;0;0;0;0;0;0;5900;0;0;0;2;;1;;2.8;;16;14;1;0;3;3;2;1;1;3;13.39;14.65;0.5;0.02;4.06
CANCERO;2016;070780168;070000088;0;0;0;338;;152;916;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;070780424;070000245;0;0;0;1120;;291;6378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;080000110;080000037;1;0;0;171;;76;447;;0;80000615;80010523;;97;0;;49;0;17;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;080000425;080000615;1;0;0;2570;;1849;5067;;1;;;;1982;0;;1670;0;273;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;080009392;510007081;0;1;0;9553;;9115;;;;;;;;;;;;;;;;1;;0;438;9115;380;;;468;;;2;1;5;1;2;;1;5;;1;2;1.68;5;1;2.68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;080010267;080010242;1;0;1;1642;;1642;1642;;1;;;;1642;0;;1642;0;248;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;0;1642;0;0;0;0;0;0;0;0;0;0;2;;;;2;;2;;;;;;;;;;2;;;;
CANCERO;2016;080010473;080010242;1;0;1;557;;243;1788;;1;;;;342;0;;161;0;109;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;17;1;;;404;71;0;0;0;0;0;0;3506;0;0;0;;;;;;;;;;;1;;;;;;;;;;1
CANCERO;2016;090000175;090781774;1;0;1;2777;;2303;3091;;1;;;;2603;82;;2272;88;333;14;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;0;2342;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;090000183;090781816;1;0;0;298;;266;261;;0;90000175;;;270;0;;262;0;29;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;100000090;100000017;1;1;1;15460;;14527;8285;;1;;;;5677;0;;5198;0;722;0;12;0;2;1;0;433;8720;64;0;0;427;0;0;2;2;6;;2;1;1;4;;1;1.42;2.71;9.25;;2.8;13;27;;;459;4936;0;0;0;0;0;0;4544;0;0;0;;;;9;;3.75;10;7;;;5;7;10;;1;13;15.54;8.65;0.21;0.37;4.75
CANCERO;2016;100000124;100009075;0;0;0;233;;14;1355;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;100000157;100009075;0;0;0;166;;39;148;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;100002351;100000561;1;0;1;6035;;5547;3356;;0;100000017;510000185;;1332;0;;6681;0;198;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;0;1081;0;0;0;0;0;0;0;0;0;0;2;;;;2;;3;;;;1;1;;;;0;3.8;;;;1
CANCERO;2016;110000023;110780061;1;1;1;16506;;16034;5150;;1;;;;4533;0;;4367;0;598;0;5;0;2;0;;730;10871;101;0;0;552;0;0;1;;7;;1;3;4;3;1;4;2.5;2.41;8.61;0.76;2.96;15;16;;;595;4849;0;0;0;0;0;0;4057;0;0;0;;;3;1;2.81;0.2;13;13;;;;11;9;1;2;7;18.27;16.98;0.2;0.2;4.02
CANCERO;2016;110000056;110780137;1;0;0;1013;;813;2040;;1;;;;894;0;;798;0;120;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2016;110780228;110000114;1;0;1;6844;;6052;7289;;1;;;;5616;0;;5824;0;545;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;22;;;0;4996;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1.5;0.7;10;7;;;;5;;1;1;;12.01;7;0.1;0.1;
CANCERO;2016;110780483;110000155;1;0;1;2002;;1553;2303;;1;;;;1360;0;;1359;0;180;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;0;1513;0;0;0;7;0;0;0;0;0;0;3;;;;0.42;;;;;;;;;;;;;;;;
CANCERO;2016;120000039;120780044;1;1;0;20682;;20116;4083;;1;;;;5766;0;;5516;0;632;0;2;0;2;;;623;13975;61;0;0;669;0;0;1;3;6;0;3;;1;7;0;2;1.38;3.81;10.44;0;3.35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
