BOR;AN;nofinesset;nofinessej;PERSO;EFFPL;EFFPA;ETP;COMEHPAD
USLD_P;2015;460785595;460780216;N2210;7;4;10.84;0
USLD_P;2015;460785595;460780216;N2410;0;1;0.2;0
USLD_P;2015;460785595;460780216;N2510;28;4;28.81;0
USLD_P;2015;460785595;460780216;NAUT;8;3;10.38;0
USLD_P;2015;470000571;470000407;MEDCH;;1;0.55;
USLD_P;2015;470000571;470000407;N2210;10;3;12.58;
USLD_P;2015;470000571;470000407;N2410;1;;1;
USLD_P;2015;470000571;470000407;N2460;;1;0.2;
USLD_P;2015;470000571;470000407;N2470;;;0.3;
USLD_P;2015;470000571;470000407;N2510;25;4;28.77;
USLD_P;2015;470000571;470000407;NAUT;18;2;19.42;
USLD_P;2015;470008780;470000316;M1320;0;1;0.56;1
USLD_P;2015;470008780;470000316;MEDCH;0;1;0.56;1
USLD_P;2015;470008780;470000316;N2210;6;0;5.21;0
USLD_P;2015;470008780;470000316;N2470;1;0;1;0
USLD_P;2015;470008780;470000316;N2510;10;2;11.95;0
USLD_P;2015;470008780;470000316;N3120;0;1;0.05;1
USLD_P;2015;470008780;470000316;NAUT;10;12;10.91;1
USLD_P;2015;470012931;470001660;M1320;1;0;1;0
USLD_P;2015;470012931;470001660;MEDCH;1;0;1;0
USLD_P;2015;470012931;470001660;N2210;5;2;6.24;0
USLD_P;2015;470012931;470001660;N2410;0;1;0.5;0
USLD_P;2015;470012931;470001660;N2470;0;1;0.83;0
USLD_P;2015;470012931;470001660;N2510;11;3;13.32;0
USLD_P;2015;470012931;470001660;N3120;0;1;0.3;0
USLD_P;2015;470012931;470001660;NAUT;0;7;7.03;0
USLD_P;2015;480000017;480780097;N2210;11;;11;
USLD_P;2015;480000017;480780097;N2410;1;;1;
USLD_P;2015;480000017;480780097;N2510;14;2;14.6;
USLD_P;2015;480000017;480780097;NAUT;11;5;11.7;
USLD_P;2015;480000041;480780139;MEDCH;1;;0.25;1
USLD_P;2015;480000041;480780139;N2210;4;;1.88;1
USLD_P;2015;480000041;480780139;N2460;;1;0.16;1
USLD_P;2015;480000041;480780139;N2510;14;4;8.65;1
USLD_P;2015;480000041;480780139;NAUT;1;;1.01;1
USLD_P;2015;480000074;480780162;MEDCH;;1;0.1;0
USLD_P;2015;480000074;480780162;N2210;4;2;5.6;0
USLD_P;2015;480000074;480780162;N2510;12;1;12.1;0
USLD_P;2015;480000074;480780162;NAUT;11;1;13.8;0
USLD_P;2015;490000353;490000411;M1320;1;1;0.33;1
USLD_P;2015;490000353;490000411;MEDCH;1;1;0.33;1
USLD_P;2015;490000353;490000411;N2210;11;2;7.23;1
USLD_P;2015;490000353;490000411;N2460;;1;0.15;1
USLD_P;2015;490000353;490000411;N2510;7;5;11.87;
USLD_P;2015;490000353;490000411;NAUT;7;2;6.23;1
USLD_P;2015;490000569;440000313;MEDCH;;1;0.46;
USLD_P;2015;490000569;440000313;N2210;7;4;8.8;1
USLD_P;2015;490000569;440000313;N2410;;1;0.35;1
USLD_P;2015;490000569;440000313;N2460;;1;0.15;1
USLD_P;2015;490000569;440000313;N2510;10;10;16.02;1
USLD_P;2015;490000569;440000313;NAUT;1;5;4.47;1
USLD_P;2015;490000635;490000676;MEDCH;1;;0.5;1
USLD_P;2015;490000635;490000676;N2210;5;3;7.09;1
USLD_P;2015;490000635;490000676;N2410;;1;0.35;1
USLD_P;2015;490000635;490000676;N2460;;1;0.38;1
USLD_P;2015;490000635;490000676;N2510;11;3;12.93;1
USLD_P;2015;490000635;490000676;NAUT;5;4;7.8;1
USLD_P;2015;490000650;490007689;M1320;2;1;0.48;1
USLD_P;2015;490000650;490007689;MEDCH;2;1;0.48;1
USLD_P;2015;490000650;490007689;N2210;7;3;3.9;1
USLD_P;2015;490000650;490007689;N2510;17;5;9.79;1
USLD_P;2015;490000650;490007689;NAUT;10;2;3;1
USLD_P;2015;490008604;490001070;M1320;;1;0.8;1
USLD_P;2015;490008604;490001070;MEDCH;1;1;0.98;1
USLD_P;2015;490008604;490001070;N2210;7;5;11.11;0
USLD_P;2015;490008604;490001070;N2410;1;1;1.66;0
USLD_P;2015;490008604;490001070;N2460;1;;1;0
USLD_P;2015;490008604;490001070;N2510;24;4;26.37;0
USLD_P;2015;490008604;490001070;NAUT;53;23;71.14;0
USLD_P;2015;490531910;490535093;M1320;;2;0.96;0
USLD_P;2015;490531910;490535093;MEDCH;0;2;0.96;0
USLD_P;2015;490531910;490535093;N2210;4;6;8.2;0
USLD_P;2015;490531910;490535093;N2460;;;0.25;0
USLD_P;2015;490531910;490535093;N2470;0;1;0.16;0
USLD_P;2015;490531910;490535093;N2510;17;5;23.21;0
USLD_P;2015;490531910;490535093;NAUT;5;1;7.91;0
USLD_P;2015;490536224;490000031;MEDCH;1;;1;
USLD_P;2015;490536224;490000031;N2210;9;2;10;
USLD_P;2015;490536224;490000031;N2410;0;1;0.5;
USLD_P;2015;490536224;490000031;N2510;14;11;20.24;
USLD_P;2015;490536224;490000031;NAUT;6;1;6;
USLD_P;2015;500000021;500000054;M1320;1;1;0.8;1
USLD_P;2015;500000021;500000054;MEDCH;1;1;0.8;1
USLD_P;2015;500000021;500000054;N2210;11;3;11.86;1
USLD_P;2015;500000021;500000054;N2410;1;0;1;1
USLD_P;2015;500000021;500000054;N2460;1;0;0.03;1
USLD_P;2015;500000021;500000054;N2510;22;8;29.84;1
USLD_P;2015;500000021;500000054;N3120;;;;1
USLD_P;2015;500000021;500000054;NAUT;10;0;9.8;1
USLD_P;2015;500000260;500000054;MEDCH;1;;1.18;1
USLD_P;2015;500000260;500000054;N2210;13;0;12.44;1
USLD_P;2015;500000260;500000054;N2410;2;0;0.78;1
USLD_P;2015;500000260;500000054;N2460;2;0;0.17;1
USLD_P;2015;500000260;500000054;N2510;25;4;27.02;1
USLD_P;2015;500000260;500000054;NAUT;14;4;16.46;1
USLD_P;2015;500000450;500000112;M1320;1;;0.25;
USLD_P;2015;500000450;500000112;MEDCH;1;;0.25;1
USLD_P;2015;500000450;500000112;N2210;7;4;7.97;1
USLD_P;2015;500000450;500000112;N2460;;1;0.26;1
USLD_P;2015;500000450;500000112;N2470;;1;0.26;1
USLD_P;2015;500000450;500000112;N2510;28;6;14.93;1
USLD_P;2015;500000450;500000112;N3120;;1;0.14;1
USLD_P;2015;500000450;500000112;NAUT;15;3;8.09;1
USLD_P;2015;500000591;500000393;MEDCH;1;;1;1
USLD_P;2015;500000591;500000393;N2210;13;1;12.94;0
USLD_P;2015;500000591;500000393;N2460;0;1;0.35;0
USLD_P;2015;500000591;500000393;N2510;21;5;23.52;0
USLD_P;2015;500000591;500000393;N3120;0;1;0.2;1
USLD_P;2015;500000591;500000393;NAUT;20;6;20.7;0
USLD_P;2015;510000169;510000037;MEDCH;;1;0.5;0
USLD_P;2015;510000169;510000037;N2210;6;3;7.52;0
USLD_P;2015;510000169;510000037;N2510;15;1;14.8;0
USLD_P;2015;510000169;510000037;NAUT;9;2;5.13;0
USLD_P;2015;510000235;510000060;M1320;;1;0.3;1
USLD_P;2015;510000235;510000060;MEDCH;;4;1.06;1
USLD_P;2015;510000235;510000060;N2210;5;2;6.73;0
USLD_P;2015;510000235;510000060;N2410;;1;0.46;
USLD_P;2015;510000235;510000060;N2510;10;3;11.34;0
USLD_P;2015;510000235;510000060;NAUT;3;10;4.57;1
USLD_P;2015;510000466;510000102;MEDCH;;1;0.4;0
USLD_P;2015;510000466;510000102;N2210;4;2;6.14;
USLD_P;2015;510000466;510000102;N2460;1;;0.26;
USLD_P;2015;510000466;510000102;N2510;12;3;14.03;
USLD_P;2015;510000466;510000102;NAUT;7;1;6.77;
USLD_P;2015;510011679;510000029;MEDCH;3;1;2;1
USLD_P;2015;510011679;510000029;N2210;21;3;19.1;1
USLD_P;2015;510011679;510000029;N2410;0;0;0;1
USLD_P;2015;510011679;510000029;N2460;0;0;0;1
USLD_P;2015;510011679;510000029;N2470;0;0;0;1
USLD_P;2015;510011679;510000029;N2510;56;5;57.25;1
USLD_P;2015;510011679;510000029;N3120;1;0;0.4;1
USLD_P;2015;510011679;510000029;NAUT;36;5;33.41;1
USLD_P;2015;510024466;510000128;MEDCH;;1;0.22;1
USLD_P;2015;510024466;510000128;N2210;5;3;6.25;0
USLD_P;2015;510024466;510000128;N2510;8;3;10.89;0
USLD_P;2015;510024466;510000128;NAUT;2;3;3.17;1
USLD_P;2015;520000019;520780024;MEDCH;;1;0.5;0
USLD_P;2015;520000019;520780024;N2210;6;1;5.46;0
USLD_P;2015;520000019;520780024;N2460;;1;0.38;1
USLD_P;2015;520000019;520780024;N2510;6;8;12.28;0
USLD_P;2015;520000019;520780024;NAUT;3;3;4.47;1
USLD_P;2015;520000076;520780081;MEDCH;1;;0.6;
USLD_P;2015;520000076;520780081;N2210;8;3;7.72;1
USLD_P;2015;520000076;520780081;N2460;1;0;0.39;1
USLD_P;2015;520000076;520780081;N2510;22;4;18.31;1
USLD_P;2015;520000076;520780081;NAUT;10;3;7.58;1
USLD_P;2015;520782939;520780032;M1320;0;1;0.4;1
USLD_P;2015;520782939;520780032;MEDCH;0;3;0.49;1
USLD_P;2015;520782939;520780032;N2210;8;0;7.14;0
USLD_P;2015;520782939;520780032;N2460;0;0;0.1;0
USLD_P;2015;520782939;520780032;N2510;12;7;16.67;1
USLD_P;2015;520782939;520780032;N3120;0;1;0.02;1
USLD_P;2015;520782939;520780032;NAUT;5;11;8.03;1
USLD_P;2015;530000132;530007202;MEDCH;;12;0.26;
USLD_P;2015;530000132;530007202;N2210;2;10;6.67;
USLD_P;2015;530000132;530007202;N2410;;2;0.17;
USLD_P;2015;530000132;530007202;N2460;;1;0.23;
USLD_P;2015;530000132;530007202;N2470;;1;0.03;
USLD_P;2015;530000132;530007202;N2510;10;12;14.82;
USLD_P;2015;530000132;530007202;N3120;;;0.03;
USLD_P;2015;530000132;530007202;NAUT;3;6;9.21;
USLD_P;2015;530000264;530000371;M1320;0;1;0.27;1
USLD_P;2015;530000264;530000371;MEDCH;;1;0.44;1
USLD_P;2015;530000264;530000371;N2210;6;2;7.39;
USLD_P;2015;530000264;530000371;N2410;0;1;0.5;
USLD_P;2015;530000264;530000371;N2470;0;1;0.07;
USLD_P;2015;530000264;530000371;N2510;23;4;25.02;
USLD_P;2015;530000264;530000371;N3120;0;1;0.5;
USLD_P;2015;530000264;530000371;NAUT;14;11;16.37;
USLD_P;2015;530031384;530000074;M1320;;1;0.6;0
USLD_P;2015;530031384;530000074;MEDCH;;1;0.6;0
USLD_P;2015;530031384;530000074;N2210;8;5;9.12;1
USLD_P;2015;530031384;530000074;N2460;0;1;0.15;1
USLD_P;2015;530031384;530000074;N2510;11;12;21.16;1
USLD_P;2015;530031384;530000074;NAUT;10;8;13.83;1
USLD_P;2015;530032788;530000025;MEDCH;;1;0.9;
USLD_P;2015;540000072;540014081;M1320;;1;0.3;0
USLD_P;2015;540000072;540014081;MEDCH;;3;1.37;0
USLD_P;2015;540000072;540014081;N2210;1;9;6;0
USLD_P;2015;540000072;540014081;N2410;;1;0.05;0
USLD_P;2015;540000072;540014081;N2460;1;;1;0
USLD_P;2015;540000072;540014081;N2510;14;8;19.35;0
USLD_P;2015;540000072;540014081;N3120;;2;0.65;0
USLD_P;2015;540000072;540014081;NAUT;6;15;13.6;0
USLD_P;2015;540000155;540000080;M1320;;1;0.5;1
USLD_P;2015;540000155;540000080;MEDCH;;2;0.67;1
USLD_P;2015;540000155;540000080;N2210;6;1;6.49;0
USLD_P;2015;540000155;540000080;N2410;;1;0.32;1
USLD_P;2015;540000155;540000080;N2510;10;5;13.04;0
USLD_P;2015;540000155;540000080;NAUT;8;2;7.16;0
USLD_P;2015;540000312;540000114;M1320;;1;0.04;0
USLD_P;2015;540000312;540000114;MEDCH;;1;0.43;0
USLD_P;2015;540000312;540000114;N2210;7;1;5.99;0
USLD_P;2015;540000312;540000114;N2510;13;1;12.37;0
USLD_P;2015;540000312;540000114;N3120;;;0;1
USLD_P;2015;540000312;540000114;NAUT;8;55;7.98;0
USLD_P;2015;540000395;540000122;M1320;;2;1.2;0
USLD_P;2015;540000395;540000122;MEDCH;;4;1.47;0
USLD_P;2015;540000395;540000122;N2210;8;;8;0
USLD_P;2015;540000395;540000122;N2460;1;;1;0
USLD_P;2015;540000395;540000122;N2510;26;;26;0
USLD_P;2015;540000668;540006707;MEDCH;;2;1.2;0
USLD_P;2015;540000668;540006707;N2210;8;1;8.7;0
USLD_P;2015;540000668;540006707;N2410;;1;0.3;0
USLD_P;2015;540000668;540006707;N2460;;1;0.2;0
USLD_P;2015;540000668;540006707;N2510;22;3;24;0
USLD_P;2015;540000668;540006707;NAUT;8;8;12.77;0
USLD_P;2015;540006459;540023264;MEDCH;;1;0.9;0
USLD_P;2015;540006459;540023264;N2210;2;4;3.6;0
USLD_P;2015;540006459;540023264;N2510;15;6;19.68;0
USLD_P;2015;540006459;540023264;NAUT;1;9;8.69;0
USLD_P;2015;540006665;540019007;MEDCH;;1;0.23;1
USLD_P;2015;540006665;540019007;N2210;7;;6.84;1
USLD_P;2015;540006665;540019007;N2410;;;0.09;0
USLD_P;2015;540006665;540019007;N2460;1;;1;0
USLD_P;2015;540006665;540019007;N2510;11;;11.23;
USLD_P;2015;540006665;540019007;N3120;1;;0.17;1
USLD_P;2015;540006665;540019007;NAUT;8;2;6.71;1
USLD_P;2015;540008364;540000049;M1320;2;;0.91;1
USLD_P;2015;540008364;540000049;MEDCH;3;;1.11;1
USLD_P;2015;540008364;540000049;N2210;1;5;3.91;0
USLD_P;2015;540008364;540000049;N2410;1;;0.2;0
USLD_P;2015;540008364;540000049;N2460;1;;0.25;0
USLD_P;2015;540008364;540000049;N2510;18;4;14.85;0
USLD_P;2015;540008364;540000049;NAUT;15;5;8.6;0
USLD_P;2015;540009859;570010181;M1320;;1;0.12;1
USLD_P;2015;540009859;570010181;MEDCH;;3;0.34;1
USLD_P;2015;540009859;570010181;N2210;;10;4.79;1
USLD_P;2015;540009859;570010181;N2510;;15;8.41;1
USLD_P;2015;540009859;570010181;NAUT;;34;10.34;1
USLD_P;2015;540013232;540023264;MEDCH;0;1;1;0
USLD_P;2015;540013232;540023264;N2210;8;7;10.77;0
USLD_P;2015;540013232;540023264;N2510;28;14;39.98;0
USLD_P;2015;540013232;540023264;NAUT;11;11;18.36;0
USLD_P;2015;550000038;550000046;MEDCH;;1;0.6;0
USLD_P;2015;550000038;550000046;N2210;5;2;6.23;0
USLD_P;2015;550000038;550000046;N2410;;1;0.2;0
USLD_P;2015;550000038;550000046;N2460;;1;0.2;1
USLD_P;2015;550000038;550000046;N2510;11;2;11.31;0
USLD_P;2015;550000038;550000046;N3120;;1;0.04;1
USLD_P;2015;550000038;550000046;NAUT;3;7;4.45;1
USLD_P;2015;550000251;550000095;MEDCH;2;2;0.55;0
USLD_P;2015;550000251;550000095;N2210;8;2;8.68;0
USLD_P;2015;550000251;550000095;N2410;;1;0.2;0
USLD_P;2015;550000251;550000095;N2460;;3;0.5;0
USLD_P;2015;550000251;550000095;N2510;14;;13.83;0
USLD_P;2015;550000251;550000095;N3120;;2;0.1;0
USLD_P;2015;550000251;550000095;NAUT;6;6;8.47;0
USLD_P;2015;550000434;550003354;M1320;;1;0.5;1
USLD_P;2015;550000434;550003354;MEDCH;;1;0.5;1
USLD_P;2015;550000434;550003354;N2210;7;;7.78;1
USLD_P;2015;550000434;550003354;N2410;;2;0.21;1
USLD_P;2015;550000434;550003354;N2460;;2;0.06;1
USLD_P;2015;550000434;550003354;N2470;;;;1
USLD_P;2015;550000434;550003354;N2510;11;1;10.33;1
USLD_P;2015;550000434;550003354;N3120;;1;0.32;1
USLD_P;2015;550000434;550003354;NAUT;6;11;7.64;1
USLD_P;2015;550003370;550006795;MEDCH;1;;0.4;1
USLD_P;2015;550003370;550006795;N2210;8;;8.54;0
USLD_P;2015;550003370;550006795;N2460;2;;0.3;0
USLD_P;2015;550003370;550006795;N2510;26;6;28.54;0
USLD_P;2015;550003370;550006795;N3120;1;;0.08;0
USLD_P;2015;550003370;550006795;NAUT;12;2;3.03;0
USLD_P;2015;560000127;560023210;M1320;2;0;0.64;1
USLD_P;2015;560000127;560023210;MEDCH;2;0;0.64;1
USLD_P;2015;560000127;560023210;N2210;2;19;10.33;1
USLD_P;2015;560000127;560023210;N2410;0;2;0.38;1
USLD_P;2015;560000127;560023210;N2460;1;2;1.08;1
USLD_P;2015;560000127;560023210;N2470;0;1;0.34;1
USLD_P;2015;560000127;560023210;N2510;18;21;27.97;1
USLD_P;2015;560000127;560023210;N3120;0;1;0.1;1
USLD_P;2015;560000127;560023210;NAUT;3;26;11.32;1
USLD_P;2015;560000192;560000044;M1320;;1;0.5;0
USLD_P;2015;560000192;560000044;MEDCH;1;1;0.6;0
USLD_P;2015;560000192;560000044;N2210;9;2;8.11;0
USLD_P;2015;560000192;560000044;N2410;1;;0.16;1
USLD_P;2015;560000192;560000044;N2460;1;;0.16;1
USLD_P;2015;560000192;560000044;N2510;16;3;14.45;0
USLD_P;2015;560000192;560000044;NAUT;11;2;6.32;1
USLD_P;2015;560000200;560023210;M1320;3;0;0.56;1
USLD_P;2015;560000200;560023210;MEDCH;3;0;0.56;1
USLD_P;2015;560000200;560023210;N2210;0;11;4.49;1
USLD_P;2015;560000200;560023210;N2410;;;;1
USLD_P;2015;560000200;560023210;N2460;0;1;0.03;1
USLD_P;2015;560000200;560023210;N2470;;;;1
USLD_P;2015;560000200;560023210;N2510;0;23;13.96;1
USLD_P;2015;560000200;560023210;N3120;0;1;0.1;1
USLD_P;2015;560000200;560023210;NAUT;0;16;3.81;1
USLD_P;2015;560000275;560005746;M1320;;1;0.4;1
USLD_P;2015;560000275;560005746;MEDCH;;3;0.52;1
USLD_P;2015;560000275;560005746;N2210;7;5;7.27;
USLD_P;2015;560000275;560005746;N2460;1;;0.12;
USLD_P;2015;560000275;560005746;N2510;26;7;10.69;
USLD_P;2015;560000275;560005746;NAUT;17;8;6.12;
USLD_P;2015;560000291;560000085;MEDCH;1;;0.25;
USLD_P;2015;560000408;560002065;M1320;;1;0.2;
USLD_P;2015;560000408;560002065;MEDCH;;1;0.2;
USLD_P;2015;560000408;560002065;N2210;4;2;4.3;
USLD_P;2015;560000408;560002065;N2410;1;;0.1;
USLD_P;2015;560000408;560002065;N2460;;1;0.37;
USLD_P;2015;560000408;560002065;N2510;9;5;12.6;
USLD_P;2015;560000408;560002065;NAUT;10;3;9.94;
USLD_P;2015;560003980;560005746;M1320;2;2;0.77;1
USLD_P;2015;560003980;560005746;MEDCH;2;4;1.07;1
USLD_P;2015;560003980;560005746;N2210;24;4;17.35;1
USLD_P;2015;560003980;560005746;N2410;;1;0.36;1
USLD_P;2015;560003980;560005746;N2460;1;;0.31;1
USLD_P;2015;560003980;560005746;N2470;;1;0.07;1
USLD_P;2015;560003980;560005746;N2510;64;17;21.61;1
