BOR;AN;nofinesset;nofinessej;STRUCTURE;CONS_PSY_INT;ACT_INF_INT;CONS_MED_INT;CONS_MED_INT_HORSPSY;CONS_MED_INT_PSY;CONS_IDE_INT;CONS_TOT_INT;CAS_RSP_INT;FILACT_INT;dt_NOUV_INT;CONS_PSY_EXT;ACT_INF_EXT;CONS_MED_EXT;CONS_MED_EXT_HORSPSY;CONS_MED_EXT_PSY;CONS_IDE_EXT;CONS_TOT_EXT;CAS_RSP_EXT;FILACT_EXT;dt_NOUV_EXT;CONS_PSY18;ACT_INF18;CONS_MED18;CONS_MED18_HORSPSY;CONS_MED18_PSY;CONS_IDE18;CONS_TOT18;CAS_RSP18;FILACT18;dt_NOUV18;SEJ;HOSP;CAS_RCP;EFFPL_PM;EFFPL_PMDOU;EFFPL_IDE;EFFPL_IDEDOU;EFFPL_PSY;EFFPL_PNMAUT;EFFPA_PM;EFFPA_PMDOU;EFFPA_IDE;EFFPA_IDEDOU;EFFPA_PSY;EFFPA_PNMAUT;EFFPA1_PM;EFFPA1_PMDOU;EFFPA1_IDE;EFFPA1_IDEDOU;EFFPA1_PSY;EFFPA1_PNMAUT;EFFPA2_PM;EFFPA2_PMDOU;EFFPA2_IDE;EFFPA2_IDEDOU;EFFPA2_PSY;EFFPA2_PNMAUT;EFFPA3_PM;EFFPA3_PMDOU;EFFPA3_IDE;EFFPA3_IDEDOU;EFFPA3_PSY;EFFPA3_PNMAUT;ETP_PM;ETP_PMDOU;ETP_IDE;ETP_IDEDOU;ETP_PSY;ETP_PNMAUT
DOULEUR;2016;2A0000022;2A0000014;Consultation;;0;6;6;;;;;6;;;6;1287;1287;;;;;484;;;0;26;26;;;;;5;;0;0;;0;;;;;;6;6;1;1;1;;;;;;;;;;;;;;;;;;;;6;6;1;1;1;
DOULEUR;2016;300000023;300780046;Consultation;;;3;3;;;;;3;;;;232;232;;;;;163;123;;;1;1;;;;;1;;0;0;;2;0;0;;0;0;0;0;0;;0;0;;;;;;;;;;;;;;;;;;;0.2;0;0;;0;0
DOULEUR;2016;300780152;920029527;Centre;411;2399;705;705;;;;;97;23;517;523;1933;1933;;;;111;932;381;;;0;;;;;;;;0;0;120;;;1;1;1;1;1;1;1;;1;;;;;;;;;;;;;;;;;;;;0.51;0.51;1.5;1.5;1.2;1.1
DOULEUR;2016;300782117;300780038;Centre;16;;762;762;;;;;517;;1313;;7694;7694;;;;;2747;;;;0;;;;;;;;4287;1115;;4;3;6;6;2;7;;;;;;;;;;;;;;;;;;;;;;;;;4;3;6;6;2;6.75
DOULEUR;2016;310000310;310780671;Consultation;;;0;;;;;;;;637;1223;2268;2268;;;;;587;250;;;0;;;;;;;;0;0;15;;;;;;;4;2;1;1;2;;;;;;;;;;;;;;;;;;;;1.4;0.8;0.7;0.7;0.72;
DOULEUR;2016;310016977;310781406;Centre;307;182;155;69;86;;;;69;52;133;240;1291;871;420;;;130;627;388;440;422;1446;940;506;;;;696;440;0;0;130;;;1;1;;;4;4;1;1;2;1;;;;;;;;;;;;;;;;;;;1.2;1.2;1.4;1.4;0.9;0.7
DOULEUR;2016;310780259;310000096;Centre;325;671;662;662;0;;;;;;710;730;2189;2080;109;;;;1014;671;;;14;14;;;;;;;0;0;2128;4;2;1;1;1;1;;;;;1;2;;;;;;;;;;;;;;;;;;;2.14;1.42;1;1;1.25;1.35
DOULEUR;2016;310780283;310000112;Centre;199;100;192;192;;;;10;178;130;243;190;2163;2140;23;;;83;1020;706;;;5;5;;;;;5;5;0;0;36;1;1;1;1;;;1;;;1;2;2;;;;;;;;;;;;;;;;;;;1.5;1;1;1.5;1;1
DOULEUR;2016;310780309;310000120;Centre;665;1788;0;;;;;;;;;172;2762;2762;;;;;1512;760;;;0;;;;;;;;1337;554;317;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;
DOULEUR;2016;310781067;310788898;Consultation;1;22;185;185;;;;;84;75;400;602;1004;1004;;;;;374;285;;;0;;;;;;;;0;0;;2;2;3;1;;;0;0;2;0;;;;;;;;;;;;;;;;;;;;;0.7;0.7;1.85;0.8;;
DOULEUR;2016;310782347;310789136;Consultation;120;263;434;434;0;;;;288;222;240;216;816;812;4;;;543;437;306;;;0;;;;;;;;0;0;297;;;1;1;;1;3;2;3;1;2;3;;;;;;;;;;;;;;;;;;;1.6;0.7;1.63;0.8;0.5;1.15
DOULEUR;2016;310783048;310781406;Centre;;;107;102;5;;;41;60;102;1011;1049;4815;3985;830;;;210;2057;1605;;;3;3;;;;;3;3;0;0;251;1;1;1;1;;1;2;2;;;1;1;;;;;;;;;;;;;;;;;;;2.7;2.2;1;1;0.7;1.2
DOULEUR;2016;320000086;320780117;Consultation;231;3;133;133;0;;;82;42;41;348;102;506;506;0;;;337;142;113;12;0;0;0;0;;;0;0;0;0;0;0;1;1;2;2;;1;;;;;1;;;;;;;;;;;;;;;;;;;;1;1;2;2;0.5;1
DOULEUR;2016;330000555;330781204;Consultation;5;29;0;;;;;;;;552;406;810;810;;;;;270;120;4;1;5;5;;;;;;;0;0;;1;1;;;;1;;;2;2;2;;;;;;;;;;;;;;;;;;;;0.4;0.4;0.5;0.5;0.5;0.33
DOULEUR;2016;330000589;330027509;Consultation;;23;32;32;;;;;;;410;138;439;439;;;;35;215;87;;;0;;;;;;;;0;0;;0;0;1;1;0;1;1;1;0;0;1;0;;;;;;;;;;;;;;;;;;;0.21;0.21;0.42;0.42;0.36;0.37
DOULEUR;2016;330000597;330027509;Consultation;;31;52;52;;;;;;;352;229;615;615;;;;35;285;180;;;12;12;;;;;;;0;0;;;;1;1;;1;1;1;;;1;;;;;;;;;;;;;;;;;;;;0.29;0.29;0.58;0.58;0.5;0.52
DOULEUR;2016;330000605;330781253;Consultation;1;42;63;63;;;;;51;31;401;351;1013;1013;;;;;477;284;;4;6;6;;;;;5;4;0;0;0;1;1;;;;;2;;1;;1;;;;;;;;;;;;;;;;;;;;1.6;1;0.5;;0.74;
DOULEUR;2016;330000662;330781329;Centre;;;0;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;17823;2866;;2;;;;;1;;;1;1;;;;;;;;;;;;;;;;;;;;;2;;0.75;0.75;;0.94
DOULEUR;2016;330781360;330781196;Centre;7;15;145;63;82;;;26;11;3;661;998;5020;4405;615;;;352;2378;1364;276;256;387;387;;;;191;204;119;28;27;124;1;1;1;1;0;1;5;2;2;2;2;1;;;;;;;;;;;;;;;;;;;3.3;2;2.5;2.5;1.3;1.8
DOULEUR;2016;340000033;340780055;Centre;;;0;;;;;;;;479;2951;4308;4308;;;;;1029;;;;0;;;;;;;;0;0;;;;1;;1;1;4;;;;;;;;;;;;;;;;;;;;;;;;1.05;;1;;0.55;1.5
DOULEUR;2016;340000223;340011295;Consultation;0;24;93;93;0;;;4;75;73;423;347;1384;1317;67;;;122;390;229;0;0;0;0;0;;;0;0;0;0;0;;1;1;0;0;0;0;3;1;1;1;1;1;;;;;;;;;;;;;;;;;;;1.1;1.02;0.5;0.5;0.5;0.5
DOULEUR;2016;340780675;340000298;Centre;32;515;370;370;0;;;12;231;209;840;118;1751;1751;0;;;204;718;515;23;0;6;6;0;;;3;3;2;39;34;52;1;1;1;1;;;2;1;1;;1;1;;;;;;;;;;;;;;;;;;;1.4;1.2;1.7;1;0.73;0.57
DOULEUR;2016;340781608;340015171;Consultation;;;50;50;;;;;21;50;;;19;19;;;;;12;19;;;0;;;;;;;;0;0;;;;;;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;;0.1;0.1;0.05;0.05;;
DOULEUR;2016;340782036;340780477;Centre;;2;311;307;4;;;115;292;263;370;186;4333;3833;500;;;45;2029;1150;;;4;4;;;;;4;4;1030;575;1151;7;2;7;;2;;2;7;2;;;;;;;;;;;;;;;;;;;;;;3.83;3.83;7.9;;0.8;
DOULEUR;2016;340785161;340780477;Centre;10;242;378;378;0;;;78;176;127;197;258;902;902;0;;;182;336;169;207;500;1072;1072;0;;;;474;246;0;0;116;1;1;1;1;;;1;1;;;1;1;;;;;;;;;;;;;;;;;;;1.5;1.5;1;1;0.25;0.35
DOULEUR;2016;350000139;350001137;Centre;23;20;0;;;;;;;;591;1274;2508;1992;516;;;47;1140;476;;;0;;;;;;6;;493;340;63;;;1;;;2;5;5;1;;;5;;;;;;;;;;;;;;;;;;;1.52;1.52;0.96;;;5.09
DOULEUR;2016;350000147;350000022;Consultation;;;0;;;;;;;;397;649;1733;1733;;;;;762;508;10;;30;30;;;;;9;8;424;184;80;2;2;1;;;1;;;2;1;1;2;;;;;;;;;;;;;;;;;;;1.1;1.1;1.45;0.75;0.24;1.3
DOULEUR;2016;350000741;350005179;Centre;;;0;;;;;;;;538;781;3282;3282;;;;;1106;509;198;454;903;903;;;;;382;231;2;2;;5;2;1;;;1;3;2;6;2;1;;;;;;;;;;;;;;;;;;;;2.76;1.35;3.3;1.4;0.3;1.18
DOULEUR;2016;350002812;350023503;Consultation;490;579;100;100;;;;;59;26;239;253;865;865;;;;;543;277;;;0;;;;;;;;0;0;;;;1;1;;;5;1;1;;3;3;;;;;;;;;;;;;;;;;;;0.95;0.65;1.1;1;0.3;1
DOULEUR;2016;360000137;360000053;;18;40;0;;;;;5;45;32;474;908;1263;1263;;;;45;556;292;0;2;4;4;;;;3;3;3;0;0;415;1;;1;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;0.6;;1;;0.5;0.8
DOULEUR;2016;370000531;370000606;Consultation;;;0;;;;;;;;;1183;884;884;0;;;11;334;69;;;0;;;;;;;;0;0;1;2;2;2;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;0.5;0.5;0.4;0.4;0.33;0.5
DOULEUR;2016;370000861;370000481;;;;264;264;;;;;127;;296;324;2523;2406;117;;;2585;1192;755;9;23;103;102;1;;;;;;0;0;300;1;;0;;0;0;2;;2;;1;1;;;;;;;;;;;;;;;;;;;1.13;;1;;0.6;1.06
DOULEUR;2016;380000018;380780023;Centre;;;0;;;;;;;;297;490;532;476;56;;;;318;47;;;0;;;;;;;;441;435;13;1;1;1;1;;2;;;;;2;;;;;;;;;;;;;;;;;;;;0.6;0.6;0.5;0.5;1.03;0.7
DOULEUR;2016;380000034;380780049;Consultation;214;;175;175;;;;;;;;;1489;1489;;;;;;;;;0;;;;;;;;0;0;;1;1;1;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;0.6;0.5;0.5;;0.5;0.2
DOULEUR;2016;380000067;380780080;Centre;;7;727;727;;;;;346;210;868;518;5554;5438;116;;;120;1627;856;11;8;0;;;;;;110;82;0;0;100;1;;1;1;;2;9;;;;1;2;;;;;;;;;;;;;;;;;;;3.4;;1;1;0.6;2.96
DOULEUR;2016;380000174;380781435;Consultation;11;6;79;79;;;;;5;;328;1231;1042;1042;0;;;25;479;208;0;0;0;0;0;;;0;0;0;0;0;0;1;1;;;0;2;2;1;2;1;1;3;;;;;;;;;;;;;;;;;;;0.6;0.27;0.76;0.3;0.47;0.91
DOULEUR;2016;380000406;380784751;Consultation;11;12;225;225;0;;;0;192;192;606;2319;1568;1568;0;;;132;746;339;;26;72;72;0;;;5;31;28;0;0;161;;;1;;;;4;4;;;1;2;;;;;;;;;;;;;;;;;;;0.6;0.6;1;;0.75;0.75
DOULEUR;2016;380012658;380012609;Centre;;;210;210;;;;;;250;958;793;4031;3506;525;;;450;1051;303;;;9;9;;;;;4;;198;139;94;3;3;;;;1;3;1;2;2;2;1;;;;;;;;;;;;;;;;;;;3.6;3.25;1.3;1.3;1;1.5
DOULEUR;2016;390000040;390780146;Centre;;37;28;28;;;;;;;686;1304;4310;4310;0;;;180;626;297;;;0;;;;;;3;;0;0;25;1;1;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0.5;0.5;1.36
DOULEUR;2016;390000222;390780609;;;53;1;;1;;;;;;216;571;448;398;50;;;;234;105;216;624;449;398;51;;;;234;105;6;2;0;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;0.15;0.15;0.5;;;0.5
DOULEUR;2016;400000105;400780193;Consultation;;252;25;25;0;;;28;20;17;342;2201;1180;1180;0;;;123;505;309;;37;8;8;0;;;0;5;4;0;0;10;1;;;;;;;;2;;2;1;;;;;;;;;;;;;;;;;;;0.6;;1.53;;0.7;0.5
DOULEUR;2016;400000139;400011177;Consultation;54;37;41;41;0;;;0;34;1;272;256;551;551;0;;;27;401;99;2;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;1;2;;;;;;;;;;;;;;;;;;;1;1;0.4;0.4;0.25;1
DOULEUR;2016;410000020;410000087;Consultation;;;443;443;;;;;300;;1154;1056;3226;3226;;;;780;1284;529;;;0;;;;;;;;0;0;20;2;0;1;1;1;1;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;2;0;1;1;1.29;0.72
DOULEUR;2016;420000010;420780033;Consultation;0;10;15;15;0;;;0;15;15;838;906;2426;2402;24;;;140;864;258;2;15;21;21;0;;;6;12;;0;0;2;2;;2;2;;1;3;2;;;2;;;;;;;;;;;;;;;;;;;;1.64;0.94;1;1;1;0.75
DOULEUR;2016;420000226;420013831;Consultation;;;30;30;;;;;;;318;1574;1190;1190;;;;20;345;190;;;0;;;;;;;;0;0;20;0;;1;;0;0;5;2;1;;1;1;;;;;;;;;;;;;;;;;;;1.5;0.5;1.25;;0.5;0.24
DOULEUR;2016;420785354;420784878;Centre;0;54;264;224;40;;;20;152;152;1393;1669;7424;6567;857;;;360;2816;1263;172;10;82;77;5;;;43;43;;671;232;114;5;;1;0;1;3;4;;2;0;2;6;;;;;;;;;;;;;;;;;;;3.79;;2.74;0;1;3.8
DOULEUR;2016;430000117;430000018;Consultation;31;25;134;134;;;;;;;520;400;965;965;;;;19;995;198;;;0;;;;;;;1;0;0;;0;0;0;0;0;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;0.6;0.6;0.6;0.6;0.5;1.25
DOULEUR;2016;430000299;430000059;;;;0;;;;;;;;24;27;56;56;;;;;36;19;;;0;;;;;;;;0;0;;;;;;;;1;;1;;1;;;;;;;;;;;;;;;;;;;;0.01;;0.01;;0.01;
DOULEUR;2016;430000307;430000067;Consultation;;2;0;;;;;;2;2;102;14;0;;;;;;61;14;;;0;;;;;;;;0;0;;;;;;;;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;0.04;0.04;0.04;0.04;0.1;0.04
DOULEUR;2016;440000016;440000057;Consultation;25;206;65;65;;;;;53;28;616;379;2537;2502;35;;;;1324;619;3;6;51;51;;;;;19;13;0;0;120;1;1;1;1;;1;3;3;;;1;1;;;;;;;;;;;;;;;;;;;2;2;1;1;0.5;1.8
DOULEUR;2016;440000271;440000289;Centre;;;11;11;;;;;10;10;;;2384;2299;85;;;;1478;1234;;;299;298;1;;;;159;111;0;0;118;10;;0;0;0;0;2;;0;0;0;0;;;;;;;;;;;;;;;;;;;1.48;;0;0;0;0
DOULEUR;2016;440000412;440000941;Centre;;;41;;41;;;;;;634;1038;12715;12489;226;;;15;5204;2556;;;0;;;;;;;;1405;993;179;3;3;2;2;;;6;4;4;3;4;9;;;;;;;;;;;;;;;;;;;6;4.4;5.5;5;2.3;3
DOULEUR;2016;440000453;440000289;Centre;;;0;0;0;;;;;0;;;286;266;20;;;;109;51;;;0;0;0;;;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DOULEUR;2016;440001113;490017258;Centre;;;0;;;;;;;;77;;1526;1526;;;;88;567;318;;;0;;;;;;;;0;0;55;2;1;;;;1;3;1;2;;1;2;;;;;;;;;;;;;;;;;;;1.05;0.4;1;;0.3;1.7
DOULEUR;2016;440017598;440000289;Centre;;;131;131;0;;;;39;38;811;251;4320;4162;158;;;2493;2002;964;;;22;22;0;;;;12;9;761;531;468;10;;4;;0;1;2;;1;;1;5;;;;;;;;;;;;;;;;;;;2.39;;3.05;;0.5;3.9
DOULEUR;2016;440023364;440006377;Centre;;;12;12;;;;;;;291;325;4018;3993;25;;;149;2428;1437;;;21;21;;;;;;12;902;626;328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.83;2.83;2.88;0.83;0.17;3.83
DOULEUR;2016;440041580;440041572;Centre;;;3;3;;;;;;;59;67;823;818;5;;;31;497;294;;;4;4;;;;;;3;172;172;67;3;3;;1;;;2;2;37;;2;9;;;;;;;;;;;;;;;;;;;0.57;0.57;0.58;0.17;0.03;0.77
DOULEUR;2016;450002613;450000088;Centre;;127;153;153;;;;102;418;;321;1880;2858;2702;156;;;;1453;;;;0;;;;;;;;0;0;78;3;;2;;;;0;;;;;;;;;;;;;;;;;;;;;;;;1.2;;2;;;
DOULEUR;2016;460000110;460780216;Consultation;101;98;882;882;;;;333;348;307;598;191;778;778;;;;114;468;275;;;0;;;;;;4;;0;0;18;;;1;1;0;1;2;1;1;0;1;0;;;;;;;;;;;;;;;;;;;0.9;0.3;0.9;0.5;0.5;0.5
DOULEUR;2016;470000423;470016171;Consultation;;;42;42;;;;;;;103;;1155;1155;;;;;;;;;0;;;;;;;;0;0;;1;1;1;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;1;1;1;;0.1;0.7
DOULEUR;2016;470000431;470000324;Consultation;;;0;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DOULEUR;2016;490000049;490000031;Centre;91;0;97;97;0;;;0;0;0;930;2552;2239;1696;543;;;38;1042;426;338;2055;671;671;0;;;28;155;80;0;0;162;0;;2;;0;3;2;;0;;3;0;;;;;;;;;;;;;;;;;;;1;;1;;0.88;1.6
DOULEUR;2016;490000155;490017258;Centre;;;0;;;;;;;;77;;1813;1813;;;;14;639;414;;;0;;;;;;;;0;0;203;;;;;;;9;9;2;;1;1;;;;;;;;;;;;;;;;;;;1.1;1.1;1;;0.2;0.7
DOULEUR;2016;490000635;490000676;Consultation;3;14;11;11;0;;;0;24;18;362;697;1068;966;102;;;88;457;227;0;0;3;3;0;;;0;2;1;0;0;100;4;2;;;;;2;;1;;1;1;;;;;;;;;;;;;;;;;;;1.06;0.47;0.5;;0.42;0.5
DOULEUR;2016;500000021;500000054;Consultation;9;141;77;75;2;;;;56;20;976;494;1224;1153;71;;;31;584;271;985;635;1299;1228;71;;;31;640;291;0;0;370;;;;;;;2;;4;2;1;1;;;;;;;;;;;;;;;;;;;0.5;;1.3;0.3;0.5;0.8
DOULEUR;2016;500000187;500000013;Consultation;;;0;;;;;;;;369;1378;1030;907;123;;;28;447;256;;;0;;;;;;;;0;0;;;;;;;1;3;1;;1;1;2;;;;;;;;;;;;;;;;;;;0.9;0.9;;0.9;0.5;1.2
DOULEUR;2016;500000450;500000112;Consultation;39;525;97;97;;;;;;;543;420;2161;2161;;;;162;783;228;12;3;9;9;;;;;;;0;0;;2;1;1;1;1;2;2;1;2;1;;1;;;;;;;;;;;;;;;;;;;2.3;1.5;2.27;2;0.5;1.54
DOULEUR;2016;500000468;500000013;Consultation;;;0;;;;;;;;;;213;213;;;;;122;34;;;0;;;;;;;;0;0;;;;;;;;2;;1;1;;;;;;;;;;;;;;;;;;;;;0.16;;0.2;0.2;;
DOULEUR;2016;510000250;510000078;Consultation;;;0;;;;;;;;0;0;8;8;;;;;4;2;0;0;0;0;;;;;0;0;0;0;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;0.25;;;;;
DOULEUR;2016;510002447;510000029;Centre;;;0;;;;;;;;701;474;3138;3138;0;;;300;1562;649;;;40;40;;;;;24;14;0;0;7;4;4;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;1.49;1.49;;;;
DOULEUR;2016;520000068;520780073;Consultation;;;18;18;;;;;;;467;810;1115;1115;0;;;88;469;222;;;0;;;;;;;;0;0;20;;;1;1;1;4;3;2;;;1;;;;;;;;;;;;;;;;;;;;0.53;0.43;0.6;0.6;1.2;1.66
DOULEUR;2016;530000017;530000025;;;;0;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;468;212;;;;1;;0;0;2;;6;;1;2;;;;;;;;;;;;;;;;;;;0.98;;2.4;;0.4;0.85
DOULEUR;2016;540001138;540023264;Centre;;;0;;;;;;;;1030;71;1633;1513;120;;;;988;520;;;0;;;;;;;;0;0;17;;;;;;1;2;;1;;2;2;;;;;;;;;;;;;;;;;;;0.6;;0.8;;1;2
DOULEUR;2016;540001286;540003019;Consultation;193;1025;1840;1840;;;;;477;128;99;312;1559;1337;222;;;;582;118;;;0;;;;;;;;0;0;;3;1;2;1;2;;;;;;;3;;;;;;;;;;;;;;;;;;;1.7;1;1.2;1;0.2;1
DOULEUR;2016;540002698;540023264;Centre;;;0;;;;;;;;901;;430;336;94;;;169;114;74;901;;430;336;94;;;169;114;74;0;0;35;;;;;;;2;;;;2;1;;;;;;;;;;;;;;;;;;;0.43;;0.59;;0.84;0.28
DOULEUR;2016;550000012;550006795;Consultation;2;275;152;152;0;;;25;150;147;737;101;1559;1559;;;;30;814;367;;;0;;;;;;;;0;0;35;2;2;2;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;1.65;1.65;1;;1;0.5
DOULEUR;2016;560000127;560023210;Consultation;17;10;43;43;0;;;0;33;19;1152;590;3962;3962;0;;;46;1349;410;7;15;39;39;0;;;0;9;6;0;0;40;2;2;2;0;1;1;1;1;1;1;2;2;;;;;;;;;;;;;;;;;;;1.45;1.45;2.5;0.5;1.4;2.41
DOULEUR;2016;560000143;560014748;Consultation;1;13;262;262;;;;;179;;855;715;1545;1545;;;;;844;;2;0;12;12;;;;;11;;222;94;;3;3;1;1;;1;1;1;1;;1;;;;;;;;;;;;;;;;;;;;1.43;1.43;1.11;0.8;0.58;0.53
DOULEUR;2016;560000192;560000044;Consultation;6;70;79;79;;;;;20;20;199;769;589;589;;;;;160;93;0;0;2;2;;;;;2;;0;0;;;;;;;;1;;1;;1;1;;;;;;;;;;;;;;;;;;;0.6;;0.5;;0.2;0.6
DOULEUR;2016;560002933;560006074;;;;0;;;;;;;;444;550;2868;2868;;;;;1232;648;;;0;;;;;;;;0;0;;1;1;;;;;13;8;;;8;6;;;;;;;;;;;;;;;;;;;1.45;1.3;;;3.65;1.35
DOULEUR;2016;570000216;570010181;Consultation;;;0;;;;;;;;;;874;874;;;;;623;;;;0;;;;;;;;14;14;;1;1;0;0;1;1;2;2;1;1;0;0;;;;;;;;;;;;;;;;;;;1.62;1.62;0.75;0.75;1;1
DOULEUR;2016;570000281;570005165;Consultation;2;;4;4;;;;;4;;924;;1142;1142;;;;;557;202;;;0;;;;;;;;0;0;;7;;;;1;;0;;;;;1;;;;;;;;;;;;;;;;;;;0.9;;;;1;0.5
DOULEUR;2016;570000901;570000158;Consultation;;;0;;;;;;;;592;240;622;447;175;;;;177;33;;;0;;;;;;;;0;0;40;;;;;1;1;3;2;1;1;;;;;;;;;;;;;;;;;;;;;0.35;0.3;0.73;0.73;0.66;1.13
DOULEUR;2016;570001099;570023630;Centre;;;0;;;;;;;;;;4006;4006;;;;;2104;1177;;;0;;;;;;;;1944;737;;1;;10;;;6;2;;1;;;1;;;;;;;;;;;;;;;;;;;2;;10.55;;;6.5
DOULEUR;2016;570026682;570005165;Consultation;;13;113;113;;;;;88;4;820;36;2607;2607;;;;204;967;351;;;0;;;;;;;;0;0;;6;;;;1;;0;;1;;;1;;;;;;;;;;;;;;;;;;;3.65;;0.06;;1;0.68
DOULEUR;2016;590000188;590780334;Consultation;47;;391;245;146;;;;89;89;132;;986;748;238;;;81;325;209;0;;1;1;0;;;0;1;1;0;0;;5;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;0.5;;;;;0.2
DOULEUR;2016;590000337;590781415;Consultation;;585;81;81;;;;;67;83;259;181;241;241;;;;44;142;94;;6;0;;;;;;;;0;0;44;2;2;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;0.3;0.3;1;1;0.5;
DOULEUR;2016;590000428;590781605;;;;0;;;;;;;;230;796;568;568;;;;179;367;114;;;0;;;;;;;;0;0;;;;;;;;;;1;1;1;2;;;;;;;;;;;;;;;;;;;;;0.8;0.8;0.5;0.99
DOULEUR;2016;590000535;590781803;Consultation;;;0;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;0;0;;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.6;0.6;;;;
DOULEUR;2016;590000618;590782215;;586;326;0;;;;;586;;;484;13;2029;2029;;;;0;1569;6;82;1;0;;;;;0;;;594;370;17;5;1;3;;1;4;2;0;3;3;;;;;;;;;;;;;;;;;;;;;1.98;0.02;4.09;1.73;1;4.21
DOULEUR;2016;590001004;590783239;;;146;0;;0;;;;;;368;155;1980;1980;0;;;45;1046;440;3;0;0;;0;;;;;;0;0;14;;;;;;;4;;1;;;;;;;;;;;;;;;;;;;;;;1.4;;0.86;;;
DOULEUR;2016;590796975;590780193;;;;0;;;;;;;;601;;5199;5199;;;;;1918;1084;;;0;;;;;;;;0;0;80;;;0;;1;;3;;1;;3;;;;;;;;;;;;;;;;;;;;2.41;;0.65;;1.9;
DOULEUR;2016;590801106;590782421;Consultation;104;;0;;;;;;;;631;109;1179;1100;79;;;360;601;352;189;;0;;;;;;;;0;0;360;;;;;;;6;2;1;1;2;2;;;;;;;;;;;;;;;;;;;1.1;0.7;0.1;0.1;1;1
DOULEUR;2016;590811279;590780193;;;;245;245;;;;;245;245;665;127;5170;5170;;;;375;2361;1176;15;;0;;;;;;15;15;0;0;75;1;1;1;1;;2;5;1;1;;2;2;;;;;;;;;;;;;;;;;;;2.7;1.1;1.3;1;1;2.8
DOULEUR;2016;600000053;600101984;Consultation;;;137;137;;;;;82;77;296;373;699;699;;;;;286;285;;;0;;;;;;;;0;0;;2;2;;;;;1;1;1;1;1;2;;;;;;;;;;;;;;;;;;;0.8;0.8;0.5;0.5;0.4;0.4
DOULEUR;2016;600000194;600100713;;4;51;183;183;0;;;0;102;96;690;1339;1431;1431;0;;;175;560;292;0;3;2;2;0;;;0;2;2;110;73;0;2;;4;;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;1.34;;2.21;;1;1
DOULEUR;2016;600000285;600100721;Consultation;;;0;;;;;;;;;;757;757;;;;;348;;;;0;;;;;;;;24;22;;;;;;;;2;2;;;1;;;;;;;;;;;;;;;;;;;;0.41;0.41;;;0.6;
DOULEUR;2016;600000467;600101984;Consultation;;;111;111;;;;;67;63;241;303;568;568;;;;;232;128;;;0;;;;;;;;0;0;;1;1;;;;;1;1;2;1;1;1;;;;;;;;;;;;;;;;;;;0.3;0.3;1;0.5;0.4;0.4
DOULEUR;2016;600113476;600100721;Centre;;;0;;;;;;;;;;1222;1222;;;;;552;;;;0;;;;;;;;73;48;;;;;;;;2;2;3;1;1;1;;;;;;;;;;;;;;;;;;;0.61;0.61;2.1;0.8;0.5;0.1
DOULEUR;2016;610000051;610780082;;4;5;46;46;0;;;0;39;28;468;382;1596;1551;45;;;59;533;199;2;0;1;1;0;;;0;1;1;0;0;;;;;;1;1;2;2;1;1;;;;;;;;;;;;;;;;;;;;;1;1;0.91;0.91;1;1
DOULEUR;2016;610000069;610780090;Consultation;;280;109;109;;;;;37;;254;964;585;413;172;;;120;230;104;;;0;;;;;;;;0;0;;;;;;;;2;1;3;1;1;1;;;;;;;;;;;;;;;;;;;0.6;0.5;0.75;0.33;0.5;0.5
DOULEUR;2016;610000119;610780165;Consultation;;167;0;;;;;;;;203;474;968;936;32;;;21;666;310;;;0;;;;;;;;0;0;140;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;0.54;0.44;;;0.2;0.4
