BOR;AN;nofinesset;nofinessej;LIT;JOU;ENT;DECES;URG_EJ;URG_EXT;MCO_EJ;MCO_EXT;GER_EJ;GER_EXT;SSR_EJ;SSR_EXT;PSY_EJ;PSY_EXT;HAD_EJ;HAD_EXT;DOMIC1;PEGER;EMGER;GERPSY;EMPAL;ALZ;EHPAD;VILHOS;RETR
USLD;2013;320000102;320780133;35;12228;30;;;;8;3;;;17;1;;;;;1;;;;;;18;;
USLD;2013;320000128;320780158;30;10503;42;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;320000144;320780174;30;11077;14;;0;;1;2;0;;8;1;0;1;0;;1;4;4;10;1;0;2;0;0
USLD;2013;330000571;330781220;34;10160;21;;;;3;1;;;6;4;;;;;2;;;;;;6;;
USLD;2013;330000613;330781261;60;21302;51;;;;3;;1;;29;;2;;1;;15;;;;;;11;2;
USLD;2013;330005182;330792862;50;18068;38;;0;;0;14;0;0;0;8;0;4;0;12;0;0;0;0;0;0;6;3;
USLD;2013;330781337;330781196;120;40169;62;;;;;3;;;;;;1;;;;;;;;;0;;0
USLD;2013;330791641;330056540;80;28734;24;;;;;8;;;;5;;;;;;0;0;6;3;0;1;;1
USLD;2013;340000033;340780055;143;50120;144;;;;55;4;10;;45;5;2;;;;;;;;;;8;;8
USLD;2013;340000215;340780519;30;10684;33;;;;;4;;;1;1;;;;;27;;;;;;12;;
USLD;2013;340000231;340780535;49;17331;36;;;;3;4;;;10;3;;;;;13;;;;;;7;;
USLD;2013;340008275;340780477;76;26956;41;;;;11;2;;;15;2;;;;;;0;0;5;1;0;6;;
USLD;2013;340780436;340011295;35;12235;35;;;;;;;;;;;;;;;;;;14;;;;
USLD;2013;340780444;340009893;30;10523;16;;;;6;;;;6;1;;;;;3;;;;;;0;0;0
USLD;2013;340782481;340780477;70;24533;49;;;;15;4;;;15;1;;;;;;;;5;1;;6;;
USLD;2013;340789379;340001825;80;27087;39;;;;;;;9;2;;;1;;;;0;0;0;0;0;4;;
USLD;2013;340796051;340011295;55;19457;48;;;;;;;;;;;;;;;;;;15;;;;
USLD;2013;350006789;350005179;120;42537;86;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;350013249;350002317;30;10545;36;;;;;;;;13;20;;;;;;;;;;;9;;
USLD;2013;350013629;350000022;83;29484;72;;;;6;3;10;;18;;2;;;;65;;;;;;;;
USLD;2013;350013728;350000055;53;16009;39;;2;;8;3;;;17;1;;;;;6;;;;;;1;1;
USLD;2013;350028668;350000030;49;17578;22;;0;;4;0;1;0;6;1;0;0;0;0;10;1;0;3;;0;1;1;0
USLD;2013;350031613;350000048;30;10737;18;;1;;0;1;0;0;9;2;0;0;0;0;0;;0;6;5;;1;1;
USLD;2013;350031803;440042844;60;21080;42;;;;22;6;;;18;8;;2;;;6;;;;10;;;;
USLD;2013;350032280;350000246;80;28856;63;;;;;21;;2;;;35;;;;5;;;;;;10;;2
USLD;2013;360000160;360000079;30;10441;45;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;360000202;360000103;31;9813;52;;0;;0;0;4;0;16;0;0;0;0;0;4;0;0;0;0;0;3;23;0
USLD;2013;360004618;360000046;30;10719;13;;;;7;;;;6;;;;;;;;;;;;2;;
USLD;2013;360006688;360000392;64;21701;101;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;370000531;370000606;125;42283;75;;;;1;2;3;;47;2;;;;;19;;;;211;10;18;1;0
USLD;2013;370102659;250018132;80;29170;6;;;;;0;;0;;0;;2;;0;;0;0;0;0;0;2;1;0
USLD;2013;380000026;380780031;30;10597;18;;0;;0;1;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0
USLD;2013;380000075;380780098;45;16524;26;;;;;;;;4;6;;;;;3;;;;;;6;;1
USLD;2013;380000109;380780213;76;26854;52;;;;8;5;;;19;3;;;;;17;;;9;1;;11;;
USLD;2013;380000356;380782698;70;25671;41;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;380006288;380780080;125;43613;114;;0;;13;6;11;0;18;5;0;0;1;0;5;0;0;42;0;0;8;4;0
USLD;2013;380785840;380780049;38;13831;54;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;380798520;380780049;47;17121;41;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;380802512;380793265;45;16131;35;;;;;16;;1;;8;;;;;2;;;;;;0;2;0
USLD;2013;380802702;380780080;40;14293;60;;1;;4;;2;;35;1;0;;0;;1;0;0;0;4;0;15;3;0
USLD;2013;380802728;380784751;30;10899;11;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;390000040;390780146;51;17386;22;;;;;;;;1;;;;;;21;;;;;;;;
USLD;2013;390000065;390780161;30;10734;14;;;;2;;;;6;3;;1;;;;;;;1;;3;;
USLD;2013;390000214;390780591;30;10374;11;;0;;0;0;0;0;11;0;0;0;0;0;0;0;0;10;17;0;2;0;0
USLD;2013;390784833;390780609;32;11567;17;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;400000147;400780268;40;14394;35;;0;;3;0;0;0;24;4;0;2;0;0;6;0;0;0;0;0;4;2;
USLD;2013;400006607;400790663;30;10950;82;;;;;7;;3;;2;;2;;0;;0;0;2;5;0;0;0;0
USLD;2013;400780250;400011177;80;28527;43;;;;9;;7;;20;1;1;;;;5;;;4;7;;4;2;1
USLD;2013;400781043;400780193;100;35414;111;;1;;36;4;7;;38;2;0;;7;3;;32;;48;;;16;1;0
USLD;2013;400787446;400780458;150;54635;80;;;;;;;6;;62;;;;;;;;;;;17;3;
USLD;2013;410000020;410000087;100;38229;108;;;;26;3;;;19;;2;;;;58;;;;23;;4;;
USLD;2013;410000046;410000103;60;21301;72;;;;12;3;;;5;;4;;0;;10;0;0;0;2;0;0;0;0
USLD;2013;420000234;420780652;150;52697;87;;1;;2;;4;;63;;;1;;;16;;0;0;67;0;4;;1
USLD;2013;420000275;420780694;30;10680;38;;;;;;;;28;5;;;;;;;;;;;;;
USLD;2013;420780546;420000168;30;10787;17;;0;;0;0;0;1;0;6;0;0;0;0;0;0;0;0;0;0;4;0;0
USLD;2013;420782559;420784878;78;27856;57;;;;;;;;57;;;;;;1;;;;23;;1;2;5
USLD;2013;420782567;420784878;82;29421;71;;;;;;;;68;;;;;;;;;;12;;2;1;5
USLD;2013;420784845;420780033;149;53719;103;;0;;10;;0;;80;;0;;0;;4;221;0;;;0;44;8;
USLD;2013;420789067;420780710;50;18122;32;;;;;;;;;25;;;;;7;0;0;0;;0;4;;
USLD;2013;430000117;430000018;55;19861;26;;;;2;2;3;;8;;;;;;5;58;0;;5;;1;;
USLD;2013;430000190;430000034;30;10649;38;;0;;11;0;13;0;5;3;0;0;0;0;3;38;0;4;0;0;5;3;0
USLD;2013;430000307;430000067;30;10661;12;;0;;4;0;0;0;3;1;0;0;0;0;3;;;;4;;1;;
USLD;2013;430000356;430000091;30;10810;16;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;430007419;630786754;40;14266;11;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;440000016;440000057;75;25897;21;;;;14;;;;;;;;;;6;;;;;;;;2
USLD;2013;440000180;440000263;30;10879;8;;;;;1;;;;;6;;;;1;;;10;;;;;
USLD;2013;440000503;440000313;30;10753;28;;0;;2;0;0;0;12;3;1;;;;8;;;;;;1;;
USLD;2013;440000552;440042141;28;6268;5;;0;;0;0;0;0;3;0;0;0;0;0;0;0;0;;0;0;0;0;0
USLD;2013;440000644;440000347;30;10695;20;;;;;;;1;11;;;;;;8;;;;;;;;
USLD;2013;440000883;440042141;27;11950;11;;0;;0;0;0;0;9;0;0;0;0;0;0;0;0;;0;0;0;0;0
USLD;2013;440001253;440028538;42;15147;23;;;;2;;;;11;;;;;;9;;;;;;11;1;
USLD;2013;440001295;440000859;39;12747;31;;;;2;;;;12;4;;;;;7;;;;;;9;;
USLD;2013;440001964;440003267;30;10486;14;;;;;3;7;;;3;;;;;1;;;;;;50;;
USLD;2013;440002939;440001758;37;13462;19;;;;;;;4;;9;;;;;;;;;;;;;
USLD;2013;440021202;850009010;30;10647;20;;0;;1;2;0;0;11;0;0;0;0;0;2;6;0;0;9;0;4;0;1
USLD;2013;440021285;440000297;30;10306;28;;0;;5;;6;;14;;1;;0;;2;0;0;2;22;0;0;0;1
USLD;2013;440032399;440041531;28;10030;16;;;;;;;;11;;;;;;5;;;;;;;;
USLD;2013;440050458;440000289;10;3076;6;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;440050466;440000289;160;57202;89;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;450000062;450000104;82;28834;40;;4;;7;2;;;16;1;1;;;;9;0;0;0;2;0;5;0;0
USLD;2013;450000070;450000112;48;17684;20;;0;;1;;2;;8;;0;;0;;4;0;0;5;5;0;0;1;1
USLD;2013;450010442;450000088;100;35723;166;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;450010475;450000088;60;20389;101;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;450012059;450000179;40;12757;22;;;;2;1;;;16;2;;;;;2;;;;;;7;;
USLD;2013;460000052;460780091;50;17874;36;;;;2;;;;27;;;;;;5;;;;10;;2;;
USLD;2013;460785595;460780216;60;21656;28;;1;;2;0;14;0;0;1;0;5;0;0;0;0;70;3;0;0;1;1;1
USLD;2013;470000571;470000407;60;21801;69;;;;12;;;17;14;;;4;;;5;10;10;;;;;22;2
USLD;2013;470008780;470000316;36;12187;22;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;470012931;470001660;27;9418;24;;;;1;;;;;;;;;;23;;;;;;;;
USLD;2013;480000017;480780097;30;10631;15;;;;;;;;1;;;;;;14;;;;;;3;;
USLD;2013;480000041;480780139;25;7443;28;;;;10;3;;;12;;;;;;3;;;;;;3;;
USLD;2013;480000074;480780162;30;10940;24;;0;;6;1;0;0;0;0;0;0;0;0;15;0;0;0;5;0;1;4;
USLD;2013;490000353;490000411;35;12476;34;;;;;1;;;12;5;;;;;7;;;;;;8;1;
USLD;2013;490000569;490000437;36;12334;9;;0;;;;0;0;4;3;0;0;0;0;0;;;;3;;0;0;0
USLD;2013;490000650;490007689;30;10221;14;;0;;7;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
USLD;2013;490008604;490001070;50;18249;13;;;;;;;;;;;;;;13;;;0;;0;;;
USLD;2013;490536224;490000031;40;13205;44;;0;;6;2;0;0;32;0;0;0;0;0;4;0;0;0;0;0;0;0;0
USLD;2013;490537040;490535093;60;21298;41;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;500000021;500000054;70;25972;82;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;500000260;500000054;50;17865;54;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;500000450;500000112;35;12473;18;;;;5;1;;;4;;;;;;8;;;;;;;;
USLD;2013;500000591;500000393;60;21689;32;;2;;8;1;;;8;1;;;;;12;;;;;;;;
USLD;2013;510000169;510000037;30;9325;19;;0;;3;0;0;0;8;0;0;0;0;0;5;0;0;11;14;0;0;0;0
USLD;2013;510000235;510000060;30;10341;20;;0;;0;0;1;0;0;0;;0;0;0;19;2;0;3;0;2;3;0;0
USLD;2013;510000466;510000102;30;10228;54;;;;7;0;;0;8;0;;0;;0;6;0;0;28;;0;0;0;0
USLD;2013;510000508;510000128;30;9315;21;;;;;5;;2;0;1;;2;;0;0;3;0;0;6;0;1;3;0
USLD;2013;510011679;510000029;120;42994;47;;0;;0;0;0;0;2;0;0;0;0;0;44;;22;;;0;0;0;0
USLD;2013;520000019;520780024;32;11359;23;;;;10;0;;0;0;6;;0;;0;7;0;0;0;8;1;1;1;0
USLD;2013;520000076;520780081;35;12745;14;;0;;0;1;0;0;4;0;0;0;0;0;8;0;0;0;0;89;3;0;2
USLD;2013;530000132;530007202;30;9143;22;;;;4;;;;5;2;;;;;10;;;;20;;;;
USLD;2013;530000264;530000371;55;19451;20;;;;2;;3;;12;1;;;;;2;;;;15;;2;;
USLD;2013;530031384;530000074;47;16095;19;;0;;2;0;3;0;8;0;0;0;0;0;6;0;0;0;10;0;0;0;1
USLD;2013;530032788;530000025;56;20281;45;;0;;0;;1;;10;;0;;0;;34;0;0;6;40;0;0;0;26
USLD;2013;540005410;540019007;18;6017;8;;0;;0;0;0;0;7;0;0;0;0;0;1;0;0;0;0;0;1;;
USLD;2013;540006459;540002078;34;12295;33;;;;4;;2;;20;;;;;;6;77;;4;2;;5;1;
USLD;2013;540006665;540019007;22;6987;14;;0;;0;3;0;0;5;0;0;1;0;0;4;0;0;0;0;0;1;;
USLD;2013;540006780;540000080;30;10649;40;;;;13;;;;;12;;;;;14;;;;25;;7;;7
USLD;2013;540008364;540000049;36;12463;44;;0;;6;2;0;0;0;5;0;0;0;0;31;0;0;0;36;0;12;0;0
USLD;2013;540008737;540000114;30;10710;26;;0;;0;;0;;7;;1;;0;;19;0;0;18;0;0;4;0;0
USLD;2013;540009578;540000122;60;21523;40;;;;1;;;;30;;1;;4;;4;;;;;;;;
USLD;2013;540009586;540006707;56;17801;25;;0;;0;3;0;0;16;1;0;0;0;0;5;0;0;0;0;0;3;0;0
USLD;2013;540009859;570010181;30;7420;5;;;;;;4;;;;;;;;;0;;2;;0;0;0;0
USLD;2013;540012747;540014081;43;14785;51;;0;;16;25;0;1;0;5;0;0;0;0;3;0;0;10;3;0;2;0;0
USLD;2013;540013232;540002078;72;26065;34;;;;1;1;1;;20;;3;;;;7;105;;25;13;;0;0;0
USLD;2013;550003321;550003354;30;10453;24;;;;2;0;;;8;2;1;0;;;6;0;0;0;;0;0;0;1
USLD;2013;550003370;550000020;48;15360;34;;0;;12;1;6;;10;;1;1;;;10;;0;;10;;0;;0
USLD;2013;550004626;550000046;32;11113;23;;;;3;1;;;6;;;;;;12;;;;;;5;;
USLD;2013;550005581;550000095;30;10875;9;;;;;;;;;;;2;;;;;;;;;;;
USLD;2013;560000275;560005746;30;10630;17;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;560004301;560000085;15;5166;15;;;;6;1;;;3;;;;;;5;;;;;;2;2;
USLD;2013;560005035;560005746;55;19318;66;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;560006637;560002214;30;10443;44;;;;1;15;;3;14;;;;;;10;;;;1;;3;;
USLD;2013;560006694;560002065;30;10845;11;;;;1;;;2;;1;;1;;;;;;9;;;1;1;
USLD;2013;560006785;560023210;30;10837;25;;0;;4;0;0;0;16;0;0;0;0;0;2;;;;;;;;
USLD;2013;560009615;560014748;30;10816;42;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;560009623;560023210;60;21743;45;;0;;4;0;0;0;29;0;0;0;0;0;6;;;;;;;;
USLD;2013;560009714;560000044;30;10734;11;;;;6;;;;;3;;;;;;;;;;;1;;
USLD;2013;560010092;560002032;58;21040;9;;;;;;;;;;7;;;;2;;;;;;2;;2
USLD;2013;560012122;560002677;50;18108;6;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;570001867;570011387;30;10681;18;;;;3;;;;4;;;1;;;10;;;;;;3;;
USLD;2013;570003947;570023630;30;10737;11;;;;;;;;9;;;;;;;0;0;0;;0;0;0;0
USLD;2013;570011163;570000430;30;10657;21;;;;;;;3;8;3;;;1;;6;;;;;;2;;
USLD;2013;570011205;570005165;23;8269;6;;;;;;;;6;;;;;;;;;;;;1;;
USLD;2013;570011247;570005165;37;12455;28;;;;5;;1;;11;;;;;;;;;;;;4;;
USLD;2013;570013367;570000141;30;10623;27;;;;;2;;;;1;3;;;;6;;;;;;;;
USLD;2013;570013888;750050759;30;10562;32;;0;;0;5;0;10;12;0;0;0;0;0;5;0;0;0;0;0;7;0;0
USLD;2013;570014621;570010173;30;10922;7;;;;2;;;;;1;;;;;;;;;;;;;
USLD;2013;570015040;570010173;30;10941;24;;;;1;3;14;;;1;;;;;;;;;;;;;
USLD;2013;570015206;570010173;30;10691;21;;;;;9;;0;;6;;0;;0;;0;0;0;0;0;0;0;0
USLD;2013;570015776;750050759;30;10712;21;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;570015784;570000158;30;10534;19;;;;;2;5;;10;1;;;;;;;;;;;;2;1
USLD;2013;570016014;570015099;41;14214;34;;0;;18;1;5;;1;1;;5;0;0;3;;;;23;;1;0;0
USLD;2013;570022376;570011353;30;10742;35;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;570023192;570010181;58;19631;49;;;;;;3;1;23;3;;;;;;0;0;5;2;0;2;1;
USLD;2013;580971646;580780039;120;38194;94;;3;;22;3;4;;62;4;;;;;1;;;;;;4;;1
USLD;2013;580972644;580781136;30;8440;28;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;580972651;580780047;30;10491;37;;;;11;;;;7;;;;;;19;;;;;;16;;
USLD;2013;580972677;580780088;30;10652;24;;;;;;;;23;;;;;;1;;;;;0;;;
USLD;2013;580972701;580970978;30;10633;14;;;;;;;;10;;;;;;4;;;;;;6;8;
USLD;2013;580972719;580780757;30;10535;28;;;;;;;;;;;;;;;;;;;;114;;
USLD;2013;590000014;590780052;30;10313;11;;;;1;;;;6;1;;;;;3;;;;;;;;
USLD;2013;590000121;590780227;60;21531;33;;;;;;;;22;;;;;;;;;;;;;;
USLD;2013;590000337;590781415;80;31999;46;;;;;2;;1;;16;;2;;0;;0;0;11;12;0;3;0;0
USLD;2013;590000428;590781605;58;19662;49;;;;4;;3;;34;6;;;;;2;;450;;;;8;8;
USLD;2013;590000451;590781647;40;14265;19;;;;;2;;;9;1;;;;;7;;;;;;;;
USLD;2013;590000469;590781662;30;10504;24;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;590000477;590781670;38;13682;22;;;;;1;;;18;;;;;;3;;;7;;;4;;1
USLD;2013;590000527;590781795;30;9368;22;;0;;2;1;6;0;13;0;0;0;0;0;0;0;0;0;0;0;8;0;0
USLD;2013;590000592;590782165;60;28167;63;;;;;;;;58;;;;;;5;;;;4;;4;6;3
USLD;2013;590001004;590783239;60;18302;35;;;;20;7;;;2;;;;;;6;;;;;;3;;
USLD;2013;590001582;590785663;60;19778;37;;;;;;;;22;2;;;;;11;;;;;;6;;
USLD;2013;590044632;590782421;30;10489;12;;;;;;1;;8;;;;;;3;;;;;;;;
USLD;2013;590788865;590782421;60;21579;17;;;;;;;;13;;;;;;4;;;;;;;;
USLD;2013;590791091;590780193;120;39772;53;;;;3;0;;;36;3;1;1;;;9;0;0;0;0;0;4;;
USLD;2013;590791323;590782637;60;20253;47;;0;;0;11;0;0;15;;0;0;0;0;21;0;0;6;12;0;0;0;0
USLD;2013;590804696;590781902;60;21076;43;;0;;2;1;8;1;18;1;0;0;;;1;19;4;5;43;17;2;1;0
USLD;2013;590812186;590782421;30;10768;8;;;;2;;2;;2;;;;;;4;;;;;;;;
USLD;2013;590812749;590782215;90;32171;56;;0;;3;1;6;5;11;5;1;0;0;0;29;;;;;;6;0;0
USLD;2013;600000020;600100085;30;10778;22;;;;;4;;;14;;;;;;4;;;;;;;;
USLD;2013;600000046;600100127;30;10759;22;;0;;0;8;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
USLD;2013;600000053;600101984;73;26932;32;;1;;3;;2;;18;5;;;;;3;;;8;6;;1;;
USLD;2013;600000152;600100572;86;30368;24;;0;;0;1;0;0;16;3;0;0;0;0;4;0;0;4;0;0;4;0;1
USLD;2013;600000186;600100648;88;36227;33;;0;;3;0;0;;18;3;0;;0;0;9;0;0;24;0;0;32;0;0
USLD;2013;600000285;600100721;47;16839;36;;0;;1;;1;;6;;0;;0;;0;0;0;0;6;0;0;0;0
USLD;2013;600001184;600108948;31;11324;31;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;600100101;750712184;94;30195;32;;;;;;;;32;;;;;;;;;;;;;;
USLD;2013;600105381;600106611;51;18339;34;;;;;1;;1;18;7;;;;;;;;;;;;;
USLD;2013;600107494;600100713;100;35409;52;;0;;3;0;8;0;19;7;1;0;0;0;15;0;0;1;14;0;5;1;3
USLD;2013;600107668;600100721;73;26288;43;;0;;0;5;0;0;10;0;0;2;0;0;14;0;0;0;1;0;0;0;0
USLD;2013;610000044;610780074;30;10756;17;;0;;0;1;0;;11;;0;;0;;0;1408;0;7;3;0;2;0;0
USLD;2013;610784050;610780082;110;38171;47;;1;;3;;3;;31;;0;;0;;9;;;11;4;;9;;
USLD;2013;620000224;620100651;60;20422;41;;;;3;;;;25;3;;;;;10;;;;;2;15;;
USLD;2013;620000240;620100677;60;20985;41;;0;;0;9;9;0;11;3;1;0;0;0;8;;33;;;;7;0;0
USLD;2013;620000257;620100685;48;17107;52;;;;;;6;;41;2;;;;;1;;;;;;;;
USLD;2013;620000299;620101295;30;10775;29;;;;6;;;;;;;;;;;;;;;;;;
USLD;2013;620000323;620101337;30;10616;23;;;;2;;4;;5;;;;;;11;;;;;;3;;
USLD;2013;620000349;620101360;50;18149;8;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;620000653;620103440;60;20521;39;;0;;1;0;3;0;21;4;1;0;0;0;5;2;0;0;14;0;0;3;0
USLD;2013;620003350;620001834;35;12396;46;;1;;11;10;;;15;1;1;;;;3;;;;21;;3;1;
USLD;2013;620019380;620100461;30;6594;7;;0;;0;0;0;0;3;2;0;0;0;0;2;0;0;0;0;0;1;0;0
USLD;2013;620105957;620100081;30;12690;12;;;;;;;;7;;;;;;4;;;;;;1;;
USLD;2013;620106625;620020859;40;14080;28;;;;;2;;;19;;;;;;7;0;0;0;0;0;7;;
USLD;2013;620108357;620103432;30;8660;14;;0;;0;3;1;;2;2;0;;;;6;;;;;;4;;
USLD;2013;620111195;620100057;110;38873;113;;;;27;7;;;37;5;;;;;12;0;0;0;58;0;11;0;0
USLD;2013;620116558;620001834;40;12396;46;;1;;11;10;;;15;1;1;;;;3;;;;21;;3;1;
USLD;2013;630000016;630180032;20;7146;10;;0;;1;0;0;0;7;0;0;0;0;0;2;0;0;0;0;0;0;0;0
USLD;2013;630000412;630780997;40;13726;27;;0;;1;;0;;16;;0;;0;;10;0;27;0;38;0;4;;
USLD;2013;630000420;630781003;29;9825;69;;0;;21;;0;;15;;0;;0;;24;0;0;0;4;0;11;0;0
USLD;2013;630000446;630781029;30;10886;15;;;;2;;;;11;;;;;;2;;;;;;5;1;
USLD;2013;630000560;630781367;66;24019;33;;0;;18;0;0;0;9;0;0;0;0;0;6;0;0;7;3;0;4;0;0
USLD;2013;630009678;750043994;24;7589;3;;;;;;;;;;;2;;;;;;;;;;;
USLD;2013;630787034;630780989;111;36170;76;;;;;;;;;;;;;;;;;;9;;9;1;
USLD;2013;630790384;630786754;44;15992;6;;;;;;;;;;5;;;;1;;;40;;;;;
USLD;2013;640000162;640780417;74;26707;31;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;640000402;640780813;55;18729;28;;0;;3;1;4;;18;;;;;;2;;;3;8;;5;2;0
USLD;2013;640000410;640780821;67;20825;54;;0;;;;;;;;0;;0;;;0;0;0;0;0;;;
USLD;2013;640000600;640781290;80;28258;40;;;;5;;3;;28;2;;;;;;116;;;4;;;2;2
USLD;2013;640003836;640791976;20;7241;8;;;;;1;;;;;;;;;;;;;;;;;
USLD;2013;640780755;640780417;76;27252;51;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;640786281;640791976;60;21753;32;;;;;;;;;1;;1;;;;;;;;;;;
USLD;2013;650000045;650780158;33;12108;38;;;;;;1;;16;;;;;;11;;;3;6;;10;;
USLD;2013;650000052;650780166;36;12962;18;;0;;2;;10;;0;;0;;0;;6;0;0;0;3;0;0;0;0
USLD;2013;650000060;650780174;66;24016;64;;;;9;;;;23;;3;;;;29;;;;4;0;16;12;
USLD;2013;650780141;650783160;47;16998;28;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;650780182;650783160;101;36432;45;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;660000084;660780180;38;13952;30;;;;3;;;;19;;;;;;;;;;;;3;2;
USLD;2013;660000167;660780271;40;14316;32;;;;10;;2;;11;;;1;;;8;;;;;;4;1;
USLD;2013;660006990;340019363;15;4872;11;;;;5;1;;;3;1;;;;;;;;;;;;;
USLD;2013;660781444;660780180;162;56943;125;;;;9;4;3;;23;18;1;;;;11;;;;;;7;4;
USLD;2013;670000041;670780071;30;10820;9;;0;;;5;;;2;;;;0;;2;;;;;;0;0;0
USLD;2013;670000058;670013366;72;25860;25;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;670000157;670780337;31;10751;29;;;;;1;6;;13;;;;;;2;;0;;5;;;;
USLD;2013;670000165;670780345;30;10858;7;;;;1;;;;5;1;;;;;;1;;4;2;;;;
USLD;2013;670000306;670780584;104;36164;112;;;;;17;18;3;35;15;;1;;;23;;;3;70;;3;2;
USLD;2013;670000348;670780642;30;10664;12;;;;;;;;6;;;;;;3;0;0;1;1;0;0;0;0
USLD;2013;670000397;670780691;45;16164;19;;;;;;;;;;;;;;;0;0;0;0;0;;;
USLD;2013;670000603;670781152;40;14239;30;;;;;6;;;;7;7;;;;6;;;;;;;;
USLD;2013;670797729;750832701;45;12684;39;;;;;;;;;;;;;;;;;;6;;;;
USLD;2013;670799550;670780055;108;37915;89;;;;28;6;27;;15;3;;;;;11;;3;15;1;;1;3;
USLD;2013;670799675;680000643;45;16371;15;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;670799691;670780139;30;10670;17;;;;;4;;2;6;;;;;;5;;;10;2;;0;0;0
USLD;2013;680000122;680000346;30;11093;10;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;680000544;680000395;25;8926;9;;;;1;1;;;5;1;;;;;;;;;2;;;;
USLD;2013;680000627;680000486;30;10802;14;;;;;;;;9;;;;;;4;;;1;;;3;;
USLD;2013;680000767;680001088;48;17462;33;;;;;;;;19;10;;;;;2;;;;2;;2;;2
USLD;2013;680000833;680001138;46;16367;41;;;;;13;;;25;;;;;;;;;;;;4;;4
USLD;2013;680003324;680014495;80;28199;71;;;;;8;;;;7;;2;;;;0;0;80;3;0;7;3;6
USLD;2013;680004553;680000486;108;38452;85;;;;19;;11;;48;1;;;;;5;;;3;;;9;2;
USLD;2013;680013240;680016011;30;10731;28;;;;2;;5;2;8;6;;;;;6;;;;;;;;
USLD;2013;680013547;680015963;30;10039;32;;;;;3;9;;17;;;;;;3;;;;;;;;
USLD;2013;690000609;690010749;30;10442;39;;0;;0;8;2;1;13;5;0;0;0;0;8;0;0;0;0;0;7;0;0
USLD;2013;690000773;690782925;85;30324;48;;;;;;1;;29;3;;;;;15;;;3;;2;4;1;
USLD;2013;690006887;690780432;93;31093;39;;;;;;3;;31;;;;;;;;;;;;;;
USLD;2013;690007315;690793633;33;11928;16;;;;;12;;;3;;;;;;;;;;;;1;;
USLD;2013;690784194;690781810;59;20524;84;;;;;;;;27;;;;;;;;;;;;0;0;0
USLD;2013;690787429;690781810;60;21355;82;;0;;0;3;4;0;13;5;0;0;0;;0;0;0;0;0;0;1;0;1
USLD;2013;690787452;690781810;132;40650;188;;5;;5;0;5;3;60;0;0;0;0;0;3;0;0;1;70;0;6;;2
USLD;2013;690787478;690781810;155;54905;220;;0;;;;3;3;28;26;0;;0;;2;0;0;0;0;0;3;;
USLD;2013;690791132;690001912;60;22664;74;;;;;63;;;;;;;;;11;;;1;10;;4;4;
USLD;2013;690801709;690802715;60;21600;23;;;;;;;;;;;;;;;;;;;;;;
USLD;2013;690802061;690000104;30;10713;14;;0;;0;0;0;0;14;0;0;0;0;0;0;0;0;0;2;0;1;0;0
USLD;2013;690802251;690782222;40;14524;15;;0;;1;0;0;0;8;4;0;0;0;0;1;0;;;;0;0;0;0
USLD;2013;690802913;690005038;60;21199;36;;;;3;6;;4;3;11;;;;;6;;;;19;;0;0;0
USLD;2013;690803093;690780564;30;10645;17;;;;;;;;;;;;;;;;;;;53;118;;
