BOR;AN;nofinesset;nofinessej;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO;PCAR;PDER;PEND;PGAS;PNEU;PPED;PPNE;PRHU;POPH;DEND;DNEU;DPED;DOPH;ACTCLI_PM;ACTCLI_SAG;ACTTEC_PM;ACTTEC_DEN;ACTTEC_SAG;ACTTEC_PNM;PCON;PACT
MCO;2013;770790707;770000719;24;8760;1222;134;8778;58;21170;2628;32;12061;25;9125;1024;18;4682;107;39055;4874;184;25521;;1167;;;11262;27;5174;;0;;;27;6341;;;11262;;;;;;;;;;;;;;;;;;;;;
MCO;2013;770813400;770001014;8;2920;214;4;2198;64;23360;2755;28;9302;;;0;0;0;72;26280;2969;32;11500;8;0;;;2670;16;5820;;0;;;24;5820;;;2670;;;;;;;;;;;;;;;;;;;;;
MCO;2013;780000287;780110011;245;87073;12076;1673;68529;56;20440;2462;112;11656;55;20075;4957;1177;14735;356;127588;19495;2962;94920;38;4581;;;5126;15;175;0;0;;;53;4756;;;5126;1;1;1;1;1;1;1;1;1;15;90;10;110;;;;3194;;;90764;59982
MCO;2013;780000295;780002697;98;35017;4042;305;30040;64;22499;2827;197;13053;30;10266;1466;71;5619;192;67782;8335;573;48712;13;432;0;0;2003;7;1958;1;239;0;0;21;2629;0;0;2003;0;0;1;1;1;1;1;1;1;;;;;;;;1299;;;45817;5217
MCO;2013;780000303;780110037;50;18250;1579;7;16534;;;0;0;0;;;0;0;0;50;18250;1579;7;16534;3;314;;;0;;0;;0;;;3;314;;;0;1;1;0;0;1;0;0;0;1;;5;;5;;;;61;;;509;0
MCO;2013;780000311;780001236;230;83950;18813;6167;78681;78;28470;4803;1551;20581;97;35405;9533;1305;36680;405;147825;33149;9023;135942;25;616;;;9338;5;0;3;0;;;33;616;;;9338;1;0;0;1;1;1;0;1;1;;;;;;;;;;;134700;
MCO;2013;780000329;780110052;146;50664;8466;1463;41077;56;20859;2862;319;10500;25;9125;1744;45;6702;227;80648;13072;1827;58279;19;2992;;;7662;15;2219;0;802;;;34;6013;;;7662;1;1;1;1;0;1;1;1;1;40;;40;150;;;;50520;;;62244;14566
MCO;2013;780000337;780001236;137;50005;6230;1413;32966;30;10950;2980;1868;3012;0;0;2016;2014;2;167;60955;11226;5295;35980;23;28;;;22463;16;0;6;0;;;45;28;;;22463;0;1;1;1;1;0;1;0;1;;;;;;;;;;;51409;
MCO;2013;780000345;780110078;1;365;22;2;127;;;0;0;0;;;0;0;0;1;365;22;2;127;1;65;;;0;;0;;0;;;1;65;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
MCO;2013;780000378;780130027;20;7300;393;6;5068;;;0;0;0;;;0;0;0;20;7300;393;6;5068;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;;;
MCO;2013;780000386;780021788;30;10950;466;3;7251;0;0;0;0;0;0;0;0;0;0;30;10950;466;3;7251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;;;0;0
MCO;2013;780000436;780150041;62;13267;1689;212;13267;27;4223;1367;382;4223;;;0;0;0;89;17490;3056;594;17490;12;648;0;0;1028;0;0;0;0;;;12;648;0;0;1028;0;0;0;0;0;0;0;0;0;;;;;;;;;;;21478;
MCO;2013;780008298;750043994;20;7300;449;0;5812;;;0;0;0;;;0;0;0;20;7300;449;0;5812;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;;;
MCO;2013;780017802;780002010;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;32;2868;;;13480;;0;;0;;;32;2868;;;13480;0;0;0;0;0;0;0;0;0;;;;;;;;0;;;0;0
MCO;2013;780018727;780018719;20;7300;489;0;4769;40;14600;2074;0;7412;26;9490;1319;11;6236;86;31390;3882;11;18417;3;968;;;11281;14;3770;1;4;;;18;4742;;;11281;;;;;;;;;;;;;;;;;;;;;
MCO;2013;780140018;750005068;31;11315;625;3;9658;0;;0;0;0;;;0;0;0;31;11315;625;3;9658;;0;;;0;;0;;0;;;;0;;;0;0;1;0;0;1;0;0;0;0;;;;;;;;;;;2084;
MCO;2013;780150017;750005068;2;730;46;1;312;0;0;0;0;0;0;0;0;0;0;2;730;46;1;312;0;65;0;0;10054;0;0;0;0;0;0;0;65;0;0;10054;1;0;0;0;0;0;0;0;0;;;;;;;;0;;;1012;0
MCO;2013;780150033;780020715;16;5840;257;1;4696;;;0;0;0;;;0;0;0;16;5840;257;1;4696;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
MCO;2013;780150066;780808614;90;32820;2645;0;28094;;;0;0;0;;;0;0;0;90;32820;2645;0;28094;6;36;;;1081;;0;;0;;;6;36;;;1081;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
MCO;2013;780300075;780000485;136;49640;3765;101;22713;0;;0;0;0;0;;0;0;0;136;49640;3765;101;22713;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;;24300;
MCO;2013;780300125;780000535;0;;16;0;350;63;22995;2789;37;14260;;;0;0;0;63;22995;2805;37;14610;;0;;;0;14;6599;;0;;;14;6599;;;0;;;;;;;;;;;;;;;;;;;;;
MCO;2013;780300208;780000576;25;7962;359;0;2366;52;17200;1762;37;7424;26;9490;1186;227;3779;103;34652;3307;264;13569;0;0;;;552;22;6621;;0;;;22;6621;;;552;;;;;;;;;;;;;;;;;;;;;
MCO;2013;780300323;780003679;30;10950;1519;351;7311;55;20075;5774;1718;16229;57;20805;3348;12;15210;142;51830;10641;2081;38750;5;954;;;1;16;1195;;0;;;21;2149;;;1;;;;;;;;;;;;;;;;;;;;;
MCO;2013;780300364;780003679;0;;264;1;365;28;10220;1048;6;1678;;;0;0;0;28;10220;1312;7;2043;25;10146;;;0;12;3726;;0;;;37;13872;;;0;;;;;;;;;;;;;;;;;;;;;
MCO;2013;780300406;780018032;59;21535;3813;88;20772;129;42698;4232;24;20576;26;9490;1526;104;6623;214;73723;9571;216;47971;;0;;;0;35;7868;;0;;;35;7868;;;0;;;;;;;;;;;;;;;;;;;;;
MCO;2013;780300414;780000675;88;32120;4494;1203;33018;111;39960;4597;27;19713;0;0;0;0;0;199;72080;9091;1230;52731;37;0;;;15837;30;9796;;0;;;67;9796;;;15837;;;;;;;;;;;;;;;;;;;;;
MCO;2013;780300422;780002259;69;22995;4947;1054;18920;104;37960;5531;82;24403;26;9490;1376;42;6826;199;70445;11854;1178;50149;11;1778;;;15801;44;12564;0;8;;;55;14350;;;15801;;;;;;;;;;;;;;;;;;;;;
MCO;2013;780300455;780000717;25;9125;916;276;3242;45;16425;2532;82;7623;;;0;0;0;70;25550;3448;358;10865;;0;;;2;15;7389;1;1;;;16;7390;;;2;;;;;;;;;;;;;;;;;;;;;
MCO;2013;780630026;750803900;1;365;46;0;448;;;0;0;0;;;0;0;0;1;365;46;0;448;8;1412;;;0;;0;;0;;;8;1412;;;0;1;;;;;1;;;;;;;;;;;;;;295;2120
MCO;2013;780800256;780110078;325;118172;21815;4710;98901;115;41975;5250;159;27952;34;12410;3906;208;15431;474;172557;30971;5077;142284;23;2163;2;239;6359;11;2626;4;1325;;;38;6114;2;239;6359;1;1;1;1;1;1;1;1;1;;;;;;;;94;;;135836;86308
MCO;2013;790000087;790000012;326;118866;18163;1923;94386;128;44686;6987;332;35222;47;17155;2958;334;11046;501;180707;28108;2589;140654;72;1728;;;35658;21;4602;4;330;;;97;6660;;;35658;1;1;1;1;1;1;1;1;1;40;120;40;20;;;;141;;;147157;17216
MCO;2013;790000095;790006654;42;15291;2085;149;14574;55;22114;2803;203;12536;32;11680;1523;4;5778;129;49085;6411;356;32888;3;1988;0;0;336;6;0;1;594;0;0;10;2582;0;0;336;1;0;1;1;1;1;0;1;0;63;126;42;0;;;;0;;;33203;1386
MCO;2013;790000103;790006654;40;14600;1907;139;13508;0;0;0;0;0;0;0;0;0;0;40;14600;1907;139;13508;2;1465;0;0;10;7;0;0;0;0;0;9;1465;0;0;10;0;0;1;1;0;0;0;0;1;23;;;23;;;;0;;;14989;113
MCO;2013;790000111;790000046;15;5128;399;7;5106;;;0;0;0;;;0;0;0;15;5128;399;7;5106;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;;;
MCO;2013;790000137;790000061;10;3434;222;1;3801;;;0;0;0;;;0;0;0;10;3434;222;1;3801;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;;;
MCO;2013;790003537;790006654;73;27175;3678;267;25723;32;11370;1619;264;5478;;;0;0;0;105;38545;5297;531;31201;5;1046;;;948;6;766;;0;;;11;1812;;;948;1;0;1;1;0;0;0;1;1;63;;;;;;;91;;;17661;0
MCO;2013;790009948;790001242;25;9125;1588;22;8806;114;41610;5770;95;26726;16;5840;834;18;3376;155;56575;8192;135;38908;;0;;;119;39;8125;;0;;;39;8125;;;119;;;;;;;;;;;;;;;;;;;;;
MCO;2013;800000143;800000028;209;76285;11341;774;67805;62;22630;3746;143;17276;30;10950;1966;382;7549;301;109865;17053;1299;92630;12;571;;;2810;5;1597;;0;;;17;2168;;;2810;1;0;1;1;1;1;1;1;1;88;57;53;48;;;;;;;71778;23525
MCO;2013;800000184;800000036;20;7300;620;21;5668;;;0;0;0;;;0;0;0;20;7300;620;21;5668;;0;;;11;;0;;0;;;;0;;;11;1;0;1;1;0;0;1;;0;4;;;;;;;0;;;0;382
MCO;2013;800000192;800000044;296;107876;18188;2328;99661;248;90520;15038;2576;66587;;;0;0;0;544;198396;33226;4904;166248;31;4022;;;6761;14;1211;;0;;;45;5233;;;6761;;;;1;1;1;;1;;;120;37;;;;;;;;166449;57693
MCO;2013;800000200;800000051;19;6570;651;145;5957;;;0;0;0;;;0;0;0;19;6570;651;145;5957;;0;;;23;;0;;0;;;;0;;;23;;;;;;;;;;;;;;;;;;;;;
MCO;2013;800000226;800000069;38;13870;2438;266;14595;0;0;0;0;0;1;260;31;31;0;39;14130;2469;297;14595;10;550;0;0;417;0;0;0;0;0;0;10;550;0;0;417;1;1;1;1;1;0;1;1;1;;;;;;;;22;;;20;21
MCO;2013;800000275;800000077;29;10585;846;10;7713;;;0;0;0;;;0;0;0;29;10585;846;10;7713;5;498;;;0;;0;;0;;;5;498;;;0;1;1;1;1;0;0;1;0;1;24;;;47;;;;;;;7809;495
MCO;2013;800000390;800000085;53;16940;2393;252;16649;0;0;0;0;0;0;0;0;0;0;53;16940;2393;252;16649;0;0;;;39;0;0;0;0;;;0;0;;;39;1;1;1;1;0;1;1;0;1;90;;60;30;;;;;;;30015;
MCO;2013;800000432;800000093;34;12410;2766;846;11989;23;8395;2064;944;5122;15;5475;1214;153;4457;72;26280;6044;1943;21568;4;0;;;180;2;0;;0;;;6;0;;;180;1;0;1;1;1;1;1;1;1;30;55;10;110;;;;;;;;
MCO;2013;800000507;800000135;24;8750;326;2;5771;0;0;0;0;0;0;0;0;0;0;24;8750;326;2;5771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;;;;;;;0;;;509;0
MCO;2013;800000614;800000044;10;3650;157;5;2971;22;8030;1368;75;2782;;;0;0;0;32;11680;1525;80;5753;;0;;;0;10;2656;;0;;;10;2656;;;0;;;;;;;;;1;;;;89;;;;;;;22753;1682
MCO;2013;800002503;800001141;6;2190;214;4;1423;73;26645;2969;66;11735;0;;67;0;225;79;28835;3250;70;13383;28;442;;;18489;29;5114;0;119;;;57;5675;;;18489;;;;;;;;;;;;;;;;;;;;;
MCO;2013;800002610;800000044;10;3650;0;0;0;;;0;0;0;74;27010;4948;586;20782;84;30660;4948;586;20782;2;1;;;6524;5;0;7;2389;;;14;2390;;;6524;0;0;0;0;0;0;0;0;0;;;;;;;;;;;26798;9243
MCO;2013;800006124;800000044;398;145270;14478;552;126427;111;40515;4383;77;25841;;;0;0;0;509;185785;18861;629;152268;26;2774;;;40614;7;1172;;0;;;33;3946;;;40614;1;1;1;0;0;0;1;0;0;160;;;;;;;;;;85463;39440
MCO;2013;800009466;800002982;20;7300;611;4;4969;167;60955;6163;0;23996;;;0;0;0;187;68255;6774;4;28965;;0;;;659;17;8492;;0;;;17;8492;;;659;;;;;;;;;;;;;;;;;;;;;
MCO;2013;800009920;800003071;42;15330;2493;6;14519;102;37230;5731;0;20388;86;31390;4793;0;22093;230;83950;13017;6;57000;1;5;;;169;54;9230;5;906;;;60;10141;;;169;;;;;;;;;;;;;;;;;;;;;
MCO;2013;800013179;800013138;38;13870;3167;553;10627;;;0;0;0;;;0;0;0;38;13870;3167;553;10627;4;3047;;;9499;4;0;;0;;;8;3047;;;9499;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
MCO;2013;800015729;800015679;56;20440;5213;889;14339;;;0;0;0;;;0;0;0;56;20440;5213;889;14339;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;;;
MCO;2013;810000224;810000471;141;51465;8720;519;44454;47;17155;4759;1856;11054;18;6570;1376;170;5012;206;75190;14855;2545;60520;9;5505;2;243;28354;10;450;1;318;;;20;6273;2;243;28354;;;;;;;;;;;;;;;;;;;;;
MCO;2013;810000448;810099945;21;6721;374;3;5430;;;0;0;0;;;0;0;0;21;6721;374;3;5430;;0;;;0;;0;;0;;;;0;;;0;0;0;1;0;0;0;0;0;0;60;;;;;;;0;;;3822;2795
MCO;2013;810000505;810000331;163;57099;8202;495;43764;56;19738;2737;303;14880;24;8760;1691;65;7310;243;85597;12630;863;65954;24;1152;;;2486;6;1879;;0;;;30;3031;;;2486;1;;1;1;1;1;1;0;0;18;;30;;;;;;;;68377;20585
MCO;2013;810000513;810000349;28;10220;679;10;7739;;;0;0;0;;;0;0;0;28;10220;679;10;7739;;0;;;1;;0;;0;;;;0;;;1;;;;;;;;;;;;;;;;;;;;50;
MCO;2013;810000521;810000380;208;73671;10837;1280;60868;110;35988;4611;154;23881;30;10950;2239;504;8234;348;120609;17687;1938;92983;10;0;0;0;5073;15;2451;;0;0;0;25;2451;0;0;5073;1;1;1;1;1;1;1;1;1;120;90;40;120;;;;0;;;161285;24564
MCO;2013;810000539;810000398;18;6570;311;23;4495;;;0;0;0;;;0;0;0;18;6570;311;23;4495;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
MCO;2013;810000562;810000455;42;15330;2571;434;12691;;;2;2;0;16;5840;974;216;2967;58;21170;3547;652;15658;2;85;;;84;5;715;;0;;;7;800;;;84;1;1;1;1;1;1;1;1;1;;;;;;;;234;;;24236;13919
MCO;2013;810101170;810101162;21;7665;192;3;1905;104;37837;4846;0;22156;;;0;0;0;125;45502;5038;3;24061;;0;;;263;15;5914;;0;;;15;5914;;;263;;;;;;;;;;;;;;;;;;;;;
MCO;2013;810101444;810000992;39;13140;2122;180;10397;107;31755;10035;6443;16011;;;0;0;0;146;44895;12157;6623;26408;;0;;;228;;0;;0;;;;0;;;228;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
MCO;2013;820000032;820000016;208;74048;11610;2235;59034;50;18250;2423;180;13747;25;9125;1332;118;5316;283;101423;15365;2533;78097;10;795;0;0;3293;8;1790;0;201;0;0;18;2786;0;0;3293;1;1;1;1;1;1;1;1;1;90;47;41;110;;;;1072;;;82557;6564
MCO;2013;820000040;820000081;16;5840;1760;232;7502;51;18615;2636;144;9689;15;5475;1055;68;4083;82;29930;5451;444;21274;5;2309;;;1;11;2216;1;324;;;17;4849;;;1;;;;;;;;;;;;;;;;;;;;;
MCO;2013;820000057;820000131;117;41220;6676;231;34944;97;35405;5122;46;24576;20;7300;1276;234;4144;234;83925;13074;511;63664;11;1300;;;21750;21;7129;;0;;;32;8429;;;21750;;;;;;;;;;;;;;;;;;;;;
MCO;2013;820000065;820000156;;;0;0;0;33;12045;2268;21;4918;;;0;0;0;33;12045;2268;21;4918;;0;;;0;3;4184;;0;;;3;4184;;;0;;;;;;;;;;;;;;;;;;;;;
MCO;2013;820000883;820004950;42;15330;2131;322;13560;34;12410;1496;419;5517;;;0;0;0;76;27740;3627;741;19077;1;23;;;17;1;491;;0;;;2;514;;;17;1;1;1;1;1;1;1;1;1;;;;;;;;96;;;19159;25128
MCO;2013;830000279;830100517;67;24455;4857;816;21251;38;13870;2392;106;10975;19;6935;1044;35;3906;124;45260;8293;957;36132;;1231;;;517;;1266;;0;;;;2497;;;517;1;1;0;0;0;1;1;1;0;;;;;;;;;;;;
MCO;2013;830000287;830100525;155;55162;8259;660;44403;41;15335;2237;73;12650;21;8717;1654;94;5757;217;79214;12150;827;62810;12;1154;1;91;4302;10;1227;2;948;;;24;3329;1;91;4302;1;0;0;1;1;1;1;0;1;;10;26;;;;;5126;;;57727;28143
MCO;2013;830000295;830100533;158;56432;9274;1552;51110;51;18615;4195;1452;15012;20;7275;1420;92;5389;229;82322;14889;3096;71511;2;0;1;161;793;11;0;;0;;;13;0;1;161;793;1;1;1;1;1;1;1;1;1;62;5;49;25;;;;1106;;;38719;4266
MCO;2013;830000311;830100566;209;76285;13320;586;70733;72;25860;3358;64;19461;49;17885;2378;62;9646;330;120030;19056;712;99840;24;1110;1;246;5485;8;2270;1;391;;;33;3771;1;246;5485;1;1;0;1;1;1;1;1;1;;100;45;65;;;;293;;;74537;26204
MCO;2013;830000337;830100590;38;13870;3242;912;12374;;;0;0;0;15;5475;717;73;2697;53;19345;3959;985;15071;4;60;;;636;;0;0;226;;;4;286;;;636;0;0;0;0;0;1;0;0;0;;;;;;;;0;;;3395;443
MCO;2013;830000345;830100616;390;140222;23542;3428;121272;140;48127;8673;456;43265;53;19285;4053;162;15951;583;207634;36268;4046;180488;43;2993;;;19771;10;1964;4;960;;;57;5917;;;19771;1;1;1;1;1;1;1;1;1;80;59;41;49;;;;2329;;;85677;10616
MCO;2013;830009528;830100566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1575;0;0;0;0;0;0;0;0;0;5;1575;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;;;2749;0
MCO;2013;830012688;830012639;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;6945;;;23182;;0;;0;;;;6945;;;23182;;;;;;;;;;;;;;;;;;;;;
MCO;2013;830100103;830000022;15;5475;590;9;6852;68;24820;3743;63;14398;;;0;0;0;83;30295;4333;72;21250;15;2883;;;23370;25;7474;;0;;;40;10357;;;23370;;;;;;;;;;;;;;;;;;;;2059;
MCO;2013;830100251;830000063;22;8030;771;48;4050;50;18250;2973;156;10980;;;0;0;0;72;26280;3744;204;15030;38;701;;;4353;25;4681;;15;;;63;5397;;;4353;;;;;;;;;;;;;;;;;;;;;
MCO;2013;830100319;750052425;88;32037;5802;704;23066;66;24374;4452;191;17019;;;0;0;0;154;56411;10254;895;40085;;0;;;32;24;5697;;0;;;24;5697;;;32;;;;;;;;;;;;;;;;;;;;;
MCO;2013;830100327;830000105;;;0;0;0;41;14965;8424;6666;5983;;;0;0;0;41;14965;8424;6666;5983;;0;;;0;30;0;;0;;;30;0;;;0;;;;;;;;;;;;;;;;;;;;1279;
MCO;2013;830100368;830000147;;;0;0;0;59;21535;2292;290;7029;;;0;0;0;59;21535;2292;290;7029;0;1;;;0;14;4210;;0;;;14;4211;;;0;;;;;;;;;;;;;;;;;;;;;
MCO;2013;830100392;830000154;35;12775;1664;41;11638;65;23725;3354;11;11531;;;0;0;0;100;36500;5018;52;23169;;1;;;0;20;7860;;0;;;20;7861;;;0;;;;;;;;;;;;;;;;;;;;;
MCO;2013;830100418;830000170;;;0;0;0;30;10950;1236;16;4244;;;0;0;0;30;10950;1236;16;4244;;0;;;0;7;4089;;0;;;7;4089;;;0;;;;;;;;;;;;;;;;;;;;;
MCO;2013;830100434;830000196;20;7300;986;0;6583;100;29200;4239;14;12217;38;13870;2851;1139;7210;158;50370;8076;1153;26010;16;6;;;3169;26;12541;4;1126;;;46;13673;;;3169;;;;;;;;;;;;;;;;;;;;;
MCO;2013;830100459;830000212;8;2452;185;5;1202;51;18615;3427;306;10604;0;;1;0;1;59;21067;3613;311;11807;;0;;;13;31;6246;;89;;;31;6335;;;13;;;;;;;;;;;;;;;;;;;;;
MCO;2013;830100475;830000238;0;0;204;4;768;62;16425;2503;13;11072;;;0;0;0;62;16425;2707;17;11840;;0;;;0;25;4144;0;8;;;25;4152;;;0;;;;;;;;;;;;;;;;;;;;;
MCO;2013;830100491;830000253;;;0;0;0;19;6935;1180;0;1290;;;0;0;0;19;6935;1180;0;1290;;0;;;0;10;4256;;0;;;10;4256;;;0;;;;;;;;;;;;;;;;;;;;;
MCO;2013;830100558;690781810;18;6570;446;2;4856;49;17885;2033;185;9673;0;0;0;0;0;67;24455;2479;187;14529;6;1105;;;0;0;0;0;0;;;6;1105;;;0;0;0;0;0;0;0;1;1;0;;;;;;;;;;;12280;528
MCO;2013;830100574;750821092;155;56575;8697;840;44856;102;37230;4582;57;28060;;;0;0;0;257;93805;13279;897;72916;39;505;;;10736;19;1453;;0;;;58;1958;;;10736;;;;;1;;;;1;;110;;15;;;;3880;;;87479;28348
MCO;2013;830100608;830100616;115;36610;5059;761;33902;;;0;0;0;;;0;0;0;115;36610;5059;761;33902;;0;;;0;;0;;0;;;;0;;;0;1;0;1;1;0;1;1;1;1;;;;;;;;;;;16886;2574
MCO;2013;830100855;830000493;36;13140;1223;4;12384;;;0;0;0;;;0;0;0;36;13140;1223;4;12384;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
MCO;2013;830200523;830210084;20;7300;1812;192;6403;70;25550;701;182;2708;;;0;0;0;90;32850;2513;374;9111;15;2074;;;98;0;0;;0;;;15;2074;;;98;0;0;0;1;0;0;0;0;1;;;;;;;;;;;16288;7265
MCO;2013;830215687;830003521;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;0;1722;;;19820;;0;;0;;;0;1722;;;19820;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
MCO;2013;840000285;840000608;6;2190;378;8;2236;52;18980;2312;0;6826;59;21535;3835;0;14342;117;42705;6525;8;23404;;0;;;6;27;6079;2;410;;;29;6489;;;6;;;;;;;;;;;;;;;;;;;;;
MCO;2013;840000327;840000640;0;;6;0;70;42;15115;1907;0;10539;;;0;0;0;42;15115;1913;0;10609;;0;;;0;2;366;;0;;;2;366;;;0;;;;;;;;;;;;;;;;;;;;;
MCO;2013;840000343;840000012;40;13752;2869;814;12779;;;0;0;0;9;3285;512;92;1652;49;17037;3381;906;14431;4;735;;;815;;0;1;92;;;5;827;;;815;0;0;0;1;0;1;0;0;1;;;20;22;;;;;;;10058;557
MCO;2013;840000350;840000657;88;29744;4626;683;23512;;;0;0;0;;;0;0;0;88;29744;4626;683;23512;38;8538;;;65444;;0;;0;;;38;8538;;;65444;0;0;0;0;0;0;0;0;0;;;;;;;;;;;30305;3620
MCO;2013;840000392;840000046;62;22630;3663;509;22867;;;0;0;0;26;9490;1831;39;7278;88;32120;5494;548;30145;4;98;;;290;1;211;1;291;;;6;600;;;290;0;0;1;0;0;1;0;0;0;;;8;;;;;;;;;
MCO;2013;840000400;840000673;;;181;0;1271;75;27375;2918;75;12230;;;0;0;0;75;27375;3099;75;13501;;0;;;1;22;5324;;0;;;22;5324;;;1;;;;;;;;;;;;;;;;;;;;;
MCO;2013;840000418;840004659;60;20075;3977;795;18900;24;8760;706;60;3326;23;8395;1641;595;4134;107;37230;6324;1450;26360;3;295;;;1034;;0;;0;;;3;295;;;1034;1;1;1;1;0;1;1;0;0;;;;;;;;;;;19184;
MCO;2013;840000426;840000061;5;1825;88;2;982;0;0;0;0;0;0;0;0;0;0;5;1825;88;2;982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;;;0;0
MCO;2013;840000434;840000079;10;3650;115;2;2091;;;0;0;0;;;0;0;0;10;3650;115;2;2091;;0;;;0;;0;;0;;;;0;;;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;
MCO;2013;840000467;840003651;;;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;;0;;;0;9;4643;;0;;;9;4643;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
MCO;2013;840000483;840000087;89;32485;6621;2146;30725;62;21270;2207;130;13541;25;9125;2030;445;6722;176;62880;10858;2721;50988;6;0;;;1051;;0;;0;;;6;0;;;1051;1;1;1;1;1;1;1;1;0;;;;;;;;476;;;21379;
MCO;2013;840000491;130041916;34;12410;2365;788;10604;;;0;0;0;24;8760;1060;58;4427;58;21170;3425;846;15031;2;276;;;3;;0;3;474;;;5;750;;;3;1;0;0;0;0;1;0;1;0;;;;;;;;0;;;115592;27652
MCO;2013;840000517;840000103;9;3285;31;0;189;;;0;0;0;;;0;0;0;9;3285;31;0;189;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
MCO;2013;840000525;840000111;28;10220;1433;271;7783;;;0;0;0;;;0;0;0;28;10220;1433;271;7783;;0;;;5;;0;;0;;;;0;;;5;1;1;1;0;0;0;1;0;1;7;;;60;;;;0;;;2652;1178
MCO;2013;840000533;840000129;31;8634;1470;380;8287;;;0;0;0;;;55;55;0;31;8634;1525;435;8287;;0;;;0;;0;;0;;;;0;;;0;0;1;1;1;0;0;0;0;0;30;;;;;;;0;;;47674;
MCO;2013;840001861;840006597;498;174738;24053;3018;142609;173;61960;8635;528;43942;53;19344;4454;480;18520;724;256042;37142;4026;205071;42;3015;;;20238;22;4282;2;0;;;66;7297;;;20238;1;1;1;1;1;1;1;1;1;60;20;60;60;;;;3456;;;161278;86388
MCO;2013;840007850;840002844;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;28;653;;;7737;;0;;0;;;28;653;;;7737;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
MCO;2013;840011043;840002844;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;24;1561;;;17705;;0;;0;;;24;1561;;;17705;;;;;;;;;;;;;;;;;;;;;
MCO;2013;840013270;840003651;0;;82;1;116;50;18250;2388;39;8124;;;0;0;0;50;18250;2470;40;8240;;0;;;22;9;2827;0;7;;;9;2834;;;22;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
MCO;2013;840013312;840003685;44;15193;4323;43;12996;40;14600;1957;6;8966;;;0;0;0;84;29793;6280;49;21962;1;59;;;322;10;2591;;0;;;11;2650;;;322;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;
MCO;2013;840013445;840014658;;;0;0;0;78;28470;4214;12;8697;;;0;0;0;78;28470;4214;12;8697;;0;;;25;13;10579;;0;;;13;10579;;;25;;;;;;;;;;;;;;;;;;;;;
MCO;2013;840017172;840017164;0;0;88;0;875;92;33580;4878;211;18124;;;0;0;0;92;33580;4966;211;18999;;0;;;0;15;5575;;0;;;15;5575;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
