BOR;AN;nofinesset;nofinessej;GDE;AUT;LIT;JLI;PLA;SEJHC;JOUHC;SEJ3M;JOUHP;EMSSR
SSR;2020;920700010;770700029;SSR_E;;17;6205;28;107;2772;7;7933;
SSR;2020;920700010;770700029;SSR_E50;1;;;;;0;;0;
SSR;2020;920700010;770700029;SSR_E51;1;4;;3;;1034;;430;
SSR;2020;920700010;770700029;SSR_E52;1;13;;25;;1738;;7503;
SSR;2020;920700010;770700029;SSR_TOT;;17;6205;28;107;2772;7;7933;0
SSR;2020;920711512;920013448;SSR_A;;134;49044;30;1309;46489;76;2584;
SSR;2020;920711512;920013448;SSR_A50;1;44;;10;;16092;;1119;
SSR;2020;920711512;920013448;SSR_A54;1;23;;10;;6642;;1078;
SSR;2020;920711512;920013448;SSR_A55;1;20;;10;;5208;;387;
SSR;2020;920711512;920013448;SSR_A59;1;47;;;;18547;;0;
SSR;2020;920711512;920013448;SSR_TOT;;134;49044;30;1309;46489;76;2584;0
SSR;2020;920803798;920002037;SSR_A;;110;40150;;863;31432;97;0;
SSR;2020;920803798;920002037;SSR_A50;1;110;;;;31432;;0;
SSR;2020;920803798;920002037;SSR_TOT;;110;40150;;863;31432;97;0;
SSR;2020;930000286;930021480;SSR_A;;;;13;0;0;0;907;
SSR;2020;930000286;930021480;SSR_A50;1;;;;;0;;0;
SSR;2020;930000286;930021480;SSR_A53;1;;;8;;0;;502;
SSR;2020;930000286;930021480;SSR_A54;1;;;5;;0;;405;
SSR;2020;930000286;930021480;SSR_TOT;;;;13;0;0;0;907;
SSR;2020;930000294;930021480;SSR_A;;78;28470;6;508;15604;22;1975;
SSR;2020;930000294;930021480;SSR_A50;1;12;;1;;2612;;377;
SSR;2020;930000294;930021480;SSR_A59;1;66;;5;;12992;;1598;
SSR;2020;930000294;930021480;SSR_TOT;;78;28470;6;508;15604;22;1975;
SSR;2020;930000302;930110036;SSR_A;;20;5835;0;217;4863;4;0;
SSR;2020;930000302;930110036;SSR_A50;1;;;;;0;;0;
SSR;2020;930000302;930110036;SSR_A59;1;20;;0;;4863;;0;
SSR;2020;930000302;930110036;SSR_TOT;;20;5835;0;217;4863;4;0;0
SSR;2020;930000328;930110051;SSR_A;;16;5856;;65;5555;20;0;
SSR;2020;930000328;930110051;SSR_A50;1;16;;;;5555;;0;
SSR;2020;930000328;930110051;SSR_TOT;;16;5856;;65;5555;20;0;0
SSR;2020;930000336;930110069;SSR_A;;85;30409;14;1022;25091;29;2037;
SSR;2020;930000336;930110069;SSR_A50;1;10;;0;;3973;;;
SSR;2020;930000336;930110069;SSR_A51;1;18;;7;;3170;;1028;
SSR;2020;930000336;930110069;SSR_A52;1;28;;7;;8508;;1009;
SSR;2020;930000336;930110069;SSR_A59;1;29;;;;9440;;0;
SSR;2020;930000336;930110069;SSR_TOT;;85;30409;14;1022;25091;29;2037;
SSR;2020;930006648;750721235;SSR_A;;170;62050;40;1066;60808;222;7470;
SSR;2020;930006648;750721235;SSR_A50;1;;;;;0;;0;
SSR;2020;930006648;750721235;SSR_A51;1;68;;20;;17981;;2937;
SSR;2020;930006648;750721235;SSR_A52;1;102;;20;;42827;;4533;
SSR;2020;930006648;750721235;SSR_TOT;;170;62050;40;1066;60808;222;7470;
SSR;2020;930009188;930009139;SSR_A;;107;24156;18;519;33990;120;4676;
SSR;2020;930009188;930009139;SSR_A50;1;107;;18;;0;;0;
SSR;2020;930009188;930009139;SSR_A52;1;;;;;12962;;4150;
SSR;2020;930009188;930009139;SSR_A59;1;;;;;21028;;526;
SSR;2020;930009188;930009139;SSR_TOT;;107;24156;18;519;33990;120;4676;0
SSR;2020;930011788;930017199;SSR_A;;134;44513;10;752;36503;145;2353;
SSR;2020;930011788;930017199;SSR_A50;1;52;;10;;15512;;2353;
SSR;2020;930011788;930017199;SSR_A59;1;82;;;;20991;;0;
SSR;2020;930011788;930017199;SSR_TOT;;134;44513;10;752;36503;145;2353;0
SSR;2020;930013818;930024427;SSR_A;;75;27375;20;767;26382;42;4083;
SSR;2020;930013818;930024427;SSR_A50;1;;;;;0;;0;
SSR;2020;930013818;930024427;SSR_A51;1;30;;20;;11779;;4083;
SSR;2020;930013818;930024427;SSR_A59;1;45;;;;14603;;0;
SSR;2020;930013818;930024427;SSR_TOT;;75;27375;20;767;26382;42;4083;0
SSR;2020;930017512;930019948;SSR_A;;140;51100;23;743;49077;193;3397;
SSR;2020;930017512;930019948;SSR_A51;1;50;;5;;16921;;992;
SSR;2020;930017512;930019948;SSR_A52;1;90;;18;;32156;;2405;
SSR;2020;930017512;930019948;SSR_TOT;;140;51100;23;743;49077;193;3397;
SSR;2020;930019203;920030269;SSR_A;;149;54534;35;1005;56653;201;7272;
SSR;2020;930019203;920030269;SSR_A50;1;40;;;;12307;;0;
SSR;2020;930019203;920030269;SSR_A51;1;27;;12;;8431;;4901;
SSR;2020;930019203;920030269;SSR_A52;1;30;;13;;13399;;1959;
SSR;2020;930019203;920030269;SSR_A59;1;52;;10;;22516;;412;
SSR;2020;930019203;920030269;SSR_TOT;;149;54534;35;1005;56653;201;7272;
SSR;2020;930020987;750048522;SSR_A;;78;16577;10;369;16798;55;1258;
SSR;2020;930020987;750048522;SSR_A50;1;0;;0;;0;;0;
SSR;2020;930020987;750048522;SSR_A58;1;78;;10;;16798;;1258;
SSR;2020;930020987;750048522;SSR_TOT;;78;16577;10;369;16798;55;1258;0
SSR;2020;930021001;440052041;SSR_A;;170;62220;50;1118;57260;221;9098;
SSR;2020;930021001;440052041;SSR_A50;1;30;;10;;8966;;2682;
SSR;2020;930021001;440052041;SSR_A51;1;;;0;;0;;0;
SSR;2020;930021001;440052041;SSR_A52;1;60;;25;;24102;;3515;
SSR;2020;930021001;440052041;SSR_A59;1;80;;15;;24192;;2901;
SSR;2020;930021001;440052041;SSR_TOT;;170;62220;50;1118;57260;221;9098;0
SSR;2020;930021431;930027347;SSR_E;;84;30660;18;413;17381;48;2996;
SSR;2020;930021431;930027347;SSR_E50;1;3;;6;;722;;1059;
SSR;2020;930021431;930027347;SSR_E51;1;19;;2;;3850;;329;
SSR;2020;930021431;930027347;SSR_E52;1;49;;10;;10210;;1604;
SSR;2020;930021431;930027347;SSR_E54;1;13;;0;;2599;;4;
SSR;2020;930021431;930027347;SSR_TOT;;84;30660;18;413;17381;48;2996;0
SSR;2020;930023692;920030269;SSR_A;;52;19032;20;387;18893;68;6589;
SSR;2020;930023692;920030269;SSR_A51;1;10;;10;;1113;;3545;
SSR;2020;930023692;920030269;SSR_A52;1;42;;10;;17780;;3044;
SSR;2020;930023692;920030269;SSR_TOT;;52;19032;20;387;18893;68;6589;0
SSR;2020;930100011;750712184;SSR_A;;209;68660;12;1238;61050;222;2673;
SSR;2020;930100011;750712184;SSR_A50;1;;;;;0;;0;
SSR;2020;930100011;750712184;SSR_A55;1;20;;5;;3019;;576;
SSR;2020;930100011;750712184;SSR_A58;1;12;;;;1981;;0;
SSR;2020;930100011;750712184;SSR_A59;1;177;;7;;56050;;2097;
SSR;2020;930100011;750712184;SSR_TOT;;209;68660;12;1238;61050;222;2673;
SSR;2020;930100037;750712184;SSR_A;;15;5490;;154;5232;14;0;
SSR;2020;930100037;750712184;SSR_A50;1;;;;;0;;0;
SSR;2020;930100037;750712184;SSR_A52;1;15;;;;5232;;0;
SSR;2020;930100037;750712184;SSR_TOT;;15;5490;;154;5232;14;0;
SSR;2020;930150057;750034589;SSR_A;;65;23790;;344;13659;30;0;
SSR;2020;930150057;750034589;SSR_A51;1;35;;;;6405;;0;
SSR;2020;930150057;750034589;SSR_A59;1;30;;;;7254;;0;
SSR;2020;930150057;750034589;SSR_TOT;;65;23790;;344;13659;30;0;1
SSR;2020;930300140;330050899;SSR_A;;90;32850;;650;33127;123;0;
SSR;2020;930300140;330050899;SSR_A50;1;70;;;;20519;;0;
SSR;2020;930300140;330050899;SSR_A59;1;20;;;;12608;;0;
SSR;2020;930300140;330050899;SSR_TOT;;90;32850;;650;33127;123;0;0
SSR;2020;930300280;310021274;SSR_A;;72;26352;;455;23095;79;0;
SSR;2020;930300280;310021274;SSR_A50;1;25;;;;1;;0;
SSR;2020;930300280;310021274;SSR_A59;1;47;;;;23094;;0;
SSR;2020;930300280;310021274;SSR_TOT;;72;26352;;455;23095;79;0;
SSR;2020;930300546;930008008;SSR_A;;45;16425;25;705;13327;1;6761;
SSR;2020;930300546;930008008;SSR_A50;1;;;;;0;;0;
SSR;2020;930300546;930008008;SSR_A53;1;45;;25;;13327;;6761;
SSR;2020;930300546;930008008;SSR_TOT;;45;16425;25;705;13327;1;6761;
SSR;2020;930300553;930000633;SSR_A;;100;36500;;716;26636;89;0;
SSR;2020;930300553;930000633;SSR_A50;1;60;;;;15279;;0;
SSR;2020;930300553;930000633;SSR_A59;1;40;;;;11357;;0;
SSR;2020;930300553;930000633;SSR_TOT;;100;36500;;716;26636;89;0;0
SSR;2020;930300678;310021274;SSR_A;;90;32850;;517;26336;80;0;
SSR;2020;930300678;310021274;SSR_A50;1;45;;;;791;;0;
SSR;2020;930300678;310021274;SSR_A59;1;45;;;;25545;;0;
SSR;2020;930300678;310021274;SSR_TOT;;90;32850;;517;26336;80;0;0
SSR;2020;930500012;750720534;SSR_A;;100;36600;;698;28563;91;0;
SSR;2020;930500012;750720534;SSR_A50;1;68;;;;19341;;0;
SSR;2020;930500012;750720534;SSR_A59;1;32;;;;9222;;0;
SSR;2020;930500012;750720534;SSR_TOT;;100;36600;;698;28563;91;0;
SSR;2020;930700018;750058844;SSR_A;;;;45;0;0;0;11019;
SSR;2020;930700018;750058844;SSR_A50;1;;;;;0;;0;
SSR;2020;930700018;750058844;SSR_A51;1;;;27;;0;;7481;
SSR;2020;930700018;750058844;SSR_A52;1;;;18;;0;;3538;
SSR;2020;930700018;750058844;SSR_TOT;;;;45;0;0;0;11019;
SSR;2020;930706239;930110051;SSR_A;;79;28914;7;597;23316;66;982;
SSR;2020;930706239;930110051;SSR_A51;1;42;;;;1597;;0;
SSR;2020;930706239;930110051;SSR_A52;1;10;;7;;12796;;982;
SSR;2020;930706239;930110051;SSR_A59;1;27;;;;8923;;0;
SSR;2020;930706239;930110051;SSR_TOT;;79;28914;7;597;23316;66;982;0
SSR;2020;940000573;940110018;SSR_A;;42;15372;;421;10801;7;0;
SSR;2020;940000573;940110018;SSR_A50;1;12;;;;2512;;0;
SSR;2020;940000573;940110018;SSR_A59;1;30;;;;8289;;0;
SSR;2020;940000573;940110018;SSR_TOT;;42;15372;;421;10801;7;0;0
SSR;2020;940000599;940110042;SSR_A;;30;10980;0;316;8727;9;0;
SSR;2020;940000599;940110042;SSR_A50;1;30;;0;;8727;;0;
SSR;2020;940000599;940110042;SSR_TOT;;30;10980;0;316;8727;9;0;0
SSR;2020;940000615;940140023;SSR_A;;40;14600;5;462;12327;15;562;
SSR;2020;940000615;940140023;SSR_A50;1;;;;;0;;0;
SSR;2020;940000615;940140023;SSR_A59;1;40;;5;;12327;;562;
SSR;2020;940000615;940140023;SSR_TOT;;40;14600;5;462;12327;15;562;
SSR;2020;940000656;940160013;SSR_A;;33;12045;;168;3886;0;0;
SSR;2020;940000656;940160013;SSR_A50;1;33;;;;3886;;0;
SSR;2020;940000656;940160013;SSR_TOT;;33;12045;;168;3886;0;0;
SSR;2020;940008139;940021801;SSR_A;;103;37595;30;696;36083;137;3636;
SSR;2020;940008139;940021801;SSR_A50;1;;;;;0;;0;
SSR;2020;940008139;940021801;SSR_A51;1;15;;4;;7266;;1030;
SSR;2020;940008139;940021801;SSR_A52;1;55;;20;;19026;;2141;
SSR;2020;940008139;940021801;SSR_A59;1;33;;6;;9791;;465;
SSR;2020;940008139;940021801;SSR_TOT;;103;37595;30;696;36083;137;3636;0
SSR;2020;940016868;940016819;SSR_A;;171;62415;71;1183;43271;99;7873;
SSR;2020;940016868;940016819;SSR_A50;1;12;;0;;3126;;131;
SSR;2020;940016868;940016819;SSR_A51;1;98;;54;;21892;;5325;
SSR;2020;940016868;940016819;SSR_A52;1;43;;10;;9004;;1438;
SSR;2020;940016868;940016819;SSR_A59;1;18;;7;;9249;;979;
SSR;2020;940016868;940016819;SSR_E;;60;17700;61;416;10701;24;15805;
SSR;2020;940016868;940016819;SSR_E50;1;60;;;;0;;0;
SSR;2020;940016868;940016819;SSR_E51;1;0;;15;;22;;3267;
SSR;2020;940016868;940016819;SSR_E52;1;0;;46;;10679;;12538;
SSR;2020;940016868;940016819;SSR_TOT;;231;80115;132;1599;53972;123;23678;1
SSR;2020;940100027;750712184;SSR_A;;215;63366;34;1786;60248;131;12869;
SSR;2020;940100027;750712184;SSR_A51;1;40;;9;;12736;;3698;
SSR;2020;940100027;750712184;SSR_A52;1;61;;;;16383;;;
SSR;2020;940100027;750712184;SSR_A53;1;52;;20;;14633;;8129;
SSR;2020;940100027;750712184;SSR_A55;1;45;;0;;10638;;0;
SSR;2020;940100027;750712184;SSR_A59;1;17;;5;;5858;;1042;
SSR;2020;940100027;750712184;SSR_TOT;;215;63366;34;1786;60248;131;12869;0
SSR;2020;940100035;750712184;SSR_A;;169;61685;16;1525;55721;135;2170;
SSR;2020;940100035;750712184;SSR_A50;1;;;;;0;;0;
SSR;2020;940100035;750712184;SSR_A56;1;29;;;;27666;;0;
SSR;2020;940100035;750712184;SSR_A59;1;140;;16;;28055;;2170;
SSR;2020;940100035;750712184;SSR_TOT;;169;61685;16;1525;55721;135;2170;
SSR;2020;940100043;750712184;SSR_A;;37;13542;;289;12253;44;0;
SSR;2020;940100043;750712184;SSR_A50;1;17;;;;5943;;0;
SSR;2020;940100043;750712184;SSR_A52;1;20;;;;6310;;0;
SSR;2020;940100043;750712184;SSR_E;;;;11;0;0;0;5436;
SSR;2020;940100043;750712184;SSR_E50;1;;;;;0;;0;
SSR;2020;940100043;750712184;SSR_E52;1;;;11;;0;;5436;
SSR;2020;940100043;750712184;SSR_TOT;;37;13542;11;289;12253;44;5436;0
SSR;2020;940100050;750712184;SSR_A;;389;142374;20;1541;82101;354;2271;
SSR;2020;940100050;750712184;SSR_A50;1;;;;;0;;0;
SSR;2020;940100050;750712184;SSR_A58;1;12;;;;3215;;0;
SSR;2020;940100050;750712184;SSR_A59;1;377;;20;;78886;;2271;
SSR;2020;940100050;750712184;SSR_TOT;;389;142374;20;1541;82101;354;2271;0
SSR;2020;940100068;750712184;SSR_A;;213;72102;;1063;54004;189;0;
SSR;2020;940100068;750712184;SSR_A50;1;93;;;;4912;;0;
SSR;2020;940100068;750712184;SSR_A59;1;120;;;;49092;;0;
SSR;2020;940100068;750712184;SSR_TOT;;213;72102;;1063;54004;189;0;0
SSR;2020;940300080;940000722;SSR_A;;78;28548;10;608;23091;66;1929;
SSR;2020;940300080;940000722;SSR_A50;1;39;;5;;8892;;1111;
SSR;2020;940300080;940000722;SSR_A59;1;39;;5;;14199;;818;
SSR;2020;940300080;940000722;SSR_TOT;;78;28548;10;608;23091;66;1929;0
SSR;2020;940300163;920030269;SSR_A;;108;39528;10;974;42135;128;2672;
SSR;2020;940300163;920030269;SSR_A50;1;58;;;;20707;;0;
SSR;2020;940300163;920030269;SSR_A59;1;50;;10;;21428;;2672;
SSR;2020;940300163;920030269;SSR_TOT;;108;39528;10;974;42135;128;2672;0
SSR;2020;940300445;940000854;SSR_A;;30;10950;;626;8228;3;0;
SSR;2020;940300445;940000854;SSR_A50;1;30;;;;8228;;0;
SSR;2020;940300445;940000854;SSR_TOT;;30;10950;;626;8228;3;0;0
SSR;2020;940300452;940000862;SSR_A;;45;16470;;571;9363;1;0;
SSR;2020;940300452;940000862;SSR_A50;1;45;;;;9363;;0;
SSR;2020;940300452;940000862;SSR_TOT;;45;16470;;571;9363;1;0;0
SSR;2020;940300502;940000904;SSR_A;;70;25550;;500;23804;74;0;
SSR;2020;940300502;940000904;SSR_A50;1;70;;;;23804;;0;
SSR;2020;940300502;940000904;SSR_TOT;;70;25550;;500;23804;74;0;0
SSR;2020;940300551;940000912;SSR_A;;28;10220;20;227;5720;1;3126;
SSR;2020;940300551;940000912;SSR_A50;1;14;;10;;4012;;1349;
SSR;2020;940300551;940000912;SSR_A59;1;14;;10;;1708;;1777;
SSR;2020;940300551;940000912;SSR_TOT;;28;10220;20;227;5720;1;3126;0
SSR;2020;940300577;310021266;SSR_A;;68;24820;;543;24768;89;0;
SSR;2020;940300577;310021266;SSR_A50;1;38;;;;8568;;0;
SSR;2020;940300577;310021266;SSR_A59;1;30;;;;16200;;0;
SSR;2020;940300577;310021266;SSR_TOT;;68;24820;;543;24768;89;0;0
SSR;2020;940700032;940001027;SSR_A;;150;52183;40;862;42353;177;12959;
SSR;2020;940700032;940001027;SSR_A50;1;;;;;0;;0;
SSR;2020;940700032;940001027;SSR_A51;1;150;;40;;42353;;12959;
SSR;2020;940700032;940001027;SSR_E;;0;;0;0;42;0;313;
SSR;2020;940700032;940001027;SSR_E51;0;0;;0;;42;;313;
SSR;2020;940700032;940001027;SSR_TOT;;150;52183;40;862;42395;177;13272;0
SSR;2020;940700040;570010181;SSR_A;;40;14640;20;221;8556;15;7868;
SSR;2020;940700040;570010181;SSR_A50;1;;;;;0;;0;
SSR;2020;940700040;570010181;SSR_A51;1;40;;20;;8556;;7868;
SSR;2020;940700040;570010181;SSR_E;;45;16470;9;199;8347;18;1257;
SSR;2020;940700040;570010181;SSR_E50;1;;;;;0;;0;
SSR;2020;940700040;570010181;SSR_E51;1;45;;9;;8347;;1257;
SSR;2020;940700040;570010181;SSR_TOT;;85;31110;29;420;16903;33;9125;
SSR;2020;940806490;750810798;SSR_A;;64;20440;6;345;15182;58;90;
SSR;2020;940806490;750810798;SSR_A50;1;22;;;;5007;;0;
SSR;2020;940806490;750810798;SSR_A51;1;21;;3;;5401;;81;
SSR;2020;940806490;750810798;SSR_A52;1;21;;3;;4774;;9;
SSR;2020;940806490;750810798;SSR_TOT;;64;20440;6;345;15182;58;90;0
SSR;2020;940813090;920030269;SSR_A;;96;35136;10;770;36061;116;1056;
SSR;2020;940813090;920030269;SSR_A50;1;23;;;;10182;;0;
SSR;2020;940813090;920030269;SSR_A51;1;;;;;0;;0;
SSR;2020;940813090;920030269;SSR_A52;1;;;;;0;;0;
SSR;2020;940813090;920030269;SSR_A56;1;;;;;0;;0;
SSR;2020;940813090;920030269;SSR_A58;1;43;;10;;16391;;1056;
SSR;2020;940813090;920030269;SSR_A59;1;30;;;;9488;;0;
SSR;2020;940813090;920030269;SSR_TOT;;96;35136;10;770;36061;116;1056;0
SSR;2020;950000307;950110015;SSR_A;;76;27740;;654;19113;23;0;
SSR;2020;950000307;950110015;SSR_A51;1;16;;;;2909;;0;
SSR;2020;950000307;950110015;SSR_A52;1;15;;;;4166;;0;
SSR;2020;950000307;950110015;SSR_A56;1;5;;;;262;;0;
SSR;2020;950000307;950110015;SSR_A59;1;40;;;;11776;;0;
SSR;2020;950000307;950110015;SSR_TOT;;76;27740;;654;19113;23;0;0
SSR;2020;950000315;950001370;SSR_A;;22;8052;;188;6875;37;0;
SSR;2020;950000315;950001370;SSR_A50;1;10;;;;2969;;0;
SSR;2020;950000315;950001370;SSR_A52;1;12;;;;3906;;0;
SSR;2020;950000315;950001370;SSR_TOT;;22;8052;;188;6875;37;0;0
SSR;2020;950000323;950013870;SSR_A;;108;39420;17;910;32200;56;2395;
SSR;2020;950000323;950013870;SSR_A50;1;37;;;;12230;;0;
SSR;2020;950000323;950013870;SSR_A51;1;22;;6;;4968;;817;
SSR;2020;950000323;950013870;SSR_A52;1;14;;6;;3106;;842;
SSR;2020;950000323;950013870;SSR_A59;1;35;;5;;11896;;736;
SSR;2020;950000323;950013870;SSR_TOT;;108;39420;17;910;32200;56;2395;0
SSR;2020;950000331;950110049;SSR_A;;94;34404;28;749;36250;74;5414;
SSR;2020;950000331;950110049;SSR_A50;1;22;;;;6485;;0;
SSR;2020;950000331;950110049;SSR_A51;1;13;;13;;2523;;1957;
SSR;2020;950000331;950110049;SSR_A52;1;14;;10;;5313;;2641;
SSR;2020;950000331;950110049;SSR_A59;1;45;;5;;21929;;816;
SSR;2020;950000331;950110049;SSR_TOT;;94;34404;28;749;36250;74;5414;
SSR;2020;950000364;950110080;SSR_A;;30;10980;5;226;6663;12;284;
SSR;2020;950000364;950110080;SSR_A50;1;;;;;0;;0;
SSR;2020;950000364;950110080;SSR_A53;1;;;5;;0;;284;
SSR;2020;950000364;950110080;SSR_A59;1;30;;;;6663;;0;
SSR;2020;950000364;950110080;SSR_TOT;;30;10980;5;226;6663;12;284;0
SSR;2020;950000406;950150037;SSR_A;;24;8784;5;266;5946;3;102;
SSR;2020;950000406;950150037;SSR_A50;1;;;;;0;;0;
SSR;2020;950000406;950150037;SSR_A59;1;24;;5;;5946;;102;
SSR;2020;950000406;950150037;SSR_TOT;;24;8784;5;266;5946;3;102;0
SSR;2020;950000695;950001370;SSR_A;;62;22692;;327;22171;109;0;
SSR;2020;950000695;950001370;SSR_A50;1;;;;;0;;0;
SSR;2020;950000695;950001370;SSR_A52;1;;;;;0;;0;
SSR;2020;950000695;950001370;SSR_A59;1;62;;;;22171;;0;
SSR;2020;950000695;950001370;SSR_TOT;;62;22692;;327;22171;109;0;
SSR;2020;950000703;950500041;SSR_A;;120;34515;15;1161;29580;41;3355;
SSR;2020;950000703;950500041;SSR_A50;1;;;;;0;;0;
SSR;2020;950000703;950500041;SSR_A53;1;60;;12;;13566;;2956;
SSR;2020;950000703;950500041;SSR_A54;1;60;;3;;16014;;399;
SSR;2020;950000703;950500041;SSR_TOT;;120;34515;15;1161;29580;41;3355;
SSR;2020;950016139;950015289;SSR_A;;30;10980;;267;9796;16;0;
SSR;2020;950016139;950015289;SSR_A50;1;;;;;0;;0;
SSR;2020;950016139;950015289;SSR_A59;1;30;;;;9796;;0;
SSR;2020;950016139;950015289;SSR_TOT;;30;10980;;267;9796;16;0;
SSR;2020;950150011;950042994;SSR_A;;151;55266;40;1036;48626;162;2426;
SSR;2020;950150011;950042994;SSR_A52;1;;;10;;0;;1391;
SSR;2020;950150011;950042994;SSR_A53;1;;;10;;0;;0;
SSR;2020;950150011;950042994;SSR_A55;1;83;;10;;27370;;797;
SSR;2020;950150011;950042994;SSR_A59;1;68;;10;;21256;;238;
SSR;2020;950150011;950042994;SSR_TOT;;151;55266;40;1036;48626;162;2426;0
SSR;2020;950150052;750720575;SSR_A;;53;19345;17;206;13099;48;2853;
SSR;2020;950150052;750720575;SSR_A50;1;;;0;;0;;358;
SSR;2020;950150052;750720575;SSR_A51;1;17;;8;;2189;;1472;
SSR;2020;950150052;750720575;SSR_A52;1;36;;9;;10910;;1023;
SSR;2020;950150052;750720575;SSR_E;;7;2555;3;50;1265;4;435;
SSR;2020;950150052;750720575;SSR_E50;1;;;;;0;;0;
SSR;2020;950150052;750720575;SSR_E51;1;3;;1;;446;;50;
SSR;2020;950150052;750720575;SSR_E52;1;4;;2;;819;;385;
SSR;2020;950150052;750720575;SSR_TOT;;60;21900;20;256;14364;52;3288;1
SSR;2020;950300087;920030269;SSR_A;;54;19764;;421;18526;64;0;
SSR;2020;950300087;920030269;SSR_A50;1;54;;;;18526;;0;
SSR;2020;950300087;920030269;SSR_TOT;;54;19764;;421;18526;64;0;0
SSR;2020;950300103;310021183;SSR_A;;63;23058;;485;19704;57;0;
SSR;2020;950300103;310021183;SSR_A50;1;18;;;;647;;0;
SSR;2020;950300103;310021183;SSR_A59;1;45;;;;19057;;0;
SSR;2020;950300103;310021183;SSR_TOT;;63;23058;;485;19704;57;0;0
SSR;2020;950300152;920030269;SSR_A;;100;36600;13;968;37443;104;3123;
SSR;2020;950300152;920030269;SSR_A50;1;25;;;;10239;;0;
SSR;2020;950300152;920030269;SSR_A51;1;23;;5;;3193;;1664;
SSR;2020;950300152;920030269;SSR_A52;1;23;;2;;10897;;1168;
SSR;2020;950300152;920030269;SSR_A59;1;29;;6;;13114;;291;
SSR;2020;950300152;920030269;SSR_TOT;;100;36600;13;968;37443;104;3123;0
SSR;2020;950300194;920030269;SSR_A;;103;37698;10;734;36521;130;394;
SSR;2020;950300194;920030269;SSR_A50;1;32;;;;840;;0;
SSR;2020;950300194;920030269;SSR_A59;1;71;;10;;35681;;394;
SSR;2020;950300194;920030269;SSR_TOT;;103;37698;10;734;36521;130;394;0
SSR;2020;950300277;950000547;SSR_A;;30;7316;;318;5432;9;0;
SSR;2020;950300277;950000547;SSR_A50;1;30;;;;5432;;0;
SSR;2020;950300277;950000547;SSR_TOT;;30;7316;;318;5432;9;0;0
SSR;2020;950300301;950000562;SSR_A;;100;35908;20;966;30693;62;2904;
SSR;2020;950300301;950000562;SSR_A50;1;32;;;;11485;;0;
SSR;2020;950300301;950000562;SSR_A51;1;24;;10;;6487;;2230;
SSR;2020;950300301;950000562;SSR_A58;1;22;;10;;6412;;674;
SSR;2020;950300301;950000562;SSR_A59;1;22;;;;6309;;0;
SSR;2020;950300301;950000562;SSR_TOT;;100;35908;20;966;30693;62;2904;0
SSR;2020;950300327;920030269;SSR_A;;100;36600;30;593;36527;139;4343;
SSR;2020;950300327;920030269;SSR_A50;1;10;;;;364;;0;
SSR;2020;950300327;920030269;SSR_A51;1;45;;15;;12960;;2807;
SSR;2020;950300327;920030269;SSR_A52;1;45;;15;;23203;;1536;
SSR;2020;950300327;920030269;SSR_TOT;;100;36600;30;593;36527;139;4343;0
SSR;2020;950300376;920030269;SSR_A;;72;26352;;512;25419;80;0;
SSR;2020;950300376;920030269;SSR_A50;1;16;;;;897;;0;
SSR;2020;950300376;920030269;SSR_A59;1;56;;;;24522;;0;
SSR;2020;950300376;920030269;SSR_TOT;;72;26352;;512;25419;80;0;0
SSR;2020;950310029;950008938;SSR_A;;;;10;0;0;0;867;
SSR;2020;950310029;950008938;SSR_A58;1;;;10;;0;;867;
SSR;2020;950310029;950008938;SSR_TOT;;;;10;0;0;0;867;0
SSR;2020;950420042;920030269;SSR_A;;91;33306;10;613;33944;139;671;
SSR;2020;950420042;920030269;SSR_A50;1;31;;;;11277;;0;
SSR;2020;950420042;920030269;SSR_A59;1;60;;10;;22667;;671;
SSR;2020;950420042;920030269;SSR_TOT;;91;33306;10;613;33944;139;671;0
SSR;2020;950500017;950015289;SSR_A;;143;52338;38;1996;33759;87;2970;
SSR;2020;950500017;950015289;SSR_A50;1;;;;;0;;0;
SSR;2020;950500017;950015289;SSR_A51;1;24;;21;;7559;;1884;
SSR;2020;950500017;950015289;SSR_A52;1;59;;15;;14137;;889;
SSR;2020;950500017;950015289;SSR_A54;1;30;;1;;6313;;36;
SSR;2020;950500017;950015289;SSR_A55;1;30;;1;;5750;;161;
SSR;2020;950500017;950015289;SSR_TOT;;143;52338;38;1996;33759;87;2970;0
SSR;2020;950630012;750721334;SSR_E;;101;36966;5;749;23794;75;27;
SSR;2020;950630012;750721334;SSR_E50;1;13;;5;;7474;;27;
SSR;2020;950630012;750721334;SSR_E54;1;28;;;;3479;;0;
SSR;2020;950630012;750721334;SSR_E55;1;29;;;;4327;;0;
SSR;2020;950630012;750721334;SSR_E56;1;31;;;;8514;;0;
SSR;2020;950630012;750721334;SSR_TOT;;101;36966;5;749;23794;75;27;1
SSR;2020;950700021;950000760;SSR_A;;100;36500;15;579;27466;78;3718;
SSR;2020;950700021;950000760;SSR_A50;1;;;;;0;;0;
SSR;2020;950700021;950000760;SSR_A51;1;70;;12;;17461;;2705;
SSR;2020;950700021;950000760;SSR_A52;1;30;;3;;10005;;1013;
SSR;2020;950700021;950000760;SSR_TOT;;100;36500;15;579;27466;78;3718;1
SSR;2020;950787135;950001370;SSR_A;;20;7320;5;74;4666;0;399;
SSR;2020;950787135;950001370;SSR_A50;1;;;;;0;;0;
SSR;2020;950787135;950001370;SSR_A58;1;20;;5;;4666;;399;
