BOR;AN;nofinesset;nofinessej;PERSO;EFFPL;EFFPA;ETP;MOD;COMSMUR
URGENCES_P;2017;740780424;740000120;M9999;4;3;4.8;;0
URGENCES_P;2017;740780424;740000120;N1220;2;;2;;0
URGENCES_P;2017;740780424;740000120;N2120;1;;1;;0
URGENCES_P;2017;740780424;740000120;N2500;4;1;4.8;;
URGENCES_P;2017;740780424;740000120;N2620;8;;8;;0
URGENCES_P;2017;740780424;740000120;N3120;;1;0.1;;
URGENCES_P;2017;740780424;740000120;N9999;22;3;23.1;;
URGENCES_P;2017;740780424;740000120;NINF;7;1;7.2;;0
URGENCES_P;2017;740781141;740790258;M1140;2;3;1.05;;0
URGENCES_P;2017;740781141;740790258;M9999;14;28;16.63;1;1
URGENCES_P;2017;740781141;740790258;N1220;1;1;1.5;1;1
URGENCES_P;2017;740781141;740790258;N2120;2;2;1.99;3;1
URGENCES_P;2017;740781141;740790258;N2500;19;5;20.29;;
URGENCES_P;2017;740781141;740790258;N3120;;2;0.1;;
URGENCES_P;2017;740781141;740790258;N9999;66;28;76.94;;
URGENCES_P;2017;740781141;740790258;NINF;33;11;39.35;;0
URGENCES_P;2017;740781224;740001839;M9999;;25;19.5;1;1
URGENCES_P;2017;740781224;740001839;N1220;1;1;1.4;;
URGENCES_P;2017;740781224;740001839;N2120;;1;1;;
URGENCES_P;2017;740781224;740001839;N2500;7;5;9.56;;
URGENCES_P;2017;740781224;740001839;N9999;28;15;38.37;;
URGENCES_P;2017;740781224;740001839;NINF;20;8;26.41;;
URGENCES_P;2017;750000523;750150120;M9999;13;13;18.11;;
URGENCES_P;2017;750000523;750150120;N1220;2;1;1.83;;
URGENCES_P;2017;750000523;750150120;N2120;5;;3.19;;
URGENCES_P;2017;750000523;750150120;N2500;36;1;22.09;;
URGENCES_P;2017;750000523;750150120;N2620;;1;0.31;;
URGENCES_P;2017;750000523;750150120;N3120;;1;0.06;;
URGENCES_P;2017;750000523;750150120;N9999;113;14;85.73;;
URGENCES_P;2017;750000523;750150120;NINF;57;9;48.32;;
URGENCES_P;2017;750000549;750150229;M9999;;28;5.35;;
URGENCES_P;2017;750000549;750150229;N2120;1;;1;;
URGENCES_P;2017;750000549;750150229;N2500;2;;3.09;;
URGENCES_P;2017;750000549;750150229;N2620;2;;3.57;;
URGENCES_P;2017;750000549;750150229;N3120;;1;0.26;;
URGENCES_P;2017;750000549;750150229;N9999;15;1;19.25;;
URGENCES_P;2017;750000549;750150229;NINF;10;;11.3;;
URGENCES_P;2017;750100018;750712184;M9999;4;2;5.9;;1
URGENCES_P;2017;750100018;750712184;N1220;3;0;3;;0
URGENCES_P;2017;750100018;750712184;N2120;2;0;2;;0
URGENCES_P;2017;750100018;750712184;N2500;16;0;16;;
URGENCES_P;2017;750100018;750712184;N9999;45;1;46;;
URGENCES_P;2017;750100018;750712184;NINF;24;1;25;;0
URGENCES_P;2017;750100042;750712184;M9999;14;20;22.75;1;1
URGENCES_P;2017;750100042;750712184;N1220;4;;3.58;;0
URGENCES_P;2017;750100042;750712184;N2120;4;1;4.14;2;1
URGENCES_P;2017;750100042;750712184;N2500;55;;50.55;;
URGENCES_P;2017;750100042;750712184;N2620;6;;6;;0
URGENCES_P;2017;750100042;750712184;N9999;139;6;136.36;;
URGENCES_P;2017;750100042;750712184;NINF;70;5;72.09;;0
URGENCES_P;2017;750100075;750712184;M9999;12;6;14.1;;0
URGENCES_P;2017;750100075;750712184;N1220;1;;1;;0
URGENCES_P;2017;750100075;750712184;N2120;2;1;2.5;;0
URGENCES_P;2017;750100075;750712184;N2500;23;;24.06;;
URGENCES_P;2017;750100075;750712184;N2620;1;;1;;0
URGENCES_P;2017;750100075;750712184;N9999;54;1;56.79;;
URGENCES_P;2017;750100075;750712184;NINF;27;;27.15;;0
URGENCES_P;2017;750100091;750712184;M9999;18;12;23.4;;
URGENCES_P;2017;750100091;750712184;N1220;3;0;3;;
URGENCES_P;2017;750100091;750712184;N2120;7;0;7;;
URGENCES_P;2017;750100091;750712184;N2500;49;6;55.06;;
URGENCES_P;2017;750100091;750712184;N3120;2;0;2;;
URGENCES_P;2017;750100091;750712184;N9999;121;8;129.42;;
URGENCES_P;2017;750100091;750712184;NINF;60;2;62.36;;
URGENCES_P;2017;750100109;750712184;M1140;12;7;15.7;;0
URGENCES_P;2017;750100109;750712184;M9999;12;7;15.7;;0
URGENCES_P;2017;750100109;750712184;N1220;1;1;1.9;;0
URGENCES_P;2017;750100109;750712184;N2120;2;0;2;;0
URGENCES_P;2017;750100109;750712184;N2500;14;2;15.6;;
URGENCES_P;2017;750100109;750712184;N3120;;1;0.8;;
URGENCES_P;2017;750100109;750712184;N9999;45;11;53.5;;
URGENCES_P;2017;750100109;750712184;NINF;27;7;32.2;;0
URGENCES_P;2017;750100125;750712184;M9999;20;13;24.37;;0
URGENCES_P;2017;750100125;750712184;N1220;2;0;2;;0
URGENCES_P;2017;750100125;750712184;N2120;6;0;6;;0
URGENCES_P;2017;750100125;750712184;N2500;48;2;49.8;;
URGENCES_P;2017;750100125;750712184;N3120;2;0;2;;
URGENCES_P;2017;750100125;750712184;N9999;118;5;120.9;;
URGENCES_P;2017;750100125;750712184;NINF;59;3;61.1;;0
URGENCES_P;2017;750100166;750712184;M9999;14;;14;;
URGENCES_P;2017;750100166;750712184;N1220;2;1;3;;
URGENCES_P;2017;750100166;750712184;N2120;5;;5;;
URGENCES_P;2017;750100166;750712184;N2500;41;;41;;
URGENCES_P;2017;750100166;750712184;N2620;1;1;2;;
URGENCES_P;2017;750100166;750712184;N9999;93;14;107;;
URGENCES_P;2017;750100166;750712184;NINF;44;12;56;;
URGENCES_P;2017;750100208;750712184;M1140;4;15;12.5;;0
URGENCES_P;2017;750100208;750712184;M9999;4;16;14.3;;0
URGENCES_P;2017;750100208;750712184;N1220;2;1;2.5;;0
URGENCES_P;2017;750100208;750712184;N2120;3;;3;;0
URGENCES_P;2017;750100208;750712184;N2500;23;3;25.4;;
URGENCES_P;2017;750100208;750712184;N2620;2;;2;;0
URGENCES_P;2017;750100208;750712184;N3120;;2;1;;
URGENCES_P;2017;750100208;750712184;N9999;80;9;86.3;;
URGENCES_P;2017;750100208;750712184;NINF;50;3;52.4;;0
URGENCES_P;2017;750100232;750712184;M9999;15;12;22;;0
URGENCES_P;2017;750100232;750712184;N1220;3;0;3;;0
URGENCES_P;2017;750100232;750712184;N2120;5;1;5.5;;0
URGENCES_P;2017;750100232;750712184;N2500;41;0;41;;
URGENCES_P;2017;750100232;750712184;N2620;6;0;6;;0
URGENCES_P;2017;750100232;750712184;N3120;1;;1;;
URGENCES_P;2017;750100232;750712184;N9999;121;4;124.04;;
URGENCES_P;2017;750100232;750712184;NINF;65;3;67.54;;0
URGENCES_P;2017;750100273;750712184;M9999;12;5;14.9;;
URGENCES_P;2017;750100273;750712184;N1220;2;0;2;;
URGENCES_P;2017;750100273;750712184;N2120;6;0;5.26;;
URGENCES_P;2017;750100273;750712184;N2500;40;0;40.04;;
URGENCES_P;2017;750100273;750712184;N2620;1;0;1;;
URGENCES_P;2017;750100273;750712184;N3120;1;0;1;;
URGENCES_P;2017;750100273;750712184;N9999;92;3;92.75;;
URGENCES_P;2017;750100273;750712184;NINF;42;3;43.45;;
URGENCES_P;2017;750150237;750006728;M9999;5;10;8.71;;
URGENCES_P;2017;750150237;750006728;N2120;1;;0.3;;
URGENCES_P;2017;750150237;750006728;N2500;4;1;5.84;;
URGENCES_P;2017;750150237;750006728;N9999;19;3;21.6;;
URGENCES_P;2017;750150237;750006728;NINF;14;2;15.46;;
URGENCES_P;2017;750803447;750712184;M9999;16;13;19.79;;
URGENCES_P;2017;750803447;750712184;N1220;3;1;3.98;;
URGENCES_P;2017;750803447;750712184;N2120;6;;6;;
URGENCES_P;2017;750803447;750712184;N2500;32;2;34.11;;
URGENCES_P;2017;750803447;750712184;N2620;2;;1.28;;
URGENCES_P;2017;750803447;750712184;N3120;1;1;1.5;;
URGENCES_P;2017;750803447;750712184;N9999;88;7;98.22;;
URGENCES_P;2017;750803447;750712184;NINF;44;3;51.35;;
URGENCES_P;2017;750803454;750712184;M1140;18;9;18.4;;0
URGENCES_P;2017;750803454;750712184;M9999;23;12;24.4;;0
URGENCES_P;2017;750803454;750712184;N1220;2;0;2;;
URGENCES_P;2017;750803454;750712184;N2120;3;0;3;;
URGENCES_P;2017;750803454;750712184;N2500;30;3;32.5;;
URGENCES_P;2017;750803454;750712184;N9999;86;10;93.5;;
URGENCES_P;2017;750803454;750712184;NINF;51;7;56;;
URGENCES_P;2017;760000018;760780023;M9999;12;12;7.98;;1
URGENCES_P;2017;760000018;760780023;N1220;1;1;1.48;;
URGENCES_P;2017;760000018;760780023;N2120;1;;0.31;;
URGENCES_P;2017;760000018;760780023;N2500;16;3;18.01;;
URGENCES_P;2017;760000018;760780023;N3120;1;;0.22;;
URGENCES_P;2017;760000018;760780023;N9999;43;18;51.76;;
URGENCES_P;2017;760000018;760780023;NINF;23;13;28.86;;
URGENCES_P;2017;760000042;760780056;M9999;0;17;3.05;;
URGENCES_P;2017;760000042;760780056;N2120;;1;0.17;;
URGENCES_P;2017;760000042;760780056;N2500;6;;6;;
URGENCES_P;2017;760000042;760780056;N9999;15;6;18.15;;
URGENCES_P;2017;760000042;760780056;NINF;9;5;11.98;;
URGENCES_P;2017;760000141;760780239;M9999;25;8;5.1;;0
URGENCES_P;2017;760000141;760780239;N1220;1;;1;;0
URGENCES_P;2017;760000141;760780239;N2120;1;;1;;0
URGENCES_P;2017;760000141;760780239;N2500;6;1;6.8;;
URGENCES_P;2017;760000141;760780239;N2620;10;;9.1;;0
URGENCES_P;2017;760000141;760780239;N9999;31;8;35.31;;
URGENCES_P;2017;760000141;760780239;NINF;13;7;17.41;;0
URGENCES_P;2017;760000158;760780239;M1140;4;3;8.68;;0
URGENCES_P;2017;760000158;760780239;M9999;36;11;37.3;;0
URGENCES_P;2017;760000158;760780239;N1220;6;2;5.28;;0
URGENCES_P;2017;760000158;760780239;N2120;7;;7;;0
URGENCES_P;2017;760000158;760780239;N2500;46;19;57.93;;
URGENCES_P;2017;760000158;760780239;N2620;25;6;28.2;;0
URGENCES_P;2017;760000158;760780239;N9999;182;71;225.16;;
URGENCES_P;2017;760000158;760780239;NINF;83;41;110.19;;0
URGENCES_P;2017;760000364;760780734;M9999;5;6;8.06;1;1
URGENCES_P;2017;760000364;760780734;N1220;0;1;0.73;;0
URGENCES_P;2017;760000364;760780734;N2120;1;1;1.2;3;1
URGENCES_P;2017;760000364;760780734;N2500;7;1;7.37;;
URGENCES_P;2017;760000364;760780734;N9999;24;8;28.41;;
URGENCES_P;2017;760000364;760780734;NINF;16;5;19.11;1;1
URGENCES_P;2017;760000372;760780742;M9999;6;2;8.4;2;1
URGENCES_P;2017;760000372;760780742;N1220;;1;0.6;;
URGENCES_P;2017;760000372;760780742;N2120;1;;0.5;2;1
URGENCES_P;2017;760000372;760780742;N2500;10;2;11.02;;
URGENCES_P;2017;760000372;760780742;N2620;4;1;4.8;;
URGENCES_P;2017;760000372;760780742;N9999;28;6;31.38;;
URGENCES_P;2017;760000372;760780742;NINF;13;2;14.46;2;1
URGENCES_P;2017;760000463;760024042;M1140;5;3;1.14;;0
URGENCES_P;2017;760000463;760024042;M9999;20;5;9.28;3;1
URGENCES_P;2017;760000463;760024042;N1220;;3;1.39;;
URGENCES_P;2017;760000463;760024042;N2120;;2;1.23;;
URGENCES_P;2017;760000463;760024042;N2500;10;15;15.42;;
URGENCES_P;2017;760000463;760024042;N2620;5;5;6.67;;
URGENCES_P;2017;760000463;760024042;N9999;42;55;62.92;;
URGENCES_P;2017;760000463;760024042;NINF;24;29;35.34;;
URGENCES_P;2017;760021329;760000448;M9999;7;;7;;
URGENCES_P;2017;760021329;760000448;N1220;2;2;4.55;;
URGENCES_P;2017;760021329;760000448;N2120;1;;1;;
URGENCES_P;2017;760021329;760000448;N2500;5;;4.1;;
URGENCES_P;2017;760021329;760000448;N9999;21;9;26.76;;
URGENCES_P;2017;760021329;760000448;NINF;13;7;17.11;;
URGENCES_P;2017;760780510;760000257;M9999;5;;5;;
URGENCES_P;2017;760780510;760000257;N1220;2;2;2.26;;
URGENCES_P;2017;760780510;760000257;N2120;1;;1;;
URGENCES_P;2017;760780510;760000257;N9999;3;2;3.26;;
URGENCES_P;2017;760780791;760000414;M9999;5;;5;;
URGENCES_P;2017;760780791;760000414;N1220;5;;5;;
URGENCES_P;2017;760780791;760000414;N2120;1;;1;;
URGENCES_P;2017;760780791;760000414;N2500;2;;2;;
URGENCES_P;2017;760780791;760000414;N9999;16;3;17.8;;
URGENCES_P;2017;760780791;760000414;NINF;8;3;9.8;;
URGENCES_P;2017;760805770;760780726;M1140;3;4;5.28;;0
URGENCES_P;2017;760805770;760780726;M9999;19;17;24.29;;0
URGENCES_P;2017;760805770;760780726;N1220;3;0;1.99;;0
URGENCES_P;2017;760805770;760780726;N2120;5;1;3.91;;0
URGENCES_P;2017;760805770;760780726;N2500;30;16;35.5;;
URGENCES_P;2017;760805770;760780726;N3120;0;1;0.45;;
URGENCES_P;2017;760805770;760780726;N9999;91;71;122.24;;
URGENCES_P;2017;760805770;760780726;NINF;47;39;68.48;;0
URGENCES_P;2017;760921809;760000273;M9999;10;;7;;0
URGENCES_P;2017;760921809;760000273;N1220;4;;4;;
URGENCES_P;2017;760921809;760000273;N9999;20;;20;;
URGENCES_P;2017;760921809;760000273;NINF;16;;16;;
URGENCES_P;2017;770000131;770021145;M1140;1;;0.4;;0
URGENCES_P;2017;770000131;770021145;M3020;1;;0.7;;
URGENCES_P;2017;770000131;770021145;M9999;9;5;7.73;3;1
URGENCES_P;2017;770000131;770021145;N1220;;1;0.88;;
URGENCES_P;2017;770000131;770021145;N2120;1;;0.5;;
URGENCES_P;2017;770000131;770021145;N2500;8;;8.9;;
URGENCES_P;2017;770000131;770021145;N9999;30;8;36.96;;
URGENCES_P;2017;770000131;770021145;NINF;19;5;23.25;;
URGENCES_P;2017;770000149;770021152;M1140;1;8;1.88;;0
URGENCES_P;2017;770000149;770021152;M9999;2;23;8.57;1;1
URGENCES_P;2017;770000149;770021152;N1220;;8;2.71;2;
URGENCES_P;2017;770000149;770021152;N2120;;2;0.75;2;
URGENCES_P;2017;770000149;770021152;N2500;;39;14.54;;
URGENCES_P;2017;770000149;770021152;N2620;;4;2.3;1;
URGENCES_P;2017;770000149;770021152;N9999;;137;49.82;;
URGENCES_P;2017;770000149;770021152;NINF;;72;24.87;1;1
URGENCES_P;2017;770000156;770110054;M1140;10;12;14.4;;0
URGENCES_P;2017;770000156;770110054;M3020;2;0;0.97;;
URGENCES_P;2017;770000156;770110054;M9999;42;19;49.07;2;1
URGENCES_P;2017;770000156;770110054;N1220;8;1;7.86;;
URGENCES_P;2017;770000156;770110054;N2120;3;;2.67;;
URGENCES_P;2017;770000156;770110054;N2500;26;;23.97;;
URGENCES_P;2017;770000156;770110054;N9999;91;1;81.09;;
URGENCES_P;2017;770000156;770110054;NINF;45;;37.93;;
URGENCES_P;2017;770000164;770021152;M1140;3;0;2.8;;
URGENCES_P;2017;770000164;770021152;M9999;7;7;9.7;;
URGENCES_P;2017;770000164;770021152;N1220;;1;0.5;3;1
URGENCES_P;2017;770000164;770021152;N2120;;1;0.75;2;1
URGENCES_P;2017;770000164;770021152;N2500;;16;13.65;;
URGENCES_P;2017;770000164;770021152;N2620;;;0.33;2;1
URGENCES_P;2017;770000164;770021152;N3120;;1;0.25;;
URGENCES_P;2017;770000164;770021152;N9999;;41;32.81;;
URGENCES_P;2017;770000164;770021152;NINF;;19;15.1;1;1
URGENCES_P;2017;770000172;770110070;M9999;5;2;6.1;;
URGENCES_P;2017;770000172;770110070;N1220;1;;1;;
URGENCES_P;2017;770000172;770110070;N2120;1;;1;;
URGENCES_P;2017;770000172;770110070;N2500;3;;2.25;;
URGENCES_P;2017;770000172;770110070;N9999;22;3;22.76;;
URGENCES_P;2017;770000172;770110070;NINF;17;3;18.51;;
URGENCES_P;2017;770000214;770021152;M9999;3;10;6.74;3;1
URGENCES_P;2017;770000214;770021152;N1220;;;0.11;;
URGENCES_P;2017;770000214;770021152;N2120;;1;0.92;;
URGENCES_P;2017;770000214;770021152;N2500;;13;10.94;;
URGENCES_P;2017;770000214;770021152;N2620;;4;3;;
URGENCES_P;2017;770000214;770021152;N9999;;43;29.62;;
URGENCES_P;2017;770000214;770021152;NINF;;23;13.16;;
URGENCES_P;2017;770000446;770021145;M1140;6;8;2.95;;
URGENCES_P;2017;770000446;770021145;M3020;1;;0.5;;
URGENCES_P;2017;770000446;770021145;M9999;39;24;28.22;;
URGENCES_P;2017;770000446;770021145;N1220;1;1;1.28;;
URGENCES_P;2017;770000446;770021145;N2120;1;;0.92;;
URGENCES_P;2017;770000446;770021145;N2500;16;3;17.1;;
URGENCES_P;2017;770000446;770021145;N9999;70;16;86.72;;
URGENCES_P;2017;770000446;770021145;NINF;51;11;57.13;;
URGENCES_P;2017;770019032;770021145;M1140;4;2;0.81;;
URGENCES_P;2017;770019032;770021145;M3020;2;1;1.2;;
URGENCES_P;2017;770019032;770021145;M9999;26;8;24.41;;
URGENCES_P;2017;770019032;770021145;N1220;3;2;3.02;;
URGENCES_P;2017;770019032;770021145;N2120;2;;3;;
URGENCES_P;2017;770019032;770021145;N2500;25;2;26.67;;
URGENCES_P;2017;770019032;770021145;N3120;2;;1.1;;
URGENCES_P;2017;770019032;770021145;N9999;96;10;101.91;;
URGENCES_P;2017;770019032;770021145;NINF;64;6;68.12;;
URGENCES_P;2017;770300010;770004299;M9999;3;2;4;;
URGENCES_P;2017;770300010;770004299;N1220;3;;3;;
URGENCES_P;2017;770300010;770004299;N2120;1;;0.5;;
URGENCES_P;2017;770300010;770004299;N2500;2;;2;;
URGENCES_P;2017;770300010;770004299;N9999;16;;15.5;;
URGENCES_P;2017;770300010;770004299;NINF;10;;10;;
URGENCES_P;2017;770300135;770000289;M9999;4;6;6;;0
URGENCES_P;2017;770300135;770000289;N1220;4;4;5.63;;0
URGENCES_P;2017;770300135;770000289;N2120;;1;0.5;;0
URGENCES_P;2017;770300135;770000289;N2500;1;2;2.3;;
URGENCES_P;2017;770300135;770000289;N9999;11;12;16.32;;
URGENCES_P;2017;770300135;770000289;NINF;6;5;7.89;;0
URGENCES_P;2017;770790707;770000719;M9999;;9;6.51;;
URGENCES_P;2017;770790707;770000719;N1220;3;;1.85;;
URGENCES_P;2017;770790707;770000719;N2120;;1;0.2;;
URGENCES_P;2017;770790707;770000719;N2500;1;;1;;
URGENCES_P;2017;770790707;770000719;N9999;13;2;12.85;;
URGENCES_P;2017;770790707;770000719;NINF;9;1;9.8;;
URGENCES_P;2017;780000287;780110011;M1140;6;1;4.05;;
URGENCES_P;2017;780000287;780110011;M9999;20;7;19.28;;
URGENCES_P;2017;780000287;780110011;N1220;1;1;1.95;;
URGENCES_P;2017;780000287;780110011;N2120;6;;2.75;;
URGENCES_P;2017;780000287;780110011;N2500;21;12;24.65;;
URGENCES_P;2017;780000287;780110011;N3120;;1;0.05;;
URGENCES_P;2017;780000287;780110011;N9999;62;34;68.33;;
URGENCES_P;2017;780000287;780110011;NINF;34;20;38.93;;
URGENCES_P;2017;780000295;780002697;M9999;4;7;8.29;;
URGENCES_P;2017;780000295;780002697;N1220;1;;1;;
URGENCES_P;2017;780000295;780002697;N2120;2;;1.15;;
URGENCES_P;2017;780000295;780002697;N2500;6;;6.02;;
URGENCES_P;2017;780000295;780002697;N3120;;;0.16;;
URGENCES_P;2017;780000295;780002697;N9999;29;1;27.99;;
URGENCES_P;2017;780000295;780002697;NINF;20;1;19.66;;
URGENCES_P;2017;780000311;780001236;M9999;16;12;21.57;2;1
URGENCES_P;2017;780000311;780001236;N1220;2;;2.49;;
URGENCES_P;2017;780000311;780001236;N2120;2;;1.7;;
URGENCES_P;2017;780000311;780001236;N2500;27;7;31.82;;
URGENCES_P;2017;780000311;780001236;N9999;94;16;124.23;;
URGENCES_P;2017;780000311;780001236;NINF;47;8;55.15;;
URGENCES_P;2017;780000329;780110052;M1140;6;1;1;2;
URGENCES_P;2017;780000329;780110052;M3020;1;4;2.5;;
URGENCES_P;2017;780000329;780110052;M9999;16;12;16;2;1
URGENCES_P;2017;780000329;780110052;N1220;1;1;1.9;;1
URGENCES_P;2017;780000329;780110052;N2120;1;0;1;2;1
URGENCES_P;2017;780000329;780110052;N2500;9;0;9;;
URGENCES_P;2017;780000329;780110052;N9999;39;3;41.5;;
URGENCES_P;2017;780000329;780110052;NINF;28;2;29.6;2;1
URGENCES_P;2017;780022737;780000675;M9999;4;0;4;;0
URGENCES_P;2017;780022737;780000675;N2120;1;0;1;;0
URGENCES_P;2017;780022737;780000675;N2500;4;0;4;;
URGENCES_P;2017;780022737;780000675;N2620;2;0;2;;0
URGENCES_P;2017;780022737;780000675;N9999;13;0;13;;
URGENCES_P;2017;780022737;780000675;NINF;6;0;6;;0
URGENCES_P;2017;780300323;780003679;M9999;2;;2;;0
URGENCES_P;2017;780300323;780003679;N2500;2;;2.27;;
URGENCES_P;2017;780300323;780003679;N9999;8;3;7.68;;
URGENCES_P;2017;780300323;780003679;NINF;6;3;5.41;;0
URGENCES_P;2017;780300406;780018032;M9999;4;;4;;
URGENCES_P;2017;780300406;780018032;N1220;1;;1;;
URGENCES_P;2017;780300406;780018032;N2120;1;;0.3;;
URGENCES_P;2017;780300406;780018032;N2500;4;;4;;
URGENCES_P;2017;780300406;780018032;N9999;12;;11.2;;
URGENCES_P;2017;780300406;780018032;NINF;6;;5.9;;
URGENCES_P;2017;780300414;780000675;M9999;2;4;6;;
URGENCES_P;2017;780300414;780000675;N1220;2;1;3;;
URGENCES_P;2017;780300414;780000675;N2120;1;0;1;;
URGENCES_P;2017;780300414;780000675;N2500;4;0;4;;
URGENCES_P;2017;780300414;780000675;N2620;0;1;1;;
URGENCES_P;2017;780300414;780000675;N3120;0;1;1;;
URGENCES_P;2017;780300414;780000675;N9999;15;3;18;;
URGENCES_P;2017;780300414;780000675;NINF;8;0;8;;
URGENCES_P;2017;780300422;780002259;M9999;9;;9;;
URGENCES_P;2017;780300422;780002259;N1220;6;2;7.49;;
URGENCES_P;2017;780300422;780002259;N2120;1;;0.78;;
URGENCES_P;2017;780300422;780002259;N2500;2;2;2.2;;
URGENCES_P;2017;780300422;780002259;N2620;1;;1;;
URGENCES_P;2017;780300422;780002259;N9999;27;12;33.97;;
URGENCES_P;2017;780300422;780002259;NINF;17;8;22.5;;
URGENCES_P;2017;780300455;780000717;M9999;5;;5;;
URGENCES_P;2017;780300455;780000717;N1220;3;;3;;
URGENCES_P;2017;780300455;780000717;N2500;;1;0.5;;
URGENCES_P;2017;780300455;780000717;N9999;9;1;9.5;;
URGENCES_P;2017;780300455;780000717;NINF;6;;6;;
URGENCES_P;2017;780800256;780110078;M1140;6;2;6.81;;
URGENCES_P;2017;780800256;780110078;M9999;7;25;20.98;;
URGENCES_P;2017;780800256;780110078;N1220;2;1;2.33;;
URGENCES_P;2017;780800256;780110078;N2120;3;0;3;;
URGENCES_P;2017;780800256;780110078;N2500;53;9;57.92;;
URGENCES_P;2017;780800256;780110078;N2620;9;;9;;
URGENCES_P;2017;780800256;780110078;N9999;141;24;158.75;;
URGENCES_P;2017;780800256;780110078;NINF;71;13;82.03;;
URGENCES_P;2017;790000087;790000012;M1140;0;6;0.69;;0
URGENCES_P;2017;790000087;790000012;M9999;2;21;12.75;;1
URGENCES_P;2017;790000087;790000012;N1220;10;4;11.51;;0
URGENCES_P;2017;790000087;790000012;N2120;;3;2.2;1;1
URGENCES_P;2017;790000087;790000012;N2500;29;14;38.92;;
URGENCES_P;2017;790000087;790000012;N2620;3;2;5.23;;0
URGENCES_P;2017;790000087;790000012;N3120;1;;1;;
URGENCES_P;2017;790000087;790000012;N9999;81;40;106.72;;
URGENCES_P;2017;790000087;790000012;NINF;37;15;46.21;;0
URGENCES_P;2017;790000095;790006654;M9999;4;3;4.53;3;1
URGENCES_P;2017;790000095;790006654;N1220;0;2;1.19;3;1
URGENCES_P;2017;790000095;790006654;N2120;1;0;0.4;3;1
URGENCES_P;2017;790000095;790006654;N2500;6;6;10.4;;
URGENCES_P;2017;790000095;790006654;N9999;17;14;26.78;;
URGENCES_P;2017;790000095;790006654;NINF;9;5;13.63;3;1
URGENCES_P;2017;790000103;790006654;M9999;9;2;4.89;3;1
URGENCES_P;2017;790000103;790006654;N1220;2;0;0.94;3;0
URGENCES_P;2017;790000103;790006654;N2120;1;0;0.52;3;1
URGENCES_P;2017;790000103;790006654;N2500;7;1;6.13;;
URGENCES_P;2017;790000103;790006654;N9999;21;4;19.44;;
URGENCES_P;2017;790000103;790006654;NINF;9;1;7.98;3;1
URGENCES_P;2017;790003537;790006654;M9999;8;1;4.97;3;1
URGENCES_P;2017;790003537;790006654;N1220;2;0;1.15;3;1
URGENCES_P;2017;790003537;790006654;N2120;2;0;0.4;3;1
URGENCES_P;2017;790003537;790006654;N2500;7;2;8.86;;
URGENCES_P;2017;790003537;790006654;N9999;22;3;21.12;;
URGENCES_P;2017;790003537;790006654;NINF;11;0;9.99;3;1
URGENCES_P;2017;790009948;790001242;M9999;4;;4;;
URGENCES_P;2017;790009948;790001242;N1220;2;;2;;
URGENCES_P;2017;790009948;790001242;N2500;5;;5.06;;
URGENCES_P;2017;790009948;790001242;N9999;15;;15.33;;
URGENCES_P;2017;790009948;790001242;NINF;8;;8.27;;
URGENCES_P;2017;800000143;800000028;M9999;3;13;9.57;;
URGENCES_P;2017;800000143;800000028;N1220;0;4;3.4;;
URGENCES_P;2017;800000143;800000028;N2500;20;4;19.85;;
URGENCES_P;2017;800000143;800000028;N9999;21;45;48.6;;
URGENCES_P;2017;800000143;800000028;NINF;1;34;23.78;;
URGENCES_P;2017;800000226;800000069;M9999;;11;5.84;3;1
URGENCES_P;2017;800000226;800000069;N1220;;1;0.6;3;1
URGENCES_P;2017;800000226;800000069;N2120;;1;0.7;3;1
URGENCES_P;2017;800000226;800000069;N2500;13;1;12.68;;
URGENCES_P;2017;800000226;800000069;N9999;25;6;26.54;;
URGENCES_P;2017;800000226;800000069;NINF;12;3;12.56;3;1
URGENCES_P;2017;800000390;800000085;M9999;7;4;8.66;3;1
URGENCES_P;2017;800000390;800000085;N1220;1;;1;3;1
URGENCES_P;2017;800000390;800000085;N2120;;1;0.5;3;1
URGENCES_P;2017;800000390;800000085;N2500;2;;2.13;;
URGENCES_P;2017;800000390;800000085;N3120;;1;0.01;;
URGENCES_P;2017;800000390;800000085;N9999;16;5;18.65;;
URGENCES_P;2017;800000390;800000085;NINF;11;3;13.25;3;1
URGENCES_P;2017;800000432;800000093;M9999;3;5;9.48;2;1
URGENCES_P;2017;800000432;800000093;N1220;2;;1.5;;1
URGENCES_P;2017;800000432;800000093;N2120;1;;0.5;;1
URGENCES_P;2017;800000432;800000093;N2500;5;;5;;
URGENCES_P;2017;800000432;800000093;N2620;5;;5;;0
URGENCES_P;2017;800000432;800000093;N9999;29;5;29.17;;
URGENCES_P;2017;800000432;800000093;NINF;16;5;17.17;;1
URGENCES_P;2017;800006124;800000044;M1140;1;2;1.64;;0
URGENCES_P;2017;800006124;800000044;M9999;4;39;21.08;;0
URGENCES_P;2017;800006124;800000044;N1220;1;2;2.73;;0
URGENCES_P;2017;800006124;800000044;N2120;5;;4.65;;0
URGENCES_P;2017;800006124;800000044;N2500;54;4;54.63;;
URGENCES_P;2017;800006124;800000044;N2620;2;;1.26;;0
