BOR;AN;nofinesset;nofinessej;SMUR;GEN;SAIS;PED;ANT;FIAUTOR;ANTSAIS;SAMU;HMED;HIDE;HAMB;AMBLCE;VEHLEG;MOYAER;MOYMAR;SORTER1;SORTER2;dtTIH;SORAER1;SORAER2;SORMAR;SORTIES;SORTNM;PATDC;PATLSP;PATTSP;PATTRANM;TRAN;TRAN18;TRAN80;TRANSIEG;TRANAUT;APP;APR15;APD;APMIN;DR;DRM;DRMLIB;HMR;HMRAMU;HMRAM;ARM;NRML;NBLIB;NBSAL;CAR;SAMUSDIS
SMURSAMU;2016;360000137;360000053;1;1;0;0;0;;0;1;366;336;336;3;3;1;0;1900;533;366;224;369;0;3392;550;250;17;226;57;1837;67;41;1802;35;243520;;210289;208396;152046;89082;20564;220;168;52;420;0;33;;150;0
SMURSAMU;2016;360008056;360000053;1;0;0;0;1;360000053;0;0;168;168;0;0;1;0;0;174;1;;;;;175;36;22;4;8;2;153;13;31;112;41;;;;;;;;;;;;;;;;
SMURSAMU;2016;360008072;360000053;1;0;0;0;1;360000053;0;0;70;70;0;0;1;0;0;124;2;;;;;126;27;17;0;8;2;102;2;21;65;37;;;;;;;;;;;;;;;;
SMURSAMU;2016;370000499;370000481;1;0;0;1;0;;0;0;168;173;0;;;;;6;553;0;;122;;681;1;1;;;;5;2;;4;1;;;;;;;;;;;;;;;;
SMURSAMU;2016;370000531;370000606;1;1;0;0;0;;0;0;168;168;0;0;1;0;0;399;21;0;4;1;0;425;92;60;1;12;20;323;16;42;172;151;;;;;;;;;;;;;;;;
SMURSAMU;2016;370000879;370000564;1;1;0;0;0;;0;0;168;168;;2;;;;394;23;;;;;417;114;51;;12;51;280;;;90;190;;;;;;;;;;;;;;;;
SMURSAMU;2016;370004467;370000481;1;1;0;0;0;;0;1;336;336;375;;;;;1262;929;20;67;269;;2547;548;192;5;47;304;898;62;132;786;112;215286;;215286;;105993;105993;40864;276;228;48;566;0;0;;2586;1
SMURSAMU;2016;370013393;370000481;1;1;0;0;1;370000481;0;0;168;168;0;;1;;;241;28;;0;;;269;111;48;1;18;44;152;10;22;64;88;;;;;;;;;;;;;;;;
SMURSAMU;2016;370013401;370000481;1;1;0;0;0;370000481;0;0;168;168;0;;;;;619;193;0;5;15;;832;324;116;2;23;183;543;25;91;404;139;;;;;;;;;;;;;;;;
SMURSAMU;2016;380000034;380780049;1;1;0;0;0;;0;0;336;266;278;3;;;;1382;234;;;;;1616;303;110;;151;;1430;;;806;624;;;;;;;;;;;;;;;;
SMURSAMU;2016;380000067;380780080;1;1;0;0;0;;0;1;397;374;504;7;4;1;0;3308;1355;267;189;345;0;5464;1139;272;15;283;509;2358;279;350;1537;821;463367;;366269;322317;259776;197529;99050;490;218;272;1017;1;29;;2199;0
SMURSAMU;2016;380000174;380781435;1;1;0;0;0;;0;0;168;168;168;1;1;0;0;1118;44;;;;;1162;197;153;4;35;;966;73;166;625;341;;;;;;;;;;;;;;;;
SMURSAMU;2016;380000406;380784751;1;1;0;0;0;;0;0;168;168;168;1;1;;;1068;144;13;;;;1225;250;107;1;130;;810;;;436;374;;;;;;;;;;;;;;;;
SMURSAMU;2016;380019752;380780080;1;0;0;0;1;380780080;0;0;84;72;0;0;0;1;0;25;2;0;596;31;0;654;134;55;0;18;50;487;57;72;409;78;;;;;;;;;;;;;;;;
SMURSAMU;2016;380019760;380780080;1;0;0;0;1;380780080;1;0;13;0;0;0;0;1;0;10;0;0;292;0;0;302;62;11;0;22;16;240;28;35;219;21;;;;;;;;;;;;;;;;
SMURSAMU;2016;390000040;390780146;1;1;0;0;0;;0;0;336;336;336;1;3;0;0;1445;160;0;0;0;0;1605;762;139;4;140;479;536;113;320;361;175;;;;;;;;;;;;;;;;
SMURSAMU;2016;390000065;390780161;1;1;0;0;0;;0;0;168;168;168;;1;;;294;94;0;0;0;0;388;64;24;17;18;5;236;;;189;47;;;;;;;;;;;;;;;;
SMURSAMU;2016;390000214;390780146;1;0;0;0;1;390000040;0;0;168;193;168;1;1;0;0;502;34;0;0;0;0;536;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2016;390000222;390780609;1;1;0;0;0;;0;0;252;252;252;1;2;;;1086;155;;;;;1241;532;101;0;65;366;480;38;178;315;165;;;;;;;;;;;;;;;;
SMURSAMU;2016;390005742;390780146;1;0;0;0;1;390780146;0;0;168;168;0;1;1;0;0;254;0;;0;0;;254;0;23;30;19;127;127;5;15;13;114;;;;;;;;;;;;;;;;
SMURSAMU;2016;400000105;400780193;1;1;0;0;0;;0;0;168;168;168;3;1;;;1263;333;0;0;58;0;1654;572;138;3;122;242;1329;84;224;685;644;;;;;;;;;;;;;;;;
SMURSAMU;2016;400000139;400011177;1;1;0;0;0;;0;1;168;168;168;2;1;0;0;925;84;0;0;0;0;1009;298;130;17;165;54;627;67;164;621;6;247130;;195472;180101;97355;96273;24081;248;168;80;1680;1;0;;786;0
SMURSAMU;2016;400011383;400780193;1;0;1;0;1;400780193;1;0;168;0;0;;1;;;131;;;;;;131;114;3;0;55;55;72;2;0;30;42;;;;;;;;;;;;;;;;
SMURSAMU;2016;400011391;400780193;1;0;1;0;1;400780193;1;0;84;0;0;;;1;;0;;;124;0;;124;112;4;0;80;28;38;8;0;27;11;;;;;;;;;;;;;;;;
SMURSAMU;2016;400012506;400011177;1;0;1;0;1;400011177;1;0;28;0;0;;1;;;220;;;;;;220;220;0;0;160;86;86;77;7;3;83;;;;;;;;;;;;;;;;
SMURSAMU;2016;400012514;400011177;1;0;0;0;1;400011177;0;0;84;84;84;1;0;0;0;206;151;0;0;0;0;357;80;23;1;26;57;100;20;21;74;26;;;;;;;;;;;;;;;;
SMURSAMU;2016;400012522;400011177;1;0;0;0;1;400011177;0;0;5;5;5;1;0;0;0;11;11;;;;;22;3;2;0;0;1;8;1;0;7;1;;;;;;;;;;;;;;;;
SMURSAMU;2016;410000020;410000087;1;1;0;0;0;410000087;0;1;336;336;168;2;3;1;;1305;639;;111;402;;2457;795;233;13;81;468;2939;123;261;1630;1309;;;;;117810;85356;10732;118;168;20;360;0;0;;570;0
SMURSAMU;2016;410000038;410000095;1;1;0;0;0;;0;0;168;168;0;;2;;;525;13;0;0;0;0;538;201;109;1;35;56;320;19;86;267;53;;;;;;;;;;;;;;;;
SMURSAMU;2016;410000046;410000103;1;1;0;0;0;;0;0;168;168;168;;1;;;530;6;;;;;536;339;114;2;176;107;514;37;182;422;92;;;;;;;;;;;;;;;;
SMURSAMU;2016;420000010;420780033;1;1;0;0;0;;0;1;164;336;336;1;2;;;1127;826;;43;143;;2139;331;142;4;99;28;781;75;196;648;133;74142;;69722;68837;52999;52999;12189;144;144;52;287;0;0;;136;0
SMURSAMU;2016;420000226;420013831;1;1;0;0;0;;0;0;168;168;0;;1;;;398;32;0;0;0;0;430;71;57;1;11;2;325;;;298;27;;;;;;;;;;;;;;;;
SMURSAMU;2016;420000267;420013831;1;1;0;0;0;;0;0;168;168;0;;2;;;395;38;14;0;0;0;447;95;71;0;20;4;300;42;95;235;65;;;;;;;;;;;;;;;;
SMURSAMU;2016;420785354;420784878;1;1;0;0;0;;0;1;504;504;420;4;5;1;;2316;1166;61;416;408;;4367;518;208;7;7;203;1862;152;345;1422;440;226478;;198558;198000;131673;120147;74987;360;168;192;588;0;35;;1605;0
SMURSAMU;2016;430000117;430000018;1;1;0;0;0;;0;1;238;287;0;1;3;;;1328;444;;;;;1772;414;174;5;17;218;1070;88;224;929;141;143609;;143609;;124668;49616;31955;168;168;0;280;1;7;;218;0
SMURSAMU;2016;430008466;630781003;1;0;0;0;1;630781003;0;0;168;168;0;0;1;0;0;318;183;0;0;0;0;501;62;43;1;18;0;256;38;51;149;107;;;;;;;;;;;;;;;;
SMURSAMU;2016;440000016;440000057;1;1;0;0;0;;0;0;336;336;336;;;;;1227;77;1;0;0;0;1305;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2016;440000271;440000289;1;1;0;0;0;;0;1;406;504;504;3;5;;;;;;;;;;;;;;;;;;;;498814;;487468;440483;268413;213554;107838;637;252;279;780;0;50;;;0
SMURSAMU;2016;440000503;440000313;1;1;0;0;0;;0;0;168;168;168;;2;;;386;12;0;;;;398;193;57;0;12;124;212;14;30;114;98;;;;;;;;;;;;;;;;
SMURSAMU;2016;440053007;440000289;1;0;0;0;1;440000271;0;0;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2016;450000047;450000096;1;1;0;0;0;;0;0;744;672;11;;2;;;672;;;;;;672;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2016;450000062;450000104;1;1;0;0;0;450000104;0;0;168;168;168;;2;;;1069;11;;;;;1080;458;133;4;49;272;880;62;189;821;59;;;;;;;;;;;;;;;;
SMURSAMU;2016;450000070;450000112;1;1;0;0;0;;0;0;168;168;168;;;;;621;18;;;;;639;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2016;450002613;450000088;1;1;0;1;0;;0;1;336;336;504;3;4;1;0;2854;466;;156;495;0;3971;1321;217;12;173;849;1682;147;261;1443;239;264780;;264780;264780;156502;120875;19265;384;336;48;455;0;0;;1953;0
SMURSAMU;2016;460000045;460780083;1;1;0;0;0;;0;0;39;35;35;;1;;;243;9;0;0;2;;254;82;37;0;5;43;175;14;41;141;34;;;;;;;;;;;;;;;;
SMURSAMU;2016;460000052;460780091;1;1;0;0;0;;0;0;50;134;50;;2;;;357;34;;;;;391;170;48;;33;90;276;22;46;140;136;;;;;;;;;;;;;;;;
SMURSAMU;2016;460000102;460780208;1;1;0;0;0;;0;0;29;37;;;1;;;292;7;;;;;299;207;52;1;20;134;229;20;45;127;102;;;;;;;;;;;;;;;;
SMURSAMU;2016;460000110;460780216;1;1;0;0;0;;0;1;168;203;168;;;;;649;536;307;;;;1492;231;87;1;59;84;479;50;76;402;77;60557;;60557;59500;50520;44552;10991;168;168;52;168;1;0;;768;0
SMURSAMU;2016;470000423;470016171;1;1;0;0;0;;0;1;336;168;228;2;2;;;823;770;44;;;;1637;227;115;1;27;82;596;54;173;336;260;166735;;;;83272;;;168;;96;372;0;24;;589;1
SMURSAMU;2016;470000431;470000324;1;1;0;0;0;;0;0;168;168;168;;;;;646;27;;;;;673;14;99;0;30;14;463;;;379;84;;;;;;;;;;;;;;;;
SMURSAMU;2016;470000480;470001660;1;1;0;0;0;;0;0;168;168;168;1;1;;;495;28;;;;;523;130;123;;7;;331;17;102;316;15;;;;;;;;;;;;;;;;
SMURSAMU;2016;470016205;470016171;1;0;0;0;1;470016171;0;0;168;168;0;;;;;368;0;0;;;;368;170;40;0;23;105;198;20;121;15;183;;;;;;;;;;;;;;;;
SMURSAMU;2016;480000017;480780097;1;1;0;0;0;;0;1;168;168;168;3;2;1;0;997;74;0;142;14;;1227;357;83;4;132;138;702;;;634;68;54859;;54859;;21844;21844;0;168;168;;252;1;42;;138;0
SMURSAMU;2016;490000049;490000031;1;1;0;0;0;;0;1;336;420;420;3;3;1;0;2362;1773;540;66;143;0;4884;673;236;11;56;338;1892;212;365;1625;267;310174;;249373;229423;134404;131023;58303;368;233;135;563;1;0;;2474;0
SMURSAMU;2016;490000635;490000676;1;1;0;0;0;;0;0;168;168;0;;2;;;1038;63;;;;;1101;524;154;46;3;321;513;54;74;354;159;;;;;;;;;;;;;;;;
SMURSAMU;2016;490001765;490528452;1;1;0;0;0;;0;0;168;168;168;0;2;0;0;787;34;;;;;821;258;110;;38;121;627;51;93;396;231;;;;;;;;;;;;;;;;
SMURSAMU;2016;500000021;500000054;1;1;0;0;0;;0;0;168;168;168;1;1;;;381;99;;9;18;;507;170;74;;12;84;220;26;105;174;46;;;;;;;;;;;;;;;;
SMURSAMU;2016;500000187;500000013;1;1;0;0;0;;0;0;168;168;168;;2;;;612;37;;10;10;;669;213;132;2;15;54;463;50;189;426;37;;;;;;;;;;;;;;;;
SMURSAMU;2016;500000260;500000054;1;1;0;0;0;;0;0;238;168;0;1;1;;;298;380;;15;43;;736;123;65;1;14;43;191;11;80;90;101;;;;;;;;;;;;;;;;
SMURSAMU;2016;500000427;500000096;1;1;0;0;0;;0;0;39;35;0;;1;;;244;26;;;;;270;106;52;1;16;47;138;8;28;37;101;;;;;;;;;;;;;;;;
SMURSAMU;2016;500000450;500000112;1;1;0;0;0;;0;1;168;462;0;6;;;;573;238;;10;25;;846;227;110;14;7;96;420;;;331;89;176843;;155181;145077;96228;93896;12793;14424;188;109;420;0;64;;2067;0
SMURSAMU;2016;500000468;500000013;1;1;0;0;0;;0;0;168;168;0;;2;;;593;185;;8;8;;794;282;131;0;19;121;440;25;127;367;73;;;;;;;;;;;;;;;;
SMURSAMU;2016;500000591;500000393;1;1;0;0;0;;0;0;168;168;0;;;;;489;38;;18;4;0;549;183;74;16;6;87;357;;;103;254;;;;;;;;;;;;;;;;
SMURSAMU;2016;510000169;510000037;1;1;0;0;0;;0;0;40;35;42;2;1;0;0;714;76;0;0;0;;790;220;97;0;54;69;539;54;108;485;54;;;;;;;;;;;;;;;;
SMURSAMU;2016;510000235;510000060;1;1;0;0;0;;0;0;168;168;168;1;1;;;555;29;;;;;584;160;84;2;41;65;395;39;139;366;29;;;;;;;;;;;;;;;;
SMURSAMU;2016;510000250;510000078;1;1;0;0;0;;0;0;168;168;168;;1;;;396;71;0;0;0;0;467;122;66;2;54;0;274;21;55;222;52;;;;;;;;;;;;;;;;
SMURSAMU;2016;510004302;510000029;1;1;0;1;0;;0;1;504;504;420;4;2;1;0;1809;1213;0;44;274;0;3340;544;260;8;104;201;1282;123;223;1011;271;229200;;202694;191684;95487;84794;25610;296;168;128;444;0;0;;2551;0
SMURSAMU;2016;510023914;510000037;1;0;0;0;1;510000037;0;0;168;168;84;1;;;;121;22;1;;;;144;57;13;;19;25;64;2;21;16;47;;;;;;;;;;;;;;;;
SMURSAMU;2016;510023922;100006279;1;0;0;0;1;100006279;0;0;168;168;110;0;1;0;0;331;35;;;;;366;164;40;4;16;164;311;15;153;48;263;;;;;;;;;;;;;;;;
SMURSAMU;2016;520000027;520780032;1;1;0;0;0;;0;1;44;262;195;;;;;2628;599;;;;;3227;;;;;;;;;;;94321;;83216;;49577;38669;;44;33;0;168;0;0;;1295;1
SMURSAMU;2016;520000043;520780057;1;1;0;0;0;;0;0;168;168;0;;1;;;657;10;0;0;0;0;667;395;61;1;74;259;173;11;38;115;58;;;;;;;;;;;;;;;;
SMURSAMU;2016;520000068;520780073;1;1;0;0;0;;0;0;168;168;168;;2;;;916;17;;;;;933;458;88;10;71;289;297;72;99;225;72;;;;;;;;;;;;;;;;
SMURSAMU;2016;530000017;530000025;1;1;0;0;0;;0;0;168;168;0;0;2;0;0;611;40;0;0;2;0;653;271;80;6;32;138;388;75;180;180;208;;;;;;;;;;;;;;;;
SMURSAMU;2016;530000173;530000074;1;1;0;0;0;;0;0;168;168;16;0;0;0;0;548;35;0;0;0;0;583;;79;8;11;329;495;39;149;329;166;;;;;;;;;;;;;;;;
SMURSAMU;2016;530000264;530000371;1;1;0;0;0;;0;1;168;221;84;2;2;;;1047;854;;8;26;;1935;469;135;6;127;201;578;74;117;537;41;120710;;;;98178;73306;41863;294;169;125;390;1;0;;148;0
SMURSAMU;2016;540000015;540023264;1;0;0;1;1;540023264;0;0;168;63;0;0;0;0;0;1;404;265;0;10;0;680;;;;;;1;1;;1;;;;;;;;;;;;;;;;;
SMURSAMU;2016;540000023;540000049;1;1;0;0;0;;0;0;168;168;168;0;1;0;0;509;2;0;0;0;0;511;115;50;3;11;47;394;31;88;174;220;;;;;;;;;;;;;;;;
SMURSAMU;2016;540000155;540000080;1;1;0;0;0;;0;0;168;168;168;0;1;0;0;505;43;;;;;548;229;56;;75;152;276;25;51;155;121;;;;;;;;;;;;;;;;
SMURSAMU;2016;540000296;540000106;1;1;0;0;0;;0;0;168;168;168;1;;;;382;18;;;;;400;84;32;0;16;31;328;21;46;134;194;;;;;;;;;;;;;;;;
SMURSAMU;2016;540001070;540000767;1;1;0;0;0;;0;0;168;123;168;2;;;;564;69;;5;2;;640;101;84;1;15;0;463;31;95;304;159;;;;;;;;;;;;;;;;
SMURSAMU;2016;540001096;570010181;1;1;0;0;0;;0;0;168;168;168;;1;;;715;224;84;10;10;;1043;695;98;6;19;96;566;14;110;372;194;;;;;;;;;;;;;;;;
SMURSAMU;2016;540001138;540023264;1;1;0;0;0;;0;1;441;504;504;2;3;1;0;2521;1436;1386;167;521;0;6031;283;194;25;31;33;2198;148;471;1700;498;281689;;265974;251460;142943;139653;23235;400;336;64;624;1;0;;4997;0
SMURSAMU;2016;540002698;540023264;1;0;0;1;0;;0;0;168;168;0;;;;;4;52;;;17;;73;;;;;;4;4;;4;;;;;;;;;;;;;;;;;
SMURSAMU;2016;550000012;550006795;1;1;0;0;0;;0;1;168;168;168;;2;;;848;68;68;5;45;0;1034;135;103;0;32;0;736;64;208;663;73;84522;;84522;84522;40108;40108;6216;188;168;20;336;1;21;;1506;0
SMURSAMU;2016;550000434;550003354;1;1;0;0;0;;0;0;168;168;168;0;2;0;;510;147;0;;;;657;122;27;6;39;50;388;21;86;307;81;;;;;;;;;;;;;;;;
SMURSAMU;2016;560000127;560023210;1;1;0;0;0;;0;1;406;168;336;2;2;1;0;1308;487;422;104;30;2;2353;639;171;4;71;349;926;75;124;879;47;295692;;257705;200679;169870;126036;42388;168;168;73;634;1;8;;1587;0
SMURSAMU;2016;560000135;560005746;1;1;0;0;0;;0;0;168;168;168;2;;;;1043;51;;69;9;2;1174;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2016;560000143;560014748;1;1;0;0;0;;0;0;252;252;252;1;2;;;802;46;0;15;5;;868;227;90;1;34;102;641;49;144;606;35;;;;;;;;;;;;;;;;
SMURSAMU;2016;560000192;560000044;1;1;0;0;0;;0;0;168;168;168;;1;;;530;19;;3;;;552;93;61;1;30;1;440;40;117;320;120;;;;;;;;;;;;;;;;
SMURSAMU;2016;560000200;560023210;1;1;0;0;0;;0;0;168;168;168;0;1;0;0;922;14;0;0;0;0;936;476;102;0;45;334;473;45;87;5;468;;;;;;;;;;;;;;;;
SMURSAMU;2016;570000059;570025254;1;1;0;0;0;;0;0;252;404;336;;2;;;1547;433;;;;;1980;669;187;16;55;411;831;59;164;464;367;;;;;;;;;;;;;;;;
SMURSAMU;2016;570000117;570015099;1;1;0;0;0;;0;0;168;168;168;1;1;;;537;223;1;;;;761;101;71;;31;;436;18;98;303;133;;;;;;;;;;;;;;;;
SMURSAMU;2016;570000349;570005165;1;1;0;0;0;;0;0;336;336;1008;2;2;0;0;1874;170;1003;0;0;0;3047;722;223;14;146;339;1196;91;519;898;298;;;;;;;;;;;;;;;;
SMURSAMU;2016;570000661;570000158;1;0;0;0;1;570000158;0;0;168;168;168;1;1;;;304;88;;;;;392;55;44;2;9;;249;;;199;50;;;;;;;;;;;;;;;;
SMURSAMU;2016;570000901;570000158;1;1;0;0;0;;0;0;168;168;168;1;2;;;652;121;;;;;773;103;80;9;14;;549;62;252;445;104;;;;;;;;;;;;;;;;
SMURSAMU;2016;570026682;570005165;1;1;0;0;0;;0;1;336;336;672;1;2;0;0;3185;500;218;0;0;0;3903;680;335;22;99;224;2505;140;471;2089;416;630437;;484588;457451;308393;283722;35114;554;276;110;950;1;0;;9081;0
SMURSAMU;2016;580006336;710781451;1;0;0;0;1;710781451;0;0;10;0;0;;;;;38;;;;;;38;;;;;;44;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2016;580972669;580780070;1;1;0;0;0;;0;0;168;168;168;;;;;443;5;;;;;448;198;56;6;15;94;249;12;57;148;101;;;;;;;;;;;;;;;;
SMURSAMU;2016;580972677;580780088;1;1;0;0;0;;0;0;168;168;168;0;1;0;0;607;28;0;0;0;0;635;224;114;2;44;148;223;9;67;113;110;;;;;;;;;;;;;;;;
SMURSAMU;2016;580972685;580780096;1;1;0;0;0;;0;0;168;168;168;;1;;;501;10;;;;;511;;81;3;80;196;368;21;162;292;76;;;;;;;;;;;;;;;;
SMURSAMU;2016;580972693;580780039;1;1;0;0;0;;0;1;336;168;336;2;2;;;1531;640;;;;;2171;312;174;9;121;;1573;125;249;1567;6;88409;;79036;75121;58149;47978;6649;216;168;48;276;0;;;2451;0
SMURSAMU;2016;590000337;590781415;1;1;0;0;0;;0;0;336;336;336;0;3;0;0;3036;215;0;0;0;0;3251;1447;243;19;172;1013;1384;;;1278;106;;;;;;;;;;;;;;;;
SMURSAMU;2016;590000428;590781605;1;1;0;0;0;;0;0;168;168;168;;;;;1798;55;;;;;1853;626;151;10;185;280;1172;;;760;412;;;;;;;;;;;;;;;;
SMURSAMU;2016;590000469;590781662;1;1;0;0;0;;0;0;168;168;168;;;;;639;30;;;;;669;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2016;590000535;590781803;1;1;0;0;0;;0;0;336;420;385;1;2;;;2271;285;;;;;2556;848;172;48;388;240;1423;138;504;1098;325;;;;;;;;;;;;;;;;
SMURSAMU;2016;590000618;590782215;1;1;0;0;0;;0;0;336;336;336;1;3;;;4421;934;;;;;5355;875;342;231;26;;3564;;;2632;932;;;;;;;;;;;;;;;;
SMURSAMU;2016;590000758;590782637;1;1;0;0;0;;0;0;168;168;168;0;2;0;0;1582;193;0;0;0;0;1775;623;146;12;52;412;1224;102;488;549;675;;;;;;;;;;;;;;;;
SMURSAMU;2016;590001004;590783239;1;0;0;0;0;;;0;168;168;168;;2;;;2476;178;;;;;2654;916;219;11;124;562;1560;87;;1211;349;;;;;;;;;;;;;;;;
SMURSAMU;2016;590796975;590780193;1;1;0;1;0;;0;1;742;742;672;8;8;1;;7328;5143;;92;452;;13015;3635;621;151;449;2414;6697;792;1372;3718;2979;1092962;;1046691;;430891;329539;101352;831;605;226;1828;1;;;9012;0
SMURSAMU;2016;590801106;590782421;1;1;0;0;0;;0;0;168;168;168;;1;;;2353;169;;;;;2522;888;125;14;107;521;1730;169;391;591;1139;;;;;;;;;;;;;;;;
SMURSAMU;2016;590804696;590781902;1;1;0;0;0;;0;0;168;168;168;;2;;;2228;82;;;;;2310;1040;137;17;116;709;1206;172;545;638;568;;;;;;;;;;;;;;;;
SMURSAMU;2016;600000053;600101984;1;1;0;0;0;;0;0;202;151;151;1;1;;;1367;219;;;;2;1588;736;123;20;105;430;630;75;147;492;138;;;;;;;;;;;;;;;;
SMURSAMU;2016;600000186;600100648;1;1;0;0;0;;0;0;168;168;168;1;1;0;0;1034;203;0;5;1;0;1243;408;112;3;68;225;1060;134;256;291;769;;;;;;;;;;;;;;;;
SMURSAMU;2016;600000194;600100713;1;1;0;0;0;;0;1;336;432;420;4;2;0;0;2444;269;249;4;4;;2970;998;259;21;72;618;1446;131;263;1216;230;368944;;368592;327670;161593;138731;30452;354;266;88;639;0;0;;15491;0
SMURSAMU;2016;600000285;600100721;1;1;0;0;0;;0;0;168;168;168;1;1;;;816;89;;;;;905;410;80;3;39;288;406;;;406;;;;;;;;;;;;;;;;;
SMURSAMU;2016;600000467;600101984;1;1;0;1;0;;0;0;202;120;298;2;0;0;0;1538;239;;;1;;1778;847;128;9;103;537;691;146;292;631;60;;;;;;;;;;;;;;;;
SMURSAMU;2016;600113476;600100721;1;1;0;0;0;;0;0;336;280;280;3;2;;;1529;314;71;;;;1914;694;47;5;108;534;703;;;648;55;;;;;;;;;;;;;;;;
SMURSAMU;2016;610000044;610780074;1;1;0;0;0;;0;0;168;166;116;1;1;;;513;;;;;;513;274;87;4;24;154;247;32;97;199;48;;;;;;;;;;;;;;;;
SMURSAMU;2016;610000051;610780082;1;1;0;0;0;;0;1;336;168;428;2;2;1;0;1052;588;0;73;322;0;2035;268;123;8;44;106;863;74;175;727;136;298000;;298000;0;69874;69874;17940;276;168;108;437;0;0;;1408;0
SMURSAMU;2016;610000069;610780090;1;1;0;0;0;;0;0;168;168;168;3;2;;;635;0;0;8;0;;643;130;71;22;29;8;505;;;457;48;;;;;;;;;;;;;;;;
SMURSAMU;2016;610000077;610780124;1;1;0;0;0;;0;0;168;168;168;;;;;377;7;;;;;384;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2016;610000119;610780165;1;1;0;0;0;;0;0;168;168;168;2;2;;;573;7;335;;;;915;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2016;610780108;610790594;1;1;0;0;0;;0;0;168;168;168;;1;;;264;2;;;;;266;45;31;2;11;0;223;25;63;28;195;;;;;;;;;;;;;;;;
SMURSAMU;2016;610780116;610790594;1;1;0;0;0;;0;0;168;168;168;;1;;;322;44;;;;;366;63;54;4;5;1;262;18;66;146;116;;;;;;;;;;;;;;;;
SMURSAMU;2016;620000034;620100057;1;1;0;0;0;;0;1;504;438;410;4;4;1;0;4131;3294;471;121;508;0;8525;2328;383;48;520;1153;2401;178;372;1418;983;673392;;619197;591856;268035;203342;0;454;240;210;1540;1;3;;8507;0
SMURSAMU;2016;620000224;620100651;1;1;0;0;0;;0;0;168;168;168;1;3;;;2489;80;;;;;2569;1082;244;8;;624;1405;131;276;926;479;;;;;;;;;;;;;;;;
SMURSAMU;2016;620000257;620100685;1;1;0;0;0;;0;0;238;409;370;2;3;;;4392;116;131;;;;4639;2188;446;25;375;1342;2195;204;421;1309;886;;;;;;;;;;;;;;;;
SMURSAMU;2016;620000323;620101337;1;1;0;0;0;;0;0;309;74;175;;2;;;1787;49;0;;;;1836;656;163;37;115;341;1131;;;928;203;;;;;;;;;;;;;;;;
SMURSAMU;2016;620000349;620101360;1;1;0;0;0;620101360;0;0;168;168;168;2;;;;1502;48;19;;;;1569;414;174;11;131;438;1423;;;1147;276;;;;;;;;;;;;;;;;
SMURSAMU;2016;620000653;620103440;1;1;0;0;0;;0;0;168;168;0;;2;;;1764;;;1;;;1765;435;173;174;238;461;1404;151;399;1169;235;;;;;;;;;;;;;;;;
SMURSAMU;2016;620003202;620103432;1;1;0;0;0;;0;0;168;168;168;;1;;;1505;69;;;;;1574;486;4;0;11;471;862;51;411;498;364;;;;;;;;;;;;;;;;
SMURSAMU;2016;630000404;630780989;1;1;0;0;0;630000404;0;1;411;396;564;4;3;0;0;3797;2325;70;159;127;0;6478;982;255;17;500;429;2942;253;485;2174;768;246206;;206400;184260;131693;106978;44518;416;168;248;614;0;2;;1507;1
SMURSAMU;2016;630000412;630780997;1;1;0;0;0;;0;0;168;40;168;0;1;0;0;455;15;20;;;0;490;;;;;;380;35;120;171;209;;;;;;;;;;;;;;;;
SMURSAMU;2016;630000420;630781003;1;1;0;0;0;;0;0;168;168;168;;1;;;875;36;;;;;911;133;56;;77;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2016;630000438;630781011;1;1;0;0;0;;0;0;168;168;168;;2;;;1460;;;13;;;1473;475;117;4;234;84;998;;;456;542;;;;;;;;;;;;;;;;
SMURSAMU;2016;630000446;630781029;1;1;0;0;0;630781029;0;0;;;;0;1;0;0;816;26;0;0;0;0;842;346;62;0;134;150;673;0;0;401;272;;;;;;;;;;;;;;;;
SMURSAMU;2016;640000162;640780417;1;1;0;0;0;;0;1;281;281;168;3;3;1;0;2389;473;34;307;370;3;3576;1177;383;37;374;383;2345;198;403;2155;190;;;;;86965;75182;21082;236;168;68;392;0;6;;474;0
SMURSAMU;2016;640000402;640780813;1;1;0;0;0;640000402;0;0;168;168;168;0;1;0;0;546;7;0;0;0;0;553;271;58;2;83;128;267;60;141;123;144;;;;;;;;;;;;;;;;
SMURSAMU;2016;640000410;640780821;1;1;0;0;0;;0;0;13;13;168;0;2;0;0;550;0;0;0;0;0;550;189;49;1;26;113;410;43;151;282;128;;;;;;;;;;;;;;;;
