BOR;AN;nofinesset;nofinessej;ANTGEO;NB_ANT;FI1;FI2;FI3;POP;EMSP;EQDOU;TELESUR;TELECONS;INDOM;ASTR;CONVPER;CONV;AUTMED;AUTOBS;AUTSSR;AUTCAN;PLATOT;SEJ_HAD;SEJ_PER;SEJ_PAL;SEJ_CAN;JOU_HAD;JOU_PER;JOU_PAL;JOU_CAN;FIL_HAD;FIL_PER;FIL_PAL;FIL_CAN;P80_HAD;P80_PAL;P80_CAN;PMS_HAD;PMS_PER;PMS_PAL;PMS_CAN
HAD;2016;970404711;970400396;1;4;970407656;970407318;970405395;;1;0;0;0;1;1;;;;;;;23;185;0;87;1;7062;0;3261;52;136;0;76;1;48;39;0;2;0;2;0
HAD;2016;970404851;970463600;1;3;970406625;970403119;;270000;0;0;0;0;1;1;;;1;0;0;0;90;522;0;178;6;23885;0;5100;248;333;0;142;5;124;58;0;6;0;6;0
HAD;2016;970405395;970400396;1;4;970407318;970407656;970404711;;1;0;0;0;1;1;;;;;;;36;298;0;99;2;9643;0;2600;31;229;0;92;1;56;41;0;3;0;1;0
HAD;2016;970406625;970463600;1;3;970403119;970404851;;278000;0;0;0;0;1;1;;;1;0;0;0;30;267;0;107;0;9645;0;3575;0;199;0;90;0;52;38;0;0;0;0;0
HAD;2016;970407318;970400396;1;4;970404711;970407656;970405395;;1;0;0;0;1;1;;;1;;;;26;237;0;136;6;8825;0;5059;160;181;0;110;6;61;47;1;1;0;0;0
HAD;2016;970407656;970400396;1;4;970404711;970407318;970405395;;1;0;0;0;1;1;;;1;;;;22;223;0;95;3;7439;0;3920;73;123;0;74;2;36;28;2;0;0;0;0
HAD;2015;010000024;010780054;0;;;;;234972;1;1;0;0;1;1;;;1;1;1;1;40;526;0;132;207;11548;0;3649;2438;264;0;103;56;89;44;6;28;0;10;0
HAD;2015;010005379;010010718;0;;;;;;0;0;0;0;1;1;;;1;1;1;1;60;249;0;71;37;10907;0;2584;788;173;0;59;17;48;28;0;11;0;6;0
HAD;2015;020000089;020000022;0;;;;;37785;0;0;0;0;1;0;0;0;1;0;0;0;15;112;0;68;0;5116;0;2472;0;65;0;44;0;31;23;0;0;0;0;0
HAD;2015;020000105;020000055;1;1;20000055;;;44000;0;0;0;0;0;0;0;1;1;0;0;0;15;111;0;55;2;4218;0;1745;99;73;0;35;2;33;19;0;9;0;4;0
HAD;2015;020004297;020005179;0;;;;;300488;0;0;0;0;1;1;;;1;0;0;0;64;257;0;72;0;8920;0;4647;0;159;0;53;0;48;15;0;5;0;0;0
HAD;2015;020010898;750721334;0;;;;;54000;0;0;0;0;;;;;1;0;0;0;25;124;0;16;11;4630;0;233;376;75;0;13;3;22;5;2;2;0;0;0
HAD;2015;020011698;020006318;0;;;;;;1;1;0;0;1;0;0;0;1;1;1;1;20;;;;;;;;;;;;;;;;;;;
HAD;2015;020014767;590805065;0;0;;;;300000;0;0;0;0;1;0;1;0;1;0;0;0;40;272;0;66;0;11934;0;1878;0;165;0;53;0;52;21;0;15;0;8;0
HAD;2015;030000061;030780092;1;1;30000061;;;;1;1;0;0;1;1;0;0;1;0;0;0;16;293;0;21;3;4672;0;131;27;206;0;19;3;45;9;0;8;0;0;0
HAD;2015;030000079;030780100;0;;;;;127571;1;1;0;0;1;1;0;0;1;0;0;0;30;301;0;68;25;4486;0;1085;98;166;0;55;3;50;30;1;12;0;11;0
HAD;2015;030000087;030780118;1;2;630000446;630000412;;;1;0;0;0;1;0;0;0;1;0;0;0;50;542;0;100;77;16997;0;3067;2490;375;0;85;51;113;29;7;48;0;9;0
HAD;2015;050007368;050007343;1;2;50007368;50007368;;172454;0;0;0;0;1;1;;;1;0;0;;38;351;0;100;11;12871;0;3699;565;221;0;82;11;83;43;1;21;0;14;0
HAD;2015;060000478;060780897;1;1;60000478;;;51021;1;1;0;0;1;0;0;0;1;0;0;;15;85;0;20;0;3919;0;593;0;60;0;17;0;18;3;0;15;0;2;0
HAD;2015;060000544;060780988;0;;;;;183841;0;0;0;0;1;0;0;0;1;0;0;1;25;338;0;104;22;6203;0;1640;468;99;0;39;6;45;16;1;0;0;0;0
HAD;2015;060006558;060798865;0;;;;;343574;0;0;0;0;1;0;1;0;1;0;0;0;30;323;0;86;46;9083;0;2727;740;203;0;54;14;59;18;1;15;0;6;0
HAD;2015;060785243;060001484;0;;;;;;1;1;0;0;1;0;1;1;1;;;;150;1207;0;512;35;49073;0;13990;996;873;0;392;21;554;236;5;163;0;80;0
HAD;2015;070000609;070005566;0;;;;;85000;1;1;0;0;1;1;;;1;0;0;0;24;279;0;134;21;9304;0;3832;534;185;0;99;13;65;41;2;16;0;11;0
HAD;2015;080008279;080001969;0;;;;;65527;1;0;0;0;1;0;1;0;1;0;0;0;18;178;0;92;8;5540;0;2810;80;118;0;59;8;51;29;1;1;0;1;0
HAD;2015;080010267;080010242;0;;;;;218000;0;0;0;0;1;1;;;1;0;0;0;50;257;0;106;0;11114;0;3795;0;149;0;62;0;39;18;0;2;0;1;0
HAD;2015;090000175;090781774;0;;;;;97890;0;0;0;0;1;1;;;1;1;;;38;326;110;60;51;8435;1302;1732;579;230;100;51;10;49;18;2;5;0;1;0
HAD;2015;090002478;090002429;0;;;;;34117;1;1;0;1;1;0;1;0;1;0;0;0;20;182;0;51;21;5187;0;1523;354;120;0;44;9;61;20;0;12;0;2;0
HAD;2015;100007699;100006279;0;;;;;69767;1;1;0;0;1;1;;;1;0;0;0;40;585;0;41;9;4484;0;840;55;169;0;35;6;58;10;0;45;0;7;0
HAD;2015;100008903;100007335;0;;;;;261900;1;1;0;0;1;1;;;1;0;0;0;45;1089;0;133;8;12172;0;3861;24;249;0;108;3;72;37;0;22;0;10;0
HAD;2015;110000247;110780772;0;;;;;39315;1;1;0;0;1;0;0;0;1;1;1;1;10;98;0;29;7;2659;0;424;115;73;0;25;6;18;9;0;1;0;0;0
HAD;2015;110005048;110000114;0;;;;;115135;1;0;0;0;1;1;;;1;1;0;1;16;148;0;47;0;4039;0;1384;0;107;0;32;0;30;11;0;7;0;1;0
HAD;2015;110005394;750056335;0;;;;;205000;0;1;0;0;1;1;;;1;0;0;0;45;252;0;144;5;9837;0;4864;291;176;0;102;5;60;47;0;14;0;11;0
HAD;2015;120783618;120784616;0;;;;;;0;0;0;0;1;1;;;1;1;;;64;717;85;155;4;23023;2053;3902;130;539;77;133;4;183;55;1;42;0;14;0
HAD;2015;130000409;130041916;0;;;;;;1;1;0;0;0;1;;;1;;;1;15;125;0;44;41;4669;0;902;1166;85;0;34;27;10;7;2;3;0;2;0
HAD;2015;130000565;130781446;0;;;;;91161;0;0;0;0;1;1;;;1;1;1;1;20;152;52;9;3;3795;1199;139;115;119;44;8;2;37;5;1;30;0;1;1
HAD;2015;130001647;130784127;0;;;;;;0;0;0;0;0;1;;;1;;;1;20;775;0;0;723;8865;0;0;8093;246;0;0;219;31;0;28;0;0;0;0
HAD;2015;130002215;130785512;0;;;;;154127;0;0;0;0;1;0;0;0;1;1;1;1;20;81;0;29;3;2526;0;564;61;66;0;22;3;29;14;0;9;0;3;0
HAD;2015;130021488;130021439;0;;;;;334000;1;1;0;0;1;0;1;0;1;0;0;0;40;346;0;36;1;10754;0;800;30;225;0;31;1;129;18;1;92;0;10;0
HAD;2015;130021819;130021769;0;;;;;570000;1;0;0;0;1;1;;;1;0;0;0;60;374;0;74;28;15036;0;2455;822;268;0;63;17;116;29;2;61;0;18;0
HAD;2015;130022619;130810161;0;;;;;105200;1;0;0;0;1;0;0;0;1;1;;1;40;101;0;44;1;3382;0;806;8;87;0;40;1;44;22;0;11;0;9;0
HAD;2015;130024458;130804396;0;;;;;;0;0;0;0;1;0;0;0;1;0;0;0;40;329;0;130;6;14343;0;4250;445;225;0;96;4;127;60;0;92;0;38;0
HAD;2015;130782071;130002454;0;0;;;;200000;1;1;0;0;1;1;;;1;0;0;0;25;164;0;40;0;9600;0;1384;0;107;0;36;0;66;23;0;43;0;12;0
HAD;2015;130783236;130786049;0;;;;;;0;0;0;0;1;1;;;1;1;0;1;50;765;168;22;73;17912;3122;842;1138;469;132;15;17;80;4;7;11;0;0;0
HAD;2015;130785652;130014228;0;;;;;188655;1;1;0;0;1;0;0;0;1;1;0;1;30;425;6;47;183;12279;163;1521;592;196;4;45;19;111;32;7;55;0;17;0
HAD;2015;130802143;130804396;0;;;;;;0;0;0;0;1;0;1;0;1;;;;60;381;0;127;9;17948;0;3996;470;246;0;82;5;105;32;0;32;0;6;0
HAD;2015;130809015;130001928;0;;;;;900000;1;0;0;0;1;0;0;0;1;0;0;0;25;238;0;83;0;9152;0;1760;0;205;0;82;0;170;63;0;176;0;65;0
HAD;2015;140000027;140000035;1;1;610780157;;;;1;1;0;0;1;1;;;1;1;1;1;30;462;0;128;26;10679;0;2482;527;308;0;108;9;142;51;4;49;0;30;0
HAD;2015;140000076;140000084;0;;;;;45000;0;0;0;0;1;1;;;1;0;0;0;12;99;0;46;2;3228;0;1196;103;69;0;36;2;28;15;1;11;0;5;0
HAD;2015;140000209;140000100;0;;;;;;1;0;0;0;1;1;;;1;0;0;0;5;106;15;0;0;1510;201;0;0;89;13;0;0;0;0;0;0;0;0;0
HAD;2015;140000233;140000118;0;;;;;67000;1;1;0;1;1;1;;;1;0;0;0;12;177;0;86;6;3934;0;2205;85;99;0;57;5;41;28;1;13;0;10;0
HAD;2015;140000258;140000415;0;;;;;;0;0;0;0;1;1;;;1;1;0;0;15;160;4;76;4;6574;38;1774;77;125;3;58;3;57;34;0;29;0;15;0
HAD;2015;140000373;140000159;1;3;140000373;500021282;500021274;;1;1;0;0;1;1;;;1;;;;20;132;0;51;10;4354;0;1738;172;93;0;40;6;36;21;0;5;0;1;0
HAD;2015;140002619;750721334;0;;;;;;;;;;;;;;;;;;70;578;0;170;2;20840;0;3125;53;403;0;155;2;173;74;0;52;0;12;0
HAD;2015;140016155;140027426;0;;;;;;1;1;0;1;1;1;;;1;0;0;0;40;309;0;137;16;13213;0;3700;551;204;0;101;8;87;46;2;13;0;9;0
HAD;2015;150000040;150780096;0;;;;;;1;1;0;0;1;0;1;0;0;;;;10;208;0;14;75;3007;0;105;403;108;0;14;8;32;4;2;5;0;0;0
HAD;2015;160002036;160009908;0;;;;;372263;1;0;0;0;1;0;1;0;1;0;0;0;90;837;12;289;87;28663;262;9338;3322;532;11;222;54;146;65;14;18;0;4;1
HAD;2015;170000087;170024194;1;3;170000111;170781157;170000152;363102;0;0;0;0;1;0;1;0;1;1;1;1;85;752;0;405;7;20025;0;12292;21;488;0;280;5;119;73;0;19;0;3;0
HAD;2015;170000103;170780175;1;3;170000095;170000038;170000129;288802;1;0;0;0;0;0;0;0;1;0;1;1;72;524;0;244;19;15240;0;6122;210;364;0;189;9;125;81;3;30;0;22;0
HAD;2015;180000010;180000028;1;1;180000010;;;200000;1;0;0;0;1;0;1;0;1;0;0;0;22;232;0;78;7;8299;0;2534;89;151;0;66;4;44;23;0;10;0;3;0
HAD;2015;180008278;750047367;0;;;;;180000;1;1;0;0;1;1;;;1;0;0;0;43;196;0;100;4;7503;0;3753;71;151;0;81;4;47;32;1;13;0;9;0
HAD;2015;190000026;190000059;0;;;;;249856;1;0;;0;;;1;;1;0;0;0;35;360;0;159;12;9556;0;3390;188;250;0;130;6;106;65;0;48;0;40;0
HAD;2015;190010629;190010579;0;;;;;;1;0;0;0;1;0;1;0;1;;;0;60;1465;0;112;1170;10191;0;3111;2393;338;0;99;149;79;41;23;12;0;9;1
HAD;2015;210003059;210987400;0;;;;;;1;1;0;0;1;1;;;1;1;0;0;43;416;0;180;3;15971;0;4182;154;253;0;110;1;101;49;1;28;0;17;0
HAD;2015;210780789;210003208;0;;;;;250000;1;0;0;0;1;1;;;1;;;0;30;262;0;123;2;8548;0;3685;21;177;0;71;2;62;22;0;20;0;9;0
HAD;2015;210987657;210012175;0;;;;;105000;1;1;0;0;1;1;;;1;0;0;0;20;221;0;55;46;5652;0;1128;953;111;0;46;11;47;23;0;0;0;0;0
HAD;2015;210987731;210780417;0;;;;;260000;1;1;0;0;0;0;0;0;0;0;0;1;15;485;0;96;366;5254;0;1905;2693;116;0;;116;18;11;11;0;0;0;0
HAD;2015;220000368;220000103;1;1;220000368;;;110500;1;1;0;0;1;1;;;1;1;;;22;256;13;80;25;6498;189;1569;788;192;11;63;15;64;22;3;5;0;2;0
HAD;2015;220000541;220000152;0;;;;;;;;;;;;;;1;0;0;0;10;106;;61;2;2969;;1754;99;75;;46;2;33;20;1;7;;2;
HAD;2015;220019616;220019608;0;;;;;;0;0;0;0;1;1;0;0;1;0;0;0;30;307;0;102;2;8364;0;2557;70;236;0;95;2;78;33;0;16;0;8;0
HAD;2015;220020341;350000626;1;4;350044772;290033679;560022188;;0;0;0;0;1;1;;;1;0;0;0;20;155;0;51;1;4284;0;1031;7;119;0;47;1;40;20;0;12;0;7;0
HAD;2015;230782617;750000218;0;;;;;120872;0;0;0;0;1;0;1;0;1;1;1;1;25;379;0;110;164;8875;0;4065;553;161;0;75;28;47;29;8;9;0;3;0
HAD;2015;240000489;240000117;1;1;240000489;;;151659;1;1;;;;;;;1;1;1;0;30;395;0;89;73;9206;0;2197;361;229;0;73;11;77;24;3;18;0;5;0
HAD;2015;240000687;240000448;0;;;;;81866;0;0;0;0;1;1;;;1;0;1;1;30;172;0;68;0;4998;0;1120;0;133;0;62;0;60;37;0;30;0;21;0
HAD;2015;240011668;240000612;0;;;;;;0;0;0;0;1;1;;;1;0;0;0;30;292;0;114;8;7295;0;2735;96;215;0;91;4;58;35;1;13;0;5;0
HAD;2015;250012069;250017803;0;;;;;121039;0;0;0;0;1;0;0;0;0;0;0;0;30;128;0;55;0;4703;0;1452;0;83;0;43;0;33;21;0;10;0;7;0
HAD;2015;250012838;250017803;0;;;;;227067;0;0;0;0;1;0;1;0;0;0;0;0;15;417;417;0;0;3430;3430;0;0;407;407;0;0;0;0;0;0;0;0;0
HAD;2015;250016037;250017803;0;;;;;324726;1;1;0;0;1;0;0;0;0;0;0;0;25;256;0;93;0;12199;0;3191;0;189;0;69;0;30;12;0;3;0;2;0
HAD;2015;250016045;250017803;0;;;;;222939;1;0;0;0;1;0;1;0;0;0;0;0;25;376;117;108;0;13634;779;4085;0;287;108;76;0;48;22;0;17;0;6;0
HAD;2015;260000138;260000047;0;;;;;182337;1;0;0;0;1;0;1;0;1;;;;22;262;0;29;54;8284;0;556;707;176;0;29;32;47;17;5;17;0;7;0
HAD;2015;260000146;260000054;1;4;260000146;;;480000;1;0;0;0;1;1;0;0;1;;0;0;140;1626;352;527;202;50276;3830;14371;4023;1130;320;446;90;284;196;20;57;0;42;0
HAD;2015;270000441;270000110;0;;;;;;0;0;0;0;1;;1;;1;0;1;1;16;94;0;16;9;3455;0;316;180;71;0;15;6;23;5;0;17;0;0;0
HAD;2015;270016058;270016009;0;;;;;220000;1;1;0;0;1;1;;;1;;;;77;325;0;156;47;14274;0;7396;1134;221;0;118;23;74;42;4;8;0;3;0
HAD;2015;270019649;270019508;1;2;270019649;;;140000;1;0;0;0;1;1;;;1;1;0;0;30;278;0;92;19;6779;0;2557;288;198;0;74;6;66;31;1;10;0;2;1
HAD;2015;280001678;450011150;1;1;280006305;;;360742;1;1;0;0;1;1;;;1;1;0;1;30;697;285;96;140;10064;2796;2050;676;472;258;69;27;62;22;6;13;0;4;0
HAD;2015;280003898;450011150;0;;;;;37377;1;1;0;0;;;;;1;1;0;1;20;115;28;27;1;2167;192;416;27;91;25;24;1;22;11;0;3;0;0;0
HAD;2015;280003948;450011150;0;;;;;48385;1;1;0;0;1;1;;;1;1;0;1;20;122;28;18;44;2236;298;357;221;67;24;13;6;8;2;2;3;0;0;0
HAD;2015;290000025;290020700;0;;;;;300345;1;1;0;0;1;0;1;0;1;0;0;1;30;204;0;39;32;5200;0;1074;32;104;0;24;2;19;4;0;6;0;0;0
HAD;2015;290000140;290000447;1;1;290000140;;;;0;0;0;0;1;1;;;1;0;0;1;66;990;2;228;71;23483;16;3573;287;642;1;191;25;232;107;4;133;0;71;0
HAD;2015;290032838;290032820;0;;;;;;0;0;0;0;1;1;;;1;0;0;0;30;264;0;73;6;6305;0;1607;172;181;0;62;6;59;29;0;21;0;13;0
HAD;2015;290033679;350000626;1;4;350044772;220020341;560022188;;0;0;0;0;1;1;;;1;0;0;0;20;114;0;43;0;2468;0;876;0;77;0;32;0;27;11;0;9;0;4;0
HAD;2015;2A0001988;2A0001848;0;;;;;80000;1;0;0;0;1;0;1;0;1;0;0;0;25;206;0;79;4;9120;0;2932;263;130;0;54;3;69;28;0;9;0;8;0
HAD;2015;2A0002614;2A0002606;0;;;;;41175;1;1;0;0;1;1;0;0;1;0;0;0;25;158;0;34;;4753;0;1428;;65;0;34;;18;14;;0;0;0;
HAD;2015;2B0000038;2B0004246;0;;;;;;;;;;;;;;1;;1;;20;31;0;22;3;831;0;454;100;19;0;14;1;10;7;0;0;0;0;0
HAD;2015;2B0001739;2B0001689;1;1;2B0001739;;;128396;0;0;0;0;1;1;;;1;;;;;255;1;29;24;8945;137;761;771;188;1;24;12;86;8;0;9;0;0;0
HAD;2015;2B0003289;2B0003198;0;;;;;;1;0;0;0;1;1;;;1;0;0;0;35;278;0;120;89;10062;0;4183;3126;173;0;80;60;65;28;9;13;0;3;0
HAD;2015;300000031;300780053;1;3;300000031;300000056;300000064;;1;0;0;0;1;1;;;1;0;0;0;13;108;0;38;3;4475;0;1311;3;60;0;26;1;31;8;0;0;0;1;0
HAD;2015;300000056;300780079;0;;;;;20000;1;1;;;1;1;1;;1;0;0;1;5;41;0;17;0;1491;0;754;0;25;0;11;0;4;3;0;2;0;2;0
HAD;2015;300000064;300780087;0;;;;;93000;1;1;0;0;1;1;;;1;0;1;1;8;106;0;53;2;3647;0;1289;64;76;0;37;1;37;19;0;16;0;8;0
HAD;2015;300012309;340784933;0;;;;;;0;0;0;1;1;1;;;0;0;0;0;30;262;0;114;12;10177;0;4174;569;207;0;103;6;63;40;1;18;0;11;0
HAD;2015;300013745;340784933;0;;;;;100000;0;0;0;0;1;1;1;1;0;0;0;0;30;148;0;55;4;5779;0;1154;135;123;0;49;3;44;22;0;15;0;7;0
HAD;2015;300013778;300013760;0;;;;;380000;0;0;0;0;1;1;;;1;0;0;0;30;213;0;102;1;7620;0;4606;14;178;0;90;1;87;59;1;27;0;19;0
HAD;2015;300013786;300780038;1;2;300782117;300013786;;130689;1;0;0;0;1;1;;;1;0;0;0;20;169;0;64;20;5540;0;1427;520;105;0;42;12;21;10;0;9;0;4;0
HAD;2015;300782117;300780038;1;2;300782117;300013786;;310000;1;1;0;0;1;1;;;1;1;0;0;30;311;88;56;8;7498;1653;1212;79;249;71;53;3;54;19;0;13;0;6;0
HAD;2015;310000310;310780671;0;;;;;80000;1;1;0;0;1;1;;;1;0;0;0;20;220;0;93;28;6739;0;2457;1065;162;0;78;22;63;33;2;19;0;4;0
HAD;2015;310005459;310021886;1;1;310005459;;;900000;0;0;0;0;1;1;0;0;0;0;0;0;120;1739;238;225;666;34377;4805;6934;2904;840;204;177;100;141;38;30;25;0;9;0
HAD;2015;310016977;310781406;0;;;;;900000;1;1;0;0;0;1;;;1;;;;10;281;260;2;0;2973;1911;34;0;240;229;1;0;0;0;0;0;0;0;0
HAD;2015;310780259;310000096;1;2;310780259;310780259;;828024;1;1;0;0;1;1;0;0;1;0;0;1;70;853;0;226;179;21186;0;6201;1110;552;0;196;49;147;63;3;36;0;0;0
HAD;2015;320004328;750721334;0;;;;;196930;0;0;0;0;1;1;;;1;0;0;0;30;163;0;19;1;3379;0;403;10;88;0;18;1;31;10;0;6;0;1;0
HAD;2015;330000332;330780545;0;;;;;329000;1;1;0;0;1;1;;;1;0;0;1;65;641;0;248;18;22090;0;7717;174;390;0;190;7;124;57;0;36;0;16;1
HAD;2015;330000340;330780552;0;;;;;933266;1;0;0;0;1;0;1;0;1;1;0;1;200;3739;279;557;1624;73677;6656;17935;6389;1467;213;395;222;340;146;25;105;0;35;1
HAD;2015;330000589;330027509;0;;;;;128000;1;0;0;0;1;1;;;1;1;0;1;40;448;135;98;38;11554;2855;2885;188;286;101;66;10;58;22;1;14;0;5;0
HAD;2015;330025958;330025859;0;;;;;317000;1;0;0;0;1;0;0;0;1;0;0;0;90;593;0;233;16;19163;0;6995;223;406;0;161;9;117;59;1;42;0;19;0
HAD;2015;340016476;340016468;0;;;;;;0;0;0;1;1;1;;;1;0;0;0;15;273;0;134;17;9918;0;3942;298;198;0;100;7;60;34;0;6;0;3;0
HAD;2015;340017839;340784933;0;;;;;;1;0;0;1;1;1;;;0;0;0;0;30;314;0;110;1;12132;0;3334;8;235;0;96;1;115;66;0;76;0;44;0
HAD;2015;340017847;340018175;0;;;;;;0;0;0;0;1;1;;;1;0;;1;30;222;0;95;8;5131;0;2255;112;186;0;84;7;62;31;1;18;0;11;0
HAD;2015;340019173;340019165;0;;;;;130582;1;0;0;0;1;0;1;0;1;0;0;0;30;72;0;26;2;2228;0;775;135;62;0;25;2;32;20;2;19;0;15;0
HAD;2015;340021211;340780055;1;1;340016476;;;;1;1;0;0;1;1;;;1;0;;1;15;239;0;46;76;4766;0;614;529;148;0;43;16;63;23;8;24;0;11;1
HAD;2015;340780154;340000116;0;;;;;;1;0;0;0;1;1;;;1;0;0;0;10;188;0;46;4;7072;0;849;16;140;0;40;3;56;18;0;35;0;8;0
HAD;2015;340782036;340780477;1;2;340782036;340796663;;260000;1;1;1;0;1;1;;;1;1;0;0;60;650;77;77;130;14086;1616;1519;1506;367;58;68;47;60;19;6;1;0;1;0
HAD;2015;350042628;350042578;1;5;350042628;;;914605;1;1;0;0;1;1;;;0;0;0;0;150;1476;126;405;92;35796;2625;8258;1637;966;108;360;45;326;168;3;196;0;95;0
HAD;2015;350044772;350000626;1;4;290033679;220020341;560022188;;0;0;0;0;1;1;;;1;0;0;0;40;400;0;155;38;12156;0;3427;1060;286;0;124;30;101;49;4;34;0;15;1
HAD;2015;360000137;360000053;1;3;360000137;360000103;360000079;238000;1;0;0;0;1;1;;;1;1;0;0;30;280;0;66;2;5290;0;921;45;212;0;56;1;77;27;0;13;0;8;0
HAD;2015;370009938;440052827;0;;;;;425527;1;0;0;0;1;1;;;1;1;1;1;110;917;176;388;27;21659;1376;10074;207;577;171;241;6;140;94;2;55;0;31;0
HAD;2015;370103673;370001638;1;3;370010258;370010308;370010399;615557;1;1;0;0;1;1;;;1;;1;1;104;705;0;302;1;27679;0;9122;122;443;0;214;1;141;91;0;39;0;17;0
HAD;2015;380000067;380780080;0;;;;;567290;1;1;0;0;1;1;;;1;1;0;0;82;1594;407;105;280;24407;6000;2500;1552;759;284;85;51;106;28;2;17;0;2;0
HAD;2015;380000174;380781435;0;;;;;190640;1;1;0;0;1;1;;;1;0;0;0;30;433;153;119;25;9967;770;3100;624;352;147;102;12;75;42;3;19;0;12;0
HAD;2015;380000406;380784751;0;;;;;200000;1;1;0;0;1;0;1;1;1;0;0;;30;203;0;37;17;5773;0;702;309;125;0;30;9;39;9;2;16;0;2;0
HAD;2015;390004349;390004299;0;;;;;271914;1;0;0;0;1;1;;;;;;;46;378;0;184;9;16766;0;7081;168;261;0;146;5;105;72;1;46;0;26;0
HAD;2015;400008199;400008108;0;;;;;150000;0;0;0;0;1;0;1;0;0;0;0;1;50;444;0;186;1;14744;0;6795;4;279;0;136;1;97;49;0;44;0;24;0
HAD;2015;400780888;400000535;0;;;;;220000;0;0;0;0;1;1;0;0;0;0;0;0;170;903;0;299;50;61160;0;9163;2050;609;0;249;30;280;111;4;25;0;18;0
HAD;2015;410005003;440052827;1;2;410008163;410008171;;335500;1;0;0;0;1;1;;;;0;1;1;120;805;0;379;0;29407;0;11413;0;506;0;273;0;205;145;0;73;0;42;0
HAD;2015;420000010;420780033;1;5;420000010;;;;1;0;0;0;1;1;1;0;1;0;1;1;38;248;0;94;43;9856;0;3092;1556;162;0;77;18;44;25;2;4;0;1;0
HAD;2015;420002479;420002438;0;;;;;;0;0;0;0;0;0;0;0;1;1;1;1;30;852;96;271;101;30064;2000;7714;4104;579;74;227;73;149;93;5;52;1;27;2
HAD;2015;420010258;420010209;1;1;420010308;;;;1;1;0;0;1;1;;;1;0;0;0;100;492;0;240;31;25136;0;10652;1439;365;0;200;25;173;109;3;40;0;25;1
HAD;2015;420010308;420010209;1;1;420010308;;;56326;1;1;0;0;1;1;;;1;0;0;0;30;137;0;64;19;7447;0;3954;512;93;0;44;8;41;26;0;6;0;3;0
HAD;2015;420013005;690007182;0;;;;;;1;1;0;0;1;1;;;1;0;1;0;100;153;3;18;1;3233;18;523;11;111;2;11;1;0;0;0;0;0;0;0
HAD;2015;430000117;430000018;1;2;430000117;430000117;;226000;0;1;0;0;1;1;;;1;0;0;1;20;172;0;46;8;5167;0;1017;148;129;0;38;4;32;11;0;13;0;3;0
HAD;2015;440000271;440000289;0;;;;;;0;0;0;0;;;;;1;0;0;0;12;525;3;8;227;4979;22;162;3063;126;3;6;34;0;0;0;0;0;0;0
HAD;2015;440012128;440003960;1;3;440012128;;;1012520;0;0;0;0;1;0;1;0;1;0;0;0;300;1987;28;672;56;52459;646;17174;1123;1348;22;535;38;332;162;2;103;0;29;0
HAD;2015;440017440;440000057;0;;;;;327000;1;0;0;0;1;1;;;1;0;0;0;35;497;0;216;20;9586;0;3183;397;432;0;206;13;147;108;1;74;0;64;0
HAD;2015;450005798;440052827;0;;;;;662297;1;1;0;0;1;1;0;0;1;1;0;0;50;793;362;158;14;15749;1919;4233;71;391;99;114;8;124;50;3;31;0;8;0
HAD;2015;450013719;450011150;0;;;;;75845;1;1;0;0;1;1;;;1;1;;1;30;124;17;23;32;2147;209;219;132;63;16;12;3;7;4;0;1;0;0;0
HAD;2015;450014048;450011150;0;;;;;52002;1;1;0;0;1;1;;;1;1;;1;30;121;28;28;16;2565;257;585;156;82;26;18;4;15;6;0;6;0;1;0
HAD;2015;450018528;450011150;0;;;;;478179;1;1;0;0;1;1;;;1;1;;1;30;594;489;19;22;7613;5437;199;122;512;450;17;6;25;10;0;12;0;8;0
HAD;2015;450018536;440052827;0;;;;;662297;1;1;0;0;1;1;0;0;1;1;0;0;120;1423;522;299;23;31024;3637;7426;129;988;499;243;15;219;127;1;114;0;69;0
HAD;2015;460000102;460780208;0;;;;;21177;1;1;0;0;0;0;1;0;1;0;1;0;12;110;0;47;21;2778;0;1143;250;79;0;44;5;48;34;1;22;0;16;0
HAD;2015;460000110;460780216;0;;;;;62263;1;1;0;0;1;0;1;0;;;;;20;177;17;53;2;3738;333;1171;16;145;16;45;1;39;14;0;16;0;5;0
HAD;2015;460006075;460006067;1;1;460006075;;;44000;1;1;0;0;1;1;;;1;0;0;0;15;145;0;62;5;3872;0;1193;135;99;0;50;3;50;28;0;36;0;21;0
HAD;2015;460006091;460785090;0;;;;;46839;1;1;1;0;1;0;1;0;1;0;0;0;25;70;0;30;1;3181;0;1090;140;56;0;23;1;20;8;0;3;0;0;0
HAD;2015;470009358;470009309;1;3;470009358;470009358;470009358;330866;0;0;0;0;1;1;;;1;0;0;0;100;726;0;285;41;28311;0;9053;488;522;0;236;17;174;75;0;66;0;22;0
HAD;2015;480001825;750047367;0;;;;;77000;1;0;0;0;1;1;;;1;;;;27;98;0;42;3;4002;0;1914;73;73;0;37;3;26;13;0;11;0;5;0
HAD;2015;490000312;490012176;0;;;;;;1;1;0;0;1;0;0;0;1;0;1;1;90;865;0;338;68;23770;0;10012;265;494;0;241;20;137;84;3;34;0;21;0
HAD;2015;490016334;490016326;1;2;490016334;490016334;;268724;1;0;0;0;1;0;1;0;1;1;1;1;60;615;2;182;81;12762;19;3314;1373;454;1;164;45;177;86;8;83;0;51;1
