BOR;AN;nofinesset;nofinessej;EMGER;EVALIH;EVALEH;FILACT;ETP;UGER;LIT_GER;PLA_GER;SEJHC_GER;SEJHP_GER;JOU_GER;EFFPL_PM;EFFPL_GER;EFFPA_PM;EFFPA_GER;ETP_PM;ETP_GER;GAR_PM;GAR_GER;AST_PM;AST_GER;EFFPL_INF;EFFPL_AID;EFFPL_ERG;EFFPL_PMT;EFFPL_APNM;EFFPA_INF;EFFPA_AID;EFFPA_ERG;EFFPA_PMT;EFFPA_APNM;ETP_INF;ETP_AID;ETP_ERG;ETP_PMT;ETP_APNM
MCOGER;2016;240000489;240000117;1;652;0;631;3.25;1;31;0;834;0;11268;3;3;;;3;3;;;;;9;14;0;0;9;1;2;0;0;0;9.8;15.73;0;0;8.33
MCOGER;2016;240000505;240016055;0;;;;;1;32;0;324;0;5797;2;;;;2;;0;0;1;0;10;15;;;;2;4;;;;7.41;10.71;;;
MCOGER;2016;240000687;240000448;0;;;;;1;15;;559;0;4413;;;1;1;0.7;0.5;0;0;1;0;6;8;;;1;2;3;;;3;7.2;9.43;;;2.23
MCOGER;2016;250000114;900000365;0;;;;;1;38;0;843;0;13745;3;3;0;0;3.63;3.63;0;;1;;6;8;;;4;5;3;;;1;11.07;11.14;;;5.61
MCOGER;2016;250000270;250000643;1;28;;28;;1;8;1;;;;2;1;;;0.6;0.3;0;0;1;1;3;3;;;;;;;;;1.35;0.7;;;
MCOGER;2016;250000700;250000452;1;429;299;1246;4.46;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2016;250006954;250000015;1;664;0;664;3.8;1;48;5;985;395;16975;4;;3;1;3.64;0.7;0;0;0;0;14;15;;;9;12;11;1;;11;22.16;23.86;0.23;;13.16
MCOGER;2016;260000013;260000021;1;576;142;401;4.47;1;24;2;785;272;9019;;;4;4;2;2;0;0;1;1;7;6;1;;1;8;10;1;;5;11.95;14.22;0.5;;4.2
MCOGER;2016;260000120;260016910;1;;138;;2.2;1;12;;407;1;4629;;;;;;;;;;;2;6;;;2;4;1;1;;6;4.36;6.55;0.1;;4.3
MCOGER;2016;260000138;260000047;1;1862;1;1018;2;1;30;;893;0;10879;0;0;6;0;3.85;0;0;0;1;1;10;13;0;0;4;7;2;0;0;2;15.22;13.66;0;0;5.3
MCOGER;2016;260000146;260000054;0;;;;;1;5;1;429;4;3944;1;;;;0.5;;0;;1;;1;;;;;1;;;;;1.75;;;;
MCOGER;2016;260000286;260000104;0;;;;;1;22;0;319;0;3685;1;;2;;1.14;;0;0;;;8;11;;;;1;1;;;3;8.75;11.5;;;1
MCOGER;2016;270000045;270000060;0;;;;;1;11;0;480;0;3609;;;1;1;0.88;0.88;0;0;1;1;3;4;;;2;2;3;;;4;4.05;6.12;;;3.07
MCOGER;2016;270000359;270023724;1;1417;9;902;2.8;1;35;0;1382;0;12653;5;3;;;3.41;0.66;0;0;1;1;13;15;;;5;4;7;;;1;16.02;17.72;;;5.2
MCOGER;2016;270000367;270000086;0;;;;;1;10;;377;0;3720;0;0;7;6;0.61;0.57;0;0;0;0;5;3;;;0;10;13;;;4;6.2;4;;;0.07
MCOGER;2016;270000391;760024042;0;;;;;1;15;0;2126;0;20174;5;5;2;2;6;6;0;0;0;0;16;23;;;11;6;7;;;6;20.45;28.82;;;14.02
MCOGER;2016;270000458;270023724;1;348;;235;1.15;1;22;0;687;0;7177;5;3;;;2.9;0.9;0;0;0;0;7;11;;;1;2;6;;;1;9.29;14.89;;;1.8
MCOGER;2016;280000043;280000134;0;;;;;1;0;2;0;236;0;;;;;;;;;;;1;1;;;2;1;;;;;1.5;0.9;;;2.09
MCOGER;2016;280000084;280000183;1;406;0;406;2.5;1;25;;855;0;8958;3;1;1;;3.47;1;0;;1;;10;17;;;5;1;1;;;1;10.04;14.73;;;5.34
MCOGER;2016;280504267;280000134;1;666;126;563;3.04;1;53;0;1318;14;18199;4;3;;;3.04;2.34;0;0;1;1;19;26;;;9;3;1;;;2;21.03;26.27;;;10.4
MCOGER;2016;290000025;290020700;1;1426;;745;5.39;1;24;5;694;650;8535;0;0;3;2;1.71;0.94;0;0;0;0;10;16;0;0;4;4;2;0;0;2;11.27;15.39;0;0;4.2
MCOGER;2016;290000033;290021542;1;746;0;566;2.9;1;25;0;726;0;8999;4;1;;;2.07;0.6;0;0;0;0;6;13;;;8;7;3;;;1;11.64;15.19;;;7.35
MCOGER;2016;290000173;290000041;0;;;;;1;14;;614;0;4344;2;1;;;2.3;0.9;0;0;0;0;;;;;;23;29;;;8;4.79;7.02;;;0.72
MCOGER;2016;290000181;290000074;1;262;0;248;;1;20;8;715;315;6998;;;2;2;1.4;1.4;0;0;1;1;;;;;;6;8;2;;9;4.15;3.43;0.58;;5.03
MCOGER;2016;290000785;220020739;1;469;0;442;2;1;20;0;606;0;6851;2;;1;;2.6;;;;;;6;10;;;1;7;6;;;;7.83;11.58;;;1
MCOGER;2016;290000934;290000306;1;412;27;398;1.2;1;38;5;2054;813;20638;6;;2;;4.67;;0;;1;;15;15;;;7;8;13;;;11;20.54;24.37;;;11.98
MCOGER;2016;290004324;290000017;1;687;0;623;3.63;1;26;0;698;213;9264;6;6;1;1;2.55;2.55;0;0;0;0;6;7;;;2;6;8;;;1;10.63;13.67;;;2.33
MCOGER;2016;2A0000022;2A0000014;1;483;37;;2;1;20;0;742;0;7899;2;;1;;2.68;;;;;;12;15;7;;;2;0;0;;;12.28;13.52;6.7;;
MCOGER;2016;2B0000012;2B0000020;1;485;0;464;4;1;30;0;1049;0;10517;5;1;2;0;6.52;1;0;0;1;1;18;20;0;0;4;6;2;0;0;7;21.67;22.37;0;0;8.89
MCOGER;2016;300000023;300780046;1;246;0;240;1;1;19;0;809;0;6923;4;1;0;0;3.68;1;0;0;1;0;10;8;0;0;2;5;5;0;0;15;10.45;9.54;0;0;5.81
MCOGER;2016;300000031;300780053;1;80;4;79;2.24;1;10;2;537;13;6603;2;1;;;1;0.5;0;;1;;0;1;1;0;2;0;1;0;0;1;0;1.75;0.25;0;1.01
MCOGER;2016;300780137;920028396;1;44;;38;0.1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2016;300780152;920029527;1;1541;;1293;0.4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2016;300782117;300780038;1;858;10;787;2.23;1;50;5;2187;784;23967;6;6;1;1;7;7;0;;1;;27;24;1;;13;1;6;1;;2;25.35;26.2;1.9;;13.86
MCOGER;2016;310000310;310780671;1;408;;;;1;25;1;853;74;8959;2;2;2;2;2.71;2.71;;;1;1;11;17;;;5;3;1;;;3;13.1;17.57;;;5.9
MCOGER;2016;310013628;310786256;1;197;29;232;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2016;310022298;310781406;0;;;;;1;18;4;596;611;6711;;;3;3;1.53;1.53;;;;;10;15;;;1;2;5;2;;4;11.84;19.93;0.2;;1.57
MCOGER;2016;310780101;310000039;1;59;0;53;0.25;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2016;310780283;310000112;1;;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2016;310780309;310000120;0;;;;;1;10;3;;;;;;6;;0.03;;;;1;;3;2;;;;;;;;;0.24;0.16;;;
MCOGER;2016;310782347;310789136;1;10;206;175;0.1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2016;310783048;310781406;1;1751;22;1556;8.15;1;68;5;2872;1857;23253;4;3;9;7;7.92;4.62;;;;;38;44;;;7;9;7;;;7;42.81;46.96;;;10.59
MCOGER;2016;310783055;310781406;0;;;;;1;20;;1563;0;7238;2;2;3;3;4.08;4.08;;;;;15;15;;;2;1;2;;;3;14.4;13.95;;;2.46
MCOGER;2016;310783063;310781406;0;;;;;1;;8;0;2421;0;1;1;6;4;3.89;2.69;;;;;3;4;;;1;1;;;;2;3.5;3.03;;;4.33
MCOGER;2016;310786389;310001433;0;;;;;1;5;0;217;0;1002;;;;;;;0;;0;;17;14;1;;;11;19;1;;;2.77;2.65;0.22;;
MCOGER;2016;320000086;320780117;1;334;0;319;1.6;1;20;0;715;0;7036;2;1;1;;2.98;1;0;;1;;7;11;;;1;4;6;;;;9.6;15.55;;;1
MCOGER;2016;320780067;320000052;0;;;;;1;15;0;325;0;2847;1;1;;;1;1;0;0;1;1;;;;;;;;;;;;;;;
MCOGER;2016;330000340;330780552;0;;;;;1;32;;899;0;8685;3;3;;;2.6;2.6;0;0;0;0;10;13;;;9;3;2;;;;12.73;14.68;;;4.72
MCOGER;2016;330000555;330781204;1;719;;657;2.4;1;28;;1089;0;10310;3;3;;;2;2;;;;;11;16;;;2;1;2;;;2;10.5;17.8;;;2.5
MCOGER;2016;330000589;330027509;1;;;;;1;22;;226;0;1921;2;2;1;1;0.61;0.61;0;0;1;1;7;10;0;0;1;2;1;0;0;3;2.05;3.13;0;0;0.84
MCOGER;2016;330000597;330027509;0;;;;;1;0;;428;20;4366;0;0;1;1;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.03;0;0;0.17
MCOGER;2016;330000605;330781253;1;667;0;284;3.16;1;73;5;2809;284;25660;5;5;3;3;7.38;7.38;0;0;1;1;39;35;3;;29;4;5;;2;5;38.9;36.08;2.57;1.7;32.58
MCOGER;2016;330000613;330781261;0;;;;;1;19;0;617;0;6483;1;1;1;;1.5;1;0;0;1;1;;;;;;15;23;;;9;7.41;10.42;;;3.69
MCOGER;2016;330000662;330781329;1;;;248;2.8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2016;330780354;330000225;0;;;;;1;10;;202;0;3156;1;1;;;1;1;0;0;1;1;2;2;;;;;;;;;2;2;;;
MCOGER;2016;330780370;750034589;0;;;;;1;;3;0;1231;0;1;;;;1.37;;;;;;;;;;;;;;;;;;;;
MCOGER;2016;330781337;330781196;1;2432;188;1644;10.8;1;60;4;839;759;11196;9;1;9;;11.07;0.5;0;;1;;33;29;1;;24;3;4;1;;3;32.53;31.34;1.5;;26.28
MCOGER;2016;330781352;330781196;0;;;;;1;15;0;610;0;5347;4;2;;;1.87;0.67;0;0;0;0;8;12;;;3;;;;;;7.01;12.81;;;3.27
MCOGER;2016;330781360;330781196;0;;;;;1;24;0;350;0;6585;1;;;;1;;;;;;14;14;;;3;2;2;;;1;14.7;14.9;;;3.3
MCOGER;2016;330782582;330000928;0;;;;;1;;;;;;2;2;1;1;3.27;3.27;;;1;1;9;10;;;;1;2;;;;9.28;10.5;;;
MCOGER;2016;340000033;340780055;1;168;133;249;4.2;1;12;0;526;0;4172;3;;;;1.9;;0;0;1;0;5;3;;;1;1;2;1;;8;5.96;4.59;0.06;;2.77
MCOGER;2016;340000223;340011295;1;536;0;418;2;1;14;;305;0;3591;1;0;1;1;1.5;0.5;;;;;4;4;0;0;1;2;2;0;0;5;5.03;4.89;0;0;3.35
MCOGER;2016;340008275;340780477;1;881;0;958;7.8;1;44;10;1196;1341;15700;10;2;2;3;6.49;0.73;0;0;1;1;28;24;1;;3;;2;2;;5;26.11;23.05;1.22;;3.96
MCOGER;2016;340015502;340000512;0;;;;;1;20;2;;;;2;1;0;0;2;1;0;0;1;1;6;8;0;0;4;1;0;0;0;0;6.66;8;0;0;4
MCOGER;2016;340022979;340000306;0;;;;;1;10;0;;;;2;2;;;2;2;;;1;1;4;4;;;;1;;;;1;4.77;4;;;0.5
MCOGER;2016;350000014;350005179;0;;;;;1;;5;0;872;0;2;2;1;1;1.58;1.58;0;0;1;1;2;1;;;4;6;;1;;10;5.52;1;0.93;;9
MCOGER;2016;350000063;220020739;0;;;;;1;;5;0;28;0;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2016;350000147;350000022;1;995;;777;2.2;1;52;0;1917;38;19006;;;8;8;5.12;5.12;0;0;0;0;13;19;0;;10;13;14;2;;8;22.94;31.95;1;;9.85
MCOGER;2016;350000154;350000030;1;1157;0;545;2.5;1;30;;755;0;9250;4;1;;;1.74;0.6;0;0;0;0;5;15;;;4;7;5;;;1;11.31;13.59;;;4.86
MCOGER;2016;350000162;350000048;1;623;23;580;2.3;1;30;1;776;72;10528;1;0;1;0;2.4;0;0;0;0;0;8;19;;;6;6;2;;;2;10.42;17.62;;;6.81
MCOGER;2016;350000188;350000055;1;320;69;352;2.2;1;16;0;618;0;5637;1;;;;1;;0;0;1;1;6;6;1;;1;3;4;;;1;6.27;7.27;0.2;;1.59
MCOGER;2016;350000741;350005179;1;1953;;1018;3.6;1;30;;658;0;10895;2;1;1;;3.07;0.5;0;0;1;1;13;15;;;10;9;6;;;9;19.16;17.5;;;15.48
MCOGER;2016;350002192;220020739;1;223;0;218;0.4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2016;350005021;440042844;0;;;;;1;0;7;0;1353;0;7;4;11;10;11.85;8.05;;;;1;25;29;;;6;12;15;2;;1;37.55;39.53;0.2;;6.6
MCOGER;2016;360000038;360000046;0;;;;;1;20;;421;0;6505;1;;;;1;;0;0;1;0;6;8;;;4;;;;;;6.43;7.9;;;5.71
MCOGER;2016;360000137;360000053;1;699;0;699;2;1;16;;609;0;5485;2;;;;1.1;;0;;1;;18;14;;;8;3;3;;;2;18.88;15.55;;;9.21
MCOGER;2016;370000531;370000606;0;;;;;1;12;1;417;15;4244;1;1;0;0;1;1;1;;0;;3;6;0;0;0;1;2;1;0;4;3.94;7.53;0.5;0;1.95
MCOGER;2016;370000580;370000564;0;;;;;1;25;;673;0;6583;1;;;;1.84;;0;;1;;7;12;;;6;4;3;;;3;11.74;13.6;;;6.32
MCOGER;2016;370000861;370000481;1;;;;1;1;25;;771;0;9139;4;1;;;3.5;1;0;0;0;0;9;16;;;5;5;5;;;1;10.08;20.65;;;5.69
MCOGER;2016;370000879;370000564;0;;;;;1;28;2;757;244;9180;2;;;;1.87;;0;;1;;13;16;;;5;;;;;2;9.2;15.22;;;8.08
MCOGER;2016;380000034;380780049;1;;;;3;1;27;1;759;2;9943;5;;;;3.08;;0;0;1;1;6;8;;;3;4;2;;;2;8.32;8.09;;;3.14
MCOGER;2016;380000042;380780056;0;;;;;1;26;;691;0;8706;1;1;2;2;1.8;1.8;1;0;1;0;12;11;;;9;6;7;;;3;12.11;11.54;;;6.11
MCOGER;2016;380000067;380780080;1;1354;290;999;5.4;1;46;3;1236;277;14042;6;;3;;7.41;1.26;1;1;0;0;13;13;;;17;14;5;;;17;22.17;17.17;0.8;;26.95
MCOGER;2016;380000174;380781435;1;1625;156;1260;5.85;1;36;6;1335;23;14389;7;7;2;2;5.46;5.46;0;0;0;0;33;20;2;;27;15;21;0;;10;23.77;18.83;1.89;;16.24
MCOGER;2016;380000406;380784751;1;770;85;691;4.5;1;20;0;737;0;7285;0;0;7;0;3.67;0;0;0;1;0;9;10;0;0;3;3;1;1;0;7;11.75;10.56;0.26;0;6.42
MCOGER;2016;380012658;380012609;1;264;0;204;1.4;1;8;0;206;0;2941;4;2;;;4.94;2;;;;;7;5;;;1;7;5;1;;1;9.79;8.98;0.31;;0.25
MCOGER;2016;380785956;380795211;0;;;;;1;20;;473;0;5137;2;2;1;;2.8;2;0;0;1;1;9;5;;;;;;;;1;9;5;;;0.5
MCOGER;2016;390000040;390780146;1;1277;197;430;3.45;1;27;0;659;0;9438;2;2;2;2;2.78;2.78;0;0;1;1;10;11;;;4;4;6;2;;6;13.1;12.86;1.3;;6.42
MCOGER;2016;390000214;390780146;0;;;;;1;31;0;740;0;8686;2;;2;;2.9;;0;0;0;0;9;8;;;7;11;13;;;4;12.49;14.08;;;7.78
MCOGER;2016;390000222;390780609;0;;;;;1;24;;862;0;7861;2;2;;;3.03;3.03;0;0;1;1;8;9;;;8;1;;;;2;8.05;8.79;;;9.48
MCOGER;2016;400000105;400780193;1;805;7;684;3.55;1;24;0;777;0;8728;1;1;1;;1.75;1;0;0;1;1;6;11;;;6;6;5;;;4;10.59;15.21;;;8.07
MCOGER;2016;400000139;400011177;1;833;0;780;3.52;1;27;2;986;254;10010;2;2;1;1;2.8;2.8;0;0;1;1;11;14;0;0;10;6;3;0;0;2;12.43;17.94;0;0;10.31
MCOGER;2016;400000147;400780268;0;;;;;1;15;;782;0;4886;;;2;1;1.3;0.8;1;1;1;1;6;10;;1;2;;1;;;;6;10.9;;0.1;0.9
MCOGER;2016;400000261;400780458;0;;;;;1;;1;0;86;0;;;1;1;0.17;0.17;;;;;;;;;;;;;;;;;;;
MCOGER;2016;400782769;400001764;0;;;;;1;13;;;;;;1;;;;1;;0;;1;5;4;;;;1;2;;;2;5.9;5.9;;;0.4
MCOGER;2016;400787354;400780193;0;;;;;1;;2;0;298;0;;;1;1;0.3;0.3;0;0;1;1;1;;;;;;;;;1;1;;;;0.3
MCOGER;2016;410000020;410000087;1;920;0;775;2;1;25;0;549;0;8989;4;1;0;0;2.33;0.16;1;0;1;0;12;13;0;0;3;0;0;0;0;1;12.2;13.62;0;0;3.45
MCOGER;2016;410000038;410000095;0;;;;;1;15;0;402;0;5163;;;;;;;;;;;4;7;;;;1;5;;;3;4.5;9.5;;;1.75
MCOGER;2016;420000010;420780033;1;176;137;313;3.21;1;25;;518;0;9096;2;1;1;0;2.25;1.72;0;0;0;0;12;8;0;0;9;2;5;0;0;4;11.81;11.92;0;0;7.1
MCOGER;2016;420000192;750034589;0;;;;;1;18;;529;0;5453;;;4;3;1.78;1.63;0;0;1;1;;;;;;17;16;;;28;5.23;4.19;;;4.06
MCOGER;2016;420000234;420780652;1;652;0;594;3.55;1;21;1;925;10;11227;2;1;;;2;1;0;0;1;0;6;7;;;2;4;7;;;1;7.81;9.76;;;2.33
MCOGER;2016;420000267;420013831;1;209;49;248;3.19;1;12;2;396;209;4318;0;0;3;1;1.4;0.5;1;0;0;0;2;5;;;1;6;3;;;2;6.35;7.82;;;2.76
MCOGER;2016;420011413;420011405;0;;;;;1;10;;226;0;2648;1;;1;1;1.5;0.5;;;;;13;12;;;;4;4;;;;16.43;16.38;;;
MCOGER;2016;420780637;420002495;1;239;76;273;2.3;1;24;;;;;0;;3;2;1;0.8;;;;;;;;;;1;;;;1;0.9;;;;0.37
MCOGER;2016;420782567;420784878;1;0;549;167;4.16;1;52;3;1464;660;18360;14;;6;;6.92;;0;;1;;40;44;1;0;25;11;11;0;0;9;24.78;29.12;0.4;0;12.18
MCOGER;2016;420785354;420784878;1;1158;;1158;3.61;1;15;;;;;6;0;0;0;2.49;0;0;;1;;10;14;;;2;3;;;;1;6.07;8.12;;;0.81
MCOGER;2016;430000117;430000018;1;404;0;404;0.91;1;32;1;1325;63;11448;0;0;3;2;1.45;1;0;0;1;1;10;11;0;0;1;9;8;0;0;11;16.21;18.64;0;0;5.76
MCOGER;2016;430000190;430000034;1;60;12;69;1.66;1;15;2;401;4;4926;1;;;;1.22;0.67;;;;;2;4;;;3;4;3;;;4;5.87;5.75;;;6.51
MCOGER;2016;440000016;440000057;1;3478;0;2700;3.9;1;75;;2416;0;27159;16;13;3;2;9.02;8.12;0;1;1;1;17;30;;;7;18;19;3;;11;30.6;42.6;1.6;;12.95
MCOGER;2016;440000271;440000289;1;2691;578;2465;6.17;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2016;440000396;440000297;1;;;;0.77;1;22;;704;0;8368;2;2;0;0;1.6;1.6;0;0;1;1;4;7;;;;11;5;1;;3;13.89;10.59;0.1;;1.2
MCOGER;2016;440000453;440000289;0;;;;;1;36;5;1317;698;12884;8;;3;;3.84;;0;;1;;12;20;0;0;2;13;7;0;1;11;20.8;24.68;0;0.5;8.12
MCOGER;2016;440000503;440000313;1;292;15;300;0.9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2016;440000560;850009010;0;;;;;1;22;3;672;501;7725;2;;2;1;3.1;0.6;0;0;1;1;10;8;;;5;5;9;;;5;12.74;14.45;;;3.47
MCOGER;2016;440017598;440000289;0;;;;;1;30;;1135;0;10691;5;2;0;;3.3;1.3;1;;0;;12;15;0;0;3;5;5;0;0;2;16.15;19.72;0;0;4.7
MCOGER;2016;450000047;450000096;1;382;0;354;1.2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2016;450000062;450000104;1;493;6;293;1.8;1;30;;883;0;10810;1;1;2;2;3.71;3.71;0;0;0;0;10;12;;;11;;;;;2;9.19;13.09;;;11.21
MCOGER;2016;450000070;450000112;0;;;;;1;4;0;143;0;1395;;;;1;;0.1;;;;;;;;;;3;3;;;1;1.7;1.66;;;0.1
MCOGER;2016;450000120;450000138;0;;;;;1;12;0;161;0;2964;;;1;;0.52;;0;0;0;0;5;11;2;;5;2;1;;;4;3.78;5.93;1;;3.35
MCOGER;2016;450002613;450000088;1;1512;;1508;2.78;1;75;1;2198;93;27958;14;8;3;2;9.73;5.13;0;0;1;1;29;35;;;8;10;13;;;2;35.12;43.87;;;13.64
MCOGER;2016;460000102;460780208;0;;;;;1;7;2;279;149;2602;;;3;2;0.36;0.33;0;0;1;1;;;;;;10;12;;;9;2.4;2.96;;;1.73
MCOGER;2016;460000110;460780216;1;2195;0;572;3;1;12;1;517;62;4185;2;0;1;1;2.44;0.5;0;0;1;1;4;8;0;0;3;5;3;0;0;4;6.67;8.64;0;0;5.54
MCOGER;2016;470000423;470016171;1;1907;14;981;3.31;1;25;;226;0;1812;1;1;1;1;1.42;1.42;;;1;1;11;19;;;1;2;2;;;7;13.24;19.56;;;4.85
MCOGER;2016;470000431;470000324;1;319;24;;2.5;1;30;;2;0;0;;;1;;0.66;;;;;;9;14;;;1;2;2;;;2;10.3;1.3;0.31;;2.6
MCOGER;2016;470000480;470001660;1;240;59;;;1;29;;1419;0;12806;3;1;1;1;3.53;2.48;0;0;1;1;13;19;0;0;8;2;1;0;1;6;14.18;17.86;0;0.09;10.01
MCOGER;2016;470005406;470016171;0;;;;;1;19;;819;0;6580;1;1;1;1;1.42;1.42;0;;1;;11;19;;;1;2;2;;;7;13.24;19.56;;;4.85
MCOGER;2016;480000017;480780097;1;;;;1.21;1;13;0;620;12;4343;2;2;;;1.28;1.28;0;0;1;1;8;11;;;2;2;5;;;1;6.74;8.97;;;1.3
MCOGER;2016;490000049;490000031;1;1926;104;1802;5.75;1;26;1;995;195;9523;6;1;;;5.17;1;0;0;0;0;16;13;0;;9;2;8;1;;6;15.4;18.2;0.25;;10.15
MCOGER;2016;490000262;490000171;1;814;106;368;0.7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2016;490000635;490000676;1;426;0;412;1.77;1;30;0;1035;0;10796;6;4;;;3.57;1.8;0;0;0;0;7;9;;;2;11;13;;;2;16.08;19.1;;;2.78
MCOGER;2016;490001765;490528452;1;544;19;507;2.46;1;34;1;1387;163;11739;4;1;2;;4.07;0.27;0;0;1;1;11;14;;;;;4;;;6;9.7;15.17;;;6.47
MCOGER;2016;500000021;500000054;1;2098;526;842;;1;26;0;776;0;9312;1;1;;;2.15;2.15;0;;0;;7;10;;;7;5;6;;;1;11.85;12.89;;;6.45
MCOGER;2016;500000187;500000013;1;377;;377;2.2;1;30;;886;0;10646;4;4;;;4;4;;;;;13;26;;;3;3;5;;;1;15.4;30;;;3.8
MCOGER;2016;500000260;500000054;1;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2016;500000450;500000112;1;829;194;603;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2016;500000476;500000138;0;;;;;1;15;0;134;0;2487;0;;2;;0.6;;0;;1;;;;;;;;;;;;;;;;
MCOGER;2016;500000591;500000393;0;;;;;1;45;0;1173;0;15551;3;;;;3;;;;;;18;22;;;15;7;12;1;;8;14.95;22.21;0.4;;11.08
MCOGER;2016;510000169;510000037;1;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2016;510000235;510000060;0;;;;;1;26;;746;0;8772;2;2;2;;2.93;2.61;;;1;;10;11;;;1;4;3;;;3;13.41;12.5;;;2.37
MCOGER;2016;510000250;510000078;0;;;;;1;11;0;71;0;739;1;1;;;0.25;0.25;0;0;1;1;1;;;;;;;;;;0.25;;;;
MCOGER;2016;510004302;510000029;1;1522;0;793;4;1;49;5;1499;969;16551;10;3;0;0;6.4;2.3;0;0;0;0;23;20;;;13;6;10;;;4;21.7;23.05;;;16.8
MCOGER;2016;520000043;520780057;1;57;3;48;2.05;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2016;520000068;520780073;1;654;73;605;2.04;1;4;;340;0;874;5;5;2;2;5.85;5.85;0;0;1;1;10;12;;;1;7;4;;;1;14.31;14.91;;;1.17
MCOGER;2016;530000017;530000025;1;306;87;298;1.75;1;10;;279;0;3599;0;0;2;2;0.94;0.94;;;;;0;3;0;0;1;3;4;1;0;3;2.54;4.25;0.1;0;2.55
MCOGER;2016;530000173;530000074;1;582;16;390;0.75;1;34;0;1181;0;11074;3;3;1;1;4.03;4.03;0;0;1;1;13;12;0;;65;8;5;1;;23;10.31;13.91;0.51;;51.01
MCOGER;2016;530000264;530000371;1;871;175;986;0.28;1;29;;1086;0;11434;3;3;;;2.59;2.59;0;0;0;0;7;9;;;3;6;6;;;1;10.73;13.91;;;3.63
MCOGER;2016;540000023;540000049;1;774;0;547;1.2;1;16;0;547;0;5504;1;0;1;1;1.48;0.7;0;0;1;0;2;6;0;0;0;24;7;0;0;7;8.88;8.27;0;0;1.58
MCOGER;2016;540000395;540000122;0;;;;;1;20;;406;0;6598;;;4;1;0.38;0.9;0;0;0;0;5;9;;;;;;;;;5;9;;;
MCOGER;2016;540001070;540000767;1;325;;291;;1;48;;1420;0;13260;3;3;2;2;2.39;2.39;;;;;8;8;;;2;15;20;;;12;18.84;20.5;;;8.68
MCOGER;2016;540001096;570010181;0;;;;;1;30;;;;;2;2;;;2;2;0;0;1;1;13;15;;;;;1;;;1;13;15.5;;;0.9
MCOGER;2016;540002698;540023264;1;2360;0;2035;6.22;1;55;5;1329;1226;20229;6;5;14;7;11.64;7.73;0;0;1;1;28;27;;;16;20;17;;;22;42.69;40.98;;;34.24
MCOGER;2016;540014149;540000122;0;;;;;1;;5;0;1170;0;;;2;1;0.51;0.5;;;;;1;1;;;1;;;;;;1;1;;;1
MCOGER;2016;550000012;550006795;1;269;0;427;2.75;1;20;4;548;0;6707;1;;;;1.68;;0;;1;;40;24;;;103;5;3;;;8;36.65;25.23;;;90.33
MCOGER;2016;550000434;550003354;1;116;0;180;2.19;1;18;1;434;258;6730;;;1;1;0.4;0.4;0;0;1;1;10;5;;;2;;9;;;10;10.16;11.66;;;3.87
MCOGER;2016;560000127;560023210;1;1730;0;1418;1;1;30;0;1037;0;10769;3;;0;;2.4;;0;0;1;1;0;0;0;0;0;21;20;0;0;4;12.58;14.9;0;0;1.83
MCOGER;2016;560000135;560005746;1;743;;594;3.15;1;42;;1195;0;15367;2;1;2;2;3.86;2.86;0;0;1;1;14;16;;;2;14;7;;;;24.64;21.63;;;0.84
MCOGER;2016;560000143;560014748;1;338;0;329;1.84;1;29;;1033;4;10551;3;2;0;0;2.41;2;;;;;11;13;;;1;1;9;;;1;11.36;19.69;;;1.4
MCOGER;2016;560000184;560006017;1;701;3;626;2;1;26;5;526;1105;6512;7;7;9;9;11.76;11.76;0;0;1;1;17;14;;;3;20;20;2;;20;29.38;24.34;0.5;;11.86
MCOGER;2016;560000192;560000044;1;707;0;620;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2016;560000200;560023210;1;;;;0.43;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
