BOR;AN;nofinesset;nofinessej;DIS;PART;NB_SECT;NB_DIF;INT;CAP_HTP;CAP_PFT;CAP_AAT;CAP_ACP;CAP_CCU;CAP_HAD;JLI_HTP;CAP_HDJ;CAP_HDN;NB_AT;SEJ_HTP;JOU_HTP;JOU_PFT;JOU_AAT;JOU_ACP;JOU_CCU;JOU_HAD;JOU_ST;VEN_HDJ;VEN_HDN;VEN_AT;NB_CMP_SEUL_PA;NB_CMP_SEUL_PL;NB_CONSULT_SEUL;NB_CATTP;ACT_CMP_SEUL;ACT_CONSULT_SEUL;ACT_CATTP;ACT_AD;ACT_EMS;ACT_UHS;ACT_EME;FIL_TOT;FIL_AMB;FIL_TPL;FIL_PLA;EFFPL_PKT;EFFPA_PKT;ETP_PKT;EFFPL_MED;EFFPA_MED;ETP_MED;GAR_SEN;AST_SEN;EFFPL_PNM;EFFPA_PNM;ETP_PNM;ETP_INF;ETP_AID;ETP_PSY;ETP_REE;ETP_EDU;HPLEFFPL_PKT;HPLEFFPA_PKT;HPLETP_PKT;HPLEFFPL_MED;HPLEFFPA_MED;HPLETP_MED;HPLEFFPL_PNM;HPLEFFPA_PNM;HPLETP_PNM;HPLETP_INF;HPLETP_AID;HPLETP_PSY;HPLETP_REE;HPLETP_EDU
PSY;2016;2A0000287;2A0000386;TOT;1;;;1;164;;;;;;;41;12;13;1372;49146;;;;;;63;4234;180;4391;;22;;13;46538;;1632;4227;3170;783;888;5351;4150;879;68;11;10;15;5;2;5.7;;;333;30;339.37;207.32;51.66;16.48;4.08;16.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PSY;2016;2B0000012;2B0000020;GEN;;2;;;38;;;;;;;;;;685;12302;;;;;;;;;;5;;;;12326;;;4380;217;326;666;2576;2012;564;;1;6;1.95;0;0;0;0;1;12;10;16.25;10.97;0;3.18;0;1;1;6;1.95;0;0;0;12;10;16.25;10.97;0;3.18;0;1
PSY;2016;2B0000012;2B0000020;INF;;1;;;;;;;;;;25;;;;;;;;;;160;3750;;;1;3;;;18094;;;22;25;1228;235;1256;1201;;;3;2;4.45;0;0;0;0;1;28;18;36.33;13;0;8;6.22;5.54;3;2;4.45;0;0;0;28;18;36.33;13;0;8;6.22;5.54
PSY;2016;2B0000012;2B0000020;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;511;511;;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PSY;2016;2B0000012;2B0000020;TOT;1;;0;1;38;;;;;;;25;;;685;12302;;;;;;160;3750;;;6;3;;;30420;;;4402;242;1554;901;4343;3724;564;;4;8;6.4;0;0;0;;;40;27;52.58;23.97;0;11.18;6.22;6.54;4;8;6.4;0;0;0;40;27;52.58;23.97;0;11.18;6.22;6.54
PSY;2016;2B0003016;2B0003990;GEN;;;;;45;;;;;;;;;;418;16164;;;;;;;;;;;;;;;;;;;;;175;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2016;2B0003016;2B0003990;TOT;0;;;0;45;;;;;;;;;;418;16164;;;;;;;;;;;;;;;;;;;;;175;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2016;2B0003917;2B0003891;GEN;;;;;;;;;;;;37;;;;;;;;;;;13045;;;;;;;;;;;;;;284;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2016;2B0003917;2B0003891;TOT;0;;;0;;;;;;;;37;;;;;;;;;;;13045;;;;;;;;;;;;;;284;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2016;2B0004113;2B0000467;GEN;;;;;93;;;;;;;;;;638;33783;;;;;;;;;;;;;;;;;;;;;464;;;;4;;4;;;;0;1;;;;;;;;;;;;;;;;;;;;;;
PSY;2016;2B0004113;2B0000467;INF;;;;;6;;;;;;;;;;58;2022;;;;;;;;;;;;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2016;2B0004113;2B0000467;TOT;0;;;0;99;;;;;;;;;;696;35805;;;;;;;;;;;;;;;;;;;;;500;;;;4;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2016;300000023;300780046;GEN;;2;;;66;6;0;0;0;0;;16;3;1;1071;20464;0;0;;0;0;31;2814;182;3289;0;5;;1;14313;;0;5109;734;2656;0;2706;2577;521;7;4;2;5.55;;;;1;0;100;19;112.73;82.96;0;3.57;0.87;;4;2;5.55;;;;119;19;112.73;82.96;;3.57;0.87;
PSY;2016;300000023;300780046;INF;;1;;;0;0;;;0;0;;37;0;0;0;0;0;;;0;0;129;3738;0;0;0;0;;0;11844;;;;6;74;16;967;953;31;;1;2;2.46;;;;1;0;38;11;;7.29;0.8;11.61;4.7;16.92;1;2;2.46;;;;38;11;43.81;7.29;0.8;11.61;4.7;16.92
PSY;2016;300000023;300780046;TOT;1;;6;0;66;6;0;0;0;0;;53;3;1;1071;20464;0;0;;0;0;160;6552;182;3289;0;5;;1;26157;;0;5109;740;2730;16;3673;3530;552;7;5;4;8.01;;;;;;140;25;112.73;90.25;0.8;15.18;5.57;16.92;5;4;8.01;;;;140;25;156.54;90.25;0.8;15.18;5.57;16.92
PSY;2016;300000080;300780103;GEN;;3;;;176;20;;;;;;87;;;1994;50987;5175;;;;;;16288;;;;8;;1;53071;;8735;5753;1584;725;117;7028;5284;1109;;20;5;22.71;;1;0.2;0;1;323;49;340.96;224.96;34.01;5.61;0.6;13.72;12;1;8.09;;1;0.2;228;24;229.6;148.84;31.68;1.71;0.45;4.49
PSY;2016;300000080;300780103;INF;;1;;;6;5;;;;;;34;;;206;380;244;;;;;;3341;;;;3;;;11431;;;57;7;15;104;1209;1179;12;8;5;;4.58;;;;0;0;53;10;57.75;19.69;2.8;6.04;2.9;18.64;2;;0.68;;;;17;2;16.92;8.37;2.8;0.69;0.2;1.95
PSY;2016;300000080;300780103;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2188;;;;;422;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2016;300000080;300780103;TOT;1;;;1;182;25;;;;;;121;;;2200;51367;5419;;;;;;19629;;;;11;;1;64502;;8735;7998;1591;740;221;8223;5833;1343;;25;5;27.29;;1;0.2;;;374;58;398.71;244.65;36.81;11.65;3.5;32.36;14;1;8.77;;1;0.2;245;26;246.52;157.21;34.48;2.4;0.65;6.44
PSY;2016;300000296;;INF;;3;;;;;;;;;;8;;;;;;;;;;;1167;;;;1;;1;2637;;2714;15;115;13;151;243;214;;;0;2;1;;;;0;0;2;15;12.32;1.25;;2.5;1.61;6.96;;;;;;;;;;;;;;
PSY;2016;300000296;;TOT;1;;;0;;;;;;;;8;;;;;;;;;;;1167;;;;1;;1;2637;;2714;15;115;13;151;243;;;;;2;1;;;;;;2;15;12.32;1.25;;2.5;1.61;6.96;;;;;;;;;;;;;;
PSY;2016;300000387;;GEN;;;;;21;;0;;;;;10;;;68;5452;;;;;;;3759;;;;;;;;;;;;;;164;;;;;2;1.1;;;;0;0;13;5;16.22;8.8;;2;0;5.42;;;0.6;;;;;;;;;;;
PSY;2016;300000387;;INF;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1477;;;;;;;174;;;;;;;;;;0;0;1;2;1.7;;;1.5;0.2;;;;;;;;;;;;;;;
PSY;2016;300000387;;TOT;0;;;0;21;;0;;;;;10;;;68;5452;;;;;;;3759;;;;1;;;1477;;;;;;;338;;;;;2;1.1;;;;;;14;7;17.92;8.8;;3.5;0.2;5.42;;;0.6;;;;;;;;;;;
PSY;2016;300002128;300000247;GEN;;;;;46;;;;;;;;;;144;15883;;;;;;;;;;;;;;;;;;;;;93;;93;15;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2016;300002128;300000247;TOT;0;;;0;46;;;;;;;;;;144;15883;;;;;;;;;;;;;;;;;;;;;93;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2016;300003308;300780038;GEN;;2;;;;4;;;;;;20;;2;;;762;;;;;75;2607;;4616;;5;;2;30123;;59;1746;141;109;5;2625;2985;;;15;2;15.97;;1;0.6;1;0;30;8;32.69;21.27;6;2.78;0.3;;9;2;10;;1;0.6;;;;;;;;
PSY;2016;300003308;300780038;INF;;1;;;;;;;;;;16;;;;;;;;;;;1670;;;;5;;3;12364;;865;124;300;153;554;1263;1402;;;3;5;7.7;;;;0;0;29;18;36.13;8.51;;5.17;3.87;11.84;1;1;1.5;;;;;;;;;;;
PSY;2016;300003308;300780038;TOT;1;;1;0;;4;;;;;;36;;2;;;762;;;;;75;4277;;4616;;10;;5;42487;;924;1870;441;262;559;3888;4387;;;18;7;23.67;;1;0.6;;;58;26;68.82;29.78;6;7.95;4.17;11.84;10;3;11.5;;1;0.6;;;;;;;;
PSY;2016;300780210;300000148;GEN;;;;;111;;;;;;;12;;;1066;40390;;;;;;;7068;;;;;;;;;;;;;;1411;;1133;1;6;;6;;6;4.24;0;0;54;2;51.82;34.67;12.15;2;2;1;6;;6;;6;3.94;47;2;44.52;32.17;10.35;1.5;0;0.5
PSY;2016;300780210;300000148;TOT;0;;;0;111;;;;;;;12;;;1066;40390;;;;;;;7068;;;;;;;;;;;;;;1411;;1133;1;6;;6;;6;4.24;;;54;2;51.82;34.67;12.15;2;2;1;6;;6;;6;3.94;47;2;44.52;32.17;10.35;1.5;0;0.5
PSY;2016;300780244;750057812;GEN;;;;;70;;;;;;;;;;710;22321;;;;;;;;;;;;;;;;;;;;;560;;560;;1;3;2.5;1;5;2.69;0;1;26;8;28.7;22.86;3.69;;;0.5;1;3;2.5;1;5;2.69;26;8;28.7;22.86;3.69;;;0.5
PSY;2016;300780244;750057812;INF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;
PSY;2016;300780244;750057812;TOT;0;;;0;70;;;;;;;;;;710;22321;;;;;;;;;;;;;;;;;;;;;560;;560;;1;3;2.5;1;5;2.69;;;26;8;28.7;22.86;3.69;;;0.5;1;3;2.5;1;5;2.69;26;8;28.7;22.86;3.69;;;0.5
PSY;2016;300780251;300000189;GEN;;;;;200;;;;;;;;;;1300;71905;;;;;;;;;;;;;;;;;;;;;833;;;;;7;4;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
PSY;2016;300780251;300000189;TOT;0;;;0;200;;;;;;;;;;1300;71905;;;;;;;;;;;;;;;;;;;;;833;;;;;7;4;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2016;300780269;300000197;GEN;;;;;88;;;;8;;;12;;;920;29472;;;;4498;;;5234;;;;;;;;;;;;;;893;;;;;4;;;3;2.04;0;0;52;28;65.62;34.1;8.79;2.6;5.04;1;;;;;;;;;;;;;;
PSY;2016;300780269;300000197;TOT;0;;;0;88;;;;8;;;12;;;920;29472;;;;4498;;;5234;;;;;;;;;;;;;;893;;;;;4;;;3;2.04;;;52;28;65.62;34.1;8.79;2.6;5.04;1;;;;;;;;;;;;;;
PSY;2016;300780384;750721334;INF;;1;;;;6;;;;;;12;;;;;496;;;;;;2221;;;;1;;;2509;;;;;;;222;222;;;;3;;;;;0;0;11;7;;3.8;;1.5;1;9.6;;;;;;;;;;;;;;
PSY;2016;300780384;750721334;TOT;1;;;0;;6;;;;;;12;;;;;496;;;;;;2221;;;;1;;;2509;;;;;;;222;;;;;3;;;;;;;11;7;;3.8;;1.5;1;9.6;;;;;;;;;;;;;;
PSY;2016;300781424;300000692;GEN;;;;;63;;;;;;;8;;;627;17702;;;;;;;3412;;;;;;;;;;;;;;433;79;354;0;;3;2.5;;2;0.39;0;0;;;;;;;;;;;;;;;;;;;;;;
PSY;2016;300781424;300000692;TOT;0;;;0;63;;;;;;;8;;;627;17702;;;;;;;3412;;;;;;;;;;;;;;433;;;;;3;2.5;;2;0.39;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2016;300782117;300780038;GEN;;2;;;70;;;;;;;;;;1028;20880;;;;;;;;;;;2;;1;7024;;3;184;4254;578;2;2759;2297;1009;;11;8;14.96;;;;1;0;138;13;145.69;61.47;52.93;2.3;2.63;;9;6;12;;;;119;11;126.66;54.17;47.02;1.8;2.63;
PSY;2016;300782117;300780038;INF;;1;;;10;;;;;;;8;;;239;2702;;;;;;;631;;;;2;;1;2259;;218;11;20;0;9;613;590;169;;1;1;1.5;;;;;;21;4;21.93;11.89;2.08;0.75;0.6;5.8;1;1;1.5;;;;19;3;19.56;10.83;2.08;0.25;0.6;5
PSY;2016;300782117;300780038;TOT;1;;1;0;80;;;;;;;8;;;1267;23582;;;;;;;631;;;;4;;2;9283;;221;195;4274;578;11;3372;2887;1178;;12;9;16.46;;;;;;159;17;167.62;73.36;55.01;3.05;3.23;5.8;10;7;13.5;;;;138;14;146.22;65;49.1;2.05;3.23;5
PSY;2016;310000369;310780754;GEN;;7;;;240;13;18;28;;15;;106;7;;1930;86743;3643;5945;8866;;5297;380;21093;885;;2;13;;14;106975;;51277;4143;785;119;2956;9796;8012;1056;93;42;18;45.08;;6;3.72;;;570;133;670.68;436.88;86.85;19.96;6.16;33.49;25;9;13.64;;;;343;54;379.9;228.71;79.05;3.17;0;9.36
PSY;2016;310000369;310780754;INF;;1;;;12;;;;8;;;65;1;;980;1927;;;;2073;;144;8766;195;;;5;;5;14387;;6615;291;174;2;444;1517;1172;47;;6;8;10.54;;;;;;92;48;127.56;47.39;0;11.91;12.23;42.94;4;3;3.13;;;;38;15;47.81;24.29;0;1.51;0.97;15.79
PSY;2016;310000369;310780754;PEN;;;;;40;;;;;;;18;;;333;14355;;;;;;;4890;;;;;;1;;;628;39202;;;;3026;2728;254;2;7;6;9.33;;;;;;108;19;114.4;77.16;14.33;5.66;2.76;2.88;;;;;;;85;6;87.98;59.17;14.33;1;1.19;1.73
PSY;2016;310000369;310780754;TOT;1;;0;1;292;13;18;28;8;15;;189;8;;3243;103025;3643;5945;8866;2073;5297;524;34749;1080;;2;18;;20;121362;;58520;43636;959;121;3400;14126;11750;1319;97;55;32;64.95;;6;3.72;;;770;200;912.64;561.43;101.18;37.53;21.15;79.31;29;12;16.77;;;;466;75;515.69;312.17;93.38;5.68;2.16;26.88
PSY;2016;310018650;310781562;INF;;1;;;0;0;;;0;0;;0;0;0;0;0;0;;;0;0;0;0;0;0;0;1;;0;902;;0;0;0;0;0;85;85;0;0;0;1;0.11;0;0;0;0;0;1;11;2.08;0;0;0.21;0.1;1.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PSY;2016;310018650;310781562;TOT;1;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;902;;0;0;0;0;0;85;85;0;0;0;1;0.11;0;0;0;;;1;11;2.08;0;0;0.21;0.1;1.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PSY;2016;310780119;310000047;GEN;;;;;120;;;;;;;5;;;951;42547;;;;;;;1724;;;;;;;;;;;;;;673;;673;;;6;4.2;4;4;5.42;0;0;;;;39;16.5;0.7;4;2;;;;;;;;;;;;;;
PSY;2016;310780119;310000047;TOT;0;;;0;120;;;;;;;5;;;951;42547;;;;;;;1724;;;;;;;;;;;;;;673;;;;;6;4.2;4;4;5.42;;;;;;39;16.5;0.7;4;2;;;;;;;;;;;;;;
PSY;2016;310780143;750056087;GEN;;;;;125;;;;;;;5;;;1393;43313;;;;;;;1337;;;;;;;;;;;;;;1100;;1085;;5;;5.5;1;4;3.99;;;45;9;51.86;38.72;8.36;1.46;;1.69;5;;5.5;1;4;3.99;44;8;50.74;37.72;8.36;1.46;;1.57
PSY;2016;310780143;750056087;TOT;0;;;0;125;;;;;;;5;;;1393;43313;;;;;;;1337;;;;;;;;;;;;;;1100;;1085;;5;;5.5;1;4;3.99;;;45;9;51.86;38.72;8.36;1.46;;1.69;5;;5.5;1;4;3.99;44;8;50.74;37.72;8.36;1.46;;1.57
PSY;2016;310780358;310000146;GEN;;6;;;100;;;;;;;6;;;1582;36420;;;;;;;1042;;;;;;;;;;;;;;762;;706;;5;;;;;;;;74;28;95.21;32.06;11.78;0.5;0.96;2.18;5;;;;;;74;28;95.21;32.06;11.78;0.5;0.96;2.18
PSY;2016;310780358;310000146;TOT;0;;;0;100;;;;;;;6;;;1582;36420;;;;;;;1042;;;;;;;;;;;;;;762;;706;;5;;;;;;;;74;28;95.21;32.06;11.78;0.5;0.96;2.18;5;;;;;;74;28;95.21;32.06;11.78;0.5;0.96;2.18
PSY;2016;310780390;310000187;GEN;;;;;165;;;;;15;;;;;1623;60906;;;;;5615;;;;;;;;;;;;;;;;1158;;1158;3;;;;1;9;5.8;0;0;64;70;84.04;75.99;8.05;;;;;;;;;;;;;;;;;
PSY;2016;310780390;310000187;TOT;0;;;0;165;;;;;15;;;;;1623;60906;;;;;5615;;;;;;;;;;;;;;;;1158;;1158;3;;;;1;9;5.8;;;64;70;84.04;75.99;8.05;;;;;;;;;;;;;;;;;
PSY;2016;310781000;310788880;GEN;;;;;125;;;0;;;;5;;;1329;45670;;;;;;;6887;;;;;;;;;;;;;;1255;14;1241;;;;;1;1;1.2;0;1;56;8;68.85;52.1;11.96;0.5;;1;;;;;;;;;;;;;;
PSY;2016;310781000;310788880;TOT;0;;;0;125;;;0;;;;5;;;1329;45670;;;;;;;6887;;;;;;;;;;;;;;1255;;;;;;;1;1;1.2;;;56;8;68.85;52.1;11.96;0.5;;1;;;;;;;;;;;;;;
PSY;2016;310781133;310000427;GEN;;;;;128;;;;;;;12;;;1546;45108;;;;;;;5352;;;;;;;;;;;;;;1204;346;984;0;9;2;2.18;3;14;5.56;0;1;45;17;80.16;49.59;0.73;1.26;4.03;0.73;9;2;2.18;3;14;5.56;45;17;80.16;49.59;0.73;1.26;4.03;0.73
PSY;2016;310781133;310000427;TOT;0;;;0;128;;;;;;;12;;;1546;45108;;;;;;;5352;;;;;;;;;;;;;;1204;346;984;;9;2;2.18;3;14;5.56;;;45;17;80.16;49.59;0.73;1.26;4.03;0.73;9;2;2.18;3;14;5.56;45;17;80.16;49.59;0.73;1.26;4.03;0.73
PSY;2016;310781141;310000435;GEN;;;;;50;;;;;;;;;;338;14364;;;;;;;;;;;;;;;;;;;;;292;;292;;2;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
PSY;2016;310781141;310000435;TOT;0;;;0;50;;;;;;;;;;338;14364;;;;;;;;;;;;;;;;;;;;;292;;292;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2016;310781158;750055709;GEN;;;;;117;;;;;;;10;;;828;32845;;;;;;;3472;;;;;;;;;;;;;;679;;645;;1;5;1.02;1;5;2.9;0;0;32;21;40.17;30.38;4.44;3.12;0.69;1.54;1;5;1.02;1;5;2.9;28;21;36.56;28.62;4.44;1.43;0.53;1.54
PSY;2016;310781158;750055709;INF;;;;;13;;;;;;;;;;264;4646;;;;;;;;;;;;;;;;;;;;;121;;121;;1;1;1.19;;;;0;0;13;5;18.08;9.24;2.38;0.79;1.16;4.51;1;1;1.19;;;;13;5;18.08;9.24;2.38;0.79;1.16;4.51
PSY;2016;310781158;750055709;TOT;0;;;0;130;;;;;;;10;;;1092;37491;;;;;;;3472;;;;;;;;;;;;;;784;;765;;2;6;2.21;1;5;2.9;;;45;26;58.25;39.62;6.82;3.91;1.85;6.05;2;6;2.21;1;5;2.9;41;26;54.64;37.86;6.82;2.22;1.69;6.05
PSY;2016;310781521;750055618;GEN;;;;;128;;;;;;;5;;;1060;41123;;;;;;;1514;;;;;;;;;;;;;;797;;760;13;6;;;;;;;;;;54.63;42.26;4.04;0.25;2.11;0.59;6;;;;;;;;54.63;42.26;4.04;0.25;2.11;0.59
PSY;2016;310781521;750055618;TOT;0;;;0;128;;;;;;;5;;;1060;41123;;;;;;;1514;;;;;;;;;;;;;;797;;760;13;6;;;;;;;;;;54.63;42.26;4.04;0.25;2.11;0.59;6;;;;;;;;54.63;42.26;4.04;0.25;2.11;0.59
PSY;2016;310782446;;INF;;1;;;;;;;;;;90;;;;;;;;;;;9608;;;;10;;6;33764;;15336;235;274;2014;884;3433;3282;;;2;18;11.79;;;;0;0;66;83;117.01;19;;17.74;;54.39;;;;;;;;;;;;;;
PSY;2016;310782446;;TOT;1;;0;0;;;;;;;;90;;;;;;;;;;;9608;;;;10;;6;33764;;15336;235;274;2014;884;3433;;;;2;18;11.79;;;;;;66;83;117.01;19;;17.74;;54.39;;;;;;;;;;;;;;
PSY;2016;310783063;310781406;GEN;;1;;;88;;;;;;;25;6;1;1030;28490;;;;;;;5303;425;;;3;;;21284;;;341;5;1781;;4608;3827;662;5;15;14;13.69;;;;0;1;119;33;139.9;73.78;57.42;7.65;1.8;;10;2;;;;;91;18;101.2;50.24;47.97;3;;
PSY;2016;310783063;310781406;INF;;1;;;11;;;;;;;60;2;;134;3383;;;;;;;7238;;;;10;;2;33295;;3156;66;83;4217;564;5217;4837;79;2;10;13;15.26;;;;0;1;79;40;100.96;30.44;11.06;14.28;18.05;23.9;3;;;;;;25;1;25.04;10.3;8.1;0.5;;4.87
PSY;2016;310783063;310781406;TOT;1;;0;0;99;;;;;;;85;8;1;1164;31873;;;;;;;12541;425;;;13;;2;54579;;3156;407;88;5998;564;9825;8664;741;7;25;27;28.95;;;;;;198;73;240.86;104.22;68.48;21.93;19.85;23.9;13;2;;;;;116;19;126.24;60.54;56.07;3.5;;4.87
PSY;2016;310783097;750005068;GEN;;;;;;;;;;;;42;;;;;;;;;;;10091;;;;;;;;;;;;;;129;;;;3;;3.25;;;;0;0;15;4;18.03;8.6;;2.6;1;4.83;;;;;;;;;;;;;;
PSY;2016;310783097;750005068;TOT;0;;;0;;;;;;;;42;;;;;;;;;;;10091;;;;;;;;;;;;;;129;;;;3;;3.25;;;;;;15;4;18.03;8.6;;2.6;1;4.83;;;;;;;;;;;;;;
PSY;2016;310788906;;GEN;;;;;;;;55;;;;;;;;;;;11754;;;;;;;;;;;;;;;;;;119;;;;1;;1;;1;0.03;0;0;15;;15;6;;1;;3;;;;;;;;;;;;;;
PSY;2016;310788906;;TOT;0;;;0;;;;55;;;;;;;;;;;11754;;;;;;;;;;;;;;;;;;119;;;;1;;1;;1;0.03;;;15;;15;6;;1;;3;;;;;;;;;;;;;;
PSY;2016;310795463;310785068;GEN;;;;;;;;19;;;;31;;;;;;;4563;;;;5126;;;;;;;;;;;;;;93;;33;5;0;1;0.24;0;0;0;0;0;10;5;;5;2.78;0.26;;5.47;;;;;;;;;;;;;;
PSY;2016;310795463;310785068;TOT;0;;;0;;;;19;;;;31;;;;;;;4563;;;;5126;;;;;;;;;;;;;;93;;;;;1;0.24;;;0;;;10;5;;5;2.78;0.26;;5.47;;;;;;;;;;;;;;
PSY;2016;320000094;320780125;GEN;;3;;;150;22;0;10;0;25;;36;6;15;926;52970;3200;0;2454;0;6091;0;7900;361;3157;2;8;;9;32573;;7375;5749;690;1510;0;4071;3230;737;31;11;3;11.92;1;8;3.98;;;281;47;313.72;176.39;59.57;6.3;2;14.05;11;2;8.59;1;0;0.83;217;35;236.59;122.36;54.92;1.7;0;6.7
PSY;2016;320000094;320780125;INF;;1;;;5;8;;;0;0;;9;3;0;88;1217;0;;;0;0;0;1350;157;0;0;5;;1;13026;;82;296;54;41;103;1206;1139;41;0;3;0;3.32;1;0;1;;;41;8;47.58;28.21;0;5;3.68;5.69;2;0;1.19;1;0;1;16;4;20;12.8;0;1;0;3.2
PSY;2016;320000094;320780125;TOT;1;;0;0;155;30;0;10;0;25;;45;9;15;1014;54187;3200;0;2454;0;6091;0;9250;518;3157;2;13;;10;45599;;7457;6045;744;1551;103;5228;4342;732;31;14;3;15.24;2;8;4.98;;;322;55;361.3;204.6;59.57;11.3;5.68;19.74;13;2;9.78;2;0;1.83;233;39;256.59;135.16;54.92;2.7;0;9.9
PSY;2016;320780109;320000078;GEN;;;;;68;;;;;;;;;;636;22795;;;;;;;;;;;;;;;;;;;;;465;;465;;1;2;2.2;;;;;;26;3;26.76;19.9;6.16;;;0.7;;;;;;;;;;;;;;
PSY;2016;320780109;320000078;TOT;0;;;0;68;;;;;;;;;;636;22795;;;;;;;;;;;;;;;;;;;;;465;;;;1;2;2.2;;;;;;26;3;26.76;19.9;6.16;;;0.7;;;;;;;;;;;;;;
PSY;2016;330000431;;GEN;;;;;72;;;;;;;10;5;;182;21995;;;;;;;1340;228;;;;;;;;;;;;;182;0;0;34;0;7;3.11;0;0;0;0;0;76;5;78.05;27;4;0;2.8;22.25;0;7;3.11;0;0;0;76;5;78.05;27;4;0;2.8;22.25
PSY;2016;330000431;;TOT;0;;;0;72;;;;;;;10;5;;182;21995;;;;;;;1340;228;;;;;;;;;;;;;182;;;;;7;3.11;;0;0;;;76;5;78.05;27;4;0;2.8;22.25;0;7;3.11;0;0;0;76;5;78.05;27;4;0;2.8;22.25
PSY;2016;330000639;330781287;GEN;;6;;;479;;;;6;15;;156;14;;4310;162974;0;0;0;3481;3729;0;31045;1624;0;;35;;;98141;;0;27907;2870;12830;0;19169;17397;2976;41;63;23;68.31;2;2;3.11;0;0;768;107;800.35;520.78;111.57;26.86;13.36;24.23;54;2;36.73;2;2;3.11;;;572.68;357.21;104.52;4.59;2.01;2.52
PSY;2016;330000639;330781287;INF;;2;;;25;18;;;4;12;;96;;;262;5316;807;;;1810;2653;29;6364;0;0;;15;;;27250;;0;1028;948;2134;1069;4115;4058;209;0;16;10;19.56;;;;0;0;146;36;160.95;83.66;6.23;14.3;17.05;13.02;4;;2.73;;;;;;50.34;33.85;5.17;0.99;0.91;1.32
PSY;2016;330000639;330781287;PEN;;;;;;;;;;;;;;;0;0;;;;;;;;;0;;;;;;;0;28779;;;;1368;1368;0;;3;;2.14;;;;;;14;2;14.85;8.87;;1.99;2;0.99;;;0;;;;;;0;;;;;
PSY;2016;330000639;330781287;TOT;1;;;1;504;18;;;10;27;;252;14;;4572;168290;807;0;0;5291;6382;29;37409;1624;0;;50;;;125391;;0;57714;3818;14964;1069;24342;22607;3179;41;82;33;90.01;2;2;3.11;;;928;139;976.15;613.31;117.8;43.15;32.41;38.24;58;2;39.46;2;2;3.11;;;623.02;391.06;109.69;5.58;2.92;3.84
PSY;2016;330000647;330781295;GEN;;6;;;494;15;;;;;;72;9;;3613;161033;1932;;;;;77;16175;1606;;2;13;;7;90101;;19728;8528;5791;1078;1;9876;7484;2242;181;37;9;40.21;6;6;7.98;1;1;764;65;796.69;495.93;175.66;18.85;11.98;41.62;;;;;;;616;36;625;373.27;156.55;5.21;2;16.08
PSY;2016;330000647;330781295;INF;;2;;;0;10;;;;;;72;;;0;0;1107;;;;;37;9926;;;0;8;;3;23576;;3395;0;6;0;84;2478;2322;0;0;10;;10.2;;;;0;0;80;11;83.08;37.32;2.86;15.35;11.74;11.73;;;;;;;;;;;;;;
PSY;2016;330000647;330781295;PEN;;;;;0;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;0;0;0;0;4;;1.93;;;;;;71;;35.42;19.21;13.61;0.42;0.9;0.24;;;;;;;71;2;35.42;19.21;13.61;0.42;0.9;0.24
PSY;2016;330000647;330781295;TOT;1;;8;0;494;25;;;;;;144;9;;3613;161033;3039;;;;;114;26101;1606;;2;21;;10;113677;;23123;8528;5797;1078;85;12326;9788;2242;181;51;9;52.34;6;6;7.98;;;915;76;915.19;552.46;192.13;34.62;24.62;53.59;;;;;;;687;38;660.42;392.48;170.16;5.63;2.9;16.32
PSY;2016;330000779;;GEN;;;;;;;;;;;;70;;;;;;;;;;;16010;;;;1;;;3202;;;;;;;504;277;;;0;10;3.98;1;1;1.08;0;0;4;20;15.36;8.32;0;2.35;1.25;3.44;;;;;;;;;;;;;;
