BOR;AN;nofinesset;nofinessej;AUTOR;LACTA;LIT_KANG;LIT_OBS;LIT_NEO_HSI;LIT_SIN;LIT_REA;SALTRAV;SEJ_OBS;SEJ0_Obs;SEJ_NEO_HSI;SEJ0_NEO_HSI;SEJ_SIN;SEJ0_SIN;SEJ_REA;SEJ0_REA;SEJ_BAM;SEJ0_BAM;JOU_OBS;JOU_NEO_HSI;JOU_SIN;JOU_REA;JOU_BAM;SEJACC;JOUACC;SEJCES;JOUCES;FSUIV;ACCUN;ACCMU;ENFTR;TRANSDES;ENFANTS;CONSGYN;CONSSAG;CONSENTR;SORPREC;MUTHAD;PRIS;IVG;IVGN_1;IVGME;IVG1214;CONV;IMG;AMP;PAT_AMP
PERINAT;2015;750100232;750712184;TYPE2;;;37;9;3;0;4;3537;501;439;19;101;9;0;0;;;13415;2965;645;0;;2228;10603;503;3158;2;2206;22;50;;2252;7133;9929;;35;0;1;680;746;258;61;27;7;1;373
PERINAT;2015;750100273;750712184;TYPE2;;;44;12;;;6;3557;191;477;8;0;0;0;0;;;14136;3045;0;0;;2582;11657;590;3395;2;2543;39;19;;2628;7387;11851;118;107;0;1;721;689;494;42;1;11;1;710
PERINAT;2015;750150013;750811887;TYPE1;;;48;;;;8;3612;247;0;0;0;0;0;0;;;14634;0;0;0;;3114;13902;582;3320;42;3102;12;18;;3143;11806;20298;;138;0;1;1262;1121;403;177;40;0;1;902
PERINAT;2015;750150104;750720476;TYPE1;;;30;;;;4;2219;146;0;0;0;0;0;0;;;8166;0;0;0;;1962;7891;422;1925;2;1952;10;9;;1981;;;;61;0;1;476;500;181;23;;10;1;411
PERINAT;2015;750150260;750006728;TYPE1;;;37;;;;5;2927;281;0;0;0;0;0;0;;;10159;0;0;0;;2529;9912;451;2138;12;2515;14;34;;2552;8749;11134;;73;339;0;0;0;0;0;;4;1;820
PERINAT;2015;750300410;750000770;TYPE1;;;16;;;;4;1080;171;0;0;0;0;0;0;;;3408;0;0;0;;863;3321;190;927;1;863;0;3;;893;;;;33;0;1;241;331;7;19;;0;0;0
PERINAT;2015;750300667;750000838;TYPE2;;;52;6;;;7;2871;72;246;1;0;0;0;0;;;14772;1548;0;0;;2656;14338;710;4479;1;2628;28;16;;2684;;;;7;0;0;0;0;0;0;;0;0;0
PERINAT;2015;750300840;750000903;TYPE1;;;24;;;;4;1848;398;0;0;0;0;0;0;;;5904;0;0;0;;1309;5664;537;2654;0;1298;11;13;;1339;;;;30;0;1;101;103;4;3;3;40;1;1179
PERINAT;2015;750300931;750000978;TYPE1;;;31;0;0;0;5;1925;262;0;0;0;0;0;0;;;6620;0;0;0;;1542;6398;458;2273;2;1532;10;11;;1560;;;;48;0;1;88;125;0;1;5;33;0;0
PERINAT;2015;750301145;750001042;;;;1;;;;;23;20;0;0;0;0;0;0;;;6;0;0;0;;0;0;0;0;0;0;0;0;;0;;;;0;0;1;226;265;103;6;;19;0;0
PERINAT;2015;750803447;750712184;;;;0;;;;;16;7;0;0;0;0;0;0;;;14;0;0;0;;0;0;0;0;0;0;0;0;;0;;;;0;0;1;315;320;0;49;;5;0;0
PERINAT;2015;750803454;750712184;TYPE3;INT;;50;19;18;12;7;4448;613;869;31;435;37;558;50;;;17626;5093;3568;6265;;2924;14523;485;3480;42;2800;124;2;;3052;9996;18507;29;245;0;1;87;131;0;18;;109;0;0
PERINAT;2015;760000018;760780023;TYPE2;;;19;6;0;0;3;1224;36;192;14;0;0;0;0;;;5243;1194;0;0;;936;4592;195;1386;0;926;10;5;;958;2020;6086;;14;0;1;232;189;160;3;;6;0;0
PERINAT;2015;760000158;760780239;TYPE3;;;66;24;24;8;6;4352;491;584;7;795;44;134;13;;;19652;6901;7525;943;;2701;16116;632;5547;29;2596;105;2;;2871;17674;14960;0;31;0;1;786;773;251;85;21;97;1;366
PERINAT;2015;760000182;760780262;TYPE2;;;55;14;;;7;5468;1235;708;5;0;0;0;0;;;19998;4563;0;0;;3406;17758;472;3555;2;3376;30;6;;3449;;;;59;202;1;729;741;387;46;;21;0;0
PERINAT;2015;760000364;760780734;TYPE1;;;21;;;;2;1135;80;0;0;0;0;0;0;;;4256;0;0;0;;597;3358;145;1105;0;593;4;4;;603;4381;3007;;3;0;1;145;147;69;7;4;1;0;0
PERINAT;2015;760000372;760780742;TYPE1;;;18;0;0;0;4;947;83;0;0;0;0;0;0;;;3645;0;0;0;;711;3305;141;817;0;709;2;8;;721;6764;3674;544;2;0;1;108;133;40;1;2;0;0;0
PERINAT;2015;760000463;760024042;TYPE2;;;38;8;;;5;2326;164;211;12;0;0;0;0;;;9410;1039;0;0;;1571;7910;287;1852;2;1550;21;7;;1600;3273;10405;1243;15;0;1;374;382;205;27;1;13;0;0
PERINAT;2015;760021329;760000448;TYPE1;;;20;;;;3;1102;92;0;0;0;0;0;0;;;4100;0;0;0;;806;3627;145;887;0;803;3;6;;809;;;;12;0;1;50;81;11;6;;0;0;0
PERINAT;2015;760025312;760000315;TYPE2;;;62;6;;;7;3391;141;242;6;0;0;0;0;;;15010;1561;0;0;;2684;13548;522;3412;0;2648;36;15;;2724;;;;19;0;1;27;54;0;0;;31;1;655
PERINAT;2015;760780197;760000117;TYPE1;;;28;;;;4;864;94;0;0;0;0;0;0;;;2876;0;0;0;;578;2537;99;559;0;575;3;1;;581;;;;8;0;1;32;36;0;3;5;3;0;0
PERINAT;2015;760780791;760000414;;;;2;;;;0;36;25;0;0;0;0;0;0;;;17;0;0;0;;0;0;0;0;0;0;0;0;;0;;;;0;0;1;132;164;49;30;;0;0;0
PERINAT;2015;760805770;760780726;TYPE3;;;58;12;9;6;7;3920;188;600;18;192;11;135;5;;;16459;3571;1886;1128;;3198;14676;611;3859;14;3141;57;6;;3268;5850;15648;798;140;353;1;542;492;396;53;3;40;1;210
PERINAT;2015;770000131;770110013;TYPE2;;;15;6;;;;1094;88;185;7;0;0;0;0;;;3516;1267;0;0;;808;3037;165;806;3;798;10;5;;820;;;;122;0;1;165;180;133;4;;0;0;0
PERINAT;2015;770000149;770110021;TYPE2;;;26;8;4;;4;2536;361;370;20;192;20;0;0;;;8875;2101;1317;0;;1750;7468;264;1633;7;1716;34;17;;1794;10465;6577;;90;0;1;377;321;334;27;5;12;0;0
PERINAT;2015;770000156;770110054;TYPE2;;;53;8;4;;6;3473;203;372;21;207;14;0;0;;;13681;2844;1115;0;;2662;12024;523;3306;1;2615;47;12;;2733;;;;64;0;1;572;561;372;63;;0;0;0
PERINAT;2015;770000164;770110062;TYPE1;;;15;;;;2;1047;84;0;0;0;0;0;0;;;3669;0;0;0;;620;2744;132;753;0;613;7;6;;628;;2935;;15;0;1;161;164;111;4;;0;0;0
PERINAT;2015;770000172;770110070;TYPE2;;;15;4;;;2;953;132;179;12;0;0;0;0;;;3324;1049;0;0;;654;2830;136;815;0;648;6;6;;660;5636;6755;;14;0;1;66;112;28;4;;0;0;0
PERINAT;2015;770000446;770700185;TYPE3;;;48;12;6;6;6;3982;139;481;16;152;19;215;11;;;16342;3870;704;2690;;3156;13009;691;4183;12;3068;88;7;;3271;19542;5320;0;424;0;1;593;674;262;116;1;7;0;0
PERINAT;2015;770019032;770170017;TYPE2;;;42;9;6;;7;4400;280;481;48;349;27;0;0;;;15128;3591;1949;0;;3537;13482;768;3557;0;3487;50;18;;3605;6400;8443;;505;244;1;468;495;112;25;;0;0;0
PERINAT;2015;770300010;770004299;;;;0;;;;0;56;52;0;0;0;0;0;0;;;5;0;0;0;;0;0;0;0;0;0;0;0;;0;;;;0;0;1;162;281;99;4;;0;0;0
PERINAT;2015;770300192;770000313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;6;5;0;0;;0;0;
PERINAT;2015;770300275;770000354;TYPE1;;;16;;;;2;384;35;0;0;0;0;0;0;;;1628;0;0;0;;307;1473;71;451;0;305;2;1;;309;;;;4;0;1;37;55;0;2;3;2;0;0
PERINAT;2015;770790707;770000719;TYPE1;;;24;;;;4;1119;75;0;0;0;0;0;0;;;4604;0;0;0;;905;4041;214;1192;0;894;11;4;;919;;;;5;0;1;187;223;82;7;;1;0;0
PERINAT;2015;780000287;780110011;TYPE2;;;45;12;6;;5;3123;267;405;17;136;23;0;0;;;11434;3792;705;0;;2289;9962;524;2909;1;2259;30;21;;2324;16183;7288;90;35;94;1;559;584;403;12;2;8;0;0
PERINAT;2015;780000295;780002697;TYPE1;;;24;0;0;0;3;1287;80;0;0;0;0;0;0;;;4524;0;0;0;;1001;4062;217;1107;6;998;3;11;;1005;3929;2052;1356;25;0;1;192;237;91;26;0;5;0;0
PERINAT;2015;780000311;780001236;TYPE3;INT;;80;24;12;12;8;5522;368;472;15;258;22;365;40;;;23987;5882;3015;4198;;4332;21963;1197;7675;7;4197;135;45;;4513;4026;43058;0;145;1;1;187;187;29;67;30;109;1;0
PERINAT;2015;780000329;780110052;TYPE2;;;23;4;;;4;1928;96;178;36;0;0;0;0;;;7011;1255;0;0;;1566;6248;262;1522;0;1546;20;28;;1591;4674;1583;0;84;25;1;208;268;59;12;0;5;0;0
PERINAT;2015;780000337;780001236;TYPE1;;;;;;;;33;5;0;0;0;0;0;0;;;135;0;0;0;;3;33;2;25;0;3;0;0;;3;;2826;;0;0;1;1327;1306;964;130;30;0;0;0
PERINAT;2015;780018727;780018719;TYPE1;;;26;;;;4;943;60;0;0;0;0;0;0;;;4060;0;0;0;;829;3948;209;1195;0;827;2;0;;835;;;;3;0;1;1;0;0;0;;3;0;0
PERINAT;2015;780300208;780000576;TYPE1;;;26;;;;4;966;53;0;0;0;0;0;0;;;3776;0;0;0;;808;3393;184;934;0;800;8;2;;816;;;;24;1;1;27;28;1;1;;3;0;0
PERINAT;2015;780300323;780003679;TYPE2;;;44;6;;;6;2161;138;123;1;0;0;0;0;;;8754;1157;0;0;;1809;8150;649;3483;13;1784;25;15;;1834;;;;13;0;0;0;0;0;0;;5;0;0
PERINAT;2015;780300406;780018032;TYPE2;;;26;6;;;5;1617;157;154;15;0;0;0;0;;;6547;1087;0;0;;1267;5995;347;2122;5;1238;29;13;;1296;;;;13;0;1;63;42;37;3;;0;1;386
PERINAT;2015;780300422;780002259;TYPE2;;;28;6;;;4;1263;95;152;2;0;0;0;0;;;5444;1023;0;0;;917;4331;230;1402;1;910;7;4;;924;;;;3;0;1;16;13;0;0;;0;0;0
PERINAT;2015;780800256;780110078;TYPE2;;;32;8;;;4;2831;351;392;10;0;0;0;0;;;10003;2800;0;0;;2102;9235;422;2266;2;2069;33;24;;2137;5202;11193;373;45;0;1;735;781;547;70;;4;0;0
PERINAT;2015;790000087;790000012;TYPE2;;;33;10;4;;11;2032;169;337;27;232;77;0;0;;;7920;2822;467;0;;1569;7117;245;1486;2;1543;26;13;;1598;2550;5938;3327;29;0;1;449;467;318;38;14;3;0;0
PERINAT;2015;790000095;790006654;TYPE2;;;18;4;0;0;3;1212;252;203;6;0;0;0;0;;;3911;1182;0;0;;826;3615;90;570;0;818;8;1;;840;2019;3872;60;27;0;1;95;134;41;10;2;9;0;0
PERINAT;2015;790000103;790006654;CPPR;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;38;814;35;;;0;;;;;;;0;
PERINAT;2015;790003537;790006654;CPPR;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;;0;14;2813;61;0;0;0;0;0;0;0;0;0;0;0
PERINAT;2015;790009948;790001242;TYPE1;;;18;;;;3;779;63;0;0;0;0;0;0;;;2790;0;0;0;;619;2573;100;523;0;614;5;4;;624;;;;11;0;1;86;66;61;4;;4;0;0
PERINAT;2015;800000143;800000028;TYPE2;;;25;6;;;3;1516;134;159;10;0;0;0;0;;;6223;1254;0;0;;1076;5324;211;1301;0;1065;11;9;;1095;7165;5824;105;9;0;1;280;297;117;14;0;2;0;0
PERINAT;2015;800000200;800000051;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;
PERINAT;2015;800000226;800000069;CPPR;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;194;1487;74;;;1;47;29;47;0;0;0;0;
PERINAT;2015;800000432;800000093;TYPE1;;;15;0;0;0;2;680;50;0;0;0;0;0;0;;;2532;0;0;0;;478;2235;114;615;0;475;3;15;;482;10382;1372;3;5;0;1;138;140;79;5;0;0;0;0
PERINAT;2015;800006124;800000044;TYPE3;INT;;46;10;15;10;6;3172;207;569;21;473;13;344;14;;;15273;3304;4887;3200;;2278;12114;445;3556;74;2202;76;1;;2382;4599;3636;89;29;0;1;1169;336;777;81;11;58;1;320
PERINAT;2015;800009920;800003071;TYPE2;;;64;12;;;6;3232;221;331;4;0;0;0;0;;;14704;2635;0;0;;2408;12430;487;3328;1;2374;34;14;;2442;;;;11;0;0;0;0;0;0;;2;1;486
PERINAT;2015;810000224;810000471;TYPE1;;;18;;;;3;676;102;0;0;0;0;0;0;;;2510;0;0;0;;476;2159;84;473;0;474;2;0;;481;;;;5;0;1;101;102;66;1;;10;0;0
PERINAT;2015;810000505;810000331;TYPE2;;;24;6;;;4;1516;105;205;23;0;0;0;0;;;5951;1362;0;0;;1147;5170;209;1291;6;1130;17;9;;1167;7580;8335;84;31;107;1;380;376;193;31;0;1;0;0
PERINAT;2015;810000521;810000380;TYPE2;;;30;6;0;0;4;1902;218;230;25;0;0;0;0;;;7278;1913;0;0;;1357;6254;230;1465;6;1335;22;10;;1389;4817;5419;1282;23;79;1;414;442;230;18;0;48;0;0
PERINAT;2015;810000562;810000455;TYPE1;;;16;;;;3;811;93;0;0;0;0;0;0;;;2760;0;0;0;;657;2633;110;569;0;650;7;12;;666;5389;2897;645;39;0;1;168;156;94;9;0;1;0;0
PERINAT;2015;820000032;820000016;TYPE2;;;23;8;0;0;2;1111;113;247;16;0;0;0;0;;;4792;2531;0;0;;768;4076;197;1440;8;753;15;11;;793;10601;3729;53;21;0;1;133;142;59;6;1;1;0;0
PERINAT;2015;820000040;820000081;TYPE1;;;15;;;;;975;162;0;0;0;0;0;0;;;3212;0;0;0;;657;2810;116;637;0;656;1;11;;658;;;;27;0;1;478;421;258;16;;5;0;0
PERINAT;2015;820000057;820000131;TYPE1;;;20;;;;3;1070;105;0;0;0;0;0;0;;;3829;0;0;0;;850;3596;179;1037;0;843;7;13;;863;;;;11;0;1;180;165;98;7;;1;0;0
PERINAT;2015;830000279;830100517;TYPE1;;;15;;;;2;1023;85;0;0;0;0;0;0;;;3416;0;0;0;;740;2999;79;423;0;737;3;9;;743;6098;2696;84;14;0;1;370;381;252;17;;1;0;0
PERINAT;2015;830000287;830100525;TYPE2;;;21;4;;;3;1482;190;106;5;0;0;0;0;;;5166;894;0;0;;1088;4565;244;1333;4;1070;18;2;;1110;20667;4101;261;73;0;1;442;488;234;37;;1;0;0
PERINAT;2015;830000295;830100533;TYPE1;;;20;;;;4;1269;120;0;0;0;0;0;0;;;4653;0;0;0;;948;4164;200;1117;1;940;8;9;;960;6077;4583;208;13;0;1;193;183;69;5;;0;0;0
PERINAT;2015;830000311;830100566;TYPE2;;;26;9;;;5;1937;143;230;12;0;0;0;0;;;7102;1825;0;0;;1404;6133;242;1465;5;1377;27;5;;1436;4766;5023;179;87;0;1;292;340;119;24;7;20;0;0
PERINAT;2015;830000337;830100590;TYPE1;;;15;;;;3;715;81;0;0;0;0;0;0;;;2443;0;0;0;;492;2191;113;606;0;484;8;9;;501;617;1486;493;3;0;1;198;203;153;2;2;20;0;0
PERINAT;2015;830000345;830100616;TYPE2;;;44;12;6;;6;4223;455;767;20;388;15;0;0;;;15098;4205;2082;0;;3071;13166;553;3314;6;3008;63;9;;3156;12127;32274;199;132;1;1;504;525;167;89;2;21;0;0
PERINAT;2015;830100251;830000063;;;;0;;;;;21;18;0;0;0;0;0;0;;;5;0;0;0;;0;0;0;0;0;0;0;0;;0;;;;0;0;1;36;17;14;1;;0;0;0
PERINAT;2015;830100434;830000196;TYPE1;;;38;;;;4;2880;1289;0;0;0;0;0;0;;;6828;0;0;0;;1415;6344;371;2077;0;1409;6;20;;1587;;;;16;0;1;1205;1289;826;37;;0;0;0
PERINAT;2015;830100459;830000212;;;;;;;;;22;19;0;0;0;0;0;0;;;3;0;0;0;;0;0;0;0;0;0;0;0;;0;;;;0;0;1;52;94;25;0;;0;1;255
PERINAT;2015;830100608;830100616;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3276;;;;;0;;0;0;0;;0;0;
PERINAT;2015;840000285;840000608;TYPE2;;;35;6;;;4;1928;241;202;1;0;0;0;0;;;7750;1217;0;0;;1418;6542;381;2328;5;1390;28;5;;1446;;;;28;0;1;350;372;231;1;;0;1;379
PERINAT;2015;840000343;840000012;TYPE1;;;10;;;;2;385;60;0;0;0;0;0;0;;;1303;0;0;0;;249;1167;62;368;0;246;3;4;;252;;;;6;0;1;87;90;70;2;1;0;0;0
PERINAT;2015;840000392;840000046;TYPE1;;;19;;;;4;1577;100;0;0;0;0;0;0;;;6307;0;0;0;;1236;5498;223;1400;0;1230;6;17;;1246;3717;9416;3;18;0;1;275;277;95;22;4;1;0;0
PERINAT;2015;840000418;840004659;TYPE1;;;18;0;;;4;870;126;0;0;0;0;0;0;;;3030;0;0;0;;549;2556;151;926;0;549;0;7;;557;2202;3256;200;6;0;1;222;235;140;2;2;2;0;0
PERINAT;2015;840000483;840000087;TYPE1;;;27;;;;2;1573;125;0;0;0;0;0;0;;;5849;0;0;0;;1175;5129;210;1181;0;1163;12;6;;1187;5350;4786;505;18;0;1;333;309;233;15;4;0;0;0
PERINAT;2015;840000491;130041916;TYPE1;;;18;;;;3;950;104;0;0;0;0;0;0;;;3875;0;0;0;;680;3349;121;792;0;674;6;1;;686;4445;43278;;6;0;1;385;321;241;19;;2;0;0
PERINAT;2015;840000525;840000111;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;538;106;27;;;0;;0;;;;;0;
PERINAT;2015;840000533;840000129;CPPR;;;;;;;;0;0;0;0;0;0;0;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;;0;;;;0;0;1;53;48;53;0;;0;0;0
PERINAT;2015;840001861;840006597;TYPE2;;;56;26;6;;6;3840;122;722;29;244;41;0;0;;;17311;5697;1525;0;;2973;14358;539;3929;1;2902;71;10;;3080;14385;3279;;76;0;1;647;617;357;23;7;8;0;0
PERINAT;2015;850000118;850013244;TYPE1;;;23;;;;4;777;70;0;0;0;0;0;0;;;3089;0;0;0;;609;2823;107;564;0;603;6;2;;616;;;;14;0;0;0;0;0;0;;12;1;195
PERINAT;2015;850000142;850000019;TYPE2;INT;;52;12;6;0;4;4593;1277;454;43;207;37;0;0;;;14718;4338;1258;0;;2612;12662;370;2637;3;2560;52;10;;2687;7602;5744;0;39;0;1;708;752;458;31;;3;1;0
PERINAT;2015;850000175;850009010;TYPE1;;;16;;;;3;1009;117;0;0;0;0;0;0;;;3510;0;0;0;;770;3310;133;689;0;770;0;13;;773;4676;4104;315;7;0;1;189;116;82;14;0;1;0;0
PERINAT;2015;850000209;850000019;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;477;1837;79;;;1;0;1;0;0;;0;0;
PERINAT;2015;850000225;850000019;CPPR;;;;;;;;0;0;0;0;0;0;0;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;;0;189;2899;214;0;0;0;0;;0;0;;0;0;0
PERINAT;2015;850000241;850000084;TYPE1;;;15;;;;3;875;48;0;0;0;0;0;0;;;3349;0;0;0;;621;2880;125;716;0;612;9;9;;631;7438;4232;159;13;0;1;102;115;74;4;1;0;0;0
PERINAT;2015;850009630;850000035;TYPE1;;;20;;;;2;992;55;0;0;0;0;0;0;;;3609;0;0;0;;774;3274;168;986;0;770;4;6;;784;4855;3236;;59;0;1;136;144;93;0;0;0;0;0
PERINAT;2015;860000025;860013382;TYPE1;;;16;;;;4;1446;162;0;0;0;0;0;0;;;5181;0;0;0;;1116;4838;144;888;0;1113;3;18;;1119;1126;7014;82;26;0;1;195;213;138;17;2;0;0;0
PERINAT;2015;860000033;860013382;CPPR;;;;;;;;0;0;0;0;0;0;0;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;1587;68;0;0;1;12;8;12;0;0;0;0;0
PERINAT;2015;860000058;860780097;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1202;2111;32;;;0;;;;;;;0;
PERINAT;2015;860000223;860013077;TYPE3;;;42;9;9;12;5;3544;561;278;2;246;4;351;23;;;15698;2736;2688;3470;;2241;12284;349;3054;64;2155;86;3;;2342;5831;7866;0;91;1;1;533;568;313;64;1;45;1;265
PERINAT;2015;860780568;860000140;TYPE2;;;57;4;;;4;1487;117;305;5;0;0;0;0;;;5353;948;0;0;;1200;4917;227;1253;1;1191;9;5;;1209;;;;13;0;1;164;187;127;4;;1;0;0
PERINAT;2015;870000098;870000023;TYPE1;;;12;;;;3;542;40;0;0;0;0;0;0;;;2064;0;0;0;;416;1867;74;410;0;414;2;5;;420;2051;2760;323;7;0;1;68;38;43;2;;1;0;0
PERINAT;2015;870000270;870000031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;6;6;6;0;0;0;0;
PERINAT;2015;870000411;870017415;TYPE1;;;28;;;;;1419;69;0;0;0;0;0;0;;;5891;0;0;0;;1156;5314;232;1298;0;1153;3;14;;1164;;;;8;0;1;51;56;28;1;;1;0;0
PERINAT;2015;870014859;870000015;TYPE3;INT;;55;13;10;8;6;3608;265;396;9;247;14;159;13;;;15579;3697;2708;2285;;2590;13093;561;3893;38;2509;81;1;;2681;17793;12148;1102;37;0;1;936;988;504;59;0;42;1;401
PERINAT;2015;880000021;880007059;TYPE2;;;13;6;3;;3;793;61;172;8;96;13;0;0;;;3082;1594;788;0;;533;2483;108;679;8;526;7;8;;540;9043;4011;;11;1;1;141;173;114;3;0;7;0;0
PERINAT;2015;880000039;880780069;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;628;391;;;;0;;;;;;;0;
PERINAT;2015;880000047;880780077;TYPE1;;;20;;;;2;933;94;0;0;0;0;0;0;;;3557;0;0;0;;624;2977;74;534;0;614;10;3;;637;3635;3344;45;13;12;1;191;212;160;4;0;0;0;0
PERINAT;2015;880000054;880007299;TYPE1;;;15;;;;2;581;45;0;0;0;0;0;0;;;1972;0;0;0;;396;1633;42;250;0;394;2;3;;398;4782;2864;71;7;0;1;54;95;32;2;;2;0;0
PERINAT;2015;880000062;880780093;TYPE2;;;20;6;;;3;1149;73;187;7;0;0;0;0;;;4728;1575;0;0;;803;3902;198;1341;1;791;12;5;;815;1872;3143;148;54;0;1;186;197;131;11;1;2;0;0
PERINAT;2015;880788591;880780150;TYPE1;;;22;;;;5;1729;204;0;0;0;0;0;0;;;6411;0;0;0;;1188;5519;282;1664;0;1171;17;14;;1206;;;;11;0;1;319;297;158;23;;5;0;0
PERINAT;2015;890975527;890000037;TYPE2;;;45;6;6;;5;2883;241;336;12;156;7;0;0;;;11979;2139;1752;0;;2109;9963;202;1328;3;2081;28;12;;2137;18650;1980;69;30;8;1;382;428;0;49;;4;0;0
PERINAT;2015;890975535;890000409;CPPR;;;;;;;;0;0;0;0;0;0;0;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;;0;213;1612;85;0;0;0;0;;0;0;;0;0;0
PERINAT;2015;890975543;890000417;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;592;673;;;;1;99;76;99;0;0;0;0;
PERINAT;2015;890975550;890970569;TYPE2;;;26;6;;;4;1763;123;226;14;0;0;0;0;;;6602;1996;0;0;;1282;5664;245;1481;0;1264;18;11;;1308;3730;46160;270;27;0;1;271;358;158;19;2;1;0;0
PERINAT;2015;900000167;900000365;TYPE2;;;33;8;6;;5;2915;389;747;12;220;33;0;0;;;10666;3611;1460;0;;1980;9170;318;2118;0;1945;35;13;;2028;6778;24563;;29;0;1;479;529;432;11;;9;0;0
PERINAT;2015;910000272;910110014;TYPE2;;;27;6;;;3;2041;251;297;13;0;0;0;0;;;7451;1669;0;0;;1335;5906;289;1689;8;1318;17;12;;1358;1885;5679;115;25;0;1;267;379;116;21;3;2;0;0
PERINAT;2015;910000280;910019447;CPPR;;;0;;;;0;328;63;0;0;0;0;0;0;;;1241;0;0;0;;211;1070;46;361;0;209;2;0;;213;;;;2;0;1;45;73;17;0;;0;0;0
PERINAT;2015;910000298;910110055;TYPE2;;;50;9;4;;4;2725;132;561;14;163;24;0;0;;;11459;3312;1214;0;;1930;9075;487;2981;8;1906;24;13;;1978;6431;11029;;28;0;1;746;722;372;73;6;0;0;0
PERINAT;2015;910000306;910110063;TYPE2;;;25;6;3;;3;1581;73;372;19;147;11;0;0;;;6324;1958;1249;0;;1376;5953;260;1449;2;1358;18;9;;1404;6528;22736;16;39;0;1;129;88;67;;8;1;0;0
PERINAT;2015;910001973;910019447;TYPE2;;;24;6;;;3;1420;230;300;17;0;0;0;0;;;5736;1871;0;0;;1004;5094;232;1510;6;986;18;17;;1026;4690;1768;48;14;0;1;183;226;96;10;;0;0;0
PERINAT;2015;910020254;910002773;TYPE3;EXT;;84;30;9;16;8;6356;246;1088;24;361;30;445;25;;;27529;9353;2467;4982;;5147;24080;1276;8357;61;4983;164;10;;5317;11652;4171;;46;80;1;787;776;331;111;31;14;0;0
PERINAT;2015;910300144;910000447;TYPE1;;;20;;;;3;981;88;0;0;0;0;0;0;;;3959;0;0;0;;728;3451;172;1083;1;722;6;8;;735;;;;13;0;1;288;286;190;10;;11;0;0
PERINAT;2015;910300177;910000462;TYPE1;;;28;;;;;1179;84;0;0;0;0;0;0;;;4521;0;0;0;;886;3994;173;988;0;882;4;0;;890;;;;9;0;1;136;187;76;2;;14;0;0
PERINAT;2015;910300219;910003888;TYPE1;;;0;;;;0;636;80;0;0;0;0;0;0;;;2362;0;0;0;;456;2094;109;646;0;454;2;4;;459;;;;10;0;1;94;138;0;6;;0;0;0
PERINAT;2015;910300359;910000587;TYPE1;;;25;;;;4;954;58;0;0;0;0;0;0;;;3852;0;0;0;;714;3251;191;1064;0;710;4;5;;779;;;;10;0;1;336;334;204;0;;1;0;0
PERINAT;2015;910803543;910017615;TYPE2;;;29;6;;;3;1552;129;220;17;0;0;0;0;;;6417;1258;0;0;;1267;5972;293;1679;0;1257;10;18;;1277;;;;7;0;1;259;301;148;3;;0;0;0
PERINAT;2015;910805357;910001643;TYPE1;;;22;;;;3;1128;160;0;0;0;0;0;0;;;4002;0;0;0;;736;3423;270;1572;1;732;4;0;;740;;;;15;0;1;77;125;0;10;;3;0;0
PERINAT;2015;920000577;920110020;TYPE1;;;24;;;;4;1647;232;0;0;0;0;0;0;;;5634;0;0;0;;1240;5178;149;798;0;1233;7;15;;1244;2498;2782;2612;49;0;1;328;362;197;10;;1;0;0
PERINAT;2015;920000585;920026374;TYPE2;;;32;17;3;;5;2831;231;323;4;146;5;0;0;;;10536;4408;1377;0;;2288;9546;469;2453;4;2237;51;5;;2342;8926;1831;;105;188;1;69;70;34;6;;2;0;0
PERINAT;2015;920000619;920009909;TYPE2;;;52;6;;;5;3564;269;287;29;0;0;0;0;;;13244;1692;0;0;;2733;11854;556;3163;2;2686;47;34;;2782;27313;15956;424;121;5;1;219;50;98;22;23;0;1;438
PERINAT;2015;920000627;920009909;TYPE2;;;0;0;0;0;0;346;22;62;4;0;0;0;0;;;1376;403;0;0;;237;1122;58;352;1;235;2;4;;243;2639;569;;7;0;1;28;242;13;3;23;1;1;112
