BOR;AN;nofinesset;nofinessej;PERSO;EFFPLS;EFFPAS;ETPS;NBLIB
HAD_P;2018;620105981;620000968;N2120;1;;1;
HAD_P;2018;620105981;620000968;N2210;27;;27;
HAD_P;2018;620105981;620000968;N2510;24;;24;
HAD_P;2018;620105981;620000968;N2710;;1;0.9;
HAD_P;2018;620105981;620000968;N3120;3;;3;
HAD_P;2018;620105981;620000968;N9999;87;1;87.9;
HAD_P;2018;620105981;620000968;NAUT;22;;22;
HAD_P;2018;620105981;620000968;Ncoor;10;;10;
HAD_P;2018;630008118;630011153;M3050;;2;1.33;
HAD_P;2018;630008118;630011153;M9999;2;2;2.99;
HAD_P;2018;630008118;630011153;Mcoor;2;;1.66;
HAD_P;2018;630008118;630011153;N2210;;;;300
HAD_P;2018;630008118;630011153;N2410;1;;1;120
HAD_P;2018;630008118;630011153;N2710;;1;0.48;
HAD_P;2018;630008118;630011153;N3120;1;;1;
HAD_P;2018;630008118;630011153;N9999;24;1;25.67;420
HAD_P;2018;630008118;630011153;NAUT;11;;11.56;
HAD_P;2018;630008118;630011153;Ncoor;11;;11.63;
HAD_P;2018;630010296;630001188;M9999;1;2;2.36;
HAD_P;2018;630010296;630001188;Mcoor;1;2;2.36;
HAD_P;2018;630010296;630001188;N2120;3;;2.89;
HAD_P;2018;630010296;630001188;N2210;6;;5.02;
HAD_P;2018;630010296;630001188;N2510;2;;2;
HAD_P;2018;630010296;630001188;N2710;;1;0.5;
HAD_P;2018;630010296;630001188;N3120;;3;1.13;
HAD_P;2018;630010296;630001188;N9999;25;10;30.59;
HAD_P;2018;630010296;630001188;NAUT;7;4;10.4;
HAD_P;2018;630010296;630001188;Ncoor;7;2;8.65;
HAD_P;2018;630010528;630000990;M3050;;1;0.57;
HAD_P;2018;630010528;630000990;M9999;;3;2.17;
HAD_P;2018;630010528;630000990;Mcoor;;2;1.6;
HAD_P;2018;630010528;630000990;N2120;1;;1;
HAD_P;2018;630010528;630000990;N2410;;1;0.07;
HAD_P;2018;630010528;630000990;N2510;4;;3.74;
HAD_P;2018;630010528;630000990;N2710;;1;0.5;
HAD_P;2018;630010528;630000990;N3120;;1;0.78;
HAD_P;2018;630010528;630000990;N9999;19;7;21.77;
HAD_P;2018;630010528;630000990;NAUT;7;4;8.72;
HAD_P;2018;630010528;630000990;Ncoor;7;;6.96;
HAD_P;2018;640000162;640780417;N9999;1;1;1.8;
HAD_P;2018;640000162;640780417;NAUT;1;1;1.8;
HAD_P;2018;640000402;640780813;M9999;;1;1.25;
HAD_P;2018;640000402;640780813;MAUT;;1;1.25;
HAD_P;2018;640000402;640780813;N2120;1;;1;
HAD_P;2018;640000402;640780813;N2210;15;;13.34;
HAD_P;2018;640000402;640780813;N2510;7;;6.15;
HAD_P;2018;640000402;640780813;N2710;;2;0.47;
HAD_P;2018;640000402;640780813;N9999;23;4;21.74;
HAD_P;2018;640000402;640780813;NAUT;;2;0.78;
HAD_P;2018;640000600;640781290;M9999;1;2;1.8;145
HAD_P;2018;640000600;640781290;MAUT;;;;145
HAD_P;2018;640000600;640781290;Mcoor;1;2;1.8;
HAD_P;2018;640000600;640781290;N2120;1;;1;
HAD_P;2018;640000600;640781290;N2210;16;1;15.39;80
HAD_P;2018;640000600;640781290;N2410;;;;124
HAD_P;2018;640000600;640781290;N2460;;;;1
HAD_P;2018;640000600;640781290;N2510;5;4;7.84;
HAD_P;2018;640000600;640781290;N2710;;1;0.33;0
HAD_P;2018;640000600;640781290;N3120;;1;0.5;
HAD_P;2018;640000600;640781290;N9999;27;7;30.06;207
HAD_P;2018;640000600;640781290;NAUT;1;;1;2
HAD_P;2018;640000600;640781290;Ncoor;4;;4;
HAD_P;2018;640013298;640011508;M9999;;3;1.7;
HAD_P;2018;640013298;640011508;Mcoor;;3;1.7;
HAD_P;2018;640013298;640011508;N2120;1;2;1.39;
HAD_P;2018;640013298;640011508;N2210;2;16;12.2;0
HAD_P;2018;640013298;640011508;N2510;2;8;6.5;
HAD_P;2018;640013298;640011508;N2710;;1;0.5;
HAD_P;2018;640013298;640011508;N3120;;2;1.1;
HAD_P;2018;640013298;640011508;N9999;8;29;24.69;0
HAD_P;2018;640013298;640011508;Ncoor;3;;3;
HAD_P;2018;640789699;640003570;M3050;0;1;0.17;
HAD_P;2018;640789699;640003570;M9999;1;6;2.87;
HAD_P;2018;640789699;640003570;Mcoor;1;5;2.7;
HAD_P;2018;640789699;640003570;N2120;0;6;3.16;
HAD_P;2018;640789699;640003570;N2210;0;88;53.12;
HAD_P;2018;640789699;640003570;N2510;0;112;20.54;
HAD_P;2018;640789699;640003570;N2710;0;3;1.05;
HAD_P;2018;640789699;640003570;N3120;0;3;1.2;
HAD_P;2018;640789699;640003570;N9999;0;225;90.97;
HAD_P;2018;640789699;640003570;NAUT;0;1;0.23;
HAD_P;2018;640789699;640003570;Ncoor;0;12;11.67;
HAD_P;2018;650001779;650001738;M9999;;4;1.5;
HAD_P;2018;650001779;650001738;Mcoor;;4;1.5;
HAD_P;2018;650001779;650001738;N2120;2;1;2.8;
HAD_P;2018;650001779;650001738;N2210;4;3;6.4;
HAD_P;2018;650001779;650001738;N2510;11;;11;
HAD_P;2018;650001779;650001738;N3120;;2;1.4;
HAD_P;2018;650001779;650001738;N9999;20;6;24.6;
HAD_P;2018;650001779;650001738;Ncoor;3;;3;
HAD_P;2018;650004799;650003148;M9999;0;4;1.7;
HAD_P;2018;650004799;650003148;Mcoor;0;4;1.7;
HAD_P;2018;650004799;650003148;N2120;1;1;1.6;
HAD_P;2018;650004799;650003148;N2210;6;3;10.4;
HAD_P;2018;650004799;650003148;N2510;10;;10;
HAD_P;2018;650004799;650003148;N3120;;2;1.2;
HAD_P;2018;650004799;650003148;N9999;20;10;29;
HAD_P;2018;650004799;650003148;NAUT;1;3;3;
HAD_P;2018;650004799;650003148;Ncoor;2;1;2.8;
HAD_P;2018;660000084;660780180;M9999;3;;1.6;
HAD_P;2018;660000084;660780180;MAUT;2;;0.6;
HAD_P;2018;660000084;660780180;Mcoor;1;;1;
HAD_P;2018;660000084;660780180;N2120;1;;1;
HAD_P;2018;660000084;660780180;N2210;11;;11.94;
HAD_P;2018;660000084;660780180;N2510;7;;7.91;
HAD_P;2018;660000084;660780180;N2710;;1;0.5;
HAD_P;2018;660000084;660780180;N3120;;;0.73;
HAD_P;2018;660000084;660780180;N9999;21;1;24.68;
HAD_P;2018;660000084;660780180;NAUT;2;;2.6;
HAD_P;2018;660006172;660790379;M3050;1;;0.2;
HAD_P;2018;660006172;660790379;M9999;1;3;1.44;
HAD_P;2018;660006172;660790379;Mcoor;;3;1.24;
HAD_P;2018;660006172;660790379;N2120;1;;1;
HAD_P;2018;660006172;660790379;N2210;4;;4;
HAD_P;2018;660006172;660790379;N2510;2;1;2.39;
HAD_P;2018;660006172;660790379;N9999;10;1;10.39;
HAD_P;2018;660006172;660790379;NAUT;1;;1;
HAD_P;2018;660006172;660790379;Ncoor;2;;2;
HAD_P;2018;670005479;670000652;M3050;1;2;1.39;
HAD_P;2018;670005479;670000652;M9999;2;5;4.27;
HAD_P;2018;670005479;670000652;Mcoor;1;3;2.88;
HAD_P;2018;670005479;670000652;N2120;3;0;3;
HAD_P;2018;670005479;670000652;N2210;15;2;16.25;565
HAD_P;2018;670005479;670000652;N2410;;;;213
HAD_P;2018;670005479;670000652;N2510;3;2;4.72;
HAD_P;2018;670005479;670000652;N2710;;1;0.3;
HAD_P;2018;670005479;670000652;N3120;2;;2.8;
HAD_P;2018;670005479;670000652;N9999;29;9;35.97;778
HAD_P;2018;670005479;670000652;NAUT;4;0;3.74;
HAD_P;2018;670005479;670000652;Ncoor;2;4;5.16;
HAD_P;2018;670008838;670000785;M3050;2;0;1.5;
HAD_P;2018;670008838;670000785;M9999;3;1;3.3;
HAD_P;2018;670008838;670000785;Mcoor;1;1;1.8;
HAD_P;2018;670008838;670000785;N2120;1;;1;
HAD_P;2018;670008838;670000785;N2210;5;;4.58;202
HAD_P;2018;670008838;670000785;N2410;;;;143
HAD_P;2018;670008838;670000785;N2710;;;;1
HAD_P;2018;670008838;670000785;N3120;1;;0.33;
HAD_P;2018;670008838;670000785;N9999;22;5;22.28;350
HAD_P;2018;670008838;670000785;NAUT;9;1;8.6;4
HAD_P;2018;670008838;670000785;Ncoor;6;4;7.77;
HAD_P;2018;670780113;670780055;M9999;2;;0.3;
HAD_P;2018;670780113;670780055;MAUT;1;;0.1;
HAD_P;2018;670780113;670780055;Mcoor;1;;0.2;
HAD_P;2018;670780113;670780055;N9999;1;3;2.97;
HAD_P;2018;670780113;670780055;NAUT;1;3;2.97;
HAD_P;2018;670798636;670014604;M9999;1;;1;
HAD_P;2018;670798636;670014604;Mcoor;1;;1;
HAD_P;2018;670798636;670014604;N2210;5;;5.45;
HAD_P;2018;670798636;670014604;N9999;6;;6.45;
HAD_P;2018;670798636;670014604;NAUT;1;;1;
HAD_P;2018;680007648;680007598;M3050;;1;0.4;135
HAD_P;2018;680007648;680007598;M9999;1;3;1.13;135
HAD_P;2018;680007648;680007598;Mcoor;1;2;0.73;
HAD_P;2018;680007648;680007598;N2120;1;0;1;
HAD_P;2018;680007648;680007598;N2210;9;3;14.2;294
HAD_P;2018;680007648;680007598;N2410;0;0;0;187
HAD_P;2018;680007648;680007598;N2460;0;0;0;5
HAD_P;2018;680007648;680007598;N2470;0;0;0;1
HAD_P;2018;680007648;680007598;N2510;2;0;2;
HAD_P;2018;680007648;680007598;N2710;;0;;1
HAD_P;2018;680007648;680007598;N3120;0;1;0.4;
HAD_P;2018;680007648;680007598;N9999;15;4;20.6;489
HAD_P;2018;680007648;680007598;NAUT;;;;1
HAD_P;2018;680007648;680007598;Ncoor;3;0;3;
HAD_P;2018;680017829;680017811;M3050;0;0;0;120
HAD_P;2018;680017829;680017811;M9999;0;6;2.3;388
HAD_P;2018;680017829;680017811;MAUT;0;3;0.3;268
HAD_P;2018;680017829;680017811;Mcoor;0;3;2;
HAD_P;2018;680017829;680017811;N2120;1;0;1;
HAD_P;2018;680017829;680017811;N2210;11;2;12.6;387
HAD_P;2018;680017829;680017811;N2410;0;0;0;108
HAD_P;2018;680017829;680017811;N2460;0;1;0.3;0
HAD_P;2018;680017829;680017811;N2510;7;1;7.8;
HAD_P;2018;680017829;680017811;N2710;0;1;0.5;0
HAD_P;2018;680017829;680017811;N3120;1;0;1;
HAD_P;2018;680017829;680017811;N9999;30;11;36;495
HAD_P;2018;680017829;680017811;NAUT;9;5;11;0
HAD_P;2018;680017829;680017811;Ncoor;1;1;1.8;
HAD_P;2018;690000880;690783220;M3050;;;;798
HAD_P;2018;690000880;690783220;M9999;7;3;7.67;1017
HAD_P;2018;690000880;690783220;MAUT;;;;219
HAD_P;2018;690000880;690783220;Mcoor;7;3;7.67;
HAD_P;2018;690000880;690783220;N2120;2;2;2.81;
HAD_P;2018;690000880;690783220;N2210;;;;2593
HAD_P;2018;690000880;690783220;N2410;;;;237
HAD_P;2018;690000880;690783220;N2710;;;;12
HAD_P;2018;690000880;690783220;N3120;4;1;4.63;
HAD_P;2018;690000880;690783220;N9999;36;10;38.45;3038
HAD_P;2018;690000880;690783220;NAUT;10;4;10.18;196
HAD_P;2018;690000880;690783220;Ncoor;20;3;20.83;
HAD_P;2018;690788930;690001623;M3050;3;1;3.6;
HAD_P;2018;690788930;690001623;M9999;8;5;10.6;
HAD_P;2018;690788930;690001623;Mcoor;5;4;7;
HAD_P;2018;690788930;690001623;N2120;6;;6;
HAD_P;2018;690788930;690001623;N2210;;3;2;
HAD_P;2018;690788930;690001623;N2710;3;2;3.6;
HAD_P;2018;690788930;690001623;N3120;2;1;2.69;
HAD_P;2018;690788930;690001623;N9999;29;8;33.89;
HAD_P;2018;690788930;690001623;NAUT;1;;1;
HAD_P;2018;690788930;690001623;Ncoor;17;2;18.6;
HAD_P;2018;700000698;250017803;M9999;1;0;0.78;
HAD_P;2018;700000698;250017803;Mcoor;1;0;0.78;
HAD_P;2018;700000698;250017803;N2120;1;;0.01;
HAD_P;2018;700000698;250017803;N2210;5;6;8.4;
HAD_P;2018;700000698;250017803;N2510;6;3;5.11;
HAD_P;2018;700000698;250017803;N2710;0;1;0.43;
HAD_P;2018;700000698;250017803;N3120;0;1;0.24;
HAD_P;2018;700000698;250017803;N9999;13;30;18.5;
HAD_P;2018;700000698;250017803;NAUT;0;18;3.47;
HAD_P;2018;700000698;250017803;Ncoor;1;1;0.84;
HAD_P;2018;710015231;710015223;M3050;;2;0.45;
HAD_P;2018;710015231;710015223;M9999;1;3;1.95;
HAD_P;2018;710015231;710015223;Mcoor;1;1;1.5;
HAD_P;2018;710015231;710015223;N2120;2;;2;
HAD_P;2018;710015231;710015223;N2210;7;2;8.3;285
HAD_P;2018;710015231;710015223;N2410;;1;0.5;180
HAD_P;2018;710015231;710015223;N2510;16;10;23.7;
HAD_P;2018;710015231;710015223;N3120;;1;0.3;
HAD_P;2018;710015231;710015223;N9999;33;25;49.9;465
HAD_P;2018;710015231;710015223;NAUT;4;8;9.1;
HAD_P;2018;710015231;710015223;Ncoor;4;3;6;
HAD_P;2018;710978289;710780263;M9999;2;1;1.98;
HAD_P;2018;710978289;710780263;MAUT;2;1;1.98;
HAD_P;2018;710978289;710780263;N2120;1;;1;
HAD_P;2018;710978289;710780263;N2210;19;7;17.04;
HAD_P;2018;710978289;710780263;N2410;;1;0.5;
HAD_P;2018;710978289;710780263;N2510;;4;1.91;
HAD_P;2018;710978289;710780263;N2710;1;1;0.3;
HAD_P;2018;710978289;710780263;N3120;1;1;0.71;
HAD_P;2018;710978289;710780263;N9999;22;15;21.96;
HAD_P;2018;710978289;710780263;NAUT;;1;0.5;
HAD_P;2018;720000124;720000066;M9999;0;1;0.56;
HAD_P;2018;720000124;720000066;Mcoor;0;1;0.56;
HAD_P;2018;720000124;720000066;N2120;1;;0.8;
HAD_P;2018;720000124;720000066;N2210;7;1;6.59;
HAD_P;2018;720000124;720000066;N2460;;1;0.1;
HAD_P;2018;720000124;720000066;N2510;6;1;6.8;
HAD_P;2018;720000124;720000066;N2710;;1;0.15;
HAD_P;2018;720000124;720000066;N9999;18;5;18.5;
HAD_P;2018;720000124;720000066;NAUT;2;1;2.06;
HAD_P;2018;720000124;720000066;Ncoor;2;;2;
HAD_P;2018;720016856;720008390;M3050;0;1;0.15;
HAD_P;2018;720016856;720008390;M9999;0;4;1.35;
HAD_P;2018;720016856;720008390;Mcoor;0;3;1.2;
HAD_P;2018;720016856;720008390;N2120;1;;1;
HAD_P;2018;720016856;720008390;N2710;;4;1.28;
HAD_P;2018;720016856;720008390;N3120;;2;1.2;
HAD_P;2018;720016856;720008390;N9999;1;10;7;
HAD_P;2018;720016856;720008390;Ncoor;;4;3.52;
HAD_P;2018;730000031;730000015;M9999;4;0;3.29;
HAD_P;2018;730000031;730000015;MAUT;4;0;3.29;
HAD_P;2018;730000031;730000015;N2120;0;1;0.6;
HAD_P;2018;730000031;730000015;N2210;7;7;11.45;
HAD_P;2018;730000031;730000015;N2510;5;4;7.36;
HAD_P;2018;730000031;730000015;N2710;0;1;0.68;
HAD_P;2018;730000031;730000015;N3120;1;0;0.99;
HAD_P;2018;730000031;730000015;N9999;14;14;22.68;
HAD_P;2018;730000031;730000015;NAUT;1;1;1.6;
HAD_P;2018;730000049;730002839;M9999;;2;0.78;
HAD_P;2018;730000049;730002839;Mcoor;;2;0.78;
HAD_P;2018;730000049;730002839;N2120;1;;1;
HAD_P;2018;730000049;730002839;N2210;5;2;5.73;
HAD_P;2018;730000049;730002839;N2510;2;1;3.13;
HAD_P;2018;730000049;730002839;N9999;8;4;10.67;
HAD_P;2018;730000049;730002839;NAUT;;1;0.81;
HAD_P;2018;730000080;730780103;M9999;1;0;0.5;
HAD_P;2018;730000080;730780103;Mcoor;1;0;0.5;
HAD_P;2018;730000080;730780103;N2120;0;1;0.5;
HAD_P;2018;730000080;730780103;N2210;3;1;3.15;
HAD_P;2018;730000080;730780103;N2510;1;0;1.04;
HAD_P;2018;730000080;730780103;N9999;6;3;6.69;
HAD_P;2018;730000080;730780103;NAUT;2;1;2;
HAD_P;2018;740000237;740781133;M9999;;3;1.48;
HAD_P;2018;740000237;740781133;Mcoor;;3;1.48;
HAD_P;2018;740000237;740781133;N2120;1;;1;
HAD_P;2018;740000237;740781133;N2210;10;4;10.5;
HAD_P;2018;740000237;740781133;N2510;7;1;6.12;
HAD_P;2018;740000237;740781133;N2710;1;;0.05;
HAD_P;2018;740000237;740781133;N3120;1;;0.88;
HAD_P;2018;740000237;740781133;N9999;21;5;19.57;
HAD_P;2018;740000237;740781133;NAUT;1;;1.02;
HAD_P;2018;740000328;740790381;M9999;;2;1.4;115
HAD_P;2018;740000328;740790381;MAUT;;;;115
HAD_P;2018;740000328;740790381;Mcoor;;2;1.4;
HAD_P;2018;740000328;740790381;N2120;;;0.04;
HAD_P;2018;740000328;740790381;N2210;;;;185
HAD_P;2018;740000328;740790381;N2510;1;1;1.23;
HAD_P;2018;740000328;740790381;N2710;1;;0.3;
HAD_P;2018;740000328;740790381;N3120;1;;1;
HAD_P;2018;740000328;740790381;N9999;3;10;9.78;185
HAD_P;2018;740000328;740790381;NAUT;;2;1.66;
HAD_P;2018;740000328;740790381;Ncoor;;7;5.55;
HAD_P;2018;740010475;740000203;M3050;1;0;1;
HAD_P;2018;740010475;740000203;M9999;1;3;3.1;161
HAD_P;2018;740010475;740000203;MAUT;0;0;0;161
HAD_P;2018;740010475;740000203;Mcoor;0;3;2.1;
HAD_P;2018;740010475;740000203;N2120;1;0;1;
HAD_P;2018;740010475;740000203;N2210;14;5;17.4;70
HAD_P;2018;740010475;740000203;N2410;0;0;0;102
HAD_P;2018;740010475;740000203;N2460;0;0;0;3
HAD_P;2018;740010475;740000203;N2470;0;0;0;1
HAD_P;2018;740010475;740000203;N2510;11;2;12.3;
HAD_P;2018;740010475;740000203;N2710;0;1;0.5;0
HAD_P;2018;740010475;740000203;N3120;1;0;1;
HAD_P;2018;740010475;740000203;N9999;37;11;43.1;176
HAD_P;2018;740010475;740000203;NAUT;5;2;6.4;
HAD_P;2018;740010475;740000203;Ncoor;5;1;4.5;
HAD_P;2018;740781141;740790258;M9999;;2;1.33;
HAD_P;2018;740781141;740790258;MAUT;;1;0.53;
HAD_P;2018;740781141;740790258;Mcoor;;1;0.8;
HAD_P;2018;740781141;740790258;N2120;;1;0.5;
HAD_P;2018;740781141;740790258;N2210;6;3;8.23;
HAD_P;2018;740781141;740790258;N2510;3;2;4.12;
HAD_P;2018;740781141;740790258;N2710;;1;0.7;
HAD_P;2018;740781141;740790258;N3120;;1;0.1;
HAD_P;2018;740781141;740790258;N9999;11;8;14.91;
HAD_P;2018;740781141;740790258;NAUT;2;;1.26;
HAD_P;2018;740781224;740001839;M9999;;2;0.7;
HAD_P;2018;740781224;740001839;MAUT;;1;0.1;
HAD_P;2018;740781224;740001839;Mcoor;;1;0.6;
HAD_P;2018;740781224;740001839;N2120;;1;0.5;
HAD_P;2018;740781224;740001839;N2210;4;1;4.96;
HAD_P;2018;740781224;740001839;N2510;3;2;4.33;
HAD_P;2018;740781224;740001839;N2710;;1;0.24;
HAD_P;2018;740781224;740001839;N9999;7;6;10.73;
HAD_P;2018;740781224;740001839;NAUT;;1;0.7;
HAD_P;2018;750042459;750712341;M3050;2;2;2.8;
HAD_P;2018;750042459;750712341;M9999;7;4;8.5;57
HAD_P;2018;750042459;750712341;MAUT;;2;0.7;57
HAD_P;2018;750042459;750712341;Mcoor;5;;5;
HAD_P;2018;750042459;750712341;N2120;10;;8.39;
HAD_P;2018;750042459;750712341;N2210;74;36;87.52;534
HAD_P;2018;750042459;750712341;N2410;;;;126
HAD_P;2018;750042459;750712341;N2460;;;;2
HAD_P;2018;750042459;750712341;N2470;;;;16
HAD_P;2018;750042459;750712341;N2510;21;11;23.63;
HAD_P;2018;750042459;750712341;N2710;;10;3.39;
HAD_P;2018;750042459;750712341;N3120;2;4;4.12;
HAD_P;2018;750042459;750712341;N9999;121;61;139.32;678
HAD_P;2018;750042459;750712341;Ncoor;14;;12.27;
HAD_P;2018;750806226;750712184;M3050;10;2;10.8;
HAD_P;2018;750806226;750712184;M9999;17;10;21;241
HAD_P;2018;750806226;750712184;MAUT;;2;0.4;241
HAD_P;2018;750806226;750712184;Mcoor;7;6;9.8;
HAD_P;2018;750806226;750712184;N2120;32;;32;
HAD_P;2018;750806226;750712184;N2210;178;34;201.97;962
HAD_P;2018;750806226;750712184;N2410;1;2;2.77;325
HAD_P;2018;750806226;750712184;N2460;6;;6;
HAD_P;2018;750806226;750712184;N2510;127;9;133.14;
HAD_P;2018;750806226;750712184;N2710;5;1;5.49;
HAD_P;2018;750806226;750712184;N3120;11;8;17.28;
HAD_P;2018;750806226;750712184;N9999;668;113;727.62;1303
HAD_P;2018;750806226;750712184;NAUT;243;50;257.17;16
HAD_P;2018;750806226;750712184;Ncoor;65;9;71.8;
HAD_P;2018;760000463;760024042;M9999;1;;1;
HAD_P;2018;760000463;760024042;MAUT;1;;1;
HAD_P;2018;760000463;760024042;N2120;1;;0.5;
HAD_P;2018;760000463;760024042;N2210;17;7;14.76;
HAD_P;2018;760000463;760024042;N2510;23;4;12.72;
HAD_P;2018;760000463;760024042;N2710;1;;0.5;
HAD_P;2018;760000463;760024042;N3120;1;;1;
HAD_P;2018;760000463;760024042;N9999;43;12;30.39;
HAD_P;2018;760000463;760024042;NAUT;;1;0.91;
HAD_P;2018;760020529;760000257;M3050;1;;0.3;
HAD_P;2018;760020529;760000257;M9999;1;1;0.98;
HAD_P;2018;760020529;760000257;Mcoor;;1;0.68;
HAD_P;2018;760020529;760000257;N2120;1;;1;
HAD_P;2018;760020529;760000257;N2210;2;;4.2;169
HAD_P;2018;760020529;760000257;N2410;;;;29
HAD_P;2018;760020529;760000257;N2510;10;1;10.02;
HAD_P;2018;760020529;760000257;N2710;;1;0.5;
HAD_P;2018;760020529;760000257;N9999;20;2;21.56;198
HAD_P;2018;760020529;760000257;NAUT;2;;2;
HAD_P;2018;760020529;760000257;Ncoor;5;;3.84;
HAD_P;2018;760021329;760000448;M9999;;;0.23;
HAD_P;2018;760021329;760000448;Mcoor;;;0.23;
HAD_P;2018;760021329;760000448;N2120;1;;1;
HAD_P;2018;760021329;760000448;N2210;13;;11.02;
HAD_P;2018;760021329;760000448;N2510;1;;1.08;
HAD_P;2018;760021329;760000448;N2710;;1;0.5;
HAD_P;2018;760021329;760000448;N9999;15;1;13.6;
HAD_P;2018;760027938;760780734;M3050;0;1;0.25;
HAD_P;2018;760027938;760780734;M9999;0;3;0.8;
HAD_P;2018;760027938;760780734;MAUT;;1;0.05;
HAD_P;2018;760027938;760780734;Mcoor;0;1;0.5;
HAD_P;2018;760027938;760780734;N2120;1;1;1.05;
HAD_P;2018;760027938;760780734;N2210;15;3;15.22;
HAD_P;2018;760027938;760780734;N2510;8;3;8.54;
HAD_P;2018;760027938;760780734;N3120;1;;1;
HAD_P;2018;760027938;760780734;N9999;25;7;25.81;
HAD_P;2018;760035709;760035683;M3050;;1;0.88;
HAD_P;2018;760035709;760035683;M9999;1;2;2.53;
HAD_P;2018;760035709;760035683;Mcoor;1;1;1.65;
HAD_P;2018;760035709;760035683;N2120;1;;1;
HAD_P;2018;760035709;760035683;N2210;8;;10;
HAD_P;2018;760035709;760035683;N2510;4;;5;
HAD_P;2018;760035709;760035683;N2710;;1;0.25;
HAD_P;2018;760035709;760035683;N3120;;1;0.5;
HAD_P;2018;760035709;760035683;N9999;14;4;18.75;
HAD_P;2018;760035709;760035683;Ncoor;1;2;2;
HAD_P;2018;760783035;750721334;M9999;;1;1.16;3
HAD_P;2018;760783035;750721334;MAUT;;;;3
HAD_P;2018;760783035;750721334;Mcoor;;1;1.16;
HAD_P;2018;760783035;750721334;N2120;1;;1;
HAD_P;2018;760783035;750721334;N2210;15;1;18.89;76
HAD_P;2018;760783035;750721334;N2410;;;;60
HAD_P;2018;760783035;750721334;N2510;14;;14.64;
HAD_P;2018;760783035;750721334;N2710;;;;2
HAD_P;2018;760783035;750721334;N3120;1;;0.51;
HAD_P;2018;760783035;750721334;N9999;36;1;39.35;138
HAD_P;2018;760783035;750721334;NAUT;3;;2.31;
HAD_P;2018;760783035;750721334;Ncoor;2;;2;
HAD_P;2018;760805770;760780726;M9999;;0;0.05;
HAD_P;2018;760805770;760780726;Mcoor;;0;0.05;
HAD_P;2018;760805770;760780726;N9999;0;0;1.15;
HAD_P;2018;760805770;760780726;NAUT;0;0;1.15;
HAD_P;2018;770000164;770021152;M3050;;1;0.2;
HAD_P;2018;770000164;770021152;M9999;1;1;0.9;
HAD_P;2018;770000164;770021152;Mcoor;1;;0.7;
HAD_P;2018;770000164;770021152;N2120;1;;1;
HAD_P;2018;770000164;770021152;N2210;12;;9.75;
HAD_P;2018;770000164;770021152;N2510;11;;9.28;
HAD_P;2018;770000164;770021152;N3120;;1;0.2;
HAD_P;2018;770000164;770021152;N9999;26;2;24.26;
HAD_P;2018;770000164;770021152;NAUT;;1;2.03;
HAD_P;2018;770000164;770021152;Ncoor;2;;2;
HAD_P;2018;770016475;770014207;M9999;;3;2;
HAD_P;2018;770016475;770014207;Mcoor;;3;2;
HAD_P;2018;770021186;770021160;M3050;0;0;0;55
HAD_P;2018;770021186;770021160;M9999;0;3;0.98;79
HAD_P;2018;770021186;770021160;MAUT;0;0;0;24
HAD_P;2018;770021186;770021160;Mcoor;0;3;0.98;
HAD_P;2018;770021186;770021160;N2210;0;0;0;106
HAD_P;2018;770021186;770021160;N2410;0;0;0;11
HAD_P;2018;770021186;770021160;N2510;3;0;0.69;
HAD_P;2018;770021186;770021160;N2710;0;0;0;3
HAD_P;2018;770021186;770021160;N3120;0;1;0.5;
HAD_P;2018;770021186;770021160;N9999;12;1;6.17;134
HAD_P;2018;770021186;770021160;NAUT;3;0;1.44;14
HAD_P;2018;770021186;770021160;Ncoor;6;0;3.54;
HAD_P;2018;770021251;440052041;M3050;1;;0.25;
HAD_P;2018;770021251;440052041;M9999;2;;1.25;
HAD_P;2018;770021251;440052041;Mcoor;1;;1;
HAD_P;2018;770021251;440052041;N2120;1;;1;
HAD_P;2018;770021251;440052041;N2210;10;;10;
HAD_P;2018;770021251;440052041;N2510;4;;4;
HAD_P;2018;770021251;440052041;N2710;;1;0.5;
HAD_P;2018;770021251;440052041;N9999;20;1;20.5;
HAD_P;2018;770021251;440052041;NAUT;3;;3;
HAD_P;2018;770021251;440052041;Ncoor;2;;2;
HAD_P;2018;770700011;930027347;M9999;1;;1;
HAD_P;2018;770700011;930027347;Mcoor;1;;1;
HAD_P;2018;770700011;930027347;N2210;5;;5;
HAD_P;2018;770700011;930027347;N2410;6;;6.06;
HAD_P;2018;770700011;930027347;N2460;10;1;9.18;
HAD_P;2018;770700011;930027347;N2470;3;;2.31;
HAD_P;2018;770700011;930027347;N2510;10;;10.93;
HAD_P;2018;770700011;930027347;N2710;2;;1.16;
HAD_P;2018;770700011;930027347;N3120;2;1;2.46;
HAD_P;2018;770700011;930027347;N9999;46;3;45.34;
HAD_P;2018;770700011;930027347;NAUT;6;1;6.24;
HAD_P;2018;770700011;930027347;Ncoor;2;;2;
HAD_P;2018;780004529;310021233;M3050;0;;0.1;
HAD_P;2018;780004529;310021233;M9999;1;;1.35;
HAD_P;2018;780004529;310021233;MAUT;0;;0.3;
HAD_P;2018;780004529;310021233;Mcoor;1;;0.95;
HAD_P;2018;780004529;310021233;N2120;1;;0.84;
HAD_P;2018;780004529;310021233;N2210;14;;16.25;
HAD_P;2018;780004529;310021233;N2510;10;;9.66;
HAD_P;2018;780004529;310021233;N2710;1;;0.65;
HAD_P;2018;780004529;310021233;N3120;1;;0.41;
