,IRIS1,IRIS2,TIME
2357,60600000,60881502,19.583334
52364,60881606,60881502,7.65
51702,60881603,60881502,6.6833334
65632,60883002,60881502,9.816667
64456,60882904,60881502,11.55
77741,61570106,60881502,29.2
38272,60880403,60881502,14.85
35954,60880203,60881502,10.216666
52790,60881702,60881502,7.05
75182,61550101,60881502,26.783333
26749,60330102,60881502,26.616667
42105,60880702,60881502,16.766666
59558,60882503,60881502,6.866667
65031,60882906,60881502,13.1
79602,61610104,60881502,18.816668
26524,60330101,60881502,24.466667
3548,60570000,60881502,29.95
56860,60882104,60881502,10.916667
48381,60881307,60881502,12.7
59799,60882504,60881502,7.9666667
37282,60880303,60881502,7.9333334
17019,60270113,60881502,19.35
68893,60883801,60881502,14.066667
7388,60040107,60881502,27.8
45754,60881105,60881502,12.266666
77561,61570105,60881502,26.066668
44551,60881005,60881502,10.683333
15943,60270109,60881502,17.3
76295,61550106,60881502,30.0
48767,60881309,60881502,9.45
56364,60882102,60881502,8.233334
643,60190000,60881502,26.116667
60044,60882601,60881502,8.266666
13657,60270102,60881502,20.566668
7922,60040109,60881502,25.683332
2175,60590000,60881502,23.766666
27350,60330105,60881502,29.283333
38474,60880404,60881502,10.766666
41181,60880603,60881502,8.566667
27174,60330104,60881502,29.033333
5799,60040101,60881502,22.783333
56621,60882103,60881502,9.466666
48555,60881308,60881502,20.0
4468,61210000,60881502,24.25
36391,60880205,60881502,9.066667
48165,60881306,60881502,9.316667
45529,60881104,60881502,9.466666
64753,60882905,60881502,10.066667
52578,60881701,60881502,7.633333
57510,60882203,60881502,6.4333334
45281,60881103,60881502,9.233334
58851,60882402,60881502,7.866667
37056,60880302,60881502,6.5833335
11019,60040122,60881502,29.1
16525,60270111,60881502,22.45
57959,60882302,60881502,7.3166666
75886,61550104,60881502,29.866667
73354,61230111,60881502,19.35
37722,60880305,60881502,8.866667
52155,60881605,60881502,2.2833333
65337,60883001,60881502,12.3
36823,60880301,60881502,7.3
70568,61230102,60881502,15.2
47696,60881304,60881502,10.366667
78639,61610101,60881502,25.216667
57733,60882301,60881502,6.9333334
58631,60882401,60881502,9.166667
37504,60880304,60881502,8.583333
79944,61610105,60881502,19.05
41647,60880605,60881502,10.033334
16748,60270112,60881502,25.116667
41410,60880604,60881502,12.35
37904,60880401,60881502,18.15
11920,60120101,60881502,28.983334
7635,60040108,60881502,29.4
47443,60881303,60881502,9.35
70904,61230103,60881502,15.5
57081,60882201,60881502,10.3
69952,61050102,60881502,29.583334
38085,60880402,60881502,13.666667
12566,60180101,60881502,29.2
933,60310000,60881502,17.216667
45033,60881102,60881502,7.3333335
4112,61140000,60881502,14.216666
41875,60880701,60881502,14.35
59314,60882502,60881502,8.683333
16252,60270110,60881502,21.433332
35749,60880202,60881502,11.466666
5414,61470000,60881502,26.283333
36596,60880206,60881502,10.933333
73971,61490103,60881502,19.35
57298,60882202,60881502,6.15
59084,60882501,60881502,10.283334
70255,61230101,60881502,15.733334
47948,60881305,60881502,9.616667
58416,60882304,60881502,6.6
8184,60040110,60881502,29.733334
51932,60881604,60881502,4.7833333
377,60110000,60881502,24.016666
38694,60880501,60881502,8.233334
27566,60440101,60881502,25.866667
10317,60040119,60881502,26.55
4872,61280000,60881502,27.533333
6845,60040105,60881502,28.2
17560,60270115,60881502,24.033333
54651,60881805,60881502,5.9166665
9083,60040114,60881502,29.783333
18204,60270117,60881502,21.983334
50326,60881503,60881502,3.7166667
61783,60882705,60881502,11.833333
40706,60880601,60881502,6.7833333
67443,60883401,60881502,14.066667
39800,60880506,60881502,11.166667
53659,60881801,60881502,5.233333
42532,60880901,60881502,14.066667
54898,60881901,60881502,6.3
61546,60882704,60881502,13.616667
63474,60882901,60881502,13.266666
79261,61610103,60881502,20.783333
14303,60270104,60881502,21.883333
51224,60881601,60881502,6.75
67661,60883402,60881502,12.033334
50104,60881502,60881502,0.0
78012,61590101,60881502,16.9
9518,60040116,60881502,26.6
61311,60882703,60881502,9.133333
53437,60881705,60881502,3.9666667
43463,60880905,60881502,16.65
78357,61590103,60881502,18.15
43235,60880904,60881502,15.466666
14638,60270105,60881502,21.716667
53911,60881802,60881502,5.9
62910,60882804,60881502,10.9
42771,60880902,60881502,15.316667
14978,60270106,60881502,21.066668
66778,60883201,60881502,16.466667
40476,60880509,60881502,12.216666
40243,60880508,60881502,11.9
17873,60270116,60881502,18.533333
50777,60881505,60881502,5.983333
12383,60120105,60881502,29.05
54163,60881803,60881502,2.8166666
62648,60882803,60881502,11.716666
15318,60270107,60881502,22.383333
78184,61590102,60881502,19.216667
66993,60883202,60881502,14.6
73772,61490102,60881502,21.316668
6565,60040104,60881502,23.733334
62364,60882802,60881502,11.35
42996,60880903,60881502,15.95
63156,60882805,60881502,14.1
67227,60883301,60881502,24.75
50555,60881504,60881502,5.4333334
54415,60881804,60881502,2.8833334
62077,60882801,60881502,9.383333
51004,60881506,60881502,5.2
40017,60880507,60881502,10.816667
66547,60883102,60881502,14.416667
66213,60883101,60881502,16.366667
53007,60881703,60881502,2.6666667
67871,60883403,60881502,13.416667
34945,60880101,60881502,12.116667
63806,60882902,60881502,14.1
13328,60270101,60881502,19.966667
68481,60883602,60881502,12.283334
12120,60120103,60881502,27.466667
51466,60881602,60881502,3.9333334
65925,60883003,60881502,10.266666
55841,60882002,60881502,6.2833333
60516,60882603,60881502,6.6
44112,60881003,60881502,9.116667
49218,60881402,60881502,6.133333
1953,60540000,60881502,17.266666
38920,60880502,60881502,8.05
39141,60880503,60881502,10.266666
27819,60440102,60881502,25.25
35542,60880201,60881502,7.0333333
74158,61490104,60881502,23.433332
68680,60883701,60881502,17.166666
56101,60882101,60881502,8.266666
8629,60040112,60881502,28.933332
13014,60180103,60881502,26.783333
60270,60882602,60881502,10.0
1123,60320000,60881502,28.116667
44335,60881004,60881502,7.0333333
48991,60881401,60881502,7.366667
13993,60270103,60881502,17.966667
64144,60882903,60881502,15.533334
42300,60880801,60881502,16.45
73582,61490101,60881502,18.9
35322,60880103,60881502,14.816667
28028,60440103,60881502,27.783333
55140,60881902,60881502,7.9333334
75447,61550102,60881502,29.25
6124,60040102,60881502,25.116667
39575,60880505,60881502,9.933333
43681,60881001,60881502,7.0833335
28209,60480101,60881502,26.416666
10046,60040118,60881502,29.6
61055,60882702,60881502,8.716666
78937,61610102,60881502,23.1
68083,60883501,60881502,18.333334
49649,60881404,60881502,8.333333
35138,60880102,60881502,12.783334
55367,60881903,60881502,7.1833334
15635,60270108,60881502,21.466667
7119,60040106,60881502,26.166666
8846,60040113,60881502,28.4
43890,60881002,60881502,7.45
39356,60880504,60881502,9.483334
10576,60040120,60881502,29.366667
17298,60270114,60881502,23.666666
40949,60880602,60881502,6.9166665
68276,60883601,60881502,15.216666
1686,60460000,60881502,23.016666
55592,60882001,60881502,9.516666
60781,60882701,60881502,9.933333
49436,60881403,60881502,8.3
53223,60881704,60881502,3.4333334
49880,60881501,60881502,0.8333333
9796,60040117,60881502,27.55
36173,60880204,60881502,8.5
46542,60881203,60881502,13.133333
73066,61230110,60881502,21.85
46028,60881201,60881502,11.016666
72801,61230109,60881502,18.883333
72198,61230107,60881502,17.816668
71556,61230105,60881502,15.233334
3093,61500000,60881502,21.9
72497,61230108,60881502,20.45
47003,60881301,60881502,8.966666
47230,60881302,60881502,7.55
71881,61230106,60881502,16.65
80590,61610107,60881502,21.683332
108,60060000,60881502,25.5
46305,60881202,60881502,11.883333
46773,60881204,60881502,15.316667
80264,61610106,60881502,23.75
37505,60880304,60881503,9.916667
48382,60881307,60881503,9.45
42301,60880801,60881503,17.8
62365,60882802,60881503,14.266666
59315,60882502,60881503,11.3
36597,60880206,60881503,12.283334
43682,60881001,60881503,7.866667
54416,60881804,60881503,5.6666665
79262,61610103,60881503,24.133333
48768,60881309,60881503,6.2
66779,60883201,60881503,19.366667
53660,60881801,60881503,6.7
73583,61490101,60881503,20.633333
38695,60880501,60881503,9.583333
6566,60040104,60881503,27.083334
50556,60881504,60881503,1.7166667
60271,60882602,60881503,12.9
73355,61230111,60881503,22.25
58632,60882401,60881503,11.6
35750,60880202,60881503,12.8
70569,61230102,60881503,18.1
40707,60880601,60881503,8.133333
57299,60882202,60881503,9.05
71882,61230106,60881503,19.55
12265,60120104,60881503,26.333334
63475,60882901,60881503,16.166666
17020,60270113,60881503,22.25
1124,60320000,60881503,24.4
9519,60040116,60881503,29.95
2536,60640000,60881503,28.766666
46543,60881203,60881503,9.883333
57082,60882201,60881503,13.25
61056,60882702,60881503,11.616667
55368,60881903,60881503,7.1
4705,61260000,60881503,27.016666
69707,61040104,60881503,29.983334
62078,60882801,60881503,12.3
56365,60882102,60881503,11.133333
12384,60120105,60881503,25.333334
16526,60270111,60881503,25.35
71557,61230105,60881503,18.6
53438,60881705,60881503,5.766667
35139,60880102,60881503,15.516666
71218,61230104,60881503,20.233334
46029,60881201,60881503,7.3
77562,61570105,60881503,29.416666
69626,61040103,60881503,29.7
68482,60883602,60881503,15.183333
41876,60880701,60881503,13.65
43236,60880904,60881503,14.166667
47444,60881303,60881503,6.1
7120,60040106,60881503,29.533333
26750,60330102,60881503,24.633333
38086,60880402,60881503,15.016666
79603,61610104,60881503,22.183332
44113,60881003,60881503,5.5666666
52365,60881606,60881503,5.0666666
49881,60881501,60881503,3.6166666
42772,60880902,60881503,14.033334
65032,60882906,60881503,16.0
10318,60040119,60881503,29.9
12121,60120103,60881503,23.75
28210,60480101,60881503,28.133333
78358,61590103,60881503,19.5
39357,60880504,60881503,10.816667
54164,60881803,60881503,5.6
49650,60881404,60881503,6.883333
53912,60881802,60881503,7.35
1234,60340000,60881503,26.983334
37905,60880401,60881503,19.5
48556,60881308,60881503,18.066668
39142,60880503,60881503,11.616667
72802,61230109,60881503,22.233334
37723,60880305,60881503,10.216666
80265,61610106,60881503,27.116667
13329,60270101,60881503,23.316668
45530,60881104,60881503,5.75
43891,60881002,60881503,4.9
60517,60882603,60881503,9.5
42106,60880702,60881503,15.583333
80591,61610107,60881503,25.033333
1687,60460000,60881503,25.166666
47004,60881301,60881503,5.516667
51933,60881604,60881503,6.25
27175,60330104,60881503,27.05
66994,60883202,60881503,17.5
4387,61130000,60881503,29.683332
14979,60270106,60881503,24.416666
5415,61470000,60881503,25.333334
50778,60881505,60881503,2.2666667
62911,60882804,60881503,13.816667
57511,60882203,60881503,9.616667
58852,60882402,60881503,10.3
3094,61500000,60881503,18.183332
42997,60880903,60881503,17.683332
40244,60880508,60881503,13.833333
68277,60883601,60881503,16.166666
36824,60880301,60881503,8.65
47231,60881302,60881503,4.3
79945,61610105,60881503,22.4
78185,61590102,60881503,20.566668
63157,60882805,60881503,17.0
4469,61210000,60881503,25.583334
57734,60882301,60881503,9.366667
67228,60883301,60881503,22.6
26981,60330103,60881503,23.083334
52156,60881605,60881503,3.75
56102,60882101,60881503,11.166667
51703,60881603,60881503,8.016666
68084,60883501,60881503,21.233334
55593,60882001,60881503,10.783334
934,60310000,60881503,18.933332
49437,60881403,60881503,5.2833333
73972,61490103,60881503,17.85
59085,60882501,60881503,13.183333
644,60190000,60881503,27.85
62649,60882803,60881503,14.633333
65338,60883001,60881503,15.2
44790,60881101,60881503,3.1333334
70905,61230103,60881503,18.4
27351,60330105,60881503,27.3
47697,60881304,60881503,7.116667
65633,60883002,60881503,12.716666
46774,60881204,60881503,12.066667
15319,60270107,60881503,23.833334
40477,60880509,60881503,12.716666
35323,60880103,60881503,16.166666
60782,60882701,60881503,12.833333
38921,60880502,60881503,9.4
13994,60270103,60881503,21.316668
35543,60880201,60881503,8.366667
17874,60270116,60881503,21.433332
16749,60270112,60881503,28.016666
57960,60882302,60881503,9.75
65926,60883003,60881503,13.166667
59800,60882504,60881503,9.383333
16253,60270110,60881503,24.333334
55141,60881902,60881503,7.35
45034,60881102,60881503,3.6166666
70256,61230101,60881503,18.633333
17561,60270115,60881503,27.4
48166,60881306,60881503,6.3166666
68681,60883701,60881503,13.816667
50327,60881503,60881503,0.0
66548,60883102,60881503,17.316668
50105,60881502,60881503,2.7833333
35955,60880203,60881503,11.566667
54899,60881901,60881503,7.233333
46306,60881202,60881503,8.166667
66214,60883101,60881503,18.45
39801,60880506,60881503,12.516666
59559,60882503,60881503,9.766666
64754,60882905,60881503,12.966666
64145,60882903,60881503,17.466667
74159,61490104,60881503,25.166666
1954,60540000,60881503,19.0
27567,60440101,60881503,29.216667
27820,60440102,60881503,28.6
78938,61610102,60881503,26.45
56622,60882103,60881503,12.366667
26525,60330101,60881503,22.483334
68894,60883801,60881503,10.35
47949,60881305,60881503,6.383333
52579,60881701,60881503,8.966666
58417,60882304,60881503,9.2
67444,60883401,60881503,16.966667
378,60110000,60881503,25.366667
61547,60882704,60881503,16.516666
13658,60270102,60881503,23.933332
78013,61590101,60881503,18.233334
72498,61230108,60881503,23.083334
56861,60882104,60881503,13.816667
64457,60882904,60881503,14.45
42533,60880901,60881503,12.766666
51225,60881601,60881503,8.1
14304,60270104,60881503,25.25
52791,60881702,60881503,8.383333
5800,60040101,60881503,26.133333
7923,60040109,60881503,29.033333
67662,60883402,60881503,14.933333
43464,60880905,60881503,16.066668
36174,60880204,60881503,9.85
2358,60600000,60881503,16.083334
38273,60880403,60881503,16.2
61312,60882703,60881503,12.033334
34946,60880101,60881503,13.466666
72199,61230107,60881503,21.166666
41411,60880604,60881503,12.65
44336,60881004,60881503,5.133333
41182,60880603,60881503,9.983334
58193,60882303,60881503,8.7
37283,60880303,60881503,9.283334
4113,61140000,60881503,14.7
15944,60270109,60881503,20.2
53008,60881703,60881503,5.45
73067,61230110,60881503,25.2
48992,60881401,60881503,3.9333334
17299,60270114,60881503,26.566668
51467,60881602,60881503,5.2833333
55842,60882002,60881503,9.183333
11921,60120101,60881503,25.266666
49219,60881402,60881503,2.7
37057,60880302,60881503,7.9166665
45755,60881105,60881503,8.55
36392,60880205,60881503,10.4
51005,60881506,60881503,1.4833333
60045,60882601,60881503,11.166667
38475,60880404,60881503,12.116667
63807,60882902,60881503,17.0
40950,60880602,60881503,8.366667
2176,60590000,60881503,22.0
73773,61490102,60881503,23.033333
14639,60270105,60881503,25.083334
40018,60880507,60881503,12.166667
45282,60881103,60881503,5.516667
44552,60881005,60881503,8.866667
41648,60880605,60881503,11.766666
6125,60040102,60881503,28.466667
53224,60881704,60881503,5.366667
39576,60880505,60881503,11.283334
61784,60882705,60881503,14.733334
18205,60270117,60881503,24.883333
54652,60881805,60881503,4.5666666
15636,60270108,60881503,24.366667
78640,61610101,60881503,28.583334
109,60060000,60881503,21.783333
67872,60883403,60881503,16.316668
1235,60340000,60881504,28.316668
53913,60881802,60881504,7.4333334
41412,60880604,60881504,13.983334
53439,60881705,60881504,5.85
37906,60880401,60881504,19.566668
41183,60880603,60881504,9.983334
4114,61140000,60881504,16.033333
110,60060000,60881504,23.116667
5416,61470000,60881504,26.666666
49651,60881404,60881504,5.75
13995,60270103,60881504,19.15
79946,61610105,60881504,20.233334
18206,60270117,60881504,23.166666
2177,60590000,60881504,25.183332
44791,60881101,60881504,4.45
13015,60180103,60881504,27.966667
53009,60881703,60881504,4.55
78014,61590101,60881504,18.316668
47698,60881304,60881504,6.866667
45035,60881102,60881504,4.9333334
77563,61570105,60881504,27.25
15945,60270109,60881504,18.483334
16527,60270111,60881504,23.633333
3095,61500000,60881504,19.516666
47005,60881301,60881504,5.75
46544,60881203,60881504,9.633333
79263,61610103,60881504,21.966667
66995,60883202,60881504,15.783334
56862,60882104,60881504,12.1
64458,60882904,60881504,12.733334
14980,60270106,60881504,22.25
15637,60270108,60881504,22.65
57083,60882201,60881504,12.316667
62912,60882804,60881504,12.083333
57512,60882203,60881504,8.3
52792,60881702,60881504,8.466666
4706,61260000,60881504,28.35
5801,60040101,60881504,23.966667
72200,61230107,60881504,19.0
40951,60880602,60881504,8.45
36393,60880205,60881504,10.483334
67663,60883402,60881504,13.216666
60518,60882603,60881504,7.7833333
43465,60880905,60881504,17.4
56366,60882102,60881504,9.416667
